Frequency,Channel A,Channel C
-238.72088279,-0.25204490,-0.05570138
-238.62088280,-0.25644000,-0.05731901
-238.52088280,-0.26083510,-0.05783787
-238.42088280,-0.26742770,-0.05893664
-238.32088280,-0.27072400,-0.05893664
-238.22088281,-0.27737760,-0.06214137
-238.12088281,-0.28067390,-0.06214137
-238.02088281,-0.28726650,-0.06479673
-237.92088281,-0.29056280,-0.06696374
-237.82088282,-0.29605660,-0.06748261
-237.72088282,-0.30045170,-0.06803198
-237.62088282,-0.30484680,-0.07016848
-237.52088282,-0.31150040,-0.07175559
-237.42088283,-0.31699420,-0.07285435
-237.32088283,-0.32138930,-0.07392260
-237.22088283,-0.32578440,-0.07444146
-237.12088283,-0.32798190,-0.07550970
-237.02088284,-0.33347580,-0.07605909
-236.92088284,-0.33896960,-0.07605909
-236.82088284,-0.34336470,-0.07657795
-236.72088284,-0.34666100,-0.07712734
-236.62088285,-0.35221580,-0.07819558
-236.52088285,-0.35661090,-0.07926382
-236.42088285,-0.35990720,-0.08033207
-236.32088286,-0.36649980,-0.08088145
-236.22088286,-0.36979610,-0.08246856
-236.12088286,-0.37419120,-0.08353680
-236.02088286,-0.37748750,-0.08460505
-235.92088287,-0.38188250,-0.08460505
-235.82088287,-0.38847510,-0.08515444
-235.72088287,-0.39293130,-0.08408619
-235.62088287,-0.39732630,-0.08567330
-235.52088288,-0.40172140,-0.08567330
-235.42088288,-0.40611650,-0.08567330
-235.32088288,-0.41051150,-0.08460505
-235.22088288,-0.41380780,-0.08674154
-235.12088289,-0.41930170,-0.08784031
-235.02088289,-0.42259800,-0.08784031
-234.92088289,-0.42589430,-0.08997680
-234.82088289,-0.43364670,-0.08942742
-234.72088290,-0.43474540,-0.09104505
-234.62088290,-0.43804170,-0.09263216
-234.52088290,-0.44353560,-0.09370040
-234.42088290,-0.44793060,-0.09424978
-234.32088291,-0.45122690,-0.09693566
-234.22088291,-0.45562200,-0.09638628
-234.12088291,-0.46001710,-0.09693566
-234.02088291,-0.46221460,-0.09476864
-233.92088292,-0.46886830,-0.09156391
-233.82088292,-0.46996700,-0.08835918
-233.72088292,-0.47436210,-0.08515444
-233.62088292,-0.47875720,-0.08674154
-233.52088293,-0.48205350,-0.08515444
-233.42088293,-0.48864610,-0.08567330
-233.32088293,-0.49084360,-0.08194970
-233.22088293,-0.49413990,-0.08088145
-233.12088294,-0.49743620,-0.08246856
-233.02088294,-0.50183130,-0.07764620
-232.92088294,-0.50512750,-0.08033207
-232.82088294,-0.51068250,-0.08088145
-232.72088295,-0.51288000,-0.07926382
-232.62088295,-0.51837380,-0.08301795
-232.52088295,-0.52057140,-0.08408619
-232.42088295,-0.52386770,-0.08460505
-232.32088296,-0.52606520,-0.08460505
-232.22088296,-0.52936150,-0.08353680
-232.12088296,-0.53375660,-0.08246856
-232.02088296,-0.53815160,-0.08674154
-231.92088297,-0.54144790,-0.08622268
-231.82088297,-0.54364540,-0.08784031
-231.72088297,-0.54700280,-0.08353680
-231.62088297,-0.55139790,-0.08408619
-231.52088298,-0.55469420,-0.08140032
-231.42088298,-0.55799050,-0.08890855
-231.32088298,-0.55908920,-0.08408619
-231.22088298,-0.56348430,-0.07871445
-231.12088299,-0.56568180,-0.07712734
-231.02088299,-0.57007690,-0.07871445
-230.92088299,-0.57227440,-0.07392260
-230.82088299,-0.57666950,-0.07764620
-230.72088300,-0.58106460,-0.07499084
-230.62088300,-0.58332310,-0.07068734
-230.52088300,-0.58442190,-0.06427786
-230.42088300,-0.58771820,-0.05676962
-230.32088301,-0.59101450,-0.06427786
-230.22088301,-0.59650840,-0.06320962
-230.12088301,-0.59760710,-0.05304603
-230.02088301,-0.59980460,-0.04874252
-229.92088302,-0.60529850,-0.04822366
-229.82088302,-0.60419970,-0.04501892
-229.72088302,-0.60749600,-0.04233305
-229.62088302,-0.61298980,-0.04446954
-229.52088303,-0.61408870,-0.04285191
-229.42088303,-0.61628620,-0.04126480
-229.32088303,-0.61958250,-0.03912831
-229.22088303,-0.62184100,-0.03751068
-229.12088304,-0.62513730,-0.03482481
-229.02088304,-0.62843360,-0.03537419
-228.92088304,-0.63063110,-0.03430595
-228.82088304,-0.63063110,-0.02896472
-228.72088305,-0.63282870,-0.02786595
-228.62088305,-0.63832250,-0.02786595
-228.52088305,-0.64052010,-0.02734709
-228.42088305,-0.64161880,-0.02679770
-228.32088306,-0.64161880,-0.02627884
-228.22088306,-0.64601390,-0.02572946
-228.12088306,-0.64711270,-0.02414235
-228.02088306,-0.65040900,-0.02414235
-227.92088307,-0.65040900,-0.02521060
-227.82088307,-0.65480410,-0.02252472
-227.72088307,-0.65700160,-0.02145648
-227.62088307,-0.65810040,-0.02252472
-227.52088308,-0.66029790,-0.02038823
-227.42088308,-0.66255650,-0.01877060
-227.32088308,-0.66255650,-0.01877060
-227.22088308,-0.66695150,-0.01877060
-227.12088309,-0.67024780,-0.01825174
-227.02088309,-0.66914900,-0.01931999
-226.92088309,-0.67134660,-0.01877060
-226.82088310,-0.67354410,-0.01825174
-226.72088310,-0.67793920,-0.01770236
-226.62088310,-0.67684040,-0.01556586
-226.52088310,-0.67903790,-0.01504700
-226.42088311,-0.68123550,-0.01556586
-226.32088311,-0.68233420,-0.01397876
-226.22088311,-0.68453180,-0.01504700
-226.12088311,-0.68453180,-0.01504700
-226.02088312,-0.68672930,-0.01611525
-225.92088312,-0.68892690,-0.01397876
-225.82088312,-0.68892690,-0.01342937
-225.72088312,-0.69332190,-0.01287999
-225.62088313,-0.69332190,-0.01236113
-225.52088313,-0.69442070,-0.01181174
-225.42088313,-0.69442070,-0.01236113
-225.32088313,-0.69661820,-0.01287999
-225.22088314,-0.69997560,-0.01287999
-225.12088314,-0.69771700,-0.01129288
-225.02088314,-0.70217310,-0.01181174
-224.92088314,-0.70217310,-0.01181174
-224.82088315,-0.70217310,-0.01129288
-224.72088315,-0.70327190,-0.01181174
-224.62088315,-0.70437060,-0.01181174
-224.52088315,-0.70656820,-0.01074350
-224.42088316,-0.70766690,-0.01181174
-224.32088316,-0.70876570,-0.01181174
-224.22088316,-0.70876570,-0.01022464
-224.12088316,-0.70876570,-0.01074350
-224.02088317,-0.70986450,-0.01074350
-223.92088317,-0.71096320,-0.01074350
-223.82088317,-0.70986450,-0.01074350
-223.72088317,-0.71316080,-0.00967525
-223.62088318,-0.71316080,-0.00967525
-223.52088318,-0.71425960,-0.01022464
-223.42088318,-0.71535830,-0.01129288
-223.32088318,-0.71316080,-0.01022464
-223.22088319,-0.71645710,-0.01022464
-223.12088319,-0.71645710,-0.01074350
-223.02088319,-0.71645710,-0.01074350
-222.92088319,-0.71535830,-0.01022464
-222.82088320,-0.71865460,-0.01022464
-222.72088320,-0.71975340,-0.00967525
-222.62088320,-0.71865460,-0.01074350
-222.52088320,-0.71865460,-0.01022464
-222.42088321,-0.71645710,-0.00967525
-222.32088321,-0.71535830,-0.00967525
-222.22088321,-0.71975340,-0.00915639
-222.12088321,-0.72085210,-0.01022464
-222.02088322,-0.71975340,-0.00967525
-221.92088322,-0.71975340,-0.00967525
-221.82088322,-0.71975340,-0.00967525
-221.72088322,-0.71865460,-0.00967525
-221.62088323,-0.71755580,-0.00967525
-221.52088323,-0.71975340,-0.00967525
-221.42088323,-0.72085210,-0.00967525
-221.32088323,-0.71975340,-0.01022464
-221.22088324,-0.71975340,-0.00915639
-221.12088324,-0.71865460,-0.00915639
-221.02088324,-0.71865460,-0.00860701
-220.92088324,-0.71755580,-0.00915639
-220.82088325,-0.71755580,-0.00915639
-220.72088325,-0.71755580,-0.00915639
-220.62088325,-0.71865460,-0.00860701
-220.52088325,-0.71535830,-0.00860701
-220.42088326,-0.71645710,-0.00808815
-220.32088326,-0.71755580,-0.00808815
-220.22088326,-0.71645710,-0.00915639
-220.12088326,-0.71645710,-0.00860701
-220.02088327,-0.71535830,-0.00915639
-219.92088327,-0.71316080,-0.00860701
-219.82088327,-0.71206200,-0.00808815
-219.72088327,-0.71096320,-0.00915639
-219.62088328,-0.71316080,-0.00753876
-219.52088328,-0.71096320,-0.00808815
-219.42088328,-0.71206200,-0.00860701
-219.32088328,-0.70986450,-0.00808815
-219.22088329,-0.70876570,-0.00808815
-219.12088329,-0.70766690,-0.00808815
-219.02088329,-0.70437060,-0.00753876
-218.92088329,-0.70656820,-0.00915639
-218.82088330,-0.70437060,-0.00753876
-218.72088330,-0.70327190,-0.00753876
-218.62088330,-0.70217310,-0.00860701
-218.52088330,-0.69881580,-0.00915639
-218.42088331,-0.70107440,-0.00860701
-218.32088331,-0.69771700,-0.00860701
-218.22088331,-0.69661820,-0.00753876
-218.12088331,-0.69771700,-0.00860701
-218.02088332,-0.69551940,-0.00753876
-217.92088332,-0.69332190,-0.00808815
-217.82088332,-0.69112440,-0.00753876
-217.72088332,-0.69222320,-0.00860701
-217.62088333,-0.69002560,-0.00753876
-217.52088333,-0.68892690,-0.00753876
-217.42088333,-0.68782810,-0.00808815
-217.32088334,-0.68453180,-0.00753876
-217.22088334,-0.68453180,-0.00808815
-217.12088334,-0.68123550,-0.00808815
-217.02088334,-0.68013670,-0.00860701
-216.92088335,-0.68013670,-0.00808815
-216.82088335,-0.67684040,-0.00647052
-216.72088335,-0.67574170,-0.00753876
-216.62088335,-0.67354410,-0.00860701
-216.52088336,-0.67134660,-0.00647052
-216.42088336,-0.67024780,-0.00753876
-216.32088336,-0.66805030,-0.00701990
-216.22088336,-0.66585280,-0.00647052
-216.12088337,-0.66365520,-0.00808815
-216.02088337,-0.66365520,-0.00753876
-215.92088337,-0.66145770,-0.00808815
-215.82088337,-0.65919910,-0.00753876
-215.72088338,-0.65590280,-0.00753876
-215.62088338,-0.65260650,-0.00808815
-215.52088338,-0.65040900,-0.00647052
-215.42088338,-0.65040900,-0.00647052
-215.32088339,-0.64711270,-0.00701990
-215.22088339,-0.64491520,-0.00701990
-215.12088339,-0.64381640,-0.00701990
-215.02088339,-0.64052010,-0.00701990
-214.92088340,-0.63832250,-0.00753876
-214.82088340,-0.63722380,-0.00701990
-214.72088340,-0.63282870,-0.00753876
-214.62088340,-0.63173000,-0.00753876
-214.52088341,-0.62843360,-0.00753876
-214.42088341,-0.62623610,-0.00860701
-214.32088341,-0.62293980,-0.00860701
-214.22088341,-0.62068120,-0.00701990
-214.12088342,-0.61958250,-0.00701990
-214.02088342,-0.61518740,-0.00701990
-213.92088342,-0.61298980,-0.00753876
-213.82088342,-0.61189110,-0.00647052
-213.72088343,-0.60749600,-0.00701990
-213.62088343,-0.60639730,-0.00701990
-213.52088343,-0.60200220,-0.00753876
-213.42088343,-0.60090340,-0.00592113
-213.32088344,-0.59760710,-0.00753876
-213.22088344,-0.59540960,-0.00647052
-213.12088344,-0.59211330,-0.00753876
-213.02088344,-0.58881700,-0.00647052
-212.92088345,-0.58552070,-0.00485289
-212.82088345,-0.58216330,-0.00701990
-212.72088345,-0.57886700,-0.00592113
-212.62088345,-0.57666950,-0.00647052
-212.52088346,-0.57227440,-0.00701990
-212.42088346,-0.57117570,-0.00592113
-212.32088346,-0.56568180,-0.00540227
-212.22088346,-0.56458310,-0.00592113
-212.12088347,-0.55908920,-0.00753876
-212.02088347,-0.55689170,-0.00592113
-211.92088347,-0.55249660,-0.00647052
-211.82088347,-0.54920040,-0.00647052
-211.72088348,-0.54700280,-0.00592113
-211.62088348,-0.54480530,-0.00701990
-211.52088348,-0.53925040,-0.00647052
-211.42088348,-0.53705290,-0.00592113
-211.32088349,-0.53265780,-0.00592113
-211.22088349,-0.53046020,-0.00485289
-211.12088349,-0.52716400,-0.00592113
-211.02088349,-0.52386770,-0.00592113
-210.92088350,-0.52057140,-0.00592113
-210.82088350,-0.51727500,-0.00540227
-210.72088350,-0.51178120,-0.00592113
-210.62088350,-0.50848490,-0.00433403
-210.52088351,-0.50512750,-0.00647052
-210.42088351,-0.50073250,-0.00592113
-210.32088351,-0.49633740,-0.00485289
-210.22088351,-0.49194240,-0.00485289
-210.12088352,-0.49084360,-0.00701990
-210.02088352,-0.48644850,-0.00592113
-209.92088352,-0.48315220,-0.00540227
-209.82088352,-0.47765840,-0.00540227
-209.72088353,-0.47436210,-0.00540227
-209.62088353,-0.47106580,-0.00433403
-209.52088353,-0.46776950,-0.00485289
-209.42088353,-0.46221460,-0.00540227
-209.32088354,-0.45891830,-0.00540227
-209.22088354,-0.45452330,-0.00540227
-209.12088354,-0.45122690,-0.00378464
-209.02088354,-0.44683190,-0.00540227
-208.92088355,-0.44243680,-0.00540227
-208.82088355,-0.43694300,-0.00592113
-208.72088355,-0.43474540,-0.00540227
-208.62088355,-0.42925160,-0.00378464
-208.52088356,-0.42589430,-0.00485289
-208.42088356,-0.42149920,-0.00592113
-208.32088356,-0.41820290,-0.00540227
-208.22088356,-0.41270910,-0.00485289
-208.12088357,-0.40941280,-0.00485289
-208.02088357,-0.40611650,-0.00485289
-207.92088357,-0.40062260,-0.00433403
-207.82088358,-0.39732630,-0.00485289
-207.72088358,-0.39183250,-0.00433403
-207.62088358,-0.38847510,-0.00433403
-207.52088358,-0.38408010,-0.00540227
-207.42088359,-0.37748750,-0.00433403
-207.32088359,-0.37419120,-0.00592113
-207.22088359,-0.36869730,-0.00485289
-207.12088359,-0.36430230,-0.00540227
-207.02088360,-0.36210470,-0.00592113
-206.92088360,-0.35661090,-0.00433403
-206.82088360,-0.35001830,-0.00433403
-206.72088360,-0.34775970,-0.00485289
-206.62088361,-0.34336470,-0.00433403
-206.52088361,-0.33787080,-0.00326578
-206.42088361,-0.33347580,-0.00326578
-206.32088361,-0.32798190,-0.00485289
-206.22088362,-0.32358690,-0.00378464
-206.12088362,-0.31919180,-0.00485289
-206.02088362,-0.31479670,-0.00433403
-205.92088362,-0.31034060,-0.00378464
-205.82088363,-0.30594550,-0.00378464
-205.72088363,-0.29935290,-0.00219753
-205.62088363,-0.29495790,-0.00378464
-205.52088363,-0.29056280,-0.00378464
-205.42088364,-0.28506900,-0.00433403
-205.32088364,-0.28177270,-0.00485289
-205.22088364,-0.27518010,-0.00485289
-205.12088364,-0.26962520,-0.00378464
-205.02088365,-0.26632890,-0.00326578
-204.92088365,-0.26193380,-0.00326578
-204.82088365,-0.25534120,-0.00326578
-204.72088365,-0.25204490,-0.00378464
-204.62088366,-0.24655110,-0.00433403
-204.52088366,-0.24215600,-0.00378464
-204.42088366,-0.23666220,-0.00271640
-204.32088366,-0.23110730,-0.00326578
-204.22088367,-0.22561350,-0.00378464
-204.12088367,-0.22121840,-0.00378464
-204.02088367,-0.21682330,-0.00433403
-203.92088367,-0.21242830,-0.00326578
-203.82088368,-0.20583570,-0.00378464
-203.72088368,-0.20034180,-0.00378464
-203.62088368,-0.19594680,-0.00326578
-203.52088368,-0.19039190,-0.00219753
-203.42088369,-0.18489800,-0.00326578
-203.32088369,-0.17940420,-0.00326578
-203.22088369,-0.17500920,-0.00326578
-203.12088369,-0.16951530,-0.00219753
-203.02088370,-0.16512020,-0.00164815
-202.92088370,-0.15852760,-0.00326578
-202.82088370,-0.15407150,-0.00326578
-202.72088370,-0.14857770,-0.00219753
-202.62088371,-0.14418260,-0.00271640
-202.52088371,-0.13759000,-0.00271640
-202.42088371,-0.13319500,-0.00378464
-202.32088371,-0.12879990,-0.00164815
-202.22088372,-0.12220730,-0.00326578
-202.12088372,-0.11781220,-0.00433403
-202.02088372,-0.11225740,-0.00326578
-201.92088372,-0.10566480,-0.00219753
-201.82088373,-0.10126970,-0.00164815
-201.72088373,-0.09467708,-0.00164815
-201.62088373,-0.09138078,-0.00112929
-201.52088373,-0.08478818,-0.00219753
-201.42088374,-0.08039311,-0.00378464
-201.32088374,-0.07373947,-0.00271640
-201.22088374,-0.06824563,-0.00326578
-201.12088374,-0.06275180,-0.00271640
-201.02088375,-0.05725797,-0.00271640
-200.92088375,-0.05176413,-0.00271640
-200.82088375,-0.04517153,-0.00164815
-200.72088375,-0.04187523,-0.00271640
-200.62088376,-0.03522158,-0.00271640
-200.52088376,-0.03082652,-0.00326578
-200.42088376,-0.02313515,-0.00219753
-200.32088376,-0.01874008,-0.00219753
-200.22088377,-0.01434501,-0.00219753
-200.12088377,-0.00775241,-0.00219753
-200.02088377,-0.00115981,-0.00112929
-199.92088377,0.00329630,-0.00219753
-199.82088378,0.00988890,-0.00219753
-199.72088378,0.01538274,-0.00112929
-199.62088378,0.01977780,-0.00219753
-199.52088378,0.02527164,-0.00164815
-199.42088379,0.02966671,-0.00112929
-199.32088379,0.03625931,-0.00219753
-199.22088379,0.04071542,-0.00006104
-199.12088379,0.04620925,-0.00219753
-199.02088380,0.05280185,-0.00326578
-198.92088380,0.05829569,-0.00057990
-198.82088380,0.06269076,-0.00057990
-198.72088380,0.06928336,-0.00219753
-198.62088381,0.07697473,-0.00057990
-198.52088381,0.08252960,-0.00219753
-198.42088381,0.08802344,-0.00112929
-198.32088382,0.09131974,-0.00006104
-198.22088382,0.09901111,0.00048834
-198.12088382,0.10340620,-0.00164815
-198.02088382,0.10890000,-0.00164815
-197.92088383,0.11549260,-0.00112929
-197.82088383,0.12214630,-0.00006104
-197.72088383,0.12544260,-0.00057990
-197.62088383,0.13313390,-0.00112929
-197.52088384,0.13752900,-0.00112929
-197.42088384,0.14302280,-0.00057990
-197.32088384,0.14961540,-0.00006104
-197.22088384,0.15510930,-0.00057990
-197.12088385,0.16286170,-0.00057990
-197.02088385,0.16615800,0.00048834
-196.92088385,0.17165180,0.00048834
-196.82088385,0.17714560,-0.00057990
-196.72088386,0.18263950,0.00100720
-196.62088386,0.18813330,-0.00006104
-196.52088386,0.19362710,0.00100720
-196.42088386,0.20137960,-0.00006104
-196.32088387,0.20467590,0.00048834
-196.22088387,0.21346600,0.00155659
-196.12088387,0.21786110,0.00100720
-196.02088387,0.22335490,-0.00006104
-195.92088388,0.22775000,0.00210597
-195.82088388,0.23440360,0.00100720
-195.72088388,0.23989740,0.00210597
-195.62088388,0.24539130,0.00210597
-195.52088389,0.25198390,0.00155659
-195.42088389,0.25418140,0.00155659
-195.32088389,0.26407030,0.00317422
-195.22088389,0.26736660,0.00210597
-195.12088390,0.27292150,0.00210597
-195.02088390,0.27841530,0.00210597
-194.92088390,0.28390920,0.00262483
-194.82088390,0.29050180,0.00369308
-194.72088391,0.29709440,0.00317422
-194.62088391,0.30039070,0.00262483
-194.52088391,0.30698330,0.00262483
-194.42088391,0.31253810,0.00369308
-194.32088392,0.31693320,0.00369308
-194.22088392,0.32242700,0.00369308
-194.12088392,0.32792090,0.00476132
-194.02088392,0.33451350,0.00369308
-193.92088393,0.34000730,0.00210597
-193.82088393,0.34550120,0.00369308
-193.72088393,0.35105600,0.00424246
-193.62088393,0.35654990,0.00424246
-193.52088394,0.36094490,0.00424246
-193.42088394,0.36863630,0.00369308
-193.32088394,0.37303140,0.00531071
-193.22088394,0.37852520,0.00476132
-193.12088395,0.38401900,0.00476132
-193.02088395,0.39067270,0.00476132
-192.92088395,0.39506780,0.00582957
-192.82088395,0.40056160,0.00689782
-192.72088396,0.40935170,0.00531071
-192.62088396,0.41154930,0.00582957
-192.52088396,0.41594430,0.00637895
-192.42088396,0.42253690,0.00744720
-192.32088397,0.42809180,0.00689782
-192.22088397,0.43468440,0.00744720
-192.12088397,0.43907950,0.00744720
-192.02088397,0.44567210,0.00637895
-191.92088398,0.45006710,0.00744720
-191.82088398,0.45446220,0.00744720
-191.72088398,0.46215360,0.00851544
-191.62088398,0.46660970,0.00796606
-191.52088399,0.47210350,0.00851544
-191.42088399,0.47759740,0.00851544
-191.32088399,0.48199240,0.00796606
-191.22088399,0.48638750,0.00796606
-191.12088400,0.49298010,0.00796606
-191.02088400,0.49847390,0.00906483
-190.92088400,0.50396780,0.00906483
-190.82088400,0.50732510,0.00958369
-190.72088401,0.51281890,0.00958369
-190.62088401,0.51831280,0.00958369
-190.52088401,0.52270780,0.01065193
-190.42088401,0.52930050,0.01013307
-190.32088402,0.53369550,0.01120132
-190.22088402,0.53809060,0.00906483
-190.12088402,0.54474430,0.01172018
-190.02088402,0.55023810,0.01120132
-189.92088403,0.55573190,0.01226956
-189.82088403,0.56012700,0.01120132
-189.72088403,0.56562080,0.01226956
-189.62088403,0.57001580,0.01172018
-189.52088404,0.57441090,0.01172018
-189.42088404,0.57990480,0.01172018
-189.32088404,0.58436090,0.01278843
-189.22088404,0.59095350,0.01065193
-189.12088405,0.59644730,0.01226956
-189.02088405,0.60303990,0.01333781
-188.92088405,0.60523740,0.01278843
-188.82088405,0.61183010,0.01385667
-188.72088406,0.61512640,0.01278843
-188.62088406,0.62062020,0.01547430
-188.52088406,0.62727380,0.01440606
-188.42088407,0.63057010,0.01492492
-188.32088407,0.63606390,0.01333781
-188.22088407,0.64045910,0.01547430
-188.12088407,0.64485410,0.01385667
-188.02088408,0.65034790,0.01547430
-187.92088408,0.65364420,0.01547430
-187.82088408,0.66139660,0.01654255
-187.72088408,0.66359420,0.01492492
-187.62088409,0.67018680,0.01599316
-187.52088409,0.67458180,0.01761079
-187.42088409,0.67897690,0.01761079
-187.32088409,0.68337200,0.01816018
-187.22088410,0.68666830,0.01709193
-187.12088410,0.69216210,0.01761079
-187.02088410,0.69875470,0.01761079
-186.92088410,0.70321080,0.01816018
-186.82088411,0.70650710,0.01867904
-186.72088411,0.71200100,0.01922842
-186.62088411,0.71529730,0.01922842
-186.52088411,0.72079110,0.01867904
-186.42088412,0.72518620,0.01922842
-186.32088412,0.72958120,0.01867904
-186.22088412,0.73507510,0.01974728
-186.12088412,0.73727260,0.01922842
-186.02088413,0.74172870,0.01922842
-185.92088413,0.74722250,0.01974728
-185.82088413,0.75271640,0.02029667
-185.72088413,0.75491390,0.02029667
-185.62088414,0.76040770,0.02136491
-185.52088414,0.76260530,0.02350140
-185.42088414,0.77029660,0.02670614
-185.32088414,0.77249420,0.02884263
-185.22088415,0.77804910,0.02991088
-185.12088415,0.78024660,0.03207789
-185.02088415,0.78683920,0.03366500
-184.92088415,0.79123430,0.03366500
-184.82088416,0.79343180,0.03473324
-184.72088416,0.79672810,0.03635087
-184.62088416,0.80222200,0.03528263
-184.52088416,0.80551830,0.03793798
-184.42088417,0.81101210,0.03793798
-184.32088417,0.81430840,0.04062385
-184.22088417,0.81986330,0.04117324
-184.12088417,0.82206080,0.04437798
-184.02088418,0.82425830,0.04920034
-183.92088418,0.82865340,0.05347332
-183.82088418,0.83304850,0.05509095
-183.72088418,0.83854230,0.05615920
-183.62088419,0.84183860,0.05936394
-183.52088419,0.84403610,0.05988280
-183.42088419,0.84953000,0.06256867
-183.32088419,0.85172750,0.06418630
-183.22088420,0.85618360,0.06684165
-183.12088420,0.86057870,0.06684165
-183.02088420,0.86277620,0.06900866
-182.92088420,0.86717130,0.07114516
-182.82088421,0.87046750,0.07114516
-182.72088421,0.87376390,0.07166402
-182.62088421,0.87706020,0.07221340
-182.52088421,0.88145520,0.07380051
-182.42088422,0.88475160,0.07434990
-182.32088422,0.88914660,0.07328165
-182.22088422,0.89244290,0.07810402
-182.12088422,0.89689900,0.07969113
-182.02088423,0.89909650,0.08130875
-181.92088423,0.90129410,0.08451349
-181.82088423,0.90568920,0.08719936
-181.72088423,0.90898540,0.09040410
-181.62088424,0.91118300,0.09360884
