Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-25.00836354,0.24920640,0.80759370,0.77615670
-25.00336354,0.24661210,0.79416430,0.77066290
-24.99836354,0.24386520,0.79141740,0.75998040
-24.99336354,0.24386520,0.78867050,0.75463920
-24.98836354,0.24111830,0.77249420,0.74655110
-24.98336354,0.23837140,0.76440600,0.73312170
-24.97836354,0.23303020,0.77783540,0.73312170
-24.97336354,0.23303020,0.74548290,0.72503360
-24.96836354,0.22753630,0.74273590,0.71160420
-24.96336354,0.24920640,0.81034060,0.70626290
-24.95836354,0.22219510,0.72381270,0.70092170
-24.95336354,0.22219510,0.71847150,0.69008670
-24.94836354,0.21944820,0.71313020,0.68474540
-24.94336354,0.21410690,0.70504210,0.67665730
-24.93836354,0.21410690,0.69420710,0.66597490
-24.93336354,0.21136000,0.69146010,0.66322790
-24.92836354,0.20586620,0.68062510,0.65529240
-24.92336354,0.20586620,0.67253690,0.64445730
-24.91836354,0.20052500,0.66979000,0.63911610
-24.91336354,0.19777800,0.65910760,0.63102790
-24.90836354,0.19503110,0.64827250,0.61759860
-24.90336354,0.19503110,0.64552560,0.61500420
-24.89836354,0.19243680,0.63469050,0.60951040
-24.89336354,0.18968990,0.62385550,0.59608110
-24.88836354,0.18419610,0.62385550,0.59073980
-24.88336354,0.18144910,0.61576730,0.58814550
-24.87836354,0.17885480,0.60767910,0.57471620
-24.87336354,0.17610790,0.59959100,0.56922230
-24.86836354,0.17610790,0.59684410,0.56388110
-24.86336354,0.17336100,0.60508480,0.55579290
-24.85836354,0.17061410,0.58066780,0.54511050
-24.85336354,0.16527290,0.57532660,0.54511050
-24.84836354,0.16527290,0.65910760,0.53442800
-24.84336354,0.15977900,0.55640330,0.52359290
-24.83836354,0.15977900,0.54556830,0.52099870
-24.83336354,0.15169090,0.53748020,0.50756930
-24.82836354,0.15169090,0.53473320,0.50207540
-24.82336354,0.14634970,0.52939200,0.49673420
-24.81836354,0.14634970,0.54556830,0.48864610
-24.81336354,0.14360270,0.51321570,0.48071050
-24.80836354,0.14085580,0.50772190,0.47521670
-24.80336354,0.13551460,0.49429250,0.46453420
-24.79836354,0.13276770,0.49154560,0.45919300
-24.79336354,0.13551460,0.48071050,0.45385180
-24.78836354,0.13002080,0.47262240,0.44301670
-24.78336354,0.12452690,0.46728120,0.43492860
-24.77836354,0.12193260,0.45919300,0.42699300
-24.77336354,0.12193260,0.44835790,0.41890490
-24.76836354,0.12193260,0.44561100,0.41081670
-24.76336354,0.11643880,0.42134660,0.40547550
-24.75836354,0.11369190,0.42943470,0.40013430
-24.75336354,0.10835060,0.42409350,0.38929920
-24.74836354,0.11369190,0.43218170,0.38395800
-24.74336354,0.10560370,0.41325840,0.37861680
-24.73836354,0.10285680,0.40242340,0.36518740
-24.73336354,0.10026250,0.39708210,0.35984620
-24.72836354,0.09751557,0.38884140,0.35450490
-24.72336354,0.09202173,0.37541200,0.34107560
-24.71836354,0.09202173,0.37266510,0.33558170
-24.71336355,0.08942742,0.36457700,0.33024050
-24.70836355,0.08668050,0.35374190,0.31955810
-24.70336355,0.08393358,0.35114760,0.31421680
-24.69836355,0.07859236,0.33756560,0.30612870
-24.69336355,0.07859236,0.32673050,0.29804050
-24.68836355,0.07309853,0.32947750,0.29269930
-24.68336355,0.07309853,0.31604810,0.28461120
-24.67836355,0.07035160,0.31330120,0.27652300
-24.67336355,0.06775729,0.30780740,0.27118180
-24.66836355,0.06501038,0.29971920,0.26049930
-24.66336355,0.06226346,0.28903680,0.25241120
-24.65836355,0.05951654,0.28354290,0.24432300
-24.65336355,0.05417531,0.27270780,0.23898180
-24.64836355,0.05417531,0.28628980,0.22814670
-24.64336355,0.05142840,0.25927850,0.22280550
-24.63836355,0.04868148,0.25378460,0.21471740
-24.63336355,0.04334025,0.22677330,0.20678180
-24.62836355,0.04059333,0.22952020,0.19594680
-24.62336355,0.03784642,0.22952020,0.18785860
-24.61836355,0.03784642,0.15657430,0.18251740
-24.61336355,0.03509950,0.21059700,0.17442930
-24.60836355,0.02975827,0.20250890,0.16908800
-24.60336355,0.01892321,0.05661702,0.15840560
-24.59836355,0.02701135,0.18907950,0.15031740
-24.59336355,0.02167013,0.18633260,0.14757050
-24.58836355,0.01892321,0.17275060,0.13963500
-24.58336355,0.01617629,0.16466240,0.12879990
-24.57836355,0.01342937,0.15382740,0.12071180
-24.57336355,0.01342937,0.14848610,0.11537050
-24.56836355,0.01083506,0.14314490,0.10468810
-24.56336355,0.00808815,0.13765110,0.10194120
-24.55836355,0.00259431,0.12147480,0.09385301
-24.55336355,0.00000000,0.11872790,0.08042364
-24.54836355,0.00000000,0.11063970,0.07782932
-24.54336355,-0.00274692,0.10255160,0.06974117
-24.53836355,-0.00549384,0.09446344,0.05905872
-24.53336355,-0.01358198,0.10255160,0.05631180
-24.52836355,-0.01358198,0.08362837,0.04562935
-24.52336355,-0.01632890,0.06470516,0.03479429
-24.51836355,-0.00549384,0.01877060,0.02945306
-24.51336355,-0.02182273,0.05936394,0.02411183
-24.50836355,-0.02441704,0.04578196,0.01068246
-24.50336355,-0.02441704,0.04044073,0.00534123
-24.49836355,-0.02991088,0.03769381,0.00000000
-24.49336355,-0.03265779,0.02426444,-0.01083506
-24.48836355,-0.03265779,0.01877060,-0.01617629
-24.48336355,-0.03525211,0.01342937,-0.02151752
-24.47836355,-0.03799902,0.00259431,-0.03494689
-24.47336355,-0.04074594,-0.00549384,-0.04028812
-24.46836355,-0.04349286,-0.01358198,-0.04303504
-24.46336355,-0.04883409,-0.02167013,-0.05646441
-24.45836355,-0.04883409,-0.02441704,-0.06180564
-24.45336355,-0.05432792,-0.03525211,-0.06989378
-24.44836355,-0.05432792,-0.04593456,-0.07798193
-24.44336355,-0.05692223,-0.04593456,-0.08607008
-24.43836355,-0.05966915,-0.05676962,-0.09141131
-24.43336355,-0.06241607,-0.08652790,-0.10209380
-24.42836355,-0.06516299,-0.07569283,-0.10743500
-24.42336355,-0.06790990,-0.08118667,-0.11552310
-24.41836355,-0.07325113,-0.09186912,-0.12895250
-24.41336355,-0.07325113,-0.09461604,-0.13169940
-24.40836355,-0.07599805,-0.09995727,-0.13704060
-24.40336355,-0.07599805,-0.04334025,-0.14512880
-24.39836355,-0.08133927,-0.12162740,-0.15581130
-24.39336355,-0.08408619,-0.12696860,-0.15855820
-24.38836355,-0.09492125,-0.12437430,-0.17732880
-24.38336355,-0.08958003,-0.14589180,-0.17732880
-24.37836355,-0.09217434,-0.14863880,-0.18267000
-24.37336355,-0.09492125,-0.15947380,-0.19075810
-24.36836355,-0.10041510,-0.16756190,-0.20418750
-24.36336355,-0.10300940,-0.17030890,-0.20418750
-24.35836355,-0.10300940,-0.18099130,-0.21227570
-24.35336355,-0.10575630,-0.18648520,-0.22570500
-24.34836355,-0.10850320,-0.18923210,-0.22829930
-24.34336355,-0.11125010,-0.20540840,-0.23379320
-24.33836355,-0.11384450,-0.21349650,-0.24447560
-24.33336355,-0.11659140,-0.19991450,-0.24981690
-24.32836355,-0.11933830,-0.22433160,-0.25790500
-24.32336355,-0.12208520,-0.23516660,-0.26599310
-24.31836356,-0.12742640,-0.24859600,-0.27133440
-24.31336356,-0.12742640,-0.24859600,-0.28201680
-24.30836356,-0.13017340,-0.25668420,-0.29010500
-24.30336356,-0.13292030,-0.32963010,-0.29544620
-24.29836356,-0.13566720,-0.26477230,-0.30353440
-24.29336356,-0.13566720,-0.28094860,-0.31696370
-24.28836356,-0.14100840,-0.28369550,-0.31971060
-24.28336356,-0.14650230,-0.29178370,-0.32505190
-24.27836356,-0.14650230,-0.30536570,-0.33573430
-24.27336356,-0.14909660,-0.30795990,-0.33848120
-24.26836356,-0.15184350,-0.31620070,-0.34656940
