Frequency,Channel A,Channel B,Channel C
(ms),(V),(mV),(mV)

-100.03999621,0.70760590,40.12941000,37.76096000
-100.01999621,0.70870470,39.47015000,39.61665000
-99.99999621,0.70980350,39.36027000,39.28702000
-99.97999621,0.71090220,40.12941000,39.17714000
-99.95999621,0.71200100,40.56281000,39.83030000
-99.93999621,0.71309970,41.44183000,40.05005000
-99.91999621,0.71419850,41.11220000,39.72042000
-99.89999621,0.71309970,41.22207000,41.03284000
-99.87999621,0.71639600,40.89244000,42.34526000
-99.85999621,0.71749480,41.44183000,39.50677000
-99.83999621,0.71969230,41.11220000,39.94017000
-99.81999621,0.71969230,41.33195000,38.63387000
-99.79999621,0.72079110,41.65548000,39.39690000
-99.77999621,0.72188990,41.22207000,40.15993000
-99.75999621,0.72188990,42.42461000,40.59333000
-99.73999621,0.72298860,42.75424000,41.46624000
-99.71999621,0.72518620,42.85801000,40.59333000
-99.69999622,0.72738370,43.40740000,42.34526000
-99.67999622,0.72738370,42.42461000,41.14272000
-99.65999622,0.72958120,42.96789000,41.14272000
-99.63999622,0.72958120,42.53448000,41.68600000
-99.61999622,0.73068000,43.73703000,40.37968000
-99.59999622,0.73068000,42.64436000,40.59333000
-99.57999622,0.73287760,42.75424000,41.68600000
-99.55999622,0.73617390,43.62715000,41.68600000
-99.53999622,0.73397630,42.75424000,42.23538000
-99.51999622,0.73617390,44.60994000,43.43182000
-99.49999622,0.73617390,43.84690000,42.66879000
-99.47999622,0.73843240,44.82969000,43.32194000
-99.45999622,0.73953120,44.28031000,42.99841000
-99.43999622,0.74063000,45.26920000,44.09108000
-99.41999622,0.74172870,44.50006000,43.87132000
-99.39999622,0.74172870,45.26920000,43.54169000
-99.37999622,0.74172870,45.04945000,42.77866000
-99.35999622,0.74392620,44.82969000,42.01563000
-99.33999622,0.74502500,44.71981000,43.43182000
-99.31999622,0.74612380,44.82969000,44.30473000
-99.29999623,0.74942010,45.04945000,44.09108000
-99.27999623,0.74722250,45.48285000,45.17763000
-99.25999623,0.74942010,45.26920000,44.19485000
-99.23999623,0.75271640,45.70260000,44.85411000
-99.21999623,0.75271640,45.70260000,44.52448000
-99.19999623,0.75491390,46.90514000,45.72702000
-99.17999623,0.75491390,45.81248000,45.50726000
-99.15999623,0.75491390,45.92236000,44.41460000
-99.13999623,0.75601270,46.47174000,42.77866000
-99.11999623,0.75711140,46.57551000,45.28751000
-99.09999623,0.75930900,46.68539000,42.55891000
-99.07999623,0.75821020,45.92236000,44.41460000
-99.05999623,0.76260530,46.90514000,44.85411000
-99.03999623,0.76040770,46.25198000,45.28751000
-99.01999623,0.76260530,47.67428000,44.74423000
-98.99999623,0.76480280,48.21756000,46.16042000
-98.97999623,0.76370410,48.43731000,45.50726000
-98.95999623,0.76590160,47.67428000,46.59993000
-98.93999623,0.76700040,47.56440000,46.16042000
-98.91999624,0.76809910,47.67428000,45.61714000
-98.89999624,0.77139540,47.67428000,43.76144000
-98.87999624,0.77029660,46.25198000,43.10829000
-98.85999624,0.77029660,47.34464000,45.83689000
-98.83999624,0.77249420,48.10768000,46.92345000
-98.81999624,0.77469170,47.99780000,46.05054000
-98.79999624,0.77359290,48.43731000,47.47284000
-98.77999624,0.77469170,49.31022000,46.27030000
-98.75999624,0.77469170,48.65706000,46.27030000
-98.73999624,0.77688930,48.54719000,46.38017000
-98.71999624,0.77804910,48.87682000,47.69259000
-98.69999624,0.77914790,49.42009000,47.90624000
-98.67999624,0.78134540,49.85960000,47.03333000
-98.65999624,0.78134540,49.09047000,45.94677000
-98.63999624,0.78244410,49.31022000,48.88902000
-98.61999624,0.78464170,49.96947000,50.96447000
-98.59999624,0.78683920,51.71530000,50.20144000
-98.57999624,0.78574040,50.84239000,49.43841000
-98.55999624,0.78793800,51.28189000,49.54828000
-98.53999624,0.78683920,50.95226000,51.83738000
-98.51999625,0.79013550,51.06214000,50.85460000
-98.49999625,0.78903680,50.73251000,51.94726000
-98.47999625,0.79013550,50.62263000,49.54828000
-98.45999625,0.79233300,50.84239000,48.45562000
-98.43999625,0.79233300,50.73251000,49.21865000
-98.41999625,0.79343180,49.85960000,48.23587000
-98.39999625,0.79562930,51.17202000,48.66927000
-98.37999625,0.79562930,51.60542000,48.34575000
-98.35999625,0.79782690,51.93505000,50.20144000
-98.33999625,0.79782690,51.50165000,51.18423000
-98.31999625,0.80002440,52.26468000,50.74472000
-98.29999625,0.80002440,53.46722000,51.39788000
-98.27999625,0.80222200,52.81406000,50.52497000
-98.25999625,0.80222200,54.23025000,51.07435000
-98.23999625,0.80332070,52.37456000,52.16701000
-98.21999625,0.80332070,53.35734000,50.52497000
-98.19999625,0.80661700,52.91784000,51.18423000
-98.17999625,0.80551830,53.57710000,51.39788000
-98.15999625,0.80771580,53.68697000,50.96447000
-98.13999625,0.80771580,53.90672000,52.49054000
-98.11999626,0.80881450,54.77963000,53.25357000
-98.09999626,0.80991330,55.10927000,54.23635000
-98.07999626,0.81211080,55.10927000,54.56599000
-98.05999626,0.81211080,54.88951000,54.99939000
-98.03999626,0.81320960,55.21914000,55.10927000
-98.01999626,0.81430840,55.98217000,53.69308000
-97.99999626,0.81430840,54.77963000,54.67586000
-97.97999626,0.81876450,55.32902000,52.60041000
-97.95999626,0.81766570,54.34013000,51.83738000
