Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-10.00301389,-0.01358198,0.01068246,-0.04837627
-10.00101389,-0.00549384,0.02151752,-0.04028812
-9.99901389,0.00808815,0.02701135,-0.03235258
-9.99701389,0.01892321,0.03235258,-0.02426444
-9.99501389,0.02975827,0.03509950,-0.01892321
-9.99301389,0.04059333,0.04578196,-0.01342937
-9.99101389,0.05142840,0.04318764,-0.00808815
-9.98901389,0.06226346,0.05661702,-0.00274692
-9.98701389,0.07309853,0.06745208,0.00534123
-9.98501389,0.08393358,0.07279330,0.01068246
-9.98301389,0.09476864,0.06745208,0.02136491
-9.98101389,0.10835060,0.08912221,0.02945306
-9.97901389,0.11918570,0.09171651,0.03479429
-9.97701389,0.12452690,0.20250890,0.04562935
-9.97501389,0.14085580,0.10529850,0.05097058
-9.97301389,0.15169090,0.12147480,0.06165303
-9.97101389,0.16527290,0.12681600,0.06699426
-9.96901389,0.17610790,0.13230990,0.07782932
-9.96701389,0.18419610,0.14573920,0.08851178
-9.96501389,0.19777800,0.15123310,0.09385301
-9.96301389,0.20586620,0.16206810,0.10468810
-9.96101389,0.21944820,0.18633260,0.11277620
-9.95901389,0.22753630,0.17549750,0.12071180
-9.95701389,0.23837140,0.18633260,0.12879990
-9.95501389,0.24920640,0.19442070,0.14222930
-9.95301389,0.26019410,0.20785010,0.15031740
-9.95101389,0.27362350,0.21868510,0.16374680
-9.94901389,0.28186420,0.22677330,0.17183490
-9.94701389,0.29529360,0.24035530,0.17992310
-9.94501389,0.30353440,0.24569650,0.19335250
-9.94301389,0.31711630,0.25927850,0.20128800
-9.94101389,0.32795140,0.26736660,0.21212310
-9.93901389,0.33878650,0.27820170,0.22280550
-9.93701389,0.34962150,0.28628980,0.23364060
-9.93501389,0.35770970,0.29971920,0.24432300
-9.93301389,0.37129170,0.31055430,0.25500550
-9.93101389,0.39296180,0.27011350,0.26584060
-9.92901389,0.39296180,0.33222440,0.27652300
-9.92701389,0.40104990,0.34565380,0.28995240
-9.92501389,0.41188500,0.35648880,0.30612870
-9.92301389,0.42272000,0.37541200,0.31955810
-9.92101389,0.43355510,0.38350020,0.33298740
-9.91901389,0.43904890,0.40242340,0.34641680
-9.91701389,0.45263090,0.42134660,0.36793430
-9.91501389,0.46071910,0.43477600,0.40013430
-9.91301389,0.47430100,0.48879870,0.43767550
-9.91101389,0.48238920,0.53473320,0.48330480
-9.90901389,0.49597120,0.56723850,0.52099870
-9.90701389,0.50131240,0.61042610,0.55579290
-9.90501389,0.51214750,0.62934930,0.58539860
-9.90301389,0.52298250,0.65636060,0.60691610
-9.90101389,0.52847640,0.67528380,0.62843360
-9.89901389,0.54205830,0.71572460,0.65788670
-9.89701389,0.55289340,0.73464780,0.69008670
-9.89501389,0.56098160,0.76974730,0.71694540
-9.89301389,0.57181660,0.79416430,0.74655110
-9.89101389,0.57731040,0.82117570,0.77066290
-9.88901389,0.58814550,0.84009890,0.79492740
-9.88701389,0.59623370,0.86436330,0.81629230
-9.88501389,0.60432180,0.86161640,0.83521540
-9.88301389,0.61515690,0.90220980,0.85398610
-9.88101389,0.62324500,0.92113290,0.87275670
-9.87901389,0.63423270,0.94265040,0.89427420
-9.87701389,0.64232080,0.96966180,0.92372730
-9.87501389,0.65040900,0.99942010,0.95607980
-9.87301389,0.65849710,1.02643100,0.98553290
-9.87101389,0.66399100,1.05069600,1.00705000
-9.86901389,0.67482600,1.05069600,1.03390900
-9.86701389,0.68291410,1.10212400,1.05802100
-9.86501389,0.69100230,1.12364200,1.07953800
-9.86301389,0.69924310,1.14790600,1.10380300
-9.86101389,0.70733120,1.17232300,1.13325600
-9.85901389,0.71541940,1.20467600,1.16286200
-9.85701389,0.72091320,1.22909300,1.18972000
-9.85501389,0.73174820,1.25335700,1.21108500
-9.85301389,0.73983640,1.27228100,1.23260300
-9.85101389,0.74792460,1.29929200,1.25686700
-9.84901389,0.75341840,1.32080900,1.27823200
-9.84701389,0.75891220,1.34248000,1.30249700
-9.84501389,0.76974730,1.35331500,1.32401400
-9.84301389,0.77508850,1.38566700,1.34812600
-9.84101389,0.78058230,1.40733700,1.36964300
-9.83901389,0.78058230,1.42076700,1.39116100
-9.83701389,0.79401170,1.45327200,1.41802000
-9.83501389,0.80225250,1.47753600,1.44487800
-9.83301389,0.80759370,1.50729500,1.47173700
-9.83101389,0.81308750,1.53155900,1.49310200
-9.82901389,0.81842880,1.55322900,1.51202500
-9.82701389,0.82392260,1.56391200,1.53079600
-9.82501389,0.83201070,1.58283500,1.54682000
-9.82301389,0.83750460,1.58024000,1.56833700
-9.82101389,0.84559270,1.62617500,1.59244900
-9.81901389,0.84833960,1.64509800,1.61396600
-9.81701389,0.85368080,1.66661600,1.63273700
-9.81501389,0.86176900,1.67470400,1.65166000
-9.81301389,0.86451590,1.69637400,1.66768400
-9.81101389,0.87000980,1.71529700,1.68645500
-9.80901389,0.87535100,1.73956200,1.70797200
-9.80701389,0.87809790,1.76123200,1.72674300
-9.80501389,0.88618610,1.77740800,1.74826000
-9.80301389,0.89167990,1.79892600,1.76703100
-9.80101389,0.89442680,1.81525500,1.78854800
-9.79901389,0.90251490,1.84760700,1.80731900
-9.79701389,0.90251490,1.85569500,1.82883600
-9.79501389,0.90785620,1.87736500,1.84501300
-9.79301389,0.90251490,1.86927700,1.85310100
-9.79101389,0.91609690,1.89888300,1.86912500
-9.78901389,0.91869120,1.90437700,1.88530100
-9.78701389,0.92143820,1.92330000,1.90132500
-9.78501389,0.92693200,1.94222300,1.92024800
-9.78301389,0.93227320,1.96114600,1.93901800
-9.78101389,0.93227320,1.98266400,1.96053600
-9.77901389,0.93227320,2.00692800,1.98464800
-9.77701389,0.93776700,2.01242200,2.00616500
-9.77501389,0.94036140,2.04218000,2.02218900
-9.77301389,0.94585520,2.06369800,2.03836500
-9.77101389,0.94585520,2.07987400,2.05179500
-9.76901389,0.94860210,2.08811500,2.06781800
-9.76701389,0.95134900,2.10688600,2.07865300
-9.76501389,0.95134900,2.10963200,2.09467700
-9.76301389,0.95394330,2.12321400,2.10551200
-9.76101389,0.96218410,2.12580900,2.11360000
-9.75901389,0.95943720,2.13939100,2.12153600
-9.75701389,0.96218410,2.15022600,2.12962400
-9.75501389,0.96218410,2.15556700,2.14045900
-9.75301389,0.96218410,2.11772100,2.14839500
-9.75101389,0.96477840,2.16914900,2.15648300
-9.74901389,0.96477840,2.17983200,2.15923000
-9.74701389,0.96477840,2.15022600,2.16182400
-9.74501389,0.97027220,2.19066600,2.17265900
-9.74301389,0.97027220,2.19341300,2.17525300
-9.74101389,0.97027220,2.19875500,2.18334200
-9.73901389,0.97027220,2.20684300,2.19143000
-9.73701389,0.96752530,2.22317200,2.19677100
-9.73501389,0.97027220,2.21493100,2.20211200
-9.73301389,0.97027220,2.22042500,2.20760600
-9.73101389,0.96752530,2.19066600,2.20760600
-9.72901389,0.97027220,2.22042500,2.20760600
-9.72701389,0.97027220,2.22042500,2.21020000
-9.72501389,0.96752530,2.22576600,2.21020000
-9.72301389,0.96752530,2.22317200,2.21554100
-9.72101389,0.96477840,2.22317200,2.21554100
-9.71901389,0.96477840,2.22042500,2.21294700
-9.71701389,0.96477840,2.22851300,2.21554100
-9.71501389,0.96218410,2.22851300,2.21554100
-9.71301389,0.95943720,2.23126000,2.22103500
-9.71101389,0.96218410,2.23934800,2.22637700
-9.70901389,0.95669030,2.23660100,2.22897100
-9.70701389,0.95669030,2.29596500,2.23171800
-9.70501389,0.95394330,2.23934800,2.22897100
-9.70301389,0.95394330,2.23660100,2.22897100
-9.70101389,0.93776700,2.14213800,2.22362900
-9.69901389,0.94860210,2.22851300,2.22103500
-9.69701389,0.94860210,2.21767800,2.21554100
