Frequency,Channel A,Channel B,Channel C
(ms),(V),(mV),(mV)

-100.03999621,1.14558700,121.15130000,120.15630000
-100.01999621,1.14558700,121.92040000,122.01200000
-99.99999621,1.14558700,121.92040000,122.56130000
-99.97999621,1.14778400,122.79330000,122.23170000
-99.95999621,1.14668500,122.24390000,122.34160000
-99.93999621,1.14778400,122.68340000,122.66510000
-99.91999621,1.14778400,123.77610000,122.99480000
-99.89999621,1.14888300,124.32550000,123.75780000
-99.87999621,1.14888300,122.35380000,122.01200000
-99.85999621,1.14998200,122.46370000,121.79220000
-99.83999621,1.14888300,123.01310000,122.12180000
-99.81999621,1.14888300,122.57360000,122.45150000
-99.79999621,1.14998200,124.21560000,123.86770000
-99.77999621,1.14998200,123.77610000,123.21450000
-99.75999621,1.15108000,123.66620000,122.45150000
-99.73999621,1.15108000,124.97860000,124.41090000
-99.71999621,1.15217900,124.32550000,125.07020000
-99.69999622,1.15327800,124.21560000,123.86770000
-99.67999622,1.15108000,124.10570000,124.52080000
-99.65999622,1.15327800,125.19840000,124.30720000
-99.63999622,1.15437700,125.19840000,123.75780000
-99.61999622,1.15437700,124.86880000,124.74060000
-99.59999622,1.15327800,124.64900000,125.50360000
-99.57999622,1.15547500,124.75890000,124.30720000
-99.55999622,1.15437700,125.19840000,125.83320000
-99.53999622,1.15657400,126.07130000,126.48640000
-99.51999622,1.15437700,125.52800000,125.61350000
-99.49999622,1.15657400,125.52800000,125.72340000
-99.47999622,1.15547500,125.85150000,126.70610000
-99.45999622,1.15657400,126.84040000,127.13950000
-99.43999622,1.15877200,127.38370000,126.16290000
-99.41999622,1.15657400,126.51080000,125.39370000
-99.39999622,1.15657400,126.51080000,125.50360000
-99.37999622,1.15767300,126.40090000,125.72340000
-99.35999622,1.15767300,127.27380000,127.13950000
-99.33999622,1.15767300,126.18120000,126.70610000
-99.31999622,1.15987100,128.04300000,128.23220000
-99.29999623,1.16096900,128.04300000,127.68890000
-99.27999623,1.15987100,127.93310000,127.90870000
-99.25999623,1.15987100,127.60350000,127.46920000
-99.23999623,1.15877200,127.06020000,127.03580000
-99.21999623,1.16096900,126.29100000,126.48640000
-99.19999623,1.15987100,126.73060000,126.16290000
-99.17999623,1.16096900,128.80600000,128.34210000
-99.15999623,1.16206800,127.38370000,126.05300000
-99.13999623,1.16096900,124.86880000,125.28380000
-99.11999623,1.16316700,123.99580000,123.53800000
-99.09999623,1.16426600,124.43530000,124.52080000
-99.07999623,1.16316700,125.19840000,125.39370000
-99.05999623,1.16206800,125.96140000,125.94310000
-99.03999623,1.16316700,126.18120000,125.72340000
-99.01999623,1.16426600,126.07130000,126.05300000
-98.99999623,1.16426600,125.96140000,126.05300000
-98.97999623,1.16426600,126.51080000,125.72340000
-98.95999623,1.16536400,128.91590000,127.46920000
-98.93999623,1.16536400,129.89870000,128.88540000
-98.91999624,1.16426600,128.15280000,128.01250000
-98.89999624,1.16426600,129.24550000,129.43470000
-98.87999624,1.16536400,130.44800000,130.30760000
-98.85999624,1.16652400,131.21110000,132.05350000
-98.83999624,1.16652400,131.43080000,130.63730000
-98.81999624,1.16762300,130.00850000,129.86810000
-98.79999624,1.16872200,131.43080000,131.18060000
-98.77999624,1.16872200,131.10120000,131.07070000
-98.75999624,1.16872200,131.10120000,134.23880000
-98.73999624,1.16982100,131.21110000,129.54460000
-98.71999624,1.16872200,130.77770000,129.76440000
-98.69999624,1.16872200,131.32100000,130.19780000
-98.67999624,1.16872200,130.11840000,128.88540000
-98.65999624,1.16982100,131.10120000,132.27320000
-98.63999624,1.16982100,130.33820000,129.97800000
-98.61999624,1.16872200,130.11840000,130.85090000
-98.59999624,1.16982100,130.77770000,130.63730000
-98.57999624,1.17201800,130.88150000,130.74110000
-98.55999624,1.16982100,132.85310000,133.03630000
-98.53999624,1.17091900,132.30380000,131.94360000
-98.51999625,1.17091900,132.52350000,132.16330000
-98.49999625,1.16982100,131.98020000,130.74110000
-98.47999625,1.17091900,132.52350000,130.63730000
-98.45999625,1.17201800,131.10120000,131.18060000
-98.43999625,1.17311700,130.99130000,130.52740000
-98.41999625,1.17201800,131.54070000,131.94360000
-98.39999625,1.17311700,131.54070000,131.29040000
-98.37999625,1.17421600,131.98020000,131.18060000
-98.35999625,1.17531400,132.09010000,132.70660000
-98.33999625,1.17311700,131.98020000,130.63730000
-98.31999625,1.17531400,132.19390000,131.83370000
-98.29999625,1.17311700,132.41360000,132.59680000
-98.27999625,1.17531400,132.52350000,132.27320000
-98.25999625,1.17421600,133.50630000,131.51020000
-98.23999625,1.17421600,132.09010000,131.72380000
-98.21999625,1.17531400,133.50630000,131.83370000
-98.19999625,1.17641300,132.85310000,132.48690000
-98.17999625,1.17641300,133.29260000,132.59680000
-98.15999625,1.17641300,133.07290000,134.67220000
-98.13999625,1.17751200,134.27540000,134.01900000
-98.11999626,1.17641300,133.50630000,133.03630000
-98.09999626,1.17641300,135.03850000,135.32530000
-98.07999626,1.17751200,135.47800000,135.00180000
-98.05999626,1.17861100,135.69770000,135.87470000
-98.03999626,1.17861100,136.13110000,135.32530000
-98.01999626,1.17861100,136.13110000,135.32530000
-97.99999626,1.17861100,135.58780000,133.79930000
-97.97999626,1.17751200,136.13110000,134.45240000
-97.95999626,1.17861100,133.94580000,135.00180000
