Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-2.50140655,0.01428397,0.05811256,0.08930533
-2.50040655,0.00659260,0.04712489,0.07953852
-2.49940655,0.00000000,0.03729703,0.06861189
-2.49840655,-0.00445611,0.02740813,0.05768526
-2.49740655,-0.01104871,0.01751923,0.04785740
-2.49640655,-0.01764131,0.00653156,0.03699182
-2.49540655,-0.02533268,-0.00659260,0.02606519
-2.49440655,-0.02862898,-0.01538274,0.01623733
-2.49340655,-0.03522158,-0.02637041,0.00537175
-2.49240655,-0.04187523,-0.03625931,-0.00445611
-2.49140655,-0.04627030,-0.04828470,-0.01538274
-2.49040655,-0.05176413,-0.05817360,-0.02521060
-2.48940655,-0.05835673,-0.06916127,-0.03717495
-2.48840655,-0.06604810,-0.07795141,-0.04700281
-2.48740655,-0.07264070,-0.08997680,-0.05896716
-2.48640655,-0.07819558,-0.09986570,-0.06879502
-2.48540655,-0.08478818,-0.11085340,-0.07862288
-2.48440655,-0.09028202,-0.11964350,-0.08954950
-2.48340655,-0.09687462,-0.13057010,-0.09931632
-2.48240655,-0.10236850,-0.14045900,-0.11024290
-2.48140655,-0.11115860,-0.15034790,-0.12116960
-2.48040655,-0.11555370,-0.16133560,-0.13099740
-2.47940655,-0.12110850,-0.17232330,-0.14296180
-2.47840655,-0.12660240,-0.18215110,-0.15278970
-2.47740655,-0.13209620,-0.19423760,-0.16371630
-2.47640655,-0.13868880,-0.20412650,-0.17238430
-2.47540655,-0.14418260,-0.21511410,-0.18440970
-2.47440655,-0.14967650,-0.22494200,-0.19423760
-2.47340655,-0.15742890,-0.23702840,-0.20510320
-2.47240655,-0.16072520,-0.24581860,-0.21602980
-2.47140655,-0.16951530,-0.25570750,-0.22585760
-2.47040655,-0.17610790,-0.26663410,-0.23782200
-2.46940655,-0.18160180,-0.27652300,-0.24764980
-2.46840655,-0.18819440,-0.28860940,-0.25857650
-2.46740655,-0.19594680,-0.29630080,-0.26840430
-2.46640655,-0.20034180,-0.30832620,-0.27713340
-2.46540655,-0.20583570,-0.31821510,-0.28909780
-2.46440655,-0.21352700,-0.32700520,-0.29782690
-2.46340655,-0.21682330,-0.33909170,-0.30875350
-2.46240655,-0.22451470,-0.34672200,-0.31961910
-2.46140655,-0.23000850,-0.35770970,-0.32944690
-2.46040655,-0.23666220,-0.36759860,-0.34037360
-2.45940655,-0.24215600,-0.37858620,-0.35020140
-2.45840655,-0.24655110,-0.38847510,-0.36106700
-2.45740655,-0.25314370,-0.39720430,-0.36979610
-2.45640655,-0.25863750,-0.40929070,-0.38182150
-2.45540655,-0.26523010,-0.41808080,-0.39268710
-2.45440655,-0.26962520,-0.42906850,-0.40141620
-2.45340655,-0.27847640,-0.43999510,-0.41234280
-2.45240655,-0.28397020,-0.44878520,-0.42217070
-2.45140655,-0.28836530,-0.45977290,-0.43089980
-2.45040655,-0.29495790,-0.46856310,-0.44072760
-2.44940655,-0.30264930,-0.47839090,-0.45049440
-2.44840655,-0.30704430,-0.48827980,-0.46032230
-2.44740655,-0.31259920,-0.49707000,-0.47124890
-2.44640655,-0.31809300,-0.50695880,-0.48107680
-2.44540655,-0.32468560,-0.51684770,-0.48980590
-2.44440655,-0.32908070,-0.52667560,-0.49847390
-2.44340655,-0.33567330,-0.53436700,-0.51049930
-2.44240655,-0.34116710,-0.54535470,-0.51812960
-2.44140655,-0.34666100,-0.55414480,-0.52905630
-2.44040655,-0.35441340,-0.56507140,-0.53992190
-2.43940655,-0.35880850,-0.57496030,-0.55084850
-2.43840655,-0.36320350,-0.58265170,-0.55738000
-2.43740655,-0.36869730,-0.59473810,-0.56720790
-2.43640655,-0.37419120,-0.60462700,-0.57813450
-2.43540655,-0.38298130,-0.61445490,-0.58796240
-2.43440655,-0.38737640,-0.62214620,-0.59663050
-2.43340655,-0.39183250,-0.63423270,-0.60645830
-2.43240655,-0.39732630,-0.64412160,-0.61738490
-2.43140655,-0.40391890,-0.65175190,-0.62721280
-2.43040655,-0.41051150,-0.65944330,-0.63484310
-2.42940655,-0.41600540,-0.66823340,-0.64357220
-2.42840655,-0.42040040,-0.67592480,-0.65230130
-2.42740655,-0.42699300,-0.68581370,-0.66103040
-2.42640655,-0.43035040,-0.69344400,-0.66969840
-2.42540655,-0.43694300,-0.70333290,-0.67738980
-2.42440655,-0.44133810,-0.70992550,-0.68605790
-2.42340655,-0.44683190,-0.72091320,-0.69808330
-2.42240655,-0.45232570,-0.72860460,-0.70571360
-2.42140655,-0.46001710,-0.73843240,-0.71554140
-2.42040655,-0.46331340,-0.74502500,-0.72317180
-2.41940655,-0.46776950,-0.75381520,-0.72970330
-2.41840655,-0.47655960,-0.76040770,-0.73843240
-2.41740655,-0.48205350,-0.76919790,-0.74386520
-2.41640655,-0.48644850,-0.77579050,-0.75369300
-2.41540655,-0.49084360,-0.78342080,-0.75912580
-2.41440655,-0.49633740,-0.79111220,-0.76571850
-2.41340655,-0.50293000,-0.79660600,-0.77444760
-2.41240655,-0.50738610,-0.80429740,-0.78207790
-2.41140655,-0.51288000,-0.81198880,-0.78751070
-2.41040655,-0.51947260,-0.81528510,-0.79404220
-2.40940655,-0.52386770,-0.82181660,-0.80057380
-2.40840655,-0.52606520,-0.83060680,-0.80716640
-2.40740655,-0.53375660,-0.83500180,-0.81369790
-2.40640655,-0.53815160,-0.84049560,-0.82132830
-2.40540655,-0.54480530,-0.84708830,-0.82566230
-2.40440655,-0.55139790,-0.85148330,-0.83115610
-2.40340655,-0.55469420,-0.85807590,-0.83658890
-2.40240655,-0.55908920,-0.86356970,-0.83988520
-2.40140655,-0.56458310,-0.86900260,-0.84641680
-2.40040655,-0.57117570,-0.87339760,-0.85075080
-2.39940655,-0.57666950,-0.87779270,-0.85624460
-2.39840655,-0.57996580,-0.88108900,-0.86057870
-2.39740655,-0.58661940,-0.88438530,-0.86497370
-2.39640655,-0.58991580,-0.88768160,-0.86711030
-2.39540655,-0.59650840,-0.89097790,-0.86930780
-2.39440655,-0.60090340,-0.89317540,-0.87260410
-2.39340655,-0.60529850,-0.89757050,-0.87693810
-2.39240655,-0.60969350,-0.89976800,-0.87913560
-2.39140655,-0.61738490,-0.90086680,-0.88023440
-2.39040655,-0.62068120,-0.90306430,-0.88346960
-2.38940655,-0.62513730,-0.90416310,-0.88346960
-2.38840655,-0.62953240,-0.90416310,-0.88676600
-2.38740655,-0.63392750,-0.90849710,-0.89110000
-2.38640655,-0.63942130,-0.90959590,-0.89219870
-2.38540655,-0.64381640,-0.91289220,-0.89549510
-2.38440655,-0.64821140,-0.91399100,-0.89549510
-2.38340655,-0.65370530,-0.91618850,-0.89769260
-2.38240655,-0.65810040,-0.91948480,-0.89982910
-2.38140655,-0.66255650,-0.91948480,-0.90202660
-2.38040655,-0.66585280,-0.92168230,-0.90312530
-2.37940655,-0.67134660,-0.92497860,-0.90532290
-2.37840655,-0.67574170,-0.92827490,-0.90965690
-2.37740655,-0.68013670,-0.93047240,-0.91295330
-2.37640655,-0.68563060,-0.93376870,-0.91728720
-2.37540655,-0.68892690,-0.93706510,-0.92168230
-2.37440655,-0.69332190,-0.94036140,-0.92381880
-2.37340655,-0.69771700,-0.94365760,-0.92601630
-2.37240655,-0.69997560,-0.94475640,-0.92931260
-2.37140655,-0.70766690,-0.94695400,-0.93035040
-2.37040655,-0.71096320,-0.94695400,-0.93254790
-2.36940655,-0.71316080,-0.95025030,-0.93364670
-2.36840655,-0.71975340,-0.95128800,-0.93584420
-2.36740655,-0.72304970,-0.95238670,-0.93694300
-2.36640655,-0.72854350,-0.95348550,-0.93907950
-2.36540655,-0.73293860,-0.95678180,-0.94017820
-2.36440655,-0.73733370,-0.95897940,-0.94237580
-2.36340655,-0.73849340,-0.95788060,-0.94457330
