Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-10.00315181,-0.02441704,0.00534123,-0.05112318
-10.00115181,-0.01098767,0.02701135,-0.04578196
-9.99915181,0.00000000,0.02960566,-0.03769381
-9.99715181,0.01083506,0.02701135,-0.02960566
-9.99515181,0.02426444,0.03509950,-0.02685875
-9.99315181,0.03250519,0.04044073,-0.01892321
-9.99115181,0.04334025,0.05127579,-0.01083506
-9.98915181,0.05676962,0.05936394,-0.00549384
-9.98715181,0.06501038,0.06745208,0.00259431
-9.98515181,0.07859236,0.06745208,0.01327677
-9.98315181,0.08942742,0.07828714,0.01877060
-9.98115181,0.10026250,0.08912221,0.02945306
-9.97915181,0.10835060,0.05661702,0.03479429
-9.97715181,0.12193260,0.09980466,0.04013551
-9.97515181,0.13276770,0.11063970,0.04822366
-9.97315181,0.14634970,0.11872790,0.05631180
-9.97115181,0.15718470,0.13230990,0.06439995
-9.96915181,0.16527290,0.14039800,0.07782932
-9.96715181,0.17885480,0.14314490,0.08591747
-9.96515181,0.18968990,0.15123310,0.09385301
-9.96315181,0.20052500,0.15123310,0.10194120
-9.96115181,0.21136000,0.17275060,0.11277620
-9.95915181,0.22219510,0.18633260,0.12345870
-9.95715181,0.23303020,0.18633260,0.13414110
-9.95515181,0.24386520,0.17824440,0.14222930
-9.95315181,0.25470030,0.21868510,0.15565860
-9.95115181,0.26553540,0.22417900,0.16374680
-9.94915181,0.27911730,0.23501400,0.17442930
-9.94715181,0.28995240,0.24569650,0.18251740
-9.94515181,0.29804050,0.25378460,0.19594680
-9.94315181,0.31162250,0.27011350,0.20678180
-9.94115181,0.32245760,0.28354290,0.22021120
-9.93915181,0.33329260,0.29437800,0.23364060
-9.93715181,0.34138080,0.29712490,0.24432300
-9.93515181,0.35496280,0.31604810,0.25500550
-9.93315181,0.36305090,0.37266510,0.26309370
-9.93115181,0.37388600,0.33222440,0.27652300
-9.92915181,0.38212670,0.34565380,0.28735810
-9.92715181,0.39830300,0.35374190,0.30338170
-9.92515181,0.40913810,0.37541200,0.31681110
-9.92315181,0.41737880,0.38624710,0.33024050
-9.92115181,0.42821390,0.39967650,0.34366990
-9.91915181,0.43355510,0.41325840,0.35709920
-9.91715181,0.44713710,0.43477600,0.37052860
-9.91515181,0.45797220,0.44286410,0.38395800
-9.91315181,0.46880720,0.46453420,0.40013430
-9.91115181,0.47964230,0.48071050,0.41890490
-9.90915181,0.48773040,0.48345740,0.42958730
-9.90715181,0.49856550,0.50238070,0.45110490
-9.90515181,0.50680630,0.52664510,0.46728120
-9.90315181,0.51489440,0.53748020,0.48605180
-9.90115181,0.52847640,0.55640330,0.49948110
-9.89915181,0.53656450,0.56723850,0.51825170
-9.89715181,0.54739960,0.58616160,0.53702240
-9.89515181,0.55548780,0.61576730,0.55853990
-9.89315181,0.56632280,0.64552560,0.58814550
-9.89115181,0.57456360,0.66719570,0.61225740
-9.88915181,0.58539860,0.68062510,0.62843360
-9.88715181,0.59348670,0.63469050,0.65529240
-9.88515181,0.60157490,0.72930650,0.67665730
-9.88315181,0.61240990,0.76165910,0.70900990
-9.88115181,0.62065070,0.79416430,0.74120990
-9.87915181,0.62599190,0.82377000,0.77615670
-9.87715181,0.63682700,0.85352830,0.80835670
-9.87515181,0.64766200,0.88588080,0.83246860
-9.87315181,0.65590280,0.91029790,0.85932730
-9.87115181,0.66399100,0.91289220,0.87809790
-9.86915181,0.67207910,0.94539740,0.89686850
-9.86715181,0.67757300,0.96706750,0.92113290
-9.86515181,0.68840800,0.99407890,0.94265040
-9.86315181,0.69649610,0.96966180,0.96401540
-9.86115181,0.70458430,1.03452000,0.98553290
-9.85915181,0.71282510,1.04260800,1.00170900
-9.85715181,0.72091320,1.06427800,1.02048000
-9.85515181,0.72900130,1.08045400,1.03390900
-9.85315181,0.73449520,1.09937700,1.05268000
-9.85115181,0.74258330,1.12089500,1.07145000
-9.84915181,0.75341840,1.13981800,1.09296800
-9.84715181,0.75616530,1.16148800,1.11448500
-9.84515181,0.76425340,1.18315800,1.14134400
-9.84315181,0.77234160,1.20742300,1.16820300
-9.84115181,0.79141740,1.33439100,1.19231500
-9.83915181,0.78317670,1.26144600,1.21383200
-9.83715181,0.79401170,1.28571000,1.23794400
-9.83515181,0.79950550,1.30188600,1.26220800
-9.83315181,0.80759370,1.33164400,1.28906700
-9.83115181,0.81034060,1.36140300,1.31852000
-9.82915181,0.82117570,1.38032600,1.34003800
-9.82715181,0.82392260,1.40184300,1.36155500
-9.82515181,0.82926380,1.41008400,1.38307300
-9.82315181,0.83475760,1.43709600,1.39375500
-9.82115181,0.84284580,1.45052500,1.40993200
-9.81915181,0.84833960,1.45586600,1.42595500
-9.81715181,0.85368080,1.47753600,1.43679000
-9.81515181,0.85917470,1.48562400,1.45281400
-9.81315181,0.86451590,1.50180100,1.46624300
-9.81115181,0.86726280,1.52072400,1.48516700
-9.80915181,0.87535100,1.54514100,1.50119000
-9.80715181,0.87809790,1.55582300,1.52545500
-9.80515181,0.88359170,1.58024000,1.54956700
-9.80315181,0.89167990,1.60725200,1.57108400
-9.80115181,0.89442680,1.61534000,1.58985500
-9.79915181,0.89976800,1.64235100,1.61137200
-9.79715181,0.90251490,1.65578100,1.62739600
-9.79515181,0.90251490,1.63685800,1.64357200
-9.79315181,0.91060310,1.70171500,1.67043100
-9.79115181,0.91609690,1.72338500,1.69194800
-9.78915181,0.91869120,1.74765000,1.71331300
-9.78715181,0.92418500,1.76657300,1.73483100
-9.78515181,0.92693200,1.78824300,1.75634800
-9.78315181,0.92952630,1.80167300,1.77511900
-9.78115181,0.93227320,1.81784900,1.78854800
-9.77915181,0.94036140,1.83143100,1.80472500
-9.77715181,0.93776700,1.84760700,1.82349500
-9.77515181,0.94036140,1.87461800,1.85310100
-9.77315181,0.94585520,1.91246500,1.88255400
-9.77115181,0.94860210,1.94481700,1.91216000
-9.76915181,0.94860210,1.96648800,1.93901800
-9.76715181,0.95134900,1.98815800,1.96313000
-9.76515181,0.95394330,2.01516900,1.98724200
-9.76315181,0.95669030,2.02859900,2.00875900
-9.76115181,0.95669030,2.05286300,2.02753000
-9.75915181,0.95943720,2.06919200,2.04645300
-9.75715181,0.95943720,2.08811500,2.06522400
-9.75515181,0.96218410,2.08536800,2.07331200
-9.75315181,0.96218410,2.10429100,2.08399500
-9.75115181,0.96752530,2.10963200,2.09467700
-9.74915181,0.97027220,2.09345600,2.10017100
-9.74715181,0.96752530,2.13130300,2.11085300
-9.74515181,0.96752530,2.14213800,2.12153600
-9.74315181,0.97027220,2.15022600,2.13237100
-9.74115181,0.97027220,2.15831400,2.14045900
-9.73915181,0.97027220,2.16640200,2.14580000
-9.73715181,0.97027220,2.16914900,2.15648300
-9.73515181,0.97027220,2.17723700,2.15923000
-9.73315181,0.97027220,2.14747900,2.16457100
-9.73115181,0.97027220,2.18257800,2.16731800
-9.72915181,0.97301910,2.18792000,2.17525300
-9.72715181,0.97027220,2.19341300,2.17800000
-9.72515181,0.97027220,2.19875500,2.18334200
-9.72315181,0.97027220,2.20150200,2.18868300
-9.72115181,0.97027220,2.20424800,2.19143000
-9.71915181,0.96752530,2.20684300,2.19417600
-9.71715181,0.96752530,2.21493100,2.19417600
-9.71515181,0.96477840,2.20684300,2.19677100
-9.71315181,0.96218410,2.21493100,2.20211200
-9.71115181,0.96218410,2.21767800,2.20485900
-9.70915181,0.95943720,2.22317200,2.21020000
-9.70715181,0.95669030,2.22851300,2.21294700
-9.70515181,0.95669030,2.22851300,2.21828800
-9.70315181,0.94860210,2.30680000,2.21828800
-9.70115181,0.95394330,2.22576600,2.21554100
-9.69915181,0.95394330,2.22576600,2.21294700
-9.69715181,0.94860210,2.22576600,2.21554100
