Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-25.00999905,0.23837140,0.76440600,0.74380420
-25.00499905,0.24111830,0.75906480,0.73846290
-24.99999905,0.23028320,0.78332920,0.72778050
-24.99499905,0.23028320,0.73739470,0.71969230
-24.98999905,0.22753630,0.72930650,0.71694540
-24.98499905,0.23028320,0.72655960,0.70351610
-24.97999905,0.22219510,0.71313020,0.69817480
-24.97499905,0.21944820,0.71038340,0.69283360
-24.96999905,0.21410690,0.76440600,0.68474540
-24.96499905,0.21670130,0.69420710,0.67406300
-24.95999905,0.21410690,0.69420710,0.66872170
-24.95499905,0.21670130,0.97774990,0.64979860
-24.94999905,0.20586620,0.67528380,0.65254550
-24.94499905,0.20327190,0.66170190,0.64445730
-24.93999905,0.20052500,0.66170190,0.63636920
-24.93499905,0.20327190,0.65361370,0.63102790
-24.92999905,0.19503110,0.64018430,0.62293980
-24.92499905,0.19503110,0.63469050,0.61225740
-24.91999905,0.19243680,0.63209620,0.60691610
-24.91499905,0.18968990,0.60233790,0.59882800
-24.90999905,0.18419610,0.61317300,0.59073980
-24.90499905,0.18419610,0.60767910,0.58265170
-24.89999905,0.17336100,0.67787810,0.57731040
-24.89499905,0.17885480,0.58875600,0.56662800
-24.88999905,0.17336100,0.58066780,0.55579290
-24.88499905,0.17061410,0.57807350,0.55319860
-24.87999905,0.17061410,0.56449150,0.54236360
-24.87499906,0.16252590,0.55106210,0.53442800
-24.86999906,0.16527290,0.55106210,0.53168110
-24.86499906,0.15977900,0.53748020,0.51825170
-24.85999906,0.15718470,0.52939200,0.51016360
-24.85499906,0.15443780,0.52664510,0.50756930
-24.84999906,0.15169090,0.51581000,0.49948110
-24.84499906,0.14894400,0.50772190,0.48605180
-24.83999906,0.14634970,0.50238070,0.48071050
-24.83499906,0.14360270,0.49154560,0.47521670
-24.82999906,0.14085580,0.48345740,0.46453420
-24.82499906,0.14085580,0.48345740,0.46178730
-24.81999906,0.13276770,0.47262240,0.45385180
-24.81499906,0.13276770,0.46178730,0.44301670
-24.80999906,0.13002080,0.46453420,0.43767550
-24.80499906,0.12727380,0.45110490,0.42958730
-24.79999906,0.12452690,0.44561100,0.41890490
-24.79499906,0.12193260,0.44026980,0.41356370
-24.78999906,0.11918570,0.43218170,0.40547550
-24.78499906,0.11918570,0.39967650,0.39464040
-24.77999906,0.11369190,0.41325840,0.38929920
-24.77499906,0.11109750,0.40776460,0.38670490
-24.76999906,0.10285680,0.38350020,0.37052860
-24.76499906,0.10560370,0.39158830,0.36518740
-24.75999906,0.10285680,0.38884140,0.35984620
-24.75499906,0.10026250,0.25927850,0.35175800
-24.74999906,0.09751557,0.36457700,0.34366990
-24.74499906,0.09476864,0.36183010,0.33832870
-24.73999906,0.08118667,0.19167380,0.33024050
-24.73499906,0.08942742,0.34031250,0.31955810
-24.72999906,0.08668050,0.32947750,0.31146990
-24.72499906,0.08393358,0.18083870,0.29804050
-24.71999906,0.08118667,0.31604810,0.29529360
-24.71499906,0.07859236,0.31055430,0.28995240
-24.70999906,0.07859236,0.29971920,0.27926990
-24.70499906,0.07309853,0.29437800,0.27392870
-24.69999906,0.07035160,0.30521300,0.26584060
-24.69499906,0.06775729,0.28354290,0.25775240
-24.68999906,0.06226346,0.27270780,0.24707000
-24.68499906,0.06775729,0.25119030,0.24432300
-24.67999906,0.05951654,0.25927850,0.23364060
-24.67499906,0.05676962,0.25378460,0.22555240
-24.66999906,0.05417531,0.17549750,0.22280550
-24.66499906,0.04868148,0.24035530,0.21471740
-24.65999906,0.04868148,0.22952020,0.20403490
-24.65499906,0.04593456,0.22417900,0.19869370
-24.64999906,0.04334025,0.21334390,0.19060550
-24.64499906,0.04059333,0.20525580,0.17992310
-24.63999906,0.03509950,0.20250890,0.17442930
-24.63499906,0.03509950,0.18907950,0.16099990
-24.62999906,0.03250519,0.18358560,0.15565860
-24.62499906,0.02975827,0.17824440,0.14757050
-24.61999906,0.02701135,0.17015630,0.14222930
-24.61499906,0.02167013,0.15932120,0.13414110
-24.60999906,0.01892321,0.15123310,0.12879990
-24.60499906,0.01892321,0.13765110,0.11811740
-24.59999906,0.01892321,0.13230990,0.10728240
-24.59499906,0.01342937,0.12681600,0.10468810
-24.58999906,0.01083506,0.12147480,0.09659992
-24.58499906,0.00808815,0.11338660,0.08317055
-24.57999906,0.00259431,0.10529850,0.08042364
-24.57499906,0.00000000,0.09446344,0.07508241
-24.56999906,0.00000000,0.08362837,0.06165303
-24.56499906,-0.00549384,0.08103406,0.05356489
-24.55999906,-0.00274692,0.07828714,0.05097058
-24.55499906,-0.00549384,0.02426444,0.03754120
-24.54999906,-0.01098767,0.05936394,0.03219998
-24.54499906,-0.01632890,0.05661702,0.02945306
-24.53999906,-0.01632890,0.04044073,0.01877060
-24.53499906,-0.01907581,0.04044073,0.01327677
-24.52999906,-0.02441704,0.03235258,0.00534123
-24.52499906,-0.02182273,0.07828714,-0.00274692
-24.51999906,-0.02716396,0.01877060,-0.01342937
-24.51499906,-0.02991088,0.01342937,-0.01892321
-24.50999906,-0.03265779,0.07279330,-0.03235258
-24.50499906,-0.03525211,-0.00549384,-0.03235258
-24.49999906,-0.03799902,-0.00549384,-0.04028812
-24.49499906,-0.04074594,-0.02167013,-0.05112318
-24.48999906,-0.04349286,-0.02975827,-0.05646441
-24.48499906,-0.04608717,-0.02441704,-0.06180564
-24.47999907,-0.04883409,-0.04593456,-0.07264070
-24.47499907,-0.05432792,-0.05417531,-0.08332316
-24.46999907,-0.05692223,-0.05951654,-0.08607008
-24.46499907,-0.05966915,-0.07294592,-0.09400561
-24.45999907,-0.05966915,-0.07843975,-0.10484070
-24.45499907,-0.04883409,0.00808815,-0.11292880
-24.44999907,-0.06516299,-0.09461604,-0.11552310
-24.44499907,-0.07050421,-0.10270420,-0.12895250
-24.43999907,-0.07050421,-0.10819800,-0.13169940
-24.43499907,-0.07325113,-0.11888050,-0.13978760
-24.42999907,-0.07599805,-0.12696860,-0.14772310
-24.42499907,-0.07874496,-0.12696860,-0.15581130
-24.41999907,-0.08133927,-0.13246250,-0.16115250
-24.41499907,-0.08683310,-0.14329750,-0.17198750
-24.40999907,-0.08408619,-0.14329750,-0.17458190
-24.40499907,-0.08958003,-0.15672690,-0.18541690
-24.39999907,-0.09217434,-0.16756190,-0.19884630
-24.39499907,-0.09492125,-0.17030890,-0.20418750
-24.38999907,-0.09766817,-0.17839700,-0.20952870
-24.38499907,-0.10041510,-0.18648520,-0.21761690
-24.37999907,-0.10300940,-0.18923210,-0.22295810
-24.37499907,-0.10575630,-0.20540840,-0.23104630
-24.36999907,-0.10850320,-0.21349650,-0.24172870
-24.36499907,-0.11384450,-0.21624340,-0.24722260
-24.35999907,-0.11384450,-0.22692590,-0.25256380
-24.35499907,-0.11384450,-0.23516660,-0.26324620
-24.34999907,-0.11933830,-0.23776100,-0.26858750
-24.34499907,-0.12208520,-0.24859600,-0.27942250
-24.33999907,-0.12467950,-0.24584910,-0.28751070
-24.33499907,-0.12742640,-0.25943110,-0.29285190
-24.32999907,-0.13017340,-0.27286050,-0.29819310
-24.32499907,-0.13292030,-0.27835430,-0.30628130
-24.31999907,-0.13566720,-0.28369550,-0.31696370
-24.31499907,-0.13826150,-0.29453060,-0.32230500
-24.30999907,-0.14375530,-0.26217800,-0.33039310
-24.30499907,-0.14100840,-0.31070690,-0.33848120
-24.29999907,-0.14650230,-0.31620070,-0.34382250
-24.29499907,-0.14375530,-0.33497130,-0.35465750
-24.28999907,-0.14909660,-0.33237700,-0.35999880
-24.28499907,-0.15459040,-0.33497130,-0.36534000
-24.27999907,-0.15733730,-0.34855330,-0.37602250
-24.27499907,-0.15993160,-0.35130020,-0.38151630
