Frequency,Channel A,Channel C
-231.48583063,-0.55579290,-28.78159000
-231.38583063,-0.55799050,-27.97277000
-231.28583063,-0.56018800,-28.78159000
-231.18583064,-0.56568180,-28.78159000
-231.08583064,-0.56897810,-28.24747000
-230.98583064,-0.57227440,-28.24747000
-230.88583064,-0.57447200,-28.50690000
-230.78583065,-0.57776830,-28.24747000
-230.68583065,-0.58106460,-28.50690000
-230.58583065,-0.58442190,-27.69808000
-230.48583065,-0.58771820,-29.04102000
-230.38583066,-0.58991580,-28.50690000
-230.28583066,-0.59431080,-28.24747000
-230.18583066,-0.59650840,-28.24747000
-230.08583066,-0.59980460,-29.31571000
-229.98583067,-0.60200220,-28.78159000
-229.88583067,-0.60529850,-28.78159000
-229.78583067,-0.60749600,-28.50690000
-229.68583068,-0.61079230,-28.50690000
-229.58583068,-0.61189110,-28.50690000
-229.48583068,-0.61518740,-29.59040000
-229.38583068,-0.61738490,-29.04102000
-229.28583069,-0.61958250,-29.31571000
-229.18583069,-0.62293980,-29.59040000
-229.08583069,-0.62403860,-29.04102000
-228.98583069,-0.62733490,-29.84983000
-228.88583070,-0.63173000,-29.59040000
-228.78583070,-0.63063110,-29.59040000
-228.68583070,-0.63832250,-29.59040000
-228.58583070,-0.63832250,-29.31571000
-228.48583071,-0.63942130,-29.59040000
-228.38583071,-0.64271760,-28.78159000
-228.28583071,-0.64271760,-29.31571000
-228.18583071,-0.64601390,-29.84983000
-228.08583072,-0.64931020,-29.59040000
-227.98583072,-0.65150770,-29.59040000
-227.88583072,-0.65150770,-29.31571000
-227.78583072,-0.65480410,-29.04102000
-227.68583073,-0.65700160,-29.04102000
-227.58583073,-0.65810040,-29.04102000
-227.48583073,-0.66145770,-29.04102000
-227.38583073,-0.66475400,-29.84983000
-227.28583074,-0.66585280,-29.04102000
-227.18583074,-0.66695150,-29.31571000
-227.08583074,-0.66914900,-29.31571000
-226.98583074,-0.67024780,-29.59040000
-226.88583075,-0.67024780,-29.31571000
-226.78583075,-0.67244540,-28.50690000
-226.68583075,-0.67464290,-29.04102000
-226.58583075,-0.67684040,-28.50690000
-226.48583076,-0.67903790,-25.01221000
-226.38583076,-0.68123550,-24.73751000
-226.28583076,-0.68233420,-23.66927000
-226.18583076,-0.68453180,-20.98339000
-226.08583077,-0.68563060,-19.64046000
-225.98583077,-0.68782810,-20.44927000
-225.88583077,-0.68892690,-20.70870000
-225.78583077,-0.69112440,-19.89989000
-225.68583078,-0.69112440,-19.36577000
-225.58583078,-0.69332190,-19.36577000
-225.48583078,-0.69442070,-18.55695000
-225.38583078,-0.69661820,-18.83164000
-225.28583079,-0.69661820,-18.83164000
-225.18583079,-0.69771700,-18.55695000
-225.08583079,-0.70107440,-18.55695000
-224.98583079,-0.69997560,-18.02283000
-224.88583080,-0.70217310,-17.48871000
-224.78583080,-0.70217310,-17.21401000
-224.68583080,-0.70327190,-16.95458000
-224.58583080,-0.70437060,-16.40520000
-224.48583081,-0.70437060,-16.40520000
-224.38583081,-0.70656820,-16.14577000
-224.28583081,-0.70766690,-16.14577000
-224.18583081,-0.70766690,-16.67989000
-224.08583082,-0.70986450,-16.40520000
-223.98583082,-0.71096320,-16.40520000
-223.88583082,-0.71096320,-15.33695000
-223.78583082,-0.71206200,-15.06226000
-223.68583083,-0.71316080,-15.33695000
-223.58583083,-0.71316080,-14.80283000
-223.48583083,-0.71316080,-15.06226000
-223.38583083,-0.71316080,-15.06226000
-223.28583084,-0.71535830,-15.06226000
-223.18583084,-0.71535830,-14.52814000
-223.08583084,-0.71535830,-14.80283000
-222.98583084,-0.71645710,-14.25345000
-222.88583085,-0.71755580,-14.80283000
-222.78583085,-0.71755580,-14.25345000
-222.68583085,-0.71755580,-13.99402000
-222.58583085,-0.71755580,-13.99402000
-222.48583086,-0.71865460,-13.71933000
-222.38583086,-0.71865460,-12.91051000
-222.28583086,-0.71865460,-13.71933000
-222.18583086,-0.71865460,-13.71933000
-222.08583087,-0.71865460,-13.18520000
-221.98583087,-0.71865460,-13.71933000
-221.88583087,-0.71755580,-13.18520000
-221.78583087,-0.71975340,-13.18520000
-221.68583088,-0.71755580,-13.18520000
-221.58583088,-0.71865460,-12.65108000
-221.48583088,-0.71975340,-12.65108000
-221.38583088,-0.71755580,-13.18520000
-221.28583089,-0.71975340,-13.18520000
-221.18583089,-0.71865460,-13.18520000
-221.08583089,-0.71975340,-12.91051000
-220.98583089,-0.71755580,-12.65108000
-220.88583090,-0.71755580,-12.65108000
-220.78583090,-0.71755580,-12.10170000
-220.68583090,-0.71645710,-12.65108000
-220.58583090,-0.71535830,-11.84227000
-220.48583091,-0.71645710,-11.84227000
-220.38583091,-0.71535830,-12.10170000
-220.28583091,-0.71535830,-11.84227000
-220.18583092,-0.71425960,-12.37639000
-220.08583092,-0.71316080,-11.56757000
-219.98583092,-0.71535830,-11.56757000
-219.88583092,-0.71316080,-12.10170000
-219.78583093,-0.71206200,-11.56757000
-219.68583093,-0.71096320,-11.56757000
-219.58583093,-0.71096320,-11.84227000
-219.48583093,-0.71096320,-11.84227000
-219.38583094,-0.70766690,-10.75876000
-219.28583094,-0.70986450,-11.56757000
-219.18583094,-0.70656820,-11.56757000
-219.08583094,-0.70656820,-11.30814000
-218.98583095,-0.70546940,-11.30814000
-218.88583095,-0.70546940,-11.03345000
-218.78583095,-0.70327190,-11.30814000
-218.68583095,-0.70107440,-10.75876000
-218.58583096,-0.70107440,-10.49933000
-218.48583096,-0.69881580,-11.03345000
-218.38583096,-0.69771700,-11.03345000
-218.28583096,-0.69881580,-10.75876000
-218.18583097,-0.69661820,-10.49933000
-218.08583097,-0.69332190,-11.30814000
-217.98583097,-0.69332190,-10.75876000
-217.88583097,-0.69222320,-10.75876000
-217.78583098,-0.69002560,-11.03345000
-217.68583098,-0.68782810,-11.30814000
-217.58583098,-0.68782810,-10.22464000
-217.48583098,-0.68782810,-10.22464000
-217.38583099,-0.68672930,-10.22464000
-217.28583099,-0.68343310,-10.49933000
-217.18583099,-0.68343310,-10.49933000
-217.08583099,-0.68013670,-10.22464000
-216.98583100,-0.67903790,-10.49933000
-216.88583100,-0.67793920,-9.69051400
-216.78583100,-0.67684040,-10.22464000
-216.68583100,-0.67464290,-10.75876000
-216.58583101,-0.67464290,-10.22464000
-216.48583101,-0.67134660,-9.94994400
-216.38583101,-0.67024780,-9.94994400
-216.28583101,-0.66805030,-9.94994400
-216.18583102,-0.66585280,-9.94994400
-216.08583102,-0.66365520,-9.15639000
-215.98583102,-0.66029790,-9.69051400
-215.88583102,-0.65700160,-9.69051400
-215.78583103,-0.65590280,-9.41582100
-215.68583103,-0.65370530,-8.88169900
-215.58583103,-0.65370530,-8.88169900
-215.48583103,-0.65040900,-9.41582100
-215.38583104,-0.64711270,-9.41582100
-215.28583104,-0.64821140,-9.41582100
-215.18583104,-0.64271760,-8.88169900
-215.08583104,-0.64161880,-9.41582100
-214.98583105,-0.63942130,-9.41582100
-214.88583105,-0.63392750,-9.15639000
-214.78583105,-0.63502620,-8.88169900
-214.68583105,-0.63282870,-8.88169900
-214.58583106,-0.62953240,-9.15639000
-214.48583106,-0.62733490,-8.88169900
-214.38583106,-0.62513730,-8.88169900
-214.28583106,-0.62403860,-8.88169900
-214.18583107,-0.62068120,-8.88169900
-214.08583107,-0.61738490,-8.88169900
-213.98583107,-0.61408870,-9.69051400
-213.88583107,-0.61079230,-9.15639000
-213.78583108,-0.60969350,-8.60700700
-213.68583108,-0.60419970,-9.41582100
-213.58583108,-0.60419970,-8.60700700
-213.48583108,-0.60090340,-8.60700700
-213.38583109,-0.59760710,-9.15639000
-213.28583109,-0.59540960,-8.88169900
-213.18583109,-0.59211330,-8.60700700
-213.08583109,-0.58771820,-8.34757600
-212.98583110,-0.58771820,-8.88169900
-212.88583110,-0.58552070,-9.15639000
-212.78583110,-0.57996580,-8.34757600
-212.68583110,-0.57666950,-8.34757600
-212.58583111,-0.57227440,-8.88169900
-212.48583111,-0.57117570,-8.88169900
-212.38583111,-0.56678060,-9.15639000
-212.28583111,-0.56458310,-8.07288500
-212.18583112,-0.56128670,-8.34757600
-212.08583112,-0.55908920,-9.15639000
-211.98583112,-0.55359540,-8.34757600
-211.88583112,-0.55139790,-8.60700700
-211.78583113,-0.54810150,-8.07288500
-211.68583113,-0.54364540,-8.07288500
-211.58583113,-0.54034910,-8.07288500
-211.48583113,-0.53705290,-7.79819300
-211.38583114,-0.53375660,-8.34757600
-211.28583114,-0.52936150,-8.07288500
-211.18583114,-0.52606520,-8.07288500
-211.08583114,-0.52276890,-7.53876200
-210.98583115,-0.52057140,-7.53876200
-210.88583115,-0.51617630,-7.79819300
-210.78583115,-0.51397870,-8.34757600
-210.68583116,-0.50958370,-7.53876200
-210.58583116,-0.50512750,-7.79819300
-210.48583116,-0.50293000,-8.34757600
-210.38583116,-0.49853500,-7.26407000
-210.28583117,-0.49304110,-7.53876200
-210.18583117,-0.49194240,-7.79819300
-210.08583117,-0.48754730,-7.79819300
-209.98583117,-0.48095470,-7.53876200
-209.88583118,-0.47985590,-7.26407000
-209.78583118,-0.47655960,-7.26407000
-209.68583118,-0.47216460,-7.00463900
-209.58583118,-0.46776950,-7.79819300
-209.48583119,-0.46221460,-7.53876200
-209.38583119,-0.46111580,-7.00463900
-209.28583119,-0.45562200,-7.00463900
-209.18583119,-0.45232570,-6.72994700
-209.08583120,-0.44793060,-7.00463900
-208.98583120,-0.44243680,-7.26407000
-208.88583120,-0.44133810,-7.26407000
-208.78583120,-0.43584420,-7.00463900
-208.68583121,-0.43254790,-7.00463900
-208.58583121,-0.42699300,-6.72994700
-208.48583121,-0.42259800,-6.45525600
-208.38583121,-0.42040040,-7.00463900
-208.28583122,-0.41380780,-6.72994700
-208.18583122,-0.41051150,-6.72994700
-208.08583122,-0.40721520,-6.72994700
-207.98583122,-0.40062260,-7.26407000
-207.88583123,-0.39732630,-6.72994700
-207.78583123,-0.39403000,-6.19582400
-207.68583123,-0.38963500,-6.72994700
-207.58583123,-0.38298130,-6.19582400
-207.48583124,-0.37968500,-5.92113300
-207.38583124,-0.37638870,-5.92113300
-207.28583124,-0.37089490,-6.19582400
-207.18583124,-0.36649980,-6.19582400
-207.08583125,-0.35990720,-5.92113300
-206.98583125,-0.35661090,-5.92113300
-206.88583125,-0.35331460,-6.19582400
-206.78583125,-0.34666100,-6.19582400
-206.68583126,-0.34556220,-5.92113300
-206.58583126,-0.33896960,-5.92113300
-206.48583126,-0.33347580,-5.92113300
-206.38583126,-0.33127820,-5.92113300
-206.28583127,-0.32468560,-5.66170100
-206.18583127,-0.32029060,-6.19582400
-206.08583127,-0.31589550,-5.38701000
-205.98583127,-0.30924180,-5.66170100
-205.88583128,-0.30484680,-5.38701000
-205.78583128,-0.30045170,-5.66170100
-205.68583128,-0.29495790,-5.66170100
-205.58583128,-0.29056280,-5.38701000
-205.48583129,-0.28506900,-5.11231800
-205.38583129,-0.28287140,-4.85288700
-205.28583129,-0.27957510,-5.38701000
-205.18583129,-0.27182270,-5.66170100
-205.08583130,-0.26852640,-5.11231800
-204.98583130,-0.26193380,-5.11231800
-204.88583130,-0.25753880,-5.11231800
-204.78583130,-0.25424240,-5.11231800
-204.68583131,-0.24655110,-4.85288700
-204.58583131,-0.24325480,-4.85288700
-204.48583131,-0.23885970,-4.85288700
-204.38583131,-0.23220610,-4.85288700
-204.28583132,-0.23000850,-4.85288700
-204.18583132,-0.22341590,-5.11231800
-204.08583132,-0.21682330,-4.57819500
-203.98583132,-0.21352700,-4.30350400
-203.88583133,-0.20583570,-4.04407300
-203.78583133,-0.20253940,-4.30350400
-203.68583133,-0.19924310,-4.85288700
-203.58583133,-0.19368820,-4.57819500
-203.48583134,-0.18819440,-4.04407300
-203.38583134,-0.18379930,-4.85288700
-203.28583134,-0.17610790,-4.30350400
-203.18583134,-0.17171280,-4.30350400
-203.08583135,-0.16621900,-4.57819500
-202.98583135,-0.16292270,-4.30350400
-202.88583135,-0.15633010,-3.76938100
-202.78583135,-0.15187400,-4.57819500
-202.68583136,-0.14638020,-3.76938100
-202.58583136,-0.14198510,-4.04407300
-202.48583136,-0.13539250,-4.30350400
-202.38583136,-0.13099740,-3.50995000
-202.28583137,-0.12440480,-4.04407300
-202.18583137,-0.11781220,-4.30350400
-202.08583137,-0.11445490,-3.76938100
-201.98583137,-0.10896110,-3.23525800
-201.88583138,-0.10346720,-3.23525800
-201.78583138,-0.09797338,-3.50995000
-201.68583138,-0.09247955,-3.76938100
-201.58583138,-0.08478818,-3.76938100
-201.48583139,-0.08259065,-3.23525800
-201.38583139,-0.07593700,-3.76938100
-201.28583139,-0.07264070,-2.70113500
-201.18583140,-0.06604810,-2.42644400
-201.08583140,-0.05945550,-2.96056600
-200.98583140,-0.05396166,-2.96056600
-200.88583140,-0.04956660,-3.23525800
-200.78583141,-0.04297400,-3.23525800
-200.68583141,-0.03632035,-3.23525800
-200.58583141,-0.03302405,-3.23525800
-200.48583141,-0.02643145,-2.96056600
-200.38583142,-0.02093761,-2.96056600
-200.28583142,-0.01434501,-2.42644400
-200.18583142,-0.00994995,-2.70113500
-200.08583142,-0.00555488,-2.15175200
-199.98583143,0.00000000,-2.42644400
-199.88583143,0.00769137,-2.42644400
-199.78583143,0.01208644,-2.42644400
-199.68583143,0.01867904,-2.15175200
-199.58583144,0.02197534,-2.42644400
-199.48583144,0.02746917,-2.96056600
-199.38583144,0.03406177,-1.35819800
-199.28583144,0.04071542,-2.42644400
-199.18583145,0.04511049,-2.15175200
-199.08583145,0.05170309,-1.89232100
-198.98583145,0.05499939,-1.61762900
-198.88583145,0.06049322,-2.42644400
-198.78583146,0.06708582,-1.61762900
-198.68583146,0.07367843,-1.61762900
-198.58583146,0.08033207,-1.35819800
-198.48583146,0.08362837,-1.35819800
-198.38583147,0.09022097,-1.35819800
-198.28583147,0.09461604,-1.61762900
-198.18583147,0.10230740,-1.08350600
-198.08583147,0.10890000,-1.08350600
-197.98583148,0.11219630,-0.80881450
-197.88583148,0.11775120,-1.35819800
-197.78583148,0.12434380,-0.80881450
-197.68583148,0.12983760,-1.35819800
-197.58583149,0.13423270,-1.35819800
-197.48583149,0.14082530,-1.08350600
-197.38583149,0.14741790,-0.80881450
-197.28583149,0.15291170,0.25943110
-197.18583150,0.15736780,-0.80881450
-197.08583150,0.16286170,-0.54938340
-196.98583150,0.16945430,-0.27469170
-196.88583150,0.17494810,-0.27469170
-196.78583151,0.18044190,0.00000000
-196.68583151,0.18703450,-0.27469170
-196.58583151,0.19142960,0.25943110
-196.48583151,0.19698450,-0.54938340
-196.38583152,0.20357710,-0.27469170
-196.28583152,0.20797220,0.00000000
-196.18583152,0.21346600,0.00000000
-196.08583152,0.22005860,0.53412280
-195.98583153,0.22665120,0.00000000
-195.88583153,0.23214500,0.53412280
-195.78583153,0.23660110,1.06824600
-195.68583153,0.24099620,0.53412280
-195.58583154,0.24758880,0.25943110
-195.48583154,0.25308260,0.79355380
-195.38583154,0.26077400,1.60236800
-195.28583154,0.26297160,1.06824600
-195.18583155,0.26956420,1.60236800
-195.08583155,0.27731660,1.06824600
-194.98583155,0.28171160,1.06824600
-194.88583155,0.28610670,1.60236800
-194.78583156,0.29160050,1.34293700
-194.68583156,0.29709440,1.34293700
-194.58583156,0.30368700,1.87706000
-194.48583156,0.30918080,2.13649100
-194.38583157,0.31583450,2.41118300
-194.28583157,0.32022950,2.94530600
-194.18583157,0.32572340,2.94530600
-194.08583157,0.33341470,2.13649100
-193.98583158,0.33890860,2.13649100
-193.88583158,0.34110610,2.94530600
-193.78583158,0.34769870,3.21999700
-193.68583158,0.35325360,2.94530600
-193.58583159,0.35874740,3.49468900
-193.48583159,0.36424120,2.94530600
-193.38583159,0.37193260,2.94530600
-193.28583159,0.37632770,3.49468900
-193.18583160,0.38072270,3.49468900
-193.08583160,0.38731530,3.49468900
-192.98583160,0.39287020,3.75412000
-192.88583160,0.39836410,4.02881200
-192.78583161,0.40275910,4.28824300
-192.68583161,0.40825300,4.83762600
-192.58583161,0.41374680,4.56293400
-192.48583161,0.42033940,5.09705700
-192.38583162,0.42583320,5.37174900
-192.28583162,0.43248690,5.64644100
-192.18583162,0.43688190,5.37174900
-192.08583162,0.44127700,5.64644100
-191.98583163,0.44786960,5.90587200
-191.88583163,0.45336340,5.90587200
-191.78583163,0.45775850,6.18056300
-191.68583164,0.46215360,6.18056300
-191.58583164,0.46770850,6.43999500
-191.48583164,0.47430100,6.71468600
-191.38583164,0.48089370,6.43999500
-191.28583165,0.48419000,7.24880900
-191.18583165,0.48968380,7.52350100
-191.08583165,0.49627640,7.78293200
-190.98583165,0.50177030,7.24880900
-190.88583166,0.50622640,8.33231500
-190.78583166,0.51281890,7.78293200
-190.68583166,0.51831280,7.78293200
-190.58583166,0.52160910,8.33231500
-190.48583167,0.52820170,7.78293200
-190.38583167,0.53149800,8.86643800
-190.28583167,0.53699180,8.33231500
-190.18583167,0.54138690,8.33231500
-190.08583168,0.54913930,8.86643800
-189.98583168,0.55243560,8.86643800
-189.88583168,0.55902820,9.40056100
-189.78583168,0.56342330,9.40056100
-189.68583169,0.56781830,10.20938000
-189.58583169,0.57331220,10.48407000
-189.48583169,0.57770720,10.48407000
-189.38583169,0.58436090,10.20938000
-189.28583170,0.58875600,10.48407000
-189.18583170,0.59315100,11.29288000
-189.08583170,0.59754610,11.82700000
-188.98583170,0.60413870,11.55231000
-188.88583171,0.60963250,12.36113000
-188.78583171,0.61292880,12.08644000
-188.68583171,0.61952140,12.89525000
-188.58583171,0.62397750,13.16994000
-188.48583172,0.62617500,12.89525000
-188.38583172,0.63276770,13.42937000
-188.28583172,0.63826150,13.70406000
-188.18583172,0.64155780,14.23819000
-188.08583173,0.64815040,14.23819000
-187.98583173,0.65364420,14.51288000
-187.88583173,0.65694050,15.04700000
-187.78583173,0.66023680,15.04700000
-187.68583174,0.66798930,15.32169000
-187.58583174,0.67238430,16.13051000
-187.48583174,0.67568060,17.19875000
-187.38583174,0.68117450,18.00757000
-187.28583175,0.68666830,17.19875000
-187.18583175,0.69106330,18.28226000
-187.08583175,0.69545840,18.54169000
-186.98583175,0.69875470,19.35051000
-186.88583176,0.70430960,20.15932000
-186.78583176,0.70870470,19.88463000
-186.68583176,0.71309970,19.88463000
-186.58583176,0.71639600,20.96813000
-186.48583177,0.72188990,20.43401000
-186.38583177,0.72628490,22.03638000
-186.28583177,0.73287760,22.31107000
-186.18583177,0.73507510,22.31107000
-186.08583178,0.74172870,23.11989000
-185.98583178,0.74392620,22.84519000
-185.88583178,0.74942010,24.18813000
-185.78583178,0.75381520,23.65401000
-185.68583179,0.75930900,24.72225000
-185.58583179,0.76260530,24.46282000
-185.48583179,0.76809910,25.80576000
-185.38583179,0.77139540,25.53107000
-185.28583180,0.77469170,26.33988000
-185.18583180,0.77914790,26.87401000
-185.08583180,0.78464170,27.42339000
-184.98583180,0.78683920,27.42339000
-184.88583181,0.79123430,27.95751000
-184.78583181,0.79562930,28.49163000
-184.68583181,0.80002440,29.02576000
-184.58583181,0.80332070,29.57514000
-184.48583182,0.80771580,30.36869000
-184.38583182,0.81101210,30.91808000
-184.28583182,0.81540720,30.91808000
-184.18583182,0.82096200,31.45220000
-184.08583183,0.82535710,32.26102000
-183.98583183,0.82755460,32.79514000
-183.88583183,0.83194970,32.79514000
-183.78583183,0.83634480,33.06983000
-183.68583184,0.83964100,33.60395000
-183.58583184,0.84183860,33.87864000
-183.48583184,0.84623370,34.13807000
-183.38583184,0.85062870,34.94689000
-183.28583185,0.85508480,35.75571000
-183.18583185,0.85947990,35.75571000
-183.08583185,0.86497370,36.01514000
-182.98583185,0.86607250,36.82395000
-182.88583186,0.86936880,36.82395000
-182.78583186,0.87376390,37.37333000
-182.68583186,0.87596140,37.90746000
-182.58583186,0.88145520,37.90746000
-182.48583187,0.88585030,38.16689000
-182.38583187,0.88694910,38.71627000
-182.28583187,0.89024540,38.97570000
-182.18583188,0.89470150,38.97570000
-182.08583188,0.89909650,39.78452000
-181.98583188,0.90019530,40.05921000
-181.88583188,0.90349160,40.59333000
-181.78583189,0.90898540,41.66158000
-181.68583189,0.90898540,42.47039000
