Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-10.00352093,-0.02182273,0.00808815,-0.04837627
-10.00152093,-0.00824075,0.01617629,-0.04028812
-9.99952093,0.00534123,0.02960566,-0.03769381
-9.99752093,0.01342937,0.03235258,-0.02960566
-9.99552093,0.02701135,0.02960566,-0.02426444
-9.99352093,0.03509950,0.04318764,-0.01617629
-9.99152093,0.04868148,0.04578196,-0.01342937
-9.98952093,0.05951654,0.12422170,-0.00808815
-9.98752093,0.07035160,0.05661702,0.00000000
-9.98552093,0.08118667,0.06470516,0.00534123
-9.98352093,0.09202173,0.07554023,0.01327677
-9.98152093,0.10560370,0.20525580,0.01602368
-9.97952093,0.11643880,0.09171651,0.02945306
-9.97752093,0.12727380,0.08912221,0.03479429
-9.97552093,0.13551460,0.10255160,0.04288243
-9.97352093,0.14894400,0.09980466,0.05097058
-9.97152093,0.15977900,0.12147480,0.06165303
-9.96952093,0.17336100,0.13230990,0.06974117
-9.96752093,0.18144910,0.12681600,0.07508241
-9.96552093,0.19503110,0.13505680,0.08317055
-9.96352093,0.20327190,0.15123310,0.09125870
-9.96152093,0.21670130,0.16206810,0.10468810
-9.95952093,0.22753630,0.16740930,0.11277620
-9.95752093,0.23837140,0.17549750,0.12071180
-9.95552093,0.24920640,0.18907950,0.12620560
-9.95352093,0.26019410,0.20250890,0.13688800
-9.95152093,0.26828230,0.21059700,0.15031740
-9.94952093,0.28445850,0.21609080,0.15840560
-9.94752093,0.29529360,0.22677330,0.16908800
-9.94552093,0.30353440,0.24035530,0.17992310
-9.94352093,0.31436940,0.18083870,0.19060550
-9.94152093,0.32520450,0.25927850,0.20128800
-9.93952093,0.33878650,0.25927850,0.21212310
-9.93752093,0.34687460,0.28903680,0.22555240
-9.93552093,0.34138080,0.45919300,0.24432300
-9.93352093,0.36579780,0.30780740,0.25241120
-9.93152093,0.37937980,0.31864240,0.26309370
-9.92952093,0.39021490,0.32947750,0.27392870
-9.92752093,0.39830300,0.35114760,0.28461120
-9.92552093,0.40913810,0.35923570,0.29804050
-9.92352093,0.41737880,0.37815900,0.31421680
-9.92152093,0.43080820,0.38624710,0.33024050
-9.91952093,0.44179590,0.41051150,0.35450490
-9.91752093,0.44988400,0.43752290,0.38136370
-9.91552093,0.46071910,0.45919300,0.40272860
-9.91352093,0.46880720,0.48071050,0.42699300
-9.91152093,0.48238920,0.50238070,0.45110490
-9.90952093,0.49047740,0.52939200,0.47796360
-9.90752093,0.50131240,0.55915030,0.50207540
-9.90552093,0.51214750,0.58066780,0.52633990
-9.90352093,0.52038820,0.59684410,0.54236360
-9.90152093,0.53122330,0.61317300,0.56662800
-9.89952093,0.53656450,0.64277860,0.59348670
-9.89752093,0.54465260,0.71038340,0.61759860
-9.89552093,0.55823460,0.69954820,0.64186300
-9.89352093,0.56632280,0.72121840,0.66872170
-9.89152093,0.57731040,0.74822970,0.70092170
-9.88952093,0.58539860,0.78867050,0.73312170
-9.88752093,0.59623370,0.81308750,0.76806860
-9.88552093,0.60157490,0.86970450,0.81629230
-9.88352093,0.60981570,0.91563910,0.87000980
-9.88152093,0.62065070,0.94814430,0.92372730
-9.87952093,0.62873890,1.01284900,0.96401540
-9.87752093,0.63682700,1.05619000,1.00979700
-9.87552093,0.64506780,1.09663000,1.04199700
-9.87352093,0.65590280,1.12089500,1.06885600
-9.87152093,0.66399100,1.14256500,1.09037400
-9.86952093,0.66933220,1.16682900,1.11723200
-9.86752093,0.68016730,1.19124700,1.14409100
-9.86552093,0.68840800,1.21551100,1.16820300
-9.86352093,0.69649610,1.24252200,1.19506200
-9.86152093,0.70458430,1.26678700,1.21917300
-9.85952093,0.71282510,1.28571000,1.24343800
-9.85752093,0.72091320,1.30738000,1.26755000
-9.85552093,0.72625440,1.33164400,1.28906700
-9.85352093,0.73708950,1.35865600,1.31317900
-9.85152093,0.74792460,1.37757900,1.32935500
-9.84952093,0.75067140,1.39116100,1.35087300
-9.84752093,0.75616530,1.42076700,1.37498500
-9.84552093,0.76425340,1.44243700,1.40184300
-9.84352093,0.77234160,1.46670100,1.42595500
-9.84152093,0.77783540,1.48562400,1.45281400
-9.83952093,0.78592350,1.51813000,1.47707800
-9.83752093,0.79401170,1.53690000,1.50119000
-9.83552093,0.79675870,1.57215200,1.51996100
-9.83352093,0.80484680,1.58024000,1.54147800
-9.83152093,0.81034060,1.60450500,1.56574300
-9.82952093,0.81842880,1.62876900,1.58985500
-9.82752093,0.82392260,1.63685800,1.61137200
-9.82552093,0.83201070,1.67211000,1.63273700
-9.82352093,0.83475760,1.68828600,1.65425500
-9.82152093,0.84009890,1.70980300,1.67302500
-9.81952093,0.84559270,1.72338500,1.68920200
-9.81752093,0.85368080,1.74765000,1.70797200
-9.81552093,0.85917470,1.77191400,1.72674300
-9.81352093,0.86451590,1.78274900,1.74566600
-9.81152093,0.86726280,1.79892600,1.76703100
-9.80952093,0.87260410,1.81784900,1.78320700
-9.80752093,0.87809790,1.83143100,1.79938300
-9.80552093,0.88359170,1.79083800,1.81540700
-9.80352093,0.88893290,1.86378300,1.83158300
-9.80152093,0.89167990,1.88270700,1.85035400
-9.79952093,0.89702110,1.89888300,1.86912500
-9.79752093,0.89976800,1.92330000,1.89064200
-9.79552093,0.90526190,1.93672900,1.90681800
-9.79352093,0.91060310,1.95565200,1.92818300
-9.79152093,0.91335000,1.97182900,1.94436000
-9.78952093,0.91869120,2.00692800,1.96587700
-9.78752093,0.92143820,2.00967500,1.98724200
-9.78552093,0.92693200,2.03668700,2.01150700
-9.78352093,0.92693200,2.05026900,2.02753000
-9.78152093,0.93502010,2.05835700,2.04370600
-9.77952093,0.93227320,2.08262100,2.05988300
-9.77752093,0.93776700,2.10154400,2.07331200
-9.77552093,0.94036140,2.10688600,2.08674100
-9.77352093,0.94310830,2.12321400,2.10017100
-9.77152093,0.94585520,2.13664400,2.11085300
-9.76952093,0.94860210,2.15022600,2.12703000
-9.76752093,0.95134900,2.16090800,2.13771200
-9.76552093,0.95394330,2.17449000,2.14839500
-9.76352093,0.95394330,2.17449000,2.15923000
-9.76152093,0.95669030,2.18257800,2.16457100
-9.75952093,0.96218410,2.19616000,2.17265900
-9.75752093,0.95943720,2.20150200,2.17525300
-9.75552093,0.96218410,2.20684300,2.18608800
-9.75352093,0.96218410,2.21233700,2.19143000
-9.75152093,0.96477840,2.22042500,2.20211200
-9.74952093,0.96752530,2.22576600,2.21020000
-9.74752093,0.96477840,2.23660100,2.21828800
-9.74552093,0.96752530,2.23934800,2.22362900
-9.74352093,0.96752530,2.24194200,2.22637700
-9.74152093,0.97027220,2.24468900,2.23171800
-9.73952093,0.97027220,2.25018300,2.23446500
-9.73752093,0.97027220,2.25277700,2.23980600
-9.73552093,0.97027220,2.28253600,2.24240000
-9.73352093,0.97027220,2.26086500,2.24789400
-9.73152093,0.97027220,2.26635900,2.25048800
-9.72952093,0.97027220,2.26086500,2.24789400
-9.72752093,0.96752530,2.26086500,2.24789400
-9.72552093,0.96752530,2.26086500,2.24789400
-9.72352093,0.96477840,2.26895400,2.25048800
-9.72152093,0.96752530,2.26895400,2.25583000
-9.71952093,0.96752530,2.26895400,2.25583000
-9.71752093,0.96477840,2.26635900,2.25583000
-9.71552093,0.96477840,2.26086500,2.25323500
-9.71352093,0.96218410,2.31488800,2.24789400
-9.71152093,0.96218410,2.25552400,2.24789400
-9.70952093,0.95943720,2.25552400,2.24514700
-9.70752093,0.95669030,2.25552400,2.24789400
-9.70552093,0.95669030,2.25277700,2.24240000
-9.70352093,0.95394330,2.25018300,2.24240000
-9.70152093,0.95134900,2.24468900,2.23980600
-9.69952093,0.94860210,2.23660100,2.23446500
-9.69752093,0.94860210,2.23934800,2.22897100
