Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-2.50117427,0.00879014,0.04932243,0.08057624
-2.50017427,0.00329630,0.03949457,0.07080942
-2.49917427,-0.00225858,0.02960566,0.05988280
-2.49817427,-0.00775241,0.01751923,0.05005494
-2.49717427,-0.01324625,0.00982786,0.04132584
-2.49617427,-0.01874008,0.00103772,0.03046026
-2.49517427,-0.02533268,-0.01208644,0.01953363
-2.49417427,-0.03302405,-0.02087657,0.00970577
-2.49317427,-0.03851788,-0.03076547,0.00207545
-2.49217427,-0.04407276,-0.04175314,-0.00885118
-2.49117427,-0.05176413,-0.05158100,-0.01751923
-2.49017427,-0.05725797,-0.06146991,-0.02954462
-2.48917427,-0.06275180,-0.07026004,-0.03937248
-2.48817427,-0.07154194,-0.08124771,-0.05023807
-2.48717427,-0.07483824,-0.09217434,-0.05896716
-2.48617427,-0.08259065,-0.10206320,-0.06879502
-2.48517427,-0.08918325,-0.11195210,-0.08082041
-2.48417427,-0.09357832,-0.12074230,-0.09064827
-2.48317427,-0.09797338,-0.13166890,-0.09931632
-2.48217427,-0.10786230,-0.14045900,-0.11024290
-2.48117427,-0.11005980,-0.15034790,-0.12007080
-2.48017427,-0.11781220,-0.16023680,-0.13203520
-2.47917427,-0.12550360,-0.17012580,-0.14076430
-2.47817427,-0.13099740,-0.17995360,-0.14949330
-2.47717427,-0.13539250,-0.18984250,-0.16042000
-2.47617427,-0.14528140,-0.19973140,-0.17024780
-2.47517427,-0.15077520,-0.20962030,-0.18007570
-2.47417427,-0.15633010,-0.21944820,-0.18984250
-2.47317427,-0.16182400,-0.22933710,-0.19967040
-2.47217427,-0.16621900,-0.23922600,-0.21059700
-2.47117427,-0.17391040,-0.25021370,-0.21932610
-2.47017427,-0.18050300,-0.25790500,-0.22915390
-2.46917427,-0.18489800,-0.26883160,-0.23892080
-2.46817427,-0.19039190,-0.27762180,-0.24874860
-2.46717427,-0.19814430,-0.28641190,-0.25747770
-2.46617427,-0.20253940,-0.29849830,-0.26730560
-2.46517427,-0.21023070,-0.30832620,-0.27823220
-2.46417427,-0.21572460,-0.31711630,-0.28690030
-2.46317427,-0.22121840,-0.32590650,-0.29782690
-2.46217427,-0.22671220,-0.33469660,-0.30765470
-2.46117427,-0.23220610,-0.34568430,-0.31638380
-2.46017427,-0.24215600,-0.35551210,-0.32621170
-2.45917427,-0.24435360,-0.36430230,-0.33494080
-2.45817427,-0.25204490,-0.37419120,-0.34580640
-2.45717427,-0.25863750,-0.38517890,-0.35563420
-2.45617427,-0.26303260,-0.39280920,-0.36546210
-2.45517427,-0.27072400,-0.40379690,-0.37632770
-2.45417427,-0.27627890,-0.41478450,-0.38505680
-2.45317427,-0.28067390,-0.42357470,-0.39378590
-2.45217427,-0.28616770,-0.43340250,-0.40471250
-2.45117427,-0.29166160,-0.44219260,-0.41454040
-2.45017427,-0.29935290,-0.45208160,-0.42540590
-2.44917427,-0.30594550,-0.45977290,-0.43413500
-2.44817427,-0.31034060,-0.46966180,-0.44286410
-2.44717427,-0.31479670,-0.47948970,-0.45269200
-2.44617427,-0.32138930,-0.48827980,-0.46142110
-2.44517427,-0.32798190,-0.49597120,-0.47015020
-2.44417427,-0.33457450,-0.50476130,-0.47887920
-2.44317427,-0.33896960,-0.51355150,-0.48650960
-2.44217427,-0.34556220,-0.52228060,-0.49523870
-2.44117427,-0.35111710,-0.52997190,-0.50506650
-2.44017427,-0.35661090,-0.53986080,-0.51269690
-2.43917427,-0.36320350,-0.54645340,-0.52252470
-2.43817427,-0.36649980,-0.55634230,-0.52905630
-2.43717427,-0.37419120,-0.56397270,-0.53778540
-2.43617427,-0.37968500,-0.57166400,-0.54651450
-2.43517427,-0.38517890,-0.58045420,-0.55414480
-2.43417427,-0.39073370,-0.58704670,-0.56177510
-2.43317427,-0.39622760,-0.59473810,-0.56940540
-2.43217427,-0.40062260,-0.60462700,-0.57813450
-2.43117427,-0.40831400,-0.61335610,-0.58686360
-2.43017427,-0.41270910,-0.61884990,-0.59449390
-2.42917427,-0.41930170,-0.62873890,-0.60212430
-2.42817427,-0.42259800,-0.63313390,-0.61085340
-2.42717427,-0.43035040,-0.64082530,-0.61628620
-2.42617427,-0.43474540,-0.64741790,-0.62281770
-2.42517427,-0.44133810,-0.65285070,-0.62934930
-2.42417427,-0.44683190,-0.65944330,-0.63484310
-2.42317427,-0.45232570,-0.66493710,-0.64247350
-2.42217427,-0.45891830,-0.67152970,-0.64900500
-2.42117427,-0.46441220,-0.67812230,-0.65553650
-2.42017427,-0.46886830,-0.68471490,-0.66103040
-2.41917427,-0.47326330,-0.69020870,-0.66536440
-2.41817427,-0.48095470,-0.69674030,-0.67189600
-2.41717427,-0.48425100,-0.70113540,-0.67842750
-2.41617427,-0.48864610,-0.70662920,-0.68392130
-2.41517427,-0.49633740,-0.71322180,-0.69155170
-2.41417427,-0.50183130,-0.71981440,-0.69698450
-2.41317427,-0.50958370,-0.72530820,-0.70137950
-2.41217427,-0.51288000,-0.73190090,-0.70900990
-2.41117427,-0.51727500,-0.73733370,-0.71444270
-2.41017427,-0.52276890,-0.74172870,-0.71987550
-2.40917427,-0.52716400,-0.74832130,-0.72646810
-2.40817427,-0.53265780,-0.75271640,-0.73190090
-2.40717427,-0.54034910,-0.75930900,-0.73733370
-2.40617427,-0.54364540,-0.76370410,-0.74282750
-2.40517427,-0.54810150,-0.76809910,-0.74935900
-2.40417427,-0.55359540,-0.77249420,-0.75149550
-2.40317427,-0.55799050,-0.77688930,-0.75698940
-2.40217427,-0.56458310,-0.78232200,-0.76132340
-2.40117427,-0.56897810,-0.78671710,-0.76461970
-2.40017427,-0.57557080,-0.79111220,-0.77005250
-2.39917427,-0.57886700,-0.79550730,-0.77444760
-2.39817427,-0.58661940,-0.79990230,-0.77988030
-2.39717427,-0.58991580,-0.80429740,-0.78531310
-2.39617427,-0.59431080,-0.80869250,-0.78970820
-2.39517427,-0.59760710,-0.81528510,-0.79514100
-2.39417427,-0.60310100,-0.81858130,-0.79843730
-2.39317427,-0.60859480,-0.82291540,-0.80387010
-2.39217427,-0.61298980,-0.83170550,-0.80820410
-2.39117427,-0.61848370,-0.83280430,-0.81479670
-2.39017427,-0.62293980,-0.83829810,-0.82022950
-2.38917427,-0.62733490,-0.84269320,-0.82352580
-2.38817427,-0.63282870,-0.84708830,-0.83005740
-2.38717427,-0.63832250,-0.85477960,-0.83549020
-2.38617427,-0.64161880,-0.85697720,-0.83988520
-2.38517427,-0.64711270,-0.86027350,-0.84312050
-2.38417427,-0.65040900,-0.86356970,-0.84641680
-2.38317427,-0.65480410,-0.86790380,-0.84751560
-2.38217427,-0.66145770,-0.86900260,-0.85075080
-2.38117427,-0.66475400,-0.87120010,-0.85404710
-2.38017427,-0.67024780,-0.87229880,-0.85404710
-2.37917427,-0.67464290,-0.87559520,-0.85624460
-2.37817427,-0.67903790,-0.87669390,-0.85838120
-2.37717427,-0.68453180,-0.87449640,-0.85728240
-2.37617427,-0.68782810,-0.87229880,-0.85624460
-2.37517427,-0.69442070,-0.87120010,-0.85514590
-2.37417427,-0.69661820,-0.87010130,-0.85294840
-2.37317427,-0.69997560,-0.87010130,-0.85404710
-2.37217427,-0.70546940,-0.87010130,-0.85404710
-2.37117427,-0.71096320,-0.87120010,-0.85514590
-2.37017427,-0.71535830,-0.87229880,-0.85514590
-2.36917427,-0.71755580,-0.87449640,-0.85947990
-2.36817427,-0.72195090,-0.87669390,-0.86167740
-2.36717427,-0.72634600,-0.87999020,-0.86497370
-2.36617427,-0.73074100,-0.88328650,-0.86711030
-2.36517427,-0.73403730,-0.88328650,-0.86820900
-2.36417427,-0.73849340,-0.88548400,-0.87040650
-2.36317427,-0.74398730,-0.88878040,-0.87364180
