Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-2.50166968,0.01538274,0.06031010,0.09150287
-2.50066968,0.00879014,0.05042119,0.08057624
-2.49966968,0.00219753,0.03729703,0.07080942
-2.49866968,-0.00445611,0.02740813,0.06098156
-2.49766968,-0.00994995,0.01861800,0.04895617
-2.49666968,-0.01654255,0.00653156,0.04022708
-2.49566968,-0.02203638,-0.00439507,0.02716396
-2.49466968,-0.02643145,-0.01538274,0.01733610
-2.49366968,-0.03302405,-0.02527164,0.00647052
-2.49266968,-0.04187523,-0.03406177,-0.00335734
-2.49166968,-0.04736906,-0.04718594,-0.01318520
-2.49066968,-0.05176413,-0.05707484,-0.02411183
-2.48966968,-0.06165303,-0.06586497,-0.03497741
-2.48866968,-0.06604810,-0.07905018,-0.04590404
-2.48766968,-0.07154194,-0.08997680,-0.05683067
-2.48666968,-0.07593700,-0.10096450,-0.06879502
-2.48566968,-0.08368941,-0.10975460,-0.07862288
-2.48466968,-0.08918325,-0.12074230,-0.09064827
-2.48366968,-0.09687462,-0.13057010,-0.10041510
-2.48266968,-0.10236850,-0.14155780,-0.11024290
-2.48166968,-0.10896110,-0.15254550,-0.12226830
-2.48066968,-0.11555370,-0.16133560,-0.13099740
-2.47966968,-0.12110850,-0.17336100,-0.14296180
-2.47866968,-0.12660240,-0.18215110,-0.15278970
-2.47766968,-0.13099740,-0.19423760,-0.16371630
-2.47666968,-0.13868880,-0.20412650,-0.17348310
-2.47566968,-0.14638020,-0.21511410,-0.18331100
-2.47466968,-0.15187400,-0.22604080,-0.19533630
-2.47366968,-0.15742890,-0.23702840,-0.20620190
-2.47266968,-0.16402150,-0.24911490,-0.21602980
-2.47166968,-0.16841660,-0.25790500,-0.22695640
-2.47066968,-0.17500920,-0.26883160,-0.23892080
-2.46966968,-0.18270050,-0.27762180,-0.24874860
-2.46866968,-0.18819440,-0.28970820,-0.25857650
-2.46766968,-0.19368820,-0.29959710,-0.26840430
-2.46666968,-0.20034180,-0.31052370,-0.27926990
-2.46566968,-0.20583570,-0.32041260,-0.29129530
-2.46466968,-0.21132950,-0.33030160,-0.30112320
-2.46366968,-0.21792210,-0.34019040,-0.31308750
-2.46266968,-0.22231720,-0.35111710,-0.32181660
-2.46166968,-0.22890980,-0.36100600,-0.33274330
-2.46066968,-0.23556340,-0.36869730,-0.34257110
-2.45966968,-0.24215600,-0.38188250,-0.35233790
-2.45866968,-0.24764980,-0.38951290,-0.36326460
-2.45766968,-0.25424240,-0.40050050,-0.37199370
-2.45666968,-0.25863750,-0.40929070,-0.38292030
-2.45566968,-0.26523010,-0.42027830,-0.39268710
-2.45466968,-0.27072400,-0.43126600,-0.40251490
-2.45366968,-0.27627890,-0.44109390,-0.41234280
-2.45266968,-0.28287140,-0.45098280,-0.42326950
-2.45166968,-0.28946410,-0.46087170,-0.43523380
-2.45066968,-0.29385910,-0.47185930,-0.44396290
-2.44966968,-0.30155050,-0.48168720,-0.45269200
-2.44866968,-0.30594550,-0.49047740,-0.46471740
-2.44766968,-0.31034060,-0.49816870,-0.47448420
-2.44666968,-0.32029060,-0.50915640,-0.48211450
-2.44566968,-0.32248810,-0.51898430,-0.49413990
-2.44466968,-0.33017950,-0.52997190,-0.50177030
-2.44366968,-0.33677210,-0.53766330,-0.51269690
-2.44266968,-0.34226590,-0.54865100,-0.52356240
-2.44166968,-0.34666100,-0.55853990,-0.53229150
-2.44066968,-0.35111710,-0.56726900,-0.54321810
-2.43966968,-0.35880850,-0.57715790,-0.55304600
-2.43866968,-0.36320350,-0.58704670,-0.56067630
-2.43766968,-0.37089490,-0.59693560,-0.57160290
-2.43666968,-0.37638870,-0.60566470,-0.58136980
-2.43566968,-0.38188250,-0.61555360,-0.59119770
-2.43466968,-0.38627760,-0.62434380,-0.59882800
-2.43366968,-0.39403000,-0.63423270,-0.60755710
-2.43266968,-0.39842510,-0.64192400,-0.61628620
-2.43166968,-0.40501770,-0.65175190,-0.62611400
-2.43066968,-0.40831400,-0.65944330,-0.63484310
-2.42966968,-0.41710410,-0.66823340,-0.64467100
-2.42866968,-0.42040040,-0.67812230,-0.65333900
-2.42766968,-0.42589430,-0.68581370,-0.66206810
-2.42666968,-0.43364670,-0.69454280,-0.67079720
-2.42566968,-0.43694300,-0.70443170,-0.68062510
-2.42466968,-0.44353560,-0.71322180,-0.68935420
-2.42366968,-0.44902940,-0.72091320,-0.69478700
-2.42266968,-0.45342450,-0.72750580,-0.70461480
-2.42166968,-0.46001710,-0.73623490,-0.71224510
-2.42066968,-0.46551090,-0.74172870,-0.71773900
-2.41966968,-0.47106580,-0.74942010,-0.72427050
-2.41866968,-0.47655960,-0.75381520,-0.73190090
-2.41766968,-0.48095470,-0.75930900,-0.73733370
-2.41666968,-0.48534980,-0.76590160,-0.74386520
-2.41566968,-0.49084360,-0.77139540,-0.74826030
-2.41466968,-0.49743620,-0.77792700,-0.75369300
-2.41366968,-0.50183130,-0.78232200,-0.75912580
-2.41266968,-0.50848490,-0.78891470,-0.76571850
-2.41166968,-0.51397870,-0.79330970,-0.77115120
-2.41066968,-0.51837380,-0.79660600,-0.77444760
-2.40966968,-0.52386770,-0.80209980,-0.77988030
-2.40866968,-0.52936150,-0.80649500,-0.78421440
-2.40766968,-0.53485530,-0.81308750,-0.78970820
-2.40666968,-0.53925040,-0.81638380,-0.79404220
-2.40566968,-0.54480530,-0.81968010,-0.79843730
-2.40466968,-0.55139790,-0.82621170,-0.80387010
-2.40366968,-0.55689170,-0.82950800,-0.80820410
-2.40266968,-0.56018800,-0.83280430,-0.81040170
-2.40166968,-0.56458310,-0.83390310,-0.81369790
-2.40066968,-0.57007690,-0.83719930,-0.81589550
-2.39966968,-0.57666950,-0.83829810,-0.81803200
-2.39866968,-0.58106460,-0.84049560,-0.81913070
-2.39766968,-0.58771820,-0.84159440,-0.82022950
-2.39666968,-0.59211330,-0.84269320,-0.82132830
-2.39566968,-0.59870590,-0.84159440,-0.82242700
-2.39466968,-0.60090340,-0.83939690,-0.82022950
-2.39366968,-0.60749600,-0.83829810,-0.81693320
-2.39266968,-0.61189110,-0.83610060,-0.81693320
-2.39166968,-0.61628620,-0.83610060,-0.81589550
-2.39066968,-0.62184100,-0.83280430,-0.81479670
-2.38966968,-0.62623610,-0.83170550,-0.81369790
-2.38866968,-0.63063110,-0.83280430,-0.81369790
-2.38766968,-0.63612500,-0.83280430,-0.81479670
-2.38666968,-0.64271760,-0.83170550,-0.81479670
-2.38566968,-0.64601390,-0.83390310,-0.81479670
-2.38466968,-0.65040900,-0.83390310,-0.81479670
-2.38366968,-0.65370530,-0.83280430,-0.81369790
-2.38266968,-0.65919910,-0.83500180,-0.81693320
-2.38166968,-0.66365520,-0.83500180,-0.81913070
-2.38066968,-0.66805030,-0.83719930,-0.82022950
-2.37966968,-0.67354410,-0.83939690,-0.82352580
-2.37866968,-0.67574170,-0.84269320,-0.82352580
-2.37766968,-0.68123550,-0.84379200,-0.82676110
-2.37666968,-0.68563060,-0.84379200,-0.82895860
-2.37566968,-0.69112440,-0.84598950,-0.82895860
-2.37466968,-0.69551940,-0.84708830,-0.83115610
-2.37366968,-0.70107440,-0.84818700,-0.83115610
-2.37266968,-0.70327190,-0.84928580,-0.83225490
-2.37166968,-0.70876570,-0.85148330,-0.83329260
-2.37066968,-0.71206200,-0.85148330,-0.83439140
-2.36966968,-0.71535830,-0.85368080,-0.83549020
-2.36866968,-0.72085210,-0.85477960,-0.83768770
-2.36766968,-0.72524720,-0.85697720,-0.83988520
-2.36666968,-0.73183980,-0.85807590,-0.84202170
-2.36566968,-0.73293860,-0.86027350,-0.84531800
-2.36466968,-0.73849340,-0.86460750,-0.84751560
-2.36366968,-0.74178980,-0.86570630,-0.85294840
