Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-25.00757048,0.24386520,0.75082410,0.72778050
-25.00257048,0.23837140,0.74273590,0.71969230
-24.99757048,0.23837140,0.73205350,0.70900990
-24.99257048,0.23577710,0.72930650,0.70626290
-24.98757048,0.23028320,0.72121840,0.69817480
-24.98257048,0.22753630,0.71313020,0.68749240
-24.97757048,0.22494200,0.70504210,0.68215110
-24.97257048,0.22494200,0.69954820,0.67406300
-24.96757048,0.21944820,0.69146010,0.66322790
-24.96257048,0.21944820,0.68337200,0.65788670
-24.95757048,0.21410690,0.68337200,0.65529240
-24.95257048,0.21136000,0.66979000,0.64445730
-24.94757048,0.20861310,0.66170190,0.63636920
-24.94257048,0.20861310,0.65910760,0.62843360
-24.93757048,0.20327190,0.65086680,0.62034550
-24.93257048,0.20052500,0.64277860,0.61225740
-24.92757048,0.19777800,0.63469050,0.60691610
-24.92257048,0.19777800,0.59684410,0.59608110
-24.91757048,0.19243680,0.61851420,0.59073980
-24.91257048,0.18968990,0.61042610,0.58539860
-24.90757048,0.18694300,0.63209620,0.57471620
-24.90257048,0.18694300,0.59684410,0.56922230
-24.89757048,0.18144910,0.58616160,0.56388110
-24.89257048,0.18144910,0.56174460,0.55045170
-24.88757048,0.17610790,0.57532660,0.54511050
-24.88257048,0.17336100,0.56449150,0.53976920
-24.87757048,0.16252590,0.60233790,0.52633990
-24.87257048,0.16801980,0.54556830,0.52099870
-24.86757048,0.16527290,0.54022710,0.51825170
-24.86257048,0.15977900,0.52939200,0.50756930
-24.85757048,0.15977900,0.52130390,0.49948110
-24.85257048,0.15443780,0.52939200,0.49139300
-24.84757048,0.15443780,0.50512750,0.48330480
-24.84257048,0.15169090,0.50238070,0.47796360
-24.83757048,0.14634970,0.49963370,0.47262240
-24.83257048,0.14360270,0.48345740,0.46453420
-24.82757048,0.14634970,0.47262240,0.45385180
-24.82257048,0.15718470,0.52405080,0.45110490
-24.81757049,0.13810890,0.46178730,0.44042240
-24.81257049,0.13551460,0.45369920,0.43233430
-24.80757049,0.13002080,0.44835790,0.42699300
-24.80257049,0.13002080,0.44561100,0.41890490
-24.79757049,0.12727380,0.43477600,0.40806980
-24.79257049,0.12452690,0.43218170,0.40272860
-24.78757049,0.12193260,0.41859970,0.39738740
-24.78257049,0.11643880,0.41325840,0.38670490
-24.77757049,0.11369190,0.40517030,0.38136370
-24.77257049,0.11369190,0.39708210,0.37586980
-24.76757049,0.10835060,0.38624710,0.36518740
-24.76257049,0.10835060,0.38624710,0.35984620
-24.75757049,0.10560370,0.37541200,0.35450490
-24.75257049,0.10026250,0.37007080,0.34107560
-24.74757049,0.09751557,0.36183010,0.33298740
-24.74257049,0.09751557,0.35923570,0.33024050
-24.73757049,0.09476864,0.34305950,0.31681110
-24.73257049,0.09202173,0.34305950,0.31421680
-24.72757049,0.08942742,0.33756560,0.30612870
-24.72257049,0.08393358,0.32947750,0.29804050
-24.71757049,0.08118667,0.31864240,0.29269930
-24.71257049,0.07859236,0.31055430,0.28735810
-24.70757049,0.07584544,0.31604810,0.27652300
-24.70257049,0.07584544,0.29712490,0.26843490
-24.69757049,0.07035160,0.29163100,0.26309370
-24.69257049,0.06775729,0.28628980,0.25241120
-24.68757049,0.06501038,0.27820170,0.24966430
-24.68257049,0.06501038,0.27011350,0.23898180
-24.67757049,0.06226346,0.28903680,0.23089370
-24.67257049,0.05951654,0.25927850,0.22280550
-24.66757049,0.05417531,0.24844340,0.22021120
-24.66257049,0.05142840,0.37007080,0.21212310
-24.65757049,0.05142840,0.22952020,0.20128800
-24.65257049,0.04593456,0.22677330,0.19594680
-24.64757049,0.04334025,0.21868510,0.18526430
-24.64257049,0.04059333,0.21334390,0.17992310
-24.63757049,0.03784642,0.20785010,0.17183490
-24.63257049,0.03509950,0.19167380,0.16649370
-24.62757049,0.03250519,0.19167380,0.15840560
-24.62257049,0.02975827,0.18633260,0.15565860
-24.61757049,0.02701135,0.17549750,0.14222930
-24.61257049,0.02426444,0.17015630,0.13688800
-24.60757049,0.02701135,0.11872790,0.13154680
-24.60257049,0.01892321,0.15123310,0.12071180
-24.59757049,0.01617629,0.14573920,0.11277620
-24.59257049,0.01342937,0.14314490,0.10728240
-24.58757049,0.01083506,0.13230990,0.09934685
-24.58257049,0.01083506,0.12422170,0.09385301
-24.57757049,0.00808815,0.11872790,0.08591747
-24.57257049,0.00534123,0.10255160,0.07508241
-24.56757049,0.00000000,0.09171651,0.06699426
-24.56257049,0.00000000,0.09171651,0.06165303
-24.55757049,-0.00549384,0.08103406,0.05631180
-24.55257049,-0.00549384,0.07019900,0.04288243
-24.54757049,-0.01098767,0.06745208,0.03754120
-24.54257049,-0.01358198,0.05936394,0.02945306
-24.53757049,-0.01632890,0.04578196,0.01877060
-24.53257049,-0.01907581,0.04044073,0.01068246
-24.52757049,-0.02182273,0.03509950,0.00793554
-24.52257049,-0.02716396,0.02426444,-0.00274692
-24.51757049,-0.02441704,0.02151752,-0.00549384
-24.51257049,-0.02991088,0.01342937,-0.01342937
-24.50757049,-0.03265779,0.00000000,-0.02685875
-24.50257049,-0.03525211,-0.00549384,-0.02960566
-24.49757049,-0.03799902,-0.01083506,-0.03235258
-24.49257049,-0.04074594,-0.02716396,-0.04578196
-24.48757049,-0.04349286,-0.02716396,-0.05371749
-24.48257049,-0.04349286,-0.03250519,-0.05921133
-24.47757049,-0.05158100,-0.02716396,-0.06989378
-24.47257049,-0.05158100,-0.04868148,-0.07264070
-24.46757049,-0.05432792,-0.05417531,-0.08057624
-24.46257049,-0.05432792,0.02426444,-0.08866438
-24.45757049,-0.05966915,-0.06760469,-0.09675253
-24.45257049,-0.06241607,-0.07569283,-0.10209380
-24.44757049,-0.07599805,-0.16756190,-0.11292880
-24.44257049,-0.06790990,-0.08927481,-0.12086440
-24.43757049,-0.07050421,-0.09186912,-0.12361130
-24.43257049,-0.07050421,-0.09995727,-0.13429370
-24.42757049,-0.07599805,-0.11079230,-0.14238190
-24.42257050,-0.07874496,-0.12162740,-0.14512880
-24.41757050,-0.07874496,-0.12437430,-0.15321690
-24.41257050,-0.08133927,-0.12696860,-0.16115250
-24.40757050,-0.08683310,-0.14055060,-0.16664630
-24.40257050,-0.08683310,-0.14589180,-0.17458190
-24.39757050,-0.08958003,-0.15398000,-0.18801120
-24.39257050,-0.09217434,-0.13520940,-0.19350510
-24.38757050,-0.09766817,-0.16756190,-0.19884630
-24.38257050,-0.09766817,-0.17565010,-0.20693440
-24.37757050,-0.10041510,-0.35664140,-0.21487000
-24.37257050,-0.10300940,-0.19182640,-0.21761690
-24.36757050,-0.10850320,-0.19991450,-0.23104630
-24.36257050,-0.10850320,-0.20266150,-0.23379320
-24.35757050,-0.11125010,-0.21349650,-0.24447560
-24.35257050,-0.11384450,-0.22158470,-0.25256380
-24.34757050,-0.11659140,-0.21883770,-0.25790500
-24.34257050,-0.11933830,-0.23241970,-0.26324620
-24.33757050,-0.12208520,-0.24325480,-0.27408130
-24.33257050,-0.12467950,-0.24325480,-0.27667560
-24.32757050,-0.12467950,-0.25393720,-0.28476380
-24.32257050,-0.13292030,-0.26217800,-0.29544620
-24.31757050,-0.13292030,-0.26477230,-0.30094000
-24.31257050,-0.13566720,-0.27286050,-0.30628130
-24.30757050,-0.13826150,-0.28918930,-0.31971060
-24.30257050,-0.14100840,-0.28644240,-0.32230500
-24.29757050,-0.14375530,-0.29453060,-0.32505190
-24.29257050,-0.14375530,-0.30536570,-0.33848120
-24.28757050,-0.14909660,-0.31345380,-0.34382250
-24.28257050,-0.15184350,-0.32428880,-0.35191060
-24.27757050,-0.15184350,-0.32963010,-0.35999880
-24.27257050,-0.15733730,-0.34046510,-0.36808690
