Frequency,Channel A,Channel C
-238.71743487,-0.25314370,-0.06855085
-238.61743487,-0.25644000,-0.06910023
-238.51743487,-0.26193380,-0.07068734
-238.41743487,-0.26632890,-0.07175559
-238.31743488,-0.27182270,-0.07068734
-238.21743488,-0.27737760,-0.07285435
-238.11743488,-0.28177270,-0.07285435
-238.01743488,-0.28506900,-0.07712734
-237.91743489,-0.29056280,-0.07657795
-237.81743489,-0.29495790,-0.07764620
-237.71743489,-0.29935290,-0.07819558
-237.61743489,-0.30704430,-0.08033207
-237.51743490,-0.31150040,-0.08033207
-237.41743490,-0.31479670,-0.08246856
-237.31743490,-0.32029060,-0.08408619
-237.21743490,-0.32578440,-0.08674154
-237.11743491,-0.33017950,-0.08674154
-237.01743491,-0.33237700,-0.08835918
-236.91743491,-0.34006840,-0.08997680
-236.81743491,-0.34226590,-0.08942742
-236.71743492,-0.34666100,-0.09104505
-236.61743492,-0.35331460,-0.09156391
-236.51743492,-0.35661090,-0.09211329
-236.41743492,-0.36210470,-0.09211329
-236.31743493,-0.36540100,-0.09318154
-236.21743493,-0.37199370,-0.09476864
-236.11743493,-0.37638870,-0.09476864
-236.01743493,-0.38188250,-0.09693566
-235.91743494,-0.38298130,-0.09745452
-235.81743494,-0.38847510,-0.09852277
-235.71743494,-0.39293130,-0.10172750
-235.61743494,-0.39622760,-0.10227690
-235.51743495,-0.40062260,-0.10282630
-235.41743495,-0.40611650,-0.10441340
-235.31743495,-0.40831400,-0.10282630
-235.21743495,-0.41490660,-0.10227690
-235.11743496,-0.41930170,-0.10389450
-235.01743496,-0.42369670,-0.10334510
-234.91743496,-0.42699300,-0.10496280
-234.81743496,-0.43035040,-0.10603100
-234.71743497,-0.43254790,-0.10654990
-234.61743497,-0.43914050,-0.10654990
-234.51743497,-0.44133810,-0.10654990
-234.41743497,-0.44683190,-0.10761810
-234.31743498,-0.45122690,-0.10761810
-234.21743498,-0.45562200,-0.10227690
-234.11743498,-0.46001710,-0.10014040
-234.01743498,-0.46441220,-0.09800391
-233.91743499,-0.46667070,-0.09693566
-233.81743499,-0.47106580,-0.09211329
-233.71743499,-0.47655960,-0.08997680
-233.61743500,-0.47765840,-0.08622268
-233.51743500,-0.48315220,-0.08567330
-233.41743500,-0.48754730,-0.08460505
-233.31743500,-0.48974480,-0.08567330
-233.21743501,-0.49304110,-0.08567330
-233.11743501,-0.49633740,-0.08408619
-233.01743501,-0.50293000,-0.08460505
-232.91743501,-0.50512750,-0.09318154
-232.81743502,-0.50738610,-0.08997680
-232.71743502,-0.51178120,-0.09104505
-232.61743502,-0.51507750,-0.09104505
-232.51743502,-0.51947260,-0.08784031
-232.41743503,-0.52386770,-0.09745452
-232.31743503,-0.52606520,-0.09745452
-232.21743503,-0.52936150,-0.09263216
-232.11743503,-0.53265780,-0.09531803
-232.01743504,-0.53705290,-0.09745452
-231.91743504,-0.54034910,-0.09263216
-231.81743504,-0.54480530,-0.08674154
-231.71743504,-0.54700280,-0.08460505
-231.61743505,-0.55029910,-0.08246856
-231.51743505,-0.55579290,-0.08515444
-231.41743505,-0.55799050,-0.09104505
-231.31743505,-0.56128670,-0.09211329
-231.21743506,-0.56458310,-0.09104505
-231.11743506,-0.56787940,-0.09211329
-231.01743506,-0.57117570,-0.09476864
-230.91743506,-0.57227440,-0.09104505
-230.81743507,-0.57666950,-0.09211329
-230.71743507,-0.57886700,-0.08997680
-230.61743507,-0.58332310,-0.08835918
-230.51743507,-0.58442190,-0.08674154
-230.41743508,-0.58771820,-0.07123672
-230.31743508,-0.58991580,-0.08460505
-230.21743508,-0.59431080,-0.08460505
-230.11743508,-0.59540960,-0.08353680
-230.01743509,-0.60200220,-0.08515444
-229.91743509,-0.60310100,-0.07657795
-229.81743509,-0.60529850,-0.08460505
-229.71743509,-0.60749600,-0.07926382
-229.61743510,-0.61189110,-0.07550970
-229.51743510,-0.61408870,-0.07392260
-229.41743510,-0.61738490,-0.07605909
-229.31743510,-0.61738490,-0.07285435
-229.21743511,-0.62403860,-0.07068734
-229.11743511,-0.62293980,-0.07285435
-229.01743511,-0.62843360,-0.07550970
-228.91743511,-0.62953240,-0.06748261
-228.81743512,-0.63173000,-0.07016848
-228.71743512,-0.63502620,-0.06910023
-228.61743512,-0.63502620,-0.06479673
-228.51743512,-0.64052010,-0.06159199
-228.41743513,-0.64161880,-0.06052374
-228.31743513,-0.64381640,-0.06107313
-228.21743513,-0.64711270,-0.06052374
-228.11743513,-0.64821140,-0.05893664
-228.01743514,-0.65040900,-0.05783787
-227.91743514,-0.65150770,-0.04178366
-227.81743514,-0.65370530,-0.04019656
-227.71743514,-0.65700160,-0.03806007
-227.61743515,-0.66029790,-0.03268832
-227.51743515,-0.66145770,-0.03268832
-227.41743515,-0.66255650,-0.03162007
-227.31743515,-0.66365520,-0.03216945
-227.21743516,-0.66805030,-0.03268832
-227.11743516,-0.66914900,-0.03162007
-227.01743516,-0.67024780,-0.02841533
-226.91743516,-0.67244540,-0.02786595
-226.81743517,-0.67354410,-0.02734709
-226.71743517,-0.67574170,-0.02679770
-226.61743517,-0.67793920,-0.02521060
-226.51743517,-0.67793920,-0.02572946
-226.41743518,-0.68013670,-0.02466121
-226.31743518,-0.68123550,-0.02359297
-226.21743518,-0.68563060,-0.02307411
-226.11743518,-0.68453180,-0.02359297
-226.01743519,-0.68563060,-0.02252472
-225.91743519,-0.68782810,-0.02307411
-225.81743519,-0.69002560,-0.02307411
-225.71743519,-0.69222320,-0.02200586
-225.61743520,-0.69332190,-0.02093761
-225.51743520,-0.69332190,-0.01556586
-225.41743520,-0.69442070,-0.01504700
-225.31743520,-0.69551940,-0.01504700
-225.21743521,-0.69881580,-0.01611525
-225.11743521,-0.69881580,-0.01449762
-225.01743521,-0.69997560,-0.01342937
-224.91743521,-0.70327190,-0.01397876
-224.81743522,-0.70107440,-0.01342937
-224.71743522,-0.70546940,-0.01342937
-224.61743522,-0.70327190,-0.01287999
-224.51743522,-0.70656820,-0.01287999
-224.41743523,-0.70656820,-0.01342937
-224.31743523,-0.70876570,-0.01287999
-224.21743523,-0.70876570,-0.01236113
-224.11743524,-0.70986450,-0.01236113
-224.01743524,-0.71206200,-0.01287999
-223.91743524,-0.71096320,-0.01129288
-223.81743524,-0.71096320,-0.01236113
-223.71743525,-0.71316080,-0.01129288
-223.61743525,-0.71316080,-0.01181174
-223.51743525,-0.71535830,-0.01181174
-223.41743525,-0.71535830,-0.01181174
-223.31743526,-0.71535830,-0.01129288
-223.21743526,-0.71645710,-0.01074350
-223.11743526,-0.71645710,-0.01129288
-223.01743526,-0.71755580,-0.01129288
-222.91743527,-0.71535830,-0.01022464
-222.81743527,-0.71865460,-0.01181174
-222.71743527,-0.71865460,-0.01181174
-222.61743527,-0.71865460,-0.01074350
-222.51743528,-0.71755580,-0.01129288
-222.41743528,-0.71865460,-0.01022464
-222.31743528,-0.71755580,-0.01074350
-222.21743528,-0.72085210,-0.01129288
-222.11743529,-0.72195090,-0.01129288
-222.01743529,-0.71975340,-0.01074350
-221.91743529,-0.72085210,-0.01129288
-221.81743529,-0.71975340,-0.01074350
-221.71743530,-0.71975340,-0.00967525
-221.61743530,-0.71975340,-0.01074350
-221.51743530,-0.71975340,-0.00967525
-221.41743530,-0.71975340,-0.00967525
-221.31743531,-0.72195090,-0.01129288
-221.21743531,-0.72085210,-0.01074350
-221.11743531,-0.71975340,-0.01129288
-221.01743531,-0.71755580,-0.01074350
-220.91743532,-0.71755580,-0.01022464
-220.81743532,-0.71865460,-0.00915639
-220.71743532,-0.71865460,-0.00967525
-220.61743532,-0.71975340,-0.01074350
-220.51743533,-0.71645710,-0.01074350
-220.41743533,-0.71645710,-0.00915639
-220.31743533,-0.71645710,-0.00915639
-220.21743533,-0.71645710,-0.00967525
-220.11743534,-0.71535830,-0.00915639
-220.01743534,-0.71535830,-0.00967525
-219.91743534,-0.71535830,-0.00967525
-219.81743534,-0.71535830,-0.00915639
-219.71743535,-0.71316080,-0.00967525
-219.61743535,-0.71316080,-0.00915639
-219.51743535,-0.71206200,-0.00967525
-219.41743535,-0.71096320,-0.00915639
-219.31743536,-0.70986450,-0.00915639
-219.21743536,-0.70766690,-0.00915639
-219.11743536,-0.70876570,-0.01074350
-219.01743536,-0.70546940,-0.00808815
-218.91743537,-0.70656820,-0.00860701
-218.81743537,-0.70437060,-0.00860701
-218.71743537,-0.70327190,-0.00915639
-218.61743537,-0.70107440,-0.00967525
-218.51743538,-0.70107440,-0.00915639
-218.41743538,-0.70107440,-0.00915639
-218.31743538,-0.69771700,-0.00860701
-218.21743538,-0.69771700,-0.00860701
-218.11743539,-0.69881580,-0.00915639
-218.01743539,-0.69661820,-0.00860701
-217.91743539,-0.69442070,-0.00915639
-217.81743539,-0.69222320,-0.00808815
-217.71743540,-0.69332190,-0.01022464
-217.61743540,-0.69222320,-0.00808815
-217.51743540,-0.68892690,-0.00860701
-217.41743540,-0.68782810,-0.00915639
-217.31743541,-0.68672930,-0.00915639
-217.21743541,-0.68453180,-0.00860701
-217.11743541,-0.68343310,-0.00860701
-217.01743541,-0.68123550,-0.00860701
-216.91743542,-0.67903790,-0.00860701
-216.81743542,-0.67684040,-0.00915639
-216.71743542,-0.67574170,-0.00860701
-216.61743542,-0.67354410,-0.00860701
-216.51743543,-0.67024780,-0.00967525
-216.41743543,-0.66914900,-0.00753876
-216.31743543,-0.66805030,-0.00808815
-216.21743543,-0.66695150,-0.00860701
-216.11743544,-0.66585280,-0.00753876
-216.01743544,-0.66365520,-0.00808815
-215.91743544,-0.66145770,-0.00967525
-215.81743544,-0.65700160,-0.00808815
-215.71743545,-0.65700160,-0.00701990
-215.61743545,-0.65370530,-0.00753876
-215.51743545,-0.65480410,-0.00860701
-215.41743545,-0.65040900,-0.00915639
-215.31743546,-0.64711270,-0.00753876
-215.21743546,-0.64711270,-0.00701990
-215.11743546,-0.64381640,-0.00860701
-215.01743546,-0.64052010,-0.00701990
-214.91743547,-0.63832250,-0.00701990
-214.81743547,-0.63612500,-0.00860701
-214.71743547,-0.63392750,-0.00753876
-214.61743548,-0.63173000,-0.00701990
-214.51743548,-0.62953240,-0.00753876
-214.41743548,-0.62623610,-0.00701990
-214.31743548,-0.62293980,-0.00701990
-214.21743549,-0.62184100,-0.00808815
-214.11743549,-0.61848370,-0.00808815
-214.01743549,-0.61738490,-0.00860701
-213.91743549,-0.61298980,-0.00647052
-213.81743550,-0.61079230,-0.00808815
-213.71743550,-0.60859480,-0.00808815
-213.61743550,-0.60639730,-0.00647052
-213.51743550,-0.60200220,-0.00753876
-213.41743551,-0.59870590,-0.00753876
-213.31743551,-0.59760710,-0.00647052
-213.21743551,-0.59431080,-0.00701990
-213.11743551,-0.59101450,-0.00753876
-213.01743552,-0.58771820,-0.00808815
-212.91743552,-0.58552070,-0.00592113
-212.81743552,-0.58332310,-0.00860701
-212.71743552,-0.57996580,-0.00808815
-212.61743553,-0.57557080,-0.00592113
-212.51743553,-0.57227440,-0.00808815
-212.41743553,-0.57007690,-0.00753876
-212.31743553,-0.56678060,-0.00753876
-212.21743554,-0.56458310,-0.00540227
-212.11743554,-0.56128670,-0.00647052
-212.01743554,-0.55689170,-0.00592113
-211.91743554,-0.55469420,-0.00647052
-211.81743555,-0.55029910,-0.00485289
-211.71743555,-0.54920040,-0.00647052
-211.61743555,-0.54480530,-0.00753876
-211.51743555,-0.53925040,-0.00753876
-211.41743556,-0.53595410,-0.00592113
-211.31743556,-0.53155900,-0.00701990
-211.21743556,-0.53046020,-0.00701990
-211.11743556,-0.52716400,-0.00701990
-211.01743557,-0.52276890,-0.00647052
-210.91743557,-0.52057140,-0.00701990
-210.81743557,-0.51617630,-0.00753876
-210.71743557,-0.51068250,-0.00592113
-210.61743558,-0.50958370,-0.00753876
-210.51743558,-0.50402880,-0.00592113
-210.41743558,-0.50073250,-0.00592113
-210.31743558,-0.49743620,-0.00647052
-210.21743559,-0.49304110,-0.00808815
-210.11743559,-0.48974480,-0.00647052
-210.01743559,-0.48644850,-0.00701990
-209.91743559,-0.48205350,-0.00647052
-209.81743560,-0.47875720,-0.00701990
-209.71743560,-0.47655960,-0.00647052
-209.61743560,-0.46996700,-0.00701990
-209.51743560,-0.46776950,-0.00701990
-209.41743561,-0.46001710,-0.00701990
-209.31743561,-0.45781960,-0.00592113
-209.21743561,-0.45562200,-0.00540227
-209.11743561,-0.44902940,-0.00592113
-209.01743562,-0.44683190,-0.00647052
-208.91743562,-0.44243680,-0.00433403
-208.81743562,-0.43804170,-0.00647052
-208.71743562,-0.43474540,-0.00647052
-208.61743563,-0.43035040,-0.00592113
-208.51743563,-0.42815290,-0.00540227
-208.41743563,-0.42259800,-0.00701990
-208.31743563,-0.41600540,-0.00701990
-208.21743564,-0.41490660,-0.00701990
-208.11743564,-0.40941280,-0.00540227
-208.01743564,-0.40391890,-0.00701990
-207.91743564,-0.40062260,-0.00540227
-207.81743565,-0.39732630,-0.00540227
-207.71743565,-0.39073370,-0.00540227
-207.61743565,-0.38847510,-0.00485289
-207.51743565,-0.38298130,-0.00540227
-207.41743566,-0.37968500,-0.00433403
-207.31743566,-0.37419120,-0.00485289
-207.21743566,-0.36869730,-0.00485289
-207.11743566,-0.36649980,-0.00433403
-207.01743567,-0.36100600,-0.00647052
-206.91743567,-0.35770970,-0.00485289
-206.81743567,-0.35221580,-0.00540227
-206.71743567,-0.34775970,-0.00540227
-206.61743568,-0.34226590,-0.00485289
-206.51743568,-0.33787080,-0.00433403
-206.41743568,-0.33347580,-0.00485289
-206.31743568,-0.32798190,-0.00433403
-206.21743569,-0.32468560,-0.00378464
-206.11743569,-0.31919180,-0.00540227
-206.01743569,-0.31369800,-0.00433403
-205.91743569,-0.31034060,-0.00326578
-205.81743570,-0.30484680,-0.00433403
-205.71743570,-0.30155050,-0.00378464
-205.61743570,-0.29605660,-0.00433403
-205.51743570,-0.29166160,-0.00326578
-205.41743571,-0.28506900,-0.00271640
-205.31743571,-0.28067390,-0.00485289
-205.21743571,-0.27627890,-0.00378464
-205.11743572,-0.27182270,-0.00433403
-205.01743572,-0.26523010,-0.00433403
-204.91743572,-0.26193380,-0.00378464
-204.81743572,-0.25424240,-0.00485289
-204.71743573,-0.25204490,-0.00326578
-204.61743573,-0.24764980,-0.00433403
-204.51743573,-0.24215600,-0.00326578
-204.41743573,-0.23666220,-0.00378464
-204.31743574,-0.23110730,-0.00433403
-204.21743574,-0.22561350,-0.00326578
-204.11743574,-0.22121840,-0.00326578
-204.01743574,-0.21572460,-0.00540227
-203.91743575,-0.21023070,-0.00378464
-203.81743575,-0.20583570,-0.00378464
-203.71743575,-0.20034180,-0.00378464
-203.61743575,-0.19594680,-0.00433403
-203.51743576,-0.18929310,-0.00326578
-203.41743576,-0.18379930,-0.00326578
-203.31743576,-0.17940420,-0.00378464
-203.21743576,-0.17610790,-0.00378464
-203.11743577,-0.17061410,-0.00378464
-203.01743577,-0.16402150,-0.00326578
-202.91743577,-0.15742890,-0.00378464
-202.81743577,-0.15297280,-0.00326578
-202.71743578,-0.14747890,-0.00378464
-202.61743578,-0.14308390,-0.00326578
-202.51743578,-0.13759000,-0.00326578
-202.41743578,-0.13429370,-0.00433403
-202.31743579,-0.12770110,-0.00271640
-202.21743579,-0.12220730,-0.00271640
-202.11743579,-0.11671350,-0.00326578
-202.01743579,-0.11225740,-0.00164815
-201.91743580,-0.10566480,-0.00219753
-201.81743580,-0.10017090,-0.00271640
-201.71743580,-0.09357832,-0.00271640
-201.61743580,-0.09028202,-0.00326578
-201.51743581,-0.08478818,-0.00485289
-201.41743581,-0.08039311,-0.00271640
-201.31743581,-0.07483824,-0.00164815
-201.21743581,-0.06824563,-0.00271640
-201.11743582,-0.06275180,-0.00326578
-201.01743582,-0.05725797,-0.00219753
-200.91743582,-0.05066536,-0.00326578
-200.81743582,-0.04627030,-0.00164815
-200.71743583,-0.04077646,-0.00164815
-200.61743583,-0.03412282,-0.00219753
-200.51743583,-0.02972775,-0.00164815
-200.41743583,-0.02423391,-0.00219753
-200.31743584,-0.01764131,-0.00219753
-200.21743584,-0.01434501,-0.00219753
-200.11743584,-0.00665364,-0.00164815
-200.01743584,-0.00445611,-0.00271640
-199.91743585,0.00219753,-0.00219753
-199.81743585,0.00879014,-0.00164815
-199.71743585,0.01318520,-0.00271640
-199.61743585,0.01867904,-0.00164815
-199.51743586,0.02417287,-0.00219753
-199.41743586,0.03076547,-0.00164815
-199.31743586,0.03625931,-0.00219753
-199.21743586,0.04071542,-0.00219753
-199.11743587,0.04840679,-0.00219753
-199.01743587,0.05390062,-0.00164815
-198.91743587,0.05829569,-0.00057990
-198.81743587,0.06378952,-0.00112929
-198.71743588,0.06928336,-0.00164815
-198.61743588,0.07477719,-0.00164815
-198.51743588,0.08033207,-0.00112929
-198.41743588,0.08692467,-0.00057990
-198.31743589,0.09241851,-0.00112929
-198.21743589,0.09791234,-0.00164815
-198.11743589,0.10450490,0.00048834
-198.01743589,0.10890000,-0.00164815
-197.91743590,0.11439380,-0.00057990
-197.81743590,0.12104750,-0.00057990
-197.71743590,0.12654130,-0.00057990
-197.61743590,0.13093640,-0.00057990
-197.51743591,0.13752900,-0.00057990
-197.41743591,0.14302280,-0.00006104
-197.31743591,0.14961540,-0.00057990
-197.21743591,0.15510930,-0.00112929
-197.11743592,0.16066410,0.00100720
-197.01743592,0.16615800,0.00048834
-196.91743592,0.17165180,-0.00006104
-196.81743592,0.17714560,0.00048834
-196.71743593,0.18154070,0.00048834
-196.61743593,0.18813330,0.00100720
-196.51743593,0.19478700,-0.00006104
-196.41743593,0.19918200,0.00155659
-196.31743594,0.20357710,0.00048834
-196.21743594,0.21016970,0.00155659
-196.11743594,0.21676230,0.00155659
-196.01743594,0.22335490,0.00262483
-195.91743595,0.23104630,0.00100720
-195.81743595,0.23440360,0.00210597
-195.71743595,0.23989740,0.00210597
-195.61743595,0.24429250,0.00210597
-195.51743596,0.25088510,0.00262483
-195.41743596,0.25637890,0.00210597
-195.31743596,0.26297160,0.00317422
-195.21743597,0.26846540,0.00262483
-195.11743597,0.27402030,0.00476132
-195.01743597,0.27731660,0.00317422
-194.91743597,0.28500790,0.00369308
-194.81743598,0.29050180,0.00262483
-194.71743598,0.29599560,0.00369308
-194.61743598,0.30148940,0.00424246
-194.51743598,0.30588450,0.00369308
-194.41743599,0.31253810,0.00369308
-194.31743599,0.31693320,0.00369308
-194.21743599,0.32462460,0.00476132
-194.11743599,0.33011840,0.00424246
-194.01743600,0.33451350,0.00476132
-193.91743600,0.34110610,0.00476132
-193.81743600,0.34440240,0.00531071
-193.71743600,0.35215480,0.00476132
-193.61743601,0.35654990,0.00531071
-193.51743601,0.36204370,0.00582957
-193.41743601,0.36863630,0.00689782
-193.31743601,0.37413010,0.00476132
-193.21743602,0.37962400,0.00582957
-193.11743602,0.38511780,0.00689782
-193.01743602,0.38841410,0.00689782
-192.91743602,0.39726530,0.00689782
-192.81743603,0.40056160,0.00689782
-192.71743603,0.40605540,0.00744720
-192.61743603,0.41154930,0.00637895
-192.51743603,0.41704310,0.00744720
-192.41743604,0.42143820,0.00906483
-192.31743604,0.43028930,0.00744720
-192.21743604,0.43468440,0.00796606
-192.11743604,0.44017820,0.00851544
-192.01743605,0.44567210,0.00851544
-191.91743605,0.45116590,0.00906483
-191.81743605,0.45446220,0.00796606
-191.71743605,0.45995600,0.00796606
-191.61743606,0.46544990,0.00796606
-191.51743606,0.47320230,0.00851544
-191.41743606,0.47539980,0.00851544
-191.31743606,0.48199240,0.01013307
-191.21743607,0.48858500,0.00906483
-191.11743607,0.49407890,0.00851544
-191.01743607,0.49847390,0.01065193
-190.91743607,0.50506650,0.01013307
-190.81743608,0.51062140,0.01013307
-190.71743608,0.51501650,0.01065193
-190.61743608,0.51941160,0.01065193
-190.51743608,0.52380660,0.00958369
-190.41743609,0.53149800,0.01065193
-190.31743609,0.53809060,0.01120132
-190.21743609,0.54138690,0.01120132
-190.11743609,0.54694180,0.01226956
-190.01743610,0.55023810,0.01120132
-189.91743610,0.55792940,0.01278843
-189.81743610,0.56012700,0.01172018
-189.71743610,0.56781830,0.01172018
-189.61743611,0.57221340,0.01226956
-189.51743611,0.57660850,0.01226956
-189.41743611,0.58100350,0.01333781
-189.31743611,0.58765720,0.01385667
-189.21743612,0.59205220,0.01333781
-189.11743612,0.59534850,0.01440606
-189.01743612,0.60084240,0.01440606
-188.91743612,0.60633620,0.01492492
-188.81743613,0.61183010,0.01385667
-188.71743613,0.61732390,0.01440606
-188.61743613,0.62062020,0.01599316
-188.51743613,0.62727380,0.01654255
-188.41743614,0.63057010,0.01599316
-188.31743614,0.63496520,0.01867904
-188.21743614,0.64045910,0.01816018
-188.11743614,0.64485410,0.01816018
-188.01743615,0.65034790,0.01816018
-187.91743615,0.65584180,0.01816018
-187.81743615,0.66023680,0.01922842
-187.71743615,0.66469290,0.01974728
-187.61743616,0.67018680,0.01974728
-187.51743616,0.67458180,0.02136491
-187.41743616,0.68007570,0.02188377
-187.31743616,0.68447080,0.02188377
-187.21743617,0.68776700,0.02188377
-187.11743617,0.69326090,0.02188377
-187.01743617,0.69765600,0.02295202
-186.91743617,0.70211210,0.02243316
-186.81743618,0.70650710,0.02350140
-186.71743618,0.71200100,0.02295202
-186.61743618,0.71419850,0.02295202
-186.51743618,0.72079110,0.02295202
-186.41743619,0.72518620,0.02405079
-186.31743619,0.72958120,0.02405079
-186.21743619,0.73397630,0.02350140
-186.11743619,0.73843240,0.02511903
-186.01743620,0.74392620,0.02563789
-185.91743620,0.74612380,0.02563789
-185.81743620,0.74942010,0.02563789
-185.71743621,0.75711140,0.02670614
-185.61743621,0.75930900,0.02511903
-185.51743621,0.76480280,0.02670614
-185.41743621,0.76809910,0.02725552
-185.31743622,0.77359290,0.02777439
-185.21743622,0.77688930,0.02670614
-185.11743622,0.78244410,0.02563789
-185.01743622,0.78464170,0.02777439
-184.91743623,0.79013550,0.02832377
-184.81743623,0.79453060,0.02618728
-184.71743623,0.79892560,0.02777439
-184.61743623,0.80112310,0.02832377
-184.51743624,0.80881450,0.02939202
-184.41743624,0.80991330,0.02939202
-184.31743624,0.81430840,0.02832377
-184.21743624,0.81766570,0.02884263
-184.11743625,0.82206080,0.03152851
-184.01743625,0.82535710,0.03314614
-183.91743625,0.82975210,0.03366500
-183.81743625,0.83304850,0.03686973
-183.71743626,0.83634480,0.03580149
-183.61743626,0.84293740,0.03848736
-183.51743626,0.84513490,0.03903675
-183.41743626,0.84953000,0.03903675
-183.31743627,0.85172750,0.04010499
-183.21743627,0.85508480,0.04169210
-183.11743627,0.86167740,0.04382859
-183.01743627,0.86497370,0.04437798
-182.91743628,0.86827000,0.04758271
-182.81743628,0.87156640,0.04706385
-182.71743628,0.87596140,0.04920034
-182.61743628,0.87925770,0.05026859
-182.51743629,0.88145520,0.05292394
-182.41743629,0.88585030,0.05347332
-182.31743629,0.89024540,0.05509095
-182.21743629,0.89354170,0.05667806
-182.11743630,0.89689900,0.05722744
-182.01743630,0.89909650,0.05988280
-181.91743630,0.90459040,0.06256867
-181.81743630,0.90678790,0.06311806
-181.71743631,0.91008420,0.06418630
-181.61743631,0.91228180,0.06470516
-181.51743631,0.91557810,0.06632279
