Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-10.00361778,-0.02441704,0.00534123,-0.04837627
-10.00161778,-0.01098767,0.02426444,-0.04303504
-9.99961778,0.00259431,0.02426444,-0.03494689
-9.99761778,0.01083506,0.03235258,-0.02685875
-9.99561778,0.01342937,0.10255160,-0.02151752
-9.99361778,0.03509950,0.04044073,-0.01617629
-9.99161778,0.04334025,0.04852887,-0.01083506
-9.98961778,0.05676962,0.05402271,-0.00549384
-9.98761778,0.06775729,0.06211085,0.00259431
-9.98561778,0.07859236,0.06470516,0.01327677
-9.98361778,0.09202173,0.07279330,0.01602368
-9.98161778,0.10285680,0.08103406,0.02411183
-9.97961778,0.11369190,0.08103406,0.02945306
-9.97761778,0.12452690,0.09446344,0.03754120
-9.97561778,0.13551460,0.10529850,0.04562935
-9.97361778,0.14634970,0.11063970,0.05356489
-9.97161778,0.15718470,0.12147480,0.06165303
-9.96961778,0.16801980,0.12422170,0.06974117
-9.96761778,0.17885480,0.13505680,0.07782932
-9.96561778,0.18419610,0.16466240,0.09385301
-9.96361778,0.20052500,0.15123310,0.09385301
-9.96161778,0.21410690,0.15932120,0.10468810
-9.95961778,0.22219510,0.17549750,0.11811740
-9.95761778,0.23303020,0.18633260,0.12879990
-9.95561778,0.24386520,0.18083870,0.13963500
-9.95361778,0.25744720,0.20250890,0.15031740
-9.95161778,0.27102920,0.21609080,0.15565860
-9.94961778,0.27362350,0.27011350,0.16908800
-9.94761778,0.29269930,0.23226710,0.17717620
-9.94561778,0.30078740,0.23760830,0.18526430
-9.94361778,0.31162250,0.25378460,0.19594680
-9.94161778,0.32245760,0.25927850,0.20678180
-9.93961778,0.33329260,0.28079600,0.22021120
-9.93761778,0.34687460,0.28354290,0.23089370
-9.93561778,0.35496280,0.29712490,0.24157610
-9.93361778,0.36579780,0.29712490,0.24966430
-9.93161778,0.37663290,0.31604810,0.26049930
-9.92961778,0.39021490,0.33481870,0.27392870
-9.92761778,0.39830300,0.34565380,0.28735810
-9.92561778,0.40913810,0.35374190,0.30078740
-9.92361778,0.41997310,0.37007080,0.31146990
-9.92161778,0.42821390,0.38075320,0.32764620
-9.91961778,0.43904890,0.38884140,0.34366990
-9.91761778,0.44713710,0.40517030,0.35709920
-9.91561778,0.45797220,0.42409350,0.37327550
-9.91361778,0.46346600,0.45110490,0.40272860
-9.91161778,0.47964230,0.48620440,0.42699300
-9.90961778,0.48773040,0.42668780,0.45385180
-9.90761778,0.49856550,0.52939200,0.47521670
-9.90561778,0.50955310,0.54282140,0.49139300
-9.90361778,0.50955310,0.62660240,0.51291050
-9.90161778,0.53122330,0.57807350,0.52893420
-9.89961778,0.54205830,0.60233790,0.54785740
-9.89761778,0.54739960,0.61851420,0.56662800
-9.89561778,0.55823460,0.64277860,0.58814550
-9.89361778,0.56632280,0.66444880,0.60951040
-9.89161778,0.57731040,0.67528380,0.62293980
-9.88961778,0.58539860,0.69420710,0.64979860
-9.88761778,0.59348670,0.70763640,0.66872170
-9.88561778,0.60157490,0.74014160,0.69558050
-9.88361778,0.61240990,0.76974730,0.72243920
-9.88161778,0.62065070,0.78867050,0.74929800
-9.87961778,0.62873890,0.81842880,0.77340980
-9.87761778,0.63957390,0.84544010,0.79752170
-9.87561778,0.64766200,0.87245150,0.82438040
-9.87361778,0.66399100,0.93456230,0.84315100
-9.87161778,0.66399100,0.91029790,0.86207420
-9.86961778,0.67207910,0.93181540,0.88084480
-9.86761778,0.68016730,0.94265040,0.89961540
-9.86561778,0.68840800,0.96432060,0.91838600
-9.86361778,0.69374920,1.04535500,0.93715660
-9.86161778,0.70733120,0.99667320,0.95333290
-9.85961778,0.71541940,1.01834300,0.97485040
-9.85761778,0.72091320,1.08320100,0.99362110
-9.85561778,0.72900130,1.05878400,1.01513900
-9.85361778,0.73708950,1.07236600,1.03116200
-9.85161778,0.74258330,1.09663000,1.05542700
-9.84961778,0.74792460,1.11830100,1.07953800
-9.84761778,0.75616530,1.13173000,1.10105600
-9.84561778,0.76700040,1.16148800,1.12516800
-9.84361778,0.77234160,1.18041100,1.14409100
-9.84161778,0.78058230,1.18041100,1.16011500
-9.83961778,0.78592350,1.21825800,1.17629100
-9.83761778,0.79401170,1.23977500,1.19765600
-9.83561778,0.79950550,1.25335700,1.21657900
-9.83361778,0.80484680,1.26678700,1.23000800
-9.83161778,0.81308750,1.29120400,1.25137300
-9.82961778,0.82117570,1.31012700,1.27289100
-9.82761778,0.82666950,1.43434900,1.28906700
-9.82561778,0.82926380,1.35865600,1.32126700
-9.82361778,0.83750460,1.38566700,1.35346700
-9.82161778,0.84284580,1.42076700,1.38841400
-9.81961778,0.84833960,1.43969000,1.41252600
-9.81761778,0.86176900,1.43709600,1.43938500
-9.81561778,0.85917470,1.49111800,1.46364900
-9.81361778,0.86726280,1.52072400,1.48776100
-9.81161778,0.87000980,1.44243700,1.51462000
-9.80961778,0.87535100,1.57215200,1.53339000
-9.80761778,0.87809790,1.58558200,1.55490800
-9.80561778,0.88618610,1.60450500,1.57367800
-9.80361778,0.88893290,1.62342800,1.58985500
-9.80161778,0.89442680,1.63960400,1.60587800
-9.79961778,0.89976800,1.65852800,1.63014300
-9.79761778,0.90251490,1.68279200,1.65166000
-9.79561778,0.90526190,1.72872700,1.67302500
-9.79361778,0.91335000,1.72338500,1.69194800
-9.79161779,0.91335000,1.74230900,1.71606000
-9.78961779,0.91869120,1.76382600,1.73483100
-9.78761779,0.92418500,1.78015500,1.75909500
-9.78561779,0.92418500,1.81250800,1.78320700
-9.78361779,0.92952630,1.83143100,1.80472500
-9.78161779,0.93227320,1.72613200,1.82074800
-9.77961779,0.93502010,1.86118900,1.84760700
-9.77761779,0.93502010,1.89079500,1.86912500
-9.77561779,0.94036140,1.90712400,1.88530100
-9.77361779,0.94585520,1.92330000,1.90132500
-9.77161779,0.94036140,1.97182900,1.91475400
-9.76961779,0.95134900,1.94756400,1.92284200
-9.76761779,0.95134900,1.96114600,1.93627100
-9.76561779,0.94860210,1.92330000,1.95244800
-9.76361779,0.95943720,1.99075200,1.96313000
-9.76161779,0.95943720,2.00158700,1.97930700
-9.75961779,0.95943720,2.01516900,1.99533000
-9.75761779,0.96218410,2.03394000,2.01684800
-9.75561779,0.96477840,2.04477500,2.03561800
-9.75361779,0.96218410,2.07178600,2.05438900
-9.75161779,0.96752530,2.08811500,2.07056500
-9.74961779,0.96752530,2.09345600,2.08124800
-9.74761779,0.96752530,2.11237900,2.09208300
-9.74561779,0.96752530,2.12046800,2.10017100
-9.74361779,0.97027220,2.12855600,2.10551200
-9.74161779,0.97027220,2.13130300,2.11619400
-9.73961779,0.97027220,2.15022600,2.12153600
-9.73761779,0.97027220,2.13939100,2.12962400
-9.73561779,0.97836040,2.00433400,2.12962400
-9.73361779,0.97027220,2.14473200,2.13771200
-9.73161779,0.97027220,2.15831400,2.14580000
-9.72961779,0.96752530,2.16090800,2.14839500
-9.72761779,0.97027220,2.17174300,2.15648300
-9.72561779,0.98385420,2.17983200,2.16457100
-9.72361779,0.97027220,2.17723700,2.16457100
-9.72161779,0.96752530,2.17723700,2.16731800
-9.71961779,0.96752530,2.29062400,2.16731800
-9.71761779,0.96752530,2.17449000,2.16731800
-9.71561779,0.96477840,2.17449000,2.16731800
-9.71361779,0.96477840,2.17174300,2.16731800
-9.71161779,0.96218410,2.17449000,2.16457100
-9.70961779,0.95943720,2.16365500,2.16457100
-9.70761779,0.95943720,2.16914900,2.15923000
-9.70561779,0.95669030,2.15831400,2.15648300
-9.70361779,0.95943720,2.14747900,2.15388800
-9.70161779,0.95134900,2.15556700,2.15114100
-9.69961779,0.95134900,2.15831400,2.15114100
-9.69761779,0.94860210,2.15556700,2.14839500
