Frequency,Channel A,Channel C
-231.37534633,-0.56018800,-50.55853000
-231.27534633,-0.56128670,-50.55853000
-231.17534633,-0.56568180,-50.28385000
-231.07534633,-0.57117570,-50.02441000
-230.97534634,-0.57117570,-50.55853000
-230.87534634,-0.57557080,-50.83323000
-230.77534634,-0.57886700,-50.55853000
-230.67534634,-0.58106460,-49.74972000
-230.57534635,-0.58442190,-50.55853000
-230.47534635,-0.58661940,-48.68148000
-230.37534635,-0.58991580,-48.94091000
-230.27534635,-0.59321210,-48.94091000
-230.17534636,-0.59650840,-49.47503000
-230.07534636,-0.60090340,-49.21560000
-229.97534636,-0.60310100,-48.94091000
-229.87534636,-0.60419970,-49.74972000
-229.77534637,-0.60859480,-50.55853000
-229.67534637,-0.61079230,-50.02441000
-229.57534637,-0.61408870,-50.02441000
-229.47534637,-0.61518740,-50.28385000
-229.37534638,-0.61738490,-50.28385000
-229.27534638,-0.61958250,-49.74972000
-229.17534638,-0.62403860,-50.83323000
-229.07534638,-0.62623610,-50.02441000
-228.97534639,-0.62843360,-50.28385000
-228.87534639,-0.63063110,-50.02441000
-228.77534639,-0.63392750,-49.74972000
-228.67534639,-0.63612500,-50.83323000
-228.57534640,-0.63832250,-50.55853000
-228.47534640,-0.63942130,-51.36735000
-228.37534640,-0.64271760,-51.36735000
-228.27534640,-0.64271760,-51.62679000
-228.17534641,-0.64821140,-50.55853000
-228.07534641,-0.64821140,-50.83323000
-227.97534641,-0.65040900,-50.02441000
-227.87534641,-0.65260650,-50.83323000
-227.77534642,-0.65590280,-50.02441000
-227.67534642,-0.65919910,-51.62679000
-227.57534642,-0.65810040,-50.83323000
-227.47534642,-0.65919910,-51.09266000
-227.37534643,-0.66145770,-50.83323000
-227.27534643,-0.66475400,-50.83323000
-227.17534643,-0.66805030,-51.09266000
-227.07534643,-0.66914900,-50.28385000
-226.97534644,-0.67024780,-50.83323000
-226.87534644,-0.67354410,-50.28385000
-226.77534644,-0.67354410,-50.02441000
-226.67534644,-0.67793920,-51.62679000
-226.57534645,-0.67903790,-51.90147000
-226.47534645,-0.68013670,-50.83323000
-226.37534645,-0.68343310,-50.55853000
-226.27534646,-0.68233420,-51.09266000
-226.17534646,-0.68453180,-50.55853000
-226.07534646,-0.68453180,-49.47503000
-225.97534646,-0.68672930,-50.02441000
-225.87534647,-0.68782810,-49.74972000
-225.77534647,-0.69002560,-49.47503000
-225.67534647,-0.69112440,-50.83323000
-225.57534647,-0.69222320,-49.74972000
-225.47534648,-0.69332190,-50.55853000
-225.37534648,-0.69661820,-51.36735000
-225.27534648,-0.69661820,-50.02441000
-225.17534648,-0.69661820,-49.47503000
-225.07534649,-0.69771700,-50.28385000
-224.97534649,-0.70107440,-48.40678000
-224.87534649,-0.70107440,-49.21560000
-224.77534649,-0.70327190,-49.47503000
-224.67534650,-0.70217310,-49.21560000
-224.57534650,-0.70546940,-47.59797000
-224.47534650,-0.70327190,-49.21560000
-224.37534650,-0.70546940,-47.87266000
-224.27534651,-0.70766690,-48.13209000
-224.17534651,-0.70876570,-47.32328000
-224.07534651,-0.70986450,-48.13209000
-223.97534651,-0.71096320,-47.59797000
-223.87534652,-0.71096320,-47.06385000
-223.77534652,-0.70986450,-46.52972000
-223.67534652,-0.71096320,-45.98034000
-223.57534652,-0.71206200,-45.44622000
-223.47534653,-0.71316080,-45.18679000
-223.37534653,-0.71206200,-38.99096000
-223.27534653,-0.71535830,-33.08509000
-223.17534653,-0.71425960,-31.19277000
-223.07534654,-0.71645710,-30.93334000
-222.97534654,-0.71425960,-30.12453000
-222.87534654,-0.71645710,-30.38396000
-222.77534654,-0.71755580,-29.04102000
-222.67534655,-0.71645710,-29.59040000
-222.57534655,-0.71755580,-28.50690000
-222.47534655,-0.71535830,-27.97277000
-222.37534655,-0.71865460,-27.97277000
-222.27534656,-0.71865460,-28.24747000
-222.17534656,-0.71755580,-27.69808000
-222.07534656,-0.71865460,-26.88927000
-221.97534656,-0.71865460,-26.35514000
-221.87534657,-0.71865460,-26.09571000
-221.77534657,-0.71865460,-26.35514000
-221.67534657,-0.71755580,-25.54633000
-221.57534657,-0.71865460,-25.54633000
-221.47534658,-0.71865460,-25.01221000
-221.37534658,-0.72085210,-24.73751000
-221.27534658,-0.71865460,-24.73751000
-221.17534658,-0.71975340,-25.01221000
-221.07534659,-0.71645710,-23.94396000
-220.97534659,-0.71645710,-24.20339000
-220.87534659,-0.71645710,-23.66927000
-220.77534659,-0.71755580,-23.94396000
-220.67534660,-0.71755580,-24.20339000
-220.57534660,-0.71535830,-20.17458000
-220.47534660,-0.71535830,-20.98339000
-220.37534660,-0.71535830,-19.89989000
-220.27534661,-0.71645710,-17.74814000
-220.17534661,-0.71425960,-17.48871000
-220.07534661,-0.71316080,-14.80283000
-219.97534661,-0.71425960,-13.44463000
-219.87534662,-0.71206200,-13.44463000
-219.77534662,-0.71206200,-12.91051000
-219.67534662,-0.70986450,-12.65108000
-219.57534662,-0.71096320,-12.91051000
-219.47534663,-0.70986450,-12.91051000
-219.37534663,-0.70656820,-12.91051000
-219.27534663,-0.70876570,-12.65108000
-219.17534663,-0.70766690,-11.84227000
-219.07534664,-0.70546940,-12.37639000
-218.97534664,-0.70546940,-12.37639000
-218.87534664,-0.70217310,-13.99402000
-218.77534664,-0.70327190,-15.33695000
-218.67534665,-0.70217310,-13.71933000
-218.57534665,-0.70217310,-12.37639000
-218.47534665,-0.69997560,-12.10170000
-218.37534665,-0.69771700,-12.10170000
-218.27534666,-0.69661820,-11.30814000
-218.17534666,-0.69551940,-11.84227000
-218.07534666,-0.69332190,-12.10170000
-217.97534666,-0.69332190,-11.56757000
-217.87534667,-0.69332190,-11.30814000
-217.77534667,-0.69222320,-11.84227000
-217.67534667,-0.68782810,-11.30814000
-217.57534667,-0.68782810,-11.56757000
-217.47534668,-0.68672930,-11.03345000
-217.37534668,-0.68343310,-10.22464000
-217.27534668,-0.68233420,-11.30814000
-217.17534668,-0.68233420,-11.84227000
-217.07534669,-0.67793920,-11.03345000
-216.97534669,-0.67903790,-10.75876000
-216.87534669,-0.67793920,-11.30814000
-216.77534670,-0.67464290,-11.03345000
-216.67534670,-0.67354410,-10.22464000
-216.57534670,-0.67134660,-10.75876000
-216.47534670,-0.66805030,-10.22464000
-216.37534671,-0.66805030,-10.49933000
-216.27534671,-0.66365520,-9.94994400
-216.17534671,-0.66365520,-10.22464000
-216.07534671,-0.66365520,-9.94994400
-215.97534672,-0.65919910,-10.22464000
-215.87534672,-0.65810040,-10.22464000
-215.77534672,-0.65810040,-9.69051400
-215.67534672,-0.65150770,-9.94994400
-215.57534673,-0.65260650,-9.41582100
-215.47534673,-0.64931020,-9.15639000
-215.37534673,-0.64821140,-9.69051400
-215.27534673,-0.64491520,-9.94994400
-215.17534674,-0.64271760,-9.41582100
-215.07534674,-0.64161880,-9.41582100
-214.97534674,-0.63722380,-8.88169900
-214.87534674,-0.63612500,-9.15639000
-214.77534675,-0.63392750,-8.88169900
-214.67534675,-0.63173000,-9.69051400
-214.57534675,-0.62843360,-9.69051400
-214.47534675,-0.62513730,-8.88169900
-214.37534676,-0.62293980,-8.88169900
-214.27534676,-0.62068120,-9.15639000
-214.17534676,-0.61848370,-8.88169900
-214.07534676,-0.61408870,-9.41582100
-213.97534677,-0.61298980,-8.88169900
-213.87534677,-0.60969350,-8.34757600
-213.77534677,-0.60749600,-9.15639000
-213.67534677,-0.60310100,-8.88169900
-213.57534678,-0.60200220,-8.88169900
-213.47534678,-0.59870590,-8.88169900
-213.37534678,-0.59650840,-8.34757600
-213.27534678,-0.59431080,-8.88169900
-213.17534679,-0.59211330,-8.60700700
-213.07534679,-0.58771820,-8.88169900
-212.97534679,-0.58552070,-7.79819300
-212.87534679,-0.58106460,-7.53876200
-212.77534680,-0.57776830,-8.34757600
-212.67534680,-0.57666950,-8.60700700
-212.57534680,-0.57447200,-8.60700700
-212.47534680,-0.56897810,-7.79819300
-212.37534681,-0.56678060,-8.34757600
-212.27534681,-0.56238560,-8.07288500
-212.17534681,-0.55908920,-8.60700700
-212.07534681,-0.55469420,-7.79819300
-211.97534682,-0.55469420,-8.07288500
-211.87534682,-0.55029910,-8.34757600
-211.77534682,-0.54700280,-7.53876200
-211.67534682,-0.54590400,-7.79819300
-211.57534683,-0.54034910,-7.79819300
-211.47534683,-0.53705290,-7.79819300
-211.37534683,-0.53375660,-8.07288500
-211.27534683,-0.53046020,-7.26407000
-211.17534684,-0.52716400,-7.26407000
-211.07534684,-0.52386770,-7.53876200
-210.97534684,-0.51947260,-7.79819300
-210.87534684,-0.51617630,-8.34757600
-210.77534685,-0.51178120,-7.53876200
-210.67534685,-0.50848490,-7.26407000
-210.57534685,-0.50628740,-7.53876200
-210.47534685,-0.49963370,-7.79819300
-210.37534686,-0.49633740,-7.53876200
-210.27534686,-0.49413990,-7.00463900
-210.17534686,-0.48864610,-7.26407000
-210.07534686,-0.48754730,-6.72994700
-209.97534687,-0.48205350,-7.26407000
-209.87534687,-0.47765840,-6.72994700
-209.77534687,-0.47436210,-6.45525600
-209.67534687,-0.47216460,-5.92113300
-209.57534688,-0.46551090,-7.00463900
-209.47534688,-0.46221460,-6.72994700
-209.37534688,-0.46001710,-6.72994700
-209.27534688,-0.45562200,-7.00463900
-209.17534689,-0.45012820,-6.72994700
-209.07534689,-0.44683190,-6.45525600
-208.97534689,-0.44133810,-6.19582400
-208.87534689,-0.44023930,-6.72994700
-208.77534690,-0.43364670,-6.72994700
-208.67534690,-0.43035040,-6.19582400
-208.57534690,-0.42479550,-5.92113300
-208.47534690,-0.42369670,-6.19582400
-208.37534691,-0.41930170,-6.45525600
-208.27534691,-0.41490660,-5.92113300
-208.17534691,-0.40941280,-6.19582400
-208.07534691,-0.40611650,-6.19582400
-207.97534692,-0.39952390,-5.92113300
-207.87534692,-0.39842510,-6.19582400
-207.77534692,-0.39403000,-6.19582400
-207.67534692,-0.38627760,-5.92113300
-207.57534693,-0.38408010,-6.19582400
-207.47534693,-0.37968500,-6.19582400
-207.37534693,-0.37309240,-5.66170100
-207.27534694,-0.36979610,-5.92113300
-207.17534694,-0.36649980,-5.38701000
-207.07534694,-0.35990720,-6.19582400
-206.97534694,-0.35551210,-5.66170100
-206.87534695,-0.35331460,-5.66170100
-206.77534695,-0.34885850,-5.66170100
-206.67534695,-0.34336470,-5.38701000
-206.57534695,-0.34006840,-5.11231800
-206.47534696,-0.33457450,-5.38701000
-206.37534696,-0.32908070,-5.92113300
-206.27534696,-0.32468560,-5.11231800
-206.17534696,-0.32029060,-5.92113300
-206.07534697,-0.31479670,-5.11231800
-205.97534697,-0.31034060,-5.66170100
-205.87534697,-0.30594550,-5.11231800
-205.77534697,-0.30155050,-4.57819500
-205.67534698,-0.29715540,-4.85288700
-205.57534698,-0.29056280,-4.57819500
-205.47534698,-0.28616770,-4.85288700
-205.37534698,-0.28287140,-5.11231800
-205.27534699,-0.27627890,-4.85288700
-205.17534699,-0.27182270,-4.57819500
-205.07534699,-0.26523010,-4.57819500
-204.97534699,-0.26303260,-4.30350400
-204.87534700,-0.25863750,-5.11231800
-204.77534700,-0.25204490,-4.04407300
-204.67534700,-0.24874860,-4.57819500
-204.57534700,-0.24105720,-4.30350400
-204.47534701,-0.23776100,-4.85288700
-204.37534701,-0.23110730,-4.30350400
-204.27534701,-0.22781100,-4.04407300
-204.17534701,-0.22231720,-3.76938100
-204.07534702,-0.21902090,-4.30350400
-203.97534702,-0.21132950,-3.76938100
-203.87534702,-0.20693440,-3.76938100
-203.77534702,-0.20034180,-4.04407300
-203.67534703,-0.19704550,-4.30350400
-203.57534703,-0.19258940,-3.76938100
-203.47534703,-0.18599680,-4.04407300
-203.37534703,-0.18050300,-4.04407300
-203.27534704,-0.17720670,-3.76938100
-203.17534704,-0.17171280,-3.76938100
-203.07534704,-0.16621900,-3.76938100
-202.97534704,-0.16072520,-4.30350400
-202.87534705,-0.15407150,-4.04407300
-202.77534705,-0.15077520,-3.50995000
-202.67534705,-0.14308390,-3.23525800
-202.57534705,-0.13978760,-3.76938100
-202.47534706,-0.13429370,-3.50995000
-202.37534706,-0.12660240,-3.50995000
-202.27534706,-0.12330610,-4.04407300
-202.17534706,-0.11891100,-4.04407300
-202.07534707,-0.11335610,-3.23525800
-201.97534707,-0.10786230,-3.76938100
-201.87534707,-0.10126970,-3.76938100
-201.77534707,-0.09687462,-3.76938100
-201.67534708,-0.09138078,-2.96056600
-201.57534708,-0.08588695,-3.50995000
-201.47534708,-0.08149188,-3.50995000
-201.37534708,-0.07373947,-3.50995000
-201.27534709,-0.07044317,-3.50995000
-201.17534709,-0.06494933,-2.15175200
-201.07534709,-0.05835673,-3.23525800
-200.97534709,-0.05286290,-3.50995000
-200.87534710,-0.04627030,-2.96056600
-200.77534710,-0.04187523,-2.96056600
-200.67534710,-0.03522158,-3.50995000
-200.57534710,-0.02972775,-2.96056600
-200.47534711,-0.02533268,-2.96056600
-200.37534711,-0.01983885,-3.23525800
-200.27534711,-0.01324625,-3.23525800
-200.17534711,-0.00885118,-2.42644400
-200.07534712,-0.00445611,-2.70113500
-199.97534712,0.00219753,-2.70113500
-199.87534712,0.00879014,-2.42644400
-199.77534712,0.01208644,-2.70113500
-199.67534713,0.01867904,-2.96056600
-199.57534713,0.02307411,-2.70113500
-199.47534713,0.02966671,-2.70113500
-199.37534713,0.03516054,-1.89232100
-199.27534714,0.04181419,-2.15175200
-199.17534714,0.04620925,-2.42644400
-199.07534714,0.05280185,-2.15175200
-198.97534714,0.05609816,-1.61762900
-198.87534715,0.06269076,-1.89232100
-198.77534715,0.06928336,-2.15175200
-198.67534715,0.07477719,-1.35819800
-198.57534715,0.08033207,-1.35819800
-198.47534716,0.08692467,-1.08350600
-198.37534716,0.09131974,-1.35819800
-198.27534716,0.09791234,-1.08350600
-198.17534716,0.10340620,-1.89232100
-198.07534717,0.10890000,-1.61762900
-197.97534717,0.11439380,-1.08350600
-197.87534717,0.11994870,-1.35819800
-197.77534718,0.12434380,-1.35819800
-197.67534718,0.13203520,-1.08350600
-197.57534718,0.13643020,-1.08350600
-197.47534718,0.14192410,-0.80881450
-197.37534719,0.14741790,-0.80881450
-197.27534719,0.15510930,-0.80881450
-197.17534719,0.15736780,-0.54938340
-197.07534719,0.16396040,0.00000000
-196.97534720,0.17055300,-0.54938340
-196.87534720,0.17604690,-0.54938340
-196.77534720,0.18044190,-0.27469170
-196.67534720,0.18923210,0.00000000
-196.57534721,0.19252840,0.00000000
-196.47534721,0.19918200,0.25943110
-196.37534721,0.20467590,0.79355380
-196.27534721,0.20907090,0.25943110
-196.17534722,0.21676230,0.53412280
-196.07534722,0.22115740,0.53412280
-195.97534722,0.22555240,0.53412280
-195.87534722,0.23214500,0.53412280
-195.77534723,0.23660110,0.79355380
-195.67534723,0.24429250,1.34293700
-195.57534723,0.24978630,1.60236800
-195.47534723,0.25637890,1.60236800
-195.37534724,0.25857650,1.34293700
-195.27534724,0.26736660,1.06824600
-195.17534724,0.27292150,1.87706000
-195.07534724,0.27731660,2.13649100
-194.97534725,0.28281040,1.87706000
-194.87534725,0.28940300,2.13649100
-194.77534725,0.29379810,1.87706000
-194.67534725,0.29929190,2.41118300
-194.57534726,0.30478570,2.68587400
-194.47534726,0.31253810,2.94530600
-194.37534726,0.31693320,3.21999700
-194.27534726,0.32242700,2.68587400
-194.17534727,0.32792090,3.21999700
-194.07534727,0.33341470,3.49468900
-193.97534727,0.34000730,2.94530600
-193.87534727,0.34550120,3.49468900
-193.77534728,0.34879740,3.75412000
-193.67534728,0.35545110,4.28824300
-193.57534728,0.36314250,2.94530600
-193.47534728,0.36863630,4.56293400
-193.37534729,0.37083380,4.02881200
-193.27534729,0.37522890,4.56293400
-193.17534729,0.38292030,4.28824300
-193.07534729,0.39067270,4.28824300
-192.97534730,0.39616650,4.83762600
-192.87534730,0.40056160,5.37174900
-192.77534730,0.40605540,4.56293400
-192.67534730,0.41045050,5.09705700
-192.57534731,0.41704310,5.37174900
-192.47534731,0.42143820,5.64644100
-192.37534731,0.42583320,5.90587200
-192.27534731,0.43248690,6.71468600
-192.17534732,0.43798070,6.98937800
-192.07534732,0.44237580,6.98937800
-191.97534732,0.44896840,6.71468600
-191.87534732,0.45336340,7.52350100
-191.77534733,0.45885730,8.33231500
-191.67534733,0.46435110,7.52350100
-191.57534733,0.46990600,8.59174600
-191.47534733,0.47539980,8.33231500
-191.37534734,0.48089370,8.59174600
-191.27534734,0.48528870,8.59174600
-191.17534734,0.49078260,8.59174600
-191.07534734,0.49737520,9.14112900
-190.97534735,0.50067140,9.14112900
-190.87534735,0.50732510,8.86643800
-190.77534735,0.51281890,10.20938000
-190.67534735,0.51831280,9.93468400
-190.57534736,0.52160910,10.48407000
-190.47534736,0.52930050,10.48407000
-190.37534736,0.53259680,10.20938000
-190.27534736,0.53918930,10.74350000
-190.17534737,0.54248570,10.48407000
-190.07534737,0.54913930,10.74350000
-189.97534737,0.55353440,11.55231000
-189.87534737,0.56012700,11.29288000
-189.77534738,0.56342330,12.08644000
-189.67534738,0.57001580,11.82700000
-189.57534738,0.57331220,11.82700000
-189.47534738,0.57990480,12.08644000
-189.37534739,0.58545960,12.36113000
-189.27534739,0.58875600,12.36113000
-189.17534739,0.59424980,12.63582000
-189.07534739,0.60084240,12.89525000
-188.97534740,0.60523740,13.16994000
-188.87534740,0.60963250,12.89525000
-188.77534740,0.61512640,12.63582000
-188.67534740,0.61952140,13.97876000
-188.57534741,0.62507630,14.51288000
-188.47534741,0.62947140,15.04700000
-188.37534741,0.63386640,15.04700000
-188.27534742,0.64045910,15.04700000
-188.17534742,0.64375530,15.32169000
-188.07534742,0.65034790,15.85582000
-187.97534742,0.65364420,15.85582000
-187.87534743,0.65913810,17.19875000
-187.77534743,0.66139660,17.47345000
-187.67534743,0.66798930,17.73288000
-187.57534743,0.67238430,17.19875000
-187.47534744,0.67677940,17.19875000
-187.37534744,0.68117450,17.19875000
-187.27534744,0.68776700,17.19875000
-187.17534744,0.69106330,18.28226000
-187.07534745,0.69765600,18.54169000
-186.97534745,0.69991450,19.07581000
-186.87534745,0.70430960,19.62520000
-186.77534745,0.71090220,19.88463000
-186.67534746,0.71419850,20.69344000
-186.57534746,0.71859360,20.69344000
-186.47534746,0.72408740,21.50226000
-186.37534746,0.72958120,22.58576000
-186.27534747,0.73177870,23.92870000
-186.17534747,0.73727260,24.72225000
-186.07534747,0.74172870,25.27164000
-185.97534747,0.74612380,26.61457000
-185.87534748,0.75051890,26.33988000
-185.77534748,0.75381520,27.14870000
-185.67534748,0.75930900,27.42339000
-185.57534748,0.76260530,28.23220000
-185.47534749,0.76700040,29.30045000
-185.37534749,0.77029660,29.57514000
-185.27534749,0.77469170,30.10926000
-185.17534749,0.78024660,29.83457000
-185.07534750,0.78683920,30.36869000
-184.97534750,0.78793800,30.91808000
-184.87534750,0.79123430,31.72689000
-184.77534750,0.79672810,31.98632000
-184.67534751,0.80112310,32.26102000
-184.57534751,0.80551830,33.06983000
-184.47534751,0.80881450,34.13807000
-184.37534751,0.81211080,34.41277000
-184.27534752,0.81656690,36.28983000
-184.17534752,0.82206080,37.37333000
-184.07534752,0.82425830,38.97570000
-183.97534752,0.82755460,40.05921000
-183.87534753,0.83194970,41.66158000
-183.77534753,0.83524600,44.08802000
-183.67534753,0.84183860,43.81333000
-183.57534753,0.84293740,43.27921000
-183.47534754,0.84733240,44.62214000
-183.37534754,0.85172750,46.77389000
-183.27534754,0.85392500,49.45977000
-183.17534754,0.85838120,52.69503000
-183.07534755,0.86167740,55.38090000
-182.97534755,0.86607250,56.18972000
-182.87534755,0.87046750,59.95910000
-182.77534755,0.87156640,61.83616000
-182.67534756,0.87596140,62.90440000
-182.57534756,0.88145520,65.33084000
-182.47534756,0.88255400,68.01672000
-182.37534756,0.88804780,69.89378000
-182.27534757,0.89134410,72.59492000
-182.17534757,0.89470150,74.74667000
-182.07534757,0.89799780,80.11842000
-181.97534757,0.90239290,84.69662000
-181.87534758,0.90459040,87.91661000
-181.77534758,0.90678790,90.34306000
-181.67534758,0.91118300,91.94542000
