Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-2.50150455,0.01208644,0.05371749,0.08387254
-2.50050455,0.00549384,0.04279087,0.07514345
-2.49950455,0.00000000,0.03400073,0.06421682
-2.49850455,-0.00665364,0.02301306,0.05335124
-2.49750455,-0.01214748,0.01202539,0.04462215
-2.49650455,-0.01983885,0.00213649,0.03369552
-2.49550455,-0.02533268,-0.00659260,0.02386766
-2.49450455,-0.03192528,-0.01758027,0.01410084
-2.49350455,-0.03632035,-0.02856794,0.00317422
-2.49250455,-0.04297400,-0.03845684,-0.00555488
-2.49150455,-0.04956660,-0.04718594,-0.01538274
-2.49050455,-0.05615920,-0.05927237,-0.02624832
-2.48950455,-0.06275180,-0.06916127,-0.03717495
-2.48850455,-0.06824563,-0.08014894,-0.04700281
-2.48750455,-0.07373947,-0.08887804,-0.05792943
-2.48650455,-0.08149188,-0.09986570,-0.06659748
-2.48550455,-0.08588695,-0.10865580,-0.07642534
-2.48450455,-0.09357832,-0.11744600,-0.08845074
-2.48350455,-0.09797338,-0.12733490,-0.09608106
-2.48250455,-0.10456600,-0.13716270,-0.10700770
-2.48150455,-0.11005980,-0.14815040,-0.11677450
-2.48050455,-0.11555370,-0.15913810,-0.12770110
-2.47950455,-0.12110850,-0.16682940,-0.13752900
-2.47850455,-0.12989870,-0.17775610,-0.14839460
-2.47750455,-0.13539250,-0.18874370,-0.15712370
-2.47650455,-0.14198510,-0.19973140,-0.16805030
-2.47550455,-0.14857770,-0.20852150,-0.17677940
-2.47450455,-0.15517030,-0.21725060,-0.18770600
-2.47350455,-0.15962640,-0.22823830,-0.19747280
-2.47250455,-0.16512020,-0.23592970,-0.20730070
-2.47150455,-0.17061410,-0.24581860,-0.21602980
-2.47050455,-0.17610790,-0.25680630,-0.22585760
-2.46950455,-0.18379930,-0.26553540,-0.23678430
-2.46850455,-0.19039190,-0.27542420,-0.24655110
-2.46750455,-0.19594680,-0.28421440,-0.25528020
-2.46650455,-0.20253940,-0.29410330,-0.26510800
-2.46550455,-0.20803320,-0.30393110,-0.27493590
-2.46450455,-0.21352700,-0.31272130,-0.28256620
-2.46350455,-0.21902090,-0.32261020,-0.29349290
-2.46250455,-0.22561350,-0.33249910,-0.30325970
-2.46150455,-0.23110730,-0.34128920,-0.31198880
-2.46050455,-0.23995850,-0.35001830,-0.32291540
-2.45950455,-0.24435360,-0.36100600,-0.33054570
-2.45850455,-0.24984740,-0.36869730,-0.33927480
-2.45750455,-0.25644000,-0.37968500,-0.34910270
-2.45650455,-0.26193380,-0.38737640,-0.35893050
-2.45550455,-0.26742770,-0.39610550,-0.36765960
-2.45450455,-0.27408130,-0.40709310,-0.37742640
-2.45350455,-0.27957510,-0.41588330,-0.38615550
-2.45250455,-0.28506900,-0.42357470,-0.39488460
-2.45150455,-0.29166160,-0.43450130,-0.40581130
-2.45050455,-0.29605660,-0.44219260,-0.41454040
-2.44950455,-0.30264930,-0.44988400,-0.42326950
-2.44850455,-0.30814310,-0.45867410,-0.43199850
-2.44750455,-0.31589550,-0.46966180,-0.44176530
-2.44650455,-0.32138930,-0.47729220,-0.45159320
-2.44550455,-0.32798190,-0.48608230,-0.45922350
-2.44450455,-0.33237700,-0.49597120,-0.46795260
-2.44350455,-0.33787080,-0.50366250,-0.47778050
-2.44250455,-0.34336470,-0.51135390,-0.48650960
-2.44150455,-0.34885850,-0.52118180,-0.49523870
-2.44050455,-0.35441340,-0.52887310,-0.50286900
-2.43950455,-0.36210470,-0.53876200,-0.51159810
-2.43850455,-0.36759860,-0.54755220,-0.52142600
-2.43750455,-0.37309240,-0.55414480,-0.52905630
-2.43650455,-0.37748750,-0.56287390,-0.53778540
-2.43550455,-0.38408010,-0.57056520,-0.54651450
-2.43450455,-0.38963500,-0.57825660,-0.55194720
-2.43350455,-0.39512880,-0.58814550,-0.56067630
-2.43250455,-0.40062260,-0.59363940,-0.56830670
-2.43150455,-0.40721520,-0.60242950,-0.57593700
-2.43050455,-0.41051150,-0.60896100,-0.58466610
-2.42950455,-0.41930170,-0.61555360,-0.59119770
-2.42850455,-0.42369670,-0.62434380,-0.59663050
-2.42750455,-0.43035040,-0.62983760,-0.60322300
-2.42650455,-0.43474540,-0.63203510,-0.60975460
-2.42550455,-0.43914050,-0.63752900,-0.61518740
-2.42450455,-0.44573310,-0.64412160,-0.61848370
-2.42350455,-0.45122690,-0.64955440,-0.62281770
-2.42250455,-0.45672080,-0.65394940,-0.62934930
-2.42150455,-0.46331340,-0.65724580,-0.63374440
-2.42050455,-0.46776950,-0.66273960,-0.63807840
-2.41950455,-0.47326330,-0.66713460,-0.64467100
-2.41850455,-0.47765840,-0.67152970,-0.64790620
-2.41750455,-0.48315220,-0.67702350,-0.65333900
-2.41650455,-0.48974480,-0.68251740,-0.65883280
-2.41550455,-0.49413990,-0.68471490,-0.66206810
-2.41450455,-0.50073250,-0.69130750,-0.66866070
-2.41350455,-0.50628740,-0.69564150,-0.67299470
-2.41250455,-0.51068250,-0.70223410,-0.67738980
-2.41150455,-0.51727500,-0.70772800,-0.68502010
-2.41050455,-0.52057140,-0.71212300,-0.68935420
-2.40950455,-0.52716400,-0.71871570,-0.69478700
-2.40850455,-0.53046020,-0.72201190,-0.69918200
-2.40750455,-0.53705290,-0.72860460,-0.70571360
-2.40650455,-0.54364540,-0.73190090,-0.71010860
-2.40550455,-0.54810150,-0.73843240,-0.71444270
-2.40450455,-0.55359540,-0.74282750,-0.72097420
-2.40350455,-0.55799050,-0.74722250,-0.72646810
-2.40250455,-0.56348430,-0.75161760,-0.72860460
-2.40150455,-0.56678060,-0.75601270,-0.73409840
-2.40050455,-0.57227440,-0.76040770,-0.73733370
-2.39950455,-0.57776830,-0.76260530,-0.74172870
-2.39850455,-0.58332310,-0.76700040,-0.74606280
-2.39750455,-0.58991580,-0.76809910,-0.74716150
-2.39650455,-0.59540960,-0.76919790,-0.74935900
-2.39550455,-0.59980460,-0.77249420,-0.75045780
-2.39450455,-0.60310100,-0.77469170,-0.75479190
-2.39350455,-0.60969350,-0.77579050,-0.75589060
-2.39250455,-0.61518740,-0.77902570,-0.75808810
-2.39150455,-0.61848370,-0.78122330,-0.76022460
-2.39050455,-0.62403860,-0.78232200,-0.76132340
-2.38950455,-0.62843360,-0.78451960,-0.76571850
-2.38850455,-0.63282870,-0.78671710,-0.76785490
-2.38750455,-0.63832250,-0.78891470,-0.77005250
-2.38650455,-0.64381640,-0.79221090,-0.77225000
-2.38550455,-0.64711270,-0.79440850,-0.77768280
-2.38450455,-0.65260650,-0.79770480,-0.77988030
-2.38350455,-0.65480410,-0.80100110,-0.78207790
-2.38250455,-0.66145770,-0.80319860,-0.78641190
-2.38150455,-0.66585280,-0.80539610,-0.78751070
-2.38050455,-0.66914900,-0.80979120,-0.79080690
-2.37950455,-0.67354410,-0.81198880,-0.79404220
-2.37850455,-0.67793920,-0.81638380,-0.79733850
-2.37750455,-0.68343310,-0.81968010,-0.79953600
-2.37650455,-0.68782810,-0.82401410,-0.80496880
-2.37550455,-0.69222320,-0.82731040,-0.80930290
-2.37450455,-0.69551940,-0.83170550,-0.81369790
-2.37350455,-0.70217310,-0.83610060,-0.81693320
-2.37250455,-0.70546940,-0.83939690,-0.82242700
-2.37150455,-0.71096320,-0.84379200,-0.82566230
-2.37050455,-0.71316080,-0.84708830,-0.83115610
-2.36950455,-0.71865460,-0.85148330,-0.83439140
-2.36850455,-0.72195090,-0.85477960,-0.83988520
-2.36750455,-0.72744480,-0.85917470,-0.84312050
-2.36650455,-0.73074100,-0.86247100,-0.84751560
-2.36550455,-0.73623490,-0.86680500,-0.85075080
-2.36450455,-0.74069100,-0.87010130,-0.85514590
-2.36350455,-0.74398730,-0.87779270,-0.85947990
