Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-25.00757048,0.24111830,0.75906480,0.73586860
-25.00257048,0.23577710,0.74822970,0.73037480
-24.99757048,0.23303020,0.74273590,0.72243920
-24.99257048,0.23577710,0.73464780,0.71435110
-24.98757048,0.23028320,0.72655960,0.70626290
-24.98257048,0.22753630,0.73205350,0.69817480
-24.97757048,0.22219510,0.71572460,0.69008670
-24.97257048,0.21944820,0.70763640,0.68474540
-24.96757048,0.21670130,0.67787810,0.67665730
-24.96257048,0.21410690,0.69146010,0.66872170
-24.95757048,0.21136000,0.68611890,0.66063360
-24.95257048,0.20586620,0.75906480,0.64720420
-24.94757048,0.20586620,0.66444880,0.64186300
-24.94257048,0.20327190,0.66444880,0.63911610
-24.93757048,0.19777800,0.76165910,0.63102790
-24.93257048,0.19777800,0.65086680,0.62034550
-24.92757048,0.19503110,0.64018430,0.61759860
-24.92257048,0.19243680,0.62934930,0.60691610
-24.91757048,0.18968990,0.62126110,0.59882800
-24.91257048,0.18968990,0.61042610,0.59348670
-24.90757048,0.18419610,0.60767910,0.58265170
-24.90257048,0.18419610,0.59959100,0.57471620
-24.89757048,0.17885480,0.62126110,0.57196920
-24.89257048,0.17885480,0.58875600,0.56128670
-24.88757048,0.17336100,0.57532660,0.55319860
-24.88257048,0.18144910,0.56723850,0.55319860
-24.87757048,0.16801980,0.56174460,0.53702240
-24.87257048,0.16527290,0.55106210,0.52633990
-24.86757048,0.16527290,0.54556830,0.52359290
-24.86257048,0.15977900,0.53473320,0.51550480
-24.85757048,0.15718470,0.52939200,0.50482240
-24.85257048,0.15169090,0.51855700,0.49948110
-24.84757048,0.15169090,0.50772190,0.49413990
-24.84257048,0.14894400,0.50512750,0.48071050
-24.83757048,0.14634970,0.49154560,0.47521670
-24.83257048,0.14360270,0.48620440,0.46987550
-24.82757048,0.14085580,0.48071050,0.45919300
-24.82257048,0.13551460,0.47262240,0.45385180
-24.81757049,0.13276770,0.47002810,0.44576360
-24.81257049,0.13276770,0.45919300,0.43492860
-24.80757049,0.13276770,0.45369920,0.42958730
-24.80257049,0.12727380,0.45110490,0.42424610
-24.79757049,0.12452690,0.44286410,0.41081670
-24.79257049,0.12193260,0.43477600,0.40806980
-24.78757049,0.11918570,0.42409350,0.40013430
-24.78257049,0.11643880,0.41859970,0.38929920
-24.77757049,0.11369190,0.41051150,0.38395800
-24.77257049,0.10835060,0.40242340,0.37861680
-24.76757049,0.10835060,0.38350020,0.37052860
-24.76257049,0.10560370,0.39158830,0.35984620
-24.75757049,0.10285680,0.37815900,0.35709920
-24.75257049,0.09751557,0.39967650,0.34366990
-24.74757049,0.09751557,0.36183010,0.33558170
-24.74257049,0.09476864,0.35648880,0.33298740
-24.73757049,0.09476864,0.28903680,0.32215230
-24.73257049,0.08942742,0.33756560,0.31421680
-24.72757049,0.08668050,0.33222440,0.30612870
-24.72257049,0.07859236,0.34031250,0.29529360
-24.71757049,0.08118667,0.31604810,0.28995240
-24.71257049,0.07584544,0.30521300,0.28461120
-24.70757049,0.07309853,0.29712490,0.27652300
-24.70257049,0.07035160,0.28628980,0.26309370
-24.69757049,0.07035160,0.29163100,0.26049930
-24.69257049,0.06775729,0.27270780,0.25241120
-24.68757049,0.06501038,0.26202540,0.24432300
-24.68257049,0.05951654,0.25927850,0.23898180
-24.67757049,0.05951654,0.25119030,0.22814670
-24.67257049,0.05676962,0.24844340,0.22021120
-24.66757049,0.05417531,0.25653160,0.21471740
-24.66257049,0.05142840,0.23501400,0.20403490
-24.65757049,0.04868148,0.22677330,0.20128800
-24.65257049,0.04334025,0.22143210,0.19594680
-24.64757049,0.04334025,0.21059700,0.18526430
-24.64257049,0.03784642,0.20250890,0.17717620
-24.63757049,0.03509950,0.20250890,0.17183490
-24.63257049,0.03509950,0.18907950,0.16099990
-24.62757049,0.03250519,0.17824440,0.15031740
-24.62257049,0.02975827,0.17549750,0.14757050
-24.61757049,0.02975827,0.16740930,0.13688800
-24.61257049,0.02167013,0.15657430,0.12879990
-24.60757049,0.01892321,0.15123310,0.12345870
-24.60257049,0.01892321,0.14573920,0.11811740
-24.59757049,0.01617629,0.13505680,0.10728240
-24.59257049,0.01342937,0.12956290,0.09934685
-24.58757049,0.01083506,0.12147480,0.09659992
-24.58257049,0.00534123,0.10804540,0.08317055
-24.57757049,0.00259431,0.10255160,0.07508241
-24.57257049,0.00259431,0.09446344,0.06699426
-24.56757049,0.00000000,0.08637529,0.05631180
-24.56257049,-0.00274692,0.07554023,0.05097058
-24.55757049,-0.00549384,0.07279330,0.04562935
-24.55257049,-0.01098767,0.07554023,0.03754120
-24.54757049,-0.01098767,0.05402271,0.02945306
-24.54257049,-0.01632890,0.04852887,0.02411183
-24.53757049,-0.01632890,0.03235258,0.01602368
-24.53257049,-0.02182273,0.03509950,0.00793554
-24.52757049,-0.02182273,0.02960566,0.00259431
-24.52257049,-0.02716396,-0.00824075,-0.00808815
-24.51757049,-0.02991088,0.01342937,-0.01617629
-24.51257049,-0.03265779,0.01068246,-0.01892321
-24.50757049,-0.02441704,0.12147480,-0.02960566
-24.50257049,-0.03525211,-0.00824075,-0.03769381
-24.49757049,-0.04074594,-0.01358198,-0.04303504
-24.49257049,-0.04074594,-0.02441704,-0.05371749
-24.48757049,-0.04349286,-0.02975827,-0.06180564
-24.48257049,-0.04608717,-0.04593456,-0.06714687
-24.47757049,-0.04883409,-0.04868148,-0.07798193
-24.47257049,-0.05432792,-0.05417531,-0.08607008
-24.46757049,-0.05692223,-0.05417531,-0.08866438
-24.46257049,-0.05966915,-0.07035160,-0.09675253
-24.45757049,-0.06241607,-0.07569283,-0.10743500
-24.45257049,-0.06241607,-0.08927481,-0.11018190
-24.44757049,-0.06516299,-0.09461604,-0.12086440
-24.44257049,-0.06790990,-0.10270420,-0.13429370
-24.43757049,-0.07325113,-0.11079230,-0.13704060
-24.43257049,-0.07599805,-0.11628620,-0.14512880
-24.42757049,-0.07599805,-0.12971550,-0.15047000
-24.42257050,-0.08133927,-0.13246250,-0.15581130
-24.41757050,-0.08133927,-0.14329750,-0.16664630
-24.41257050,-0.08408619,-0.15138570,-0.17732880
-24.40757050,-0.08683310,-0.14589180,-0.18007570
-24.40257050,-0.09217434,-0.16222070,-0.18801120
-24.39757050,-0.09217434,-0.16481500,-0.20144060
-24.39257050,-0.09766817,-0.17565010,-0.20418750
-24.38757050,-0.09766817,-0.18099130,-0.20952870
-24.38257050,-0.10041510,-0.18923210,-0.22036380
-24.37757050,-0.10300940,-0.19182640,-0.22295810
-24.37257050,-0.10575630,-0.20266150,-0.23379320
-24.36757050,-0.10850320,-0.21074960,-0.24172870
-24.36257050,-0.11125010,-0.21883770,-0.24981690
-24.35757050,-0.11384450,-0.22433160,-0.25515810
-24.35257050,-0.11659140,-0.23241970,-0.26324620
-24.34757050,-0.11933830,-0.24325480,-0.27133440
-24.34257050,-0.12208520,-0.24584910,-0.27667560
-24.33757050,-0.12467950,-0.26751920,-0.28751070
-24.33257050,-0.12467950,-0.26477230,-0.29544620
-24.32757050,-0.13017340,-0.26751920,-0.29819310
-24.32257050,-0.13292030,-0.26477230,-0.30887560
-24.31757050,-0.13566720,-0.28369550,-0.31696370
-24.31257050,-0.14100840,-0.29453060,-0.31971060
-24.30757050,-0.14100840,-0.27286050,-0.33314000
-24.30257050,-0.14375530,-0.31070690,-0.33848120
-24.29757050,-0.14650230,-0.31879500,-0.34382250
-24.29257050,-0.14375530,-0.46468680,-0.34916370
-24.28757050,-0.15184350,-0.33497130,-0.35999880
-24.28257050,-0.15184350,-0.34046510,-0.36808690
-24.27757050,-0.15733730,-0.34580640,-0.37342810
-24.27257050,-0.15993160,-0.35130020,-0.38151630
