Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-2.50150455,0.01428397,0.04712489,0.07843975
-2.50050455,0.00659260,0.03839580,0.06861189
-2.49950455,0.00109877,0.02850690,0.05988280
-2.49850455,-0.00555488,0.01971676,0.05115370
-2.49750455,-0.01324625,0.00872909,0.04132584
-2.49650455,-0.01764131,0.00000000,0.03046026
-2.49550455,-0.02533268,-0.00988890,0.02063240
-2.49450455,-0.02972775,-0.01867904,0.01190331
-2.49350455,-0.03632035,-0.02856794,0.00427298
-2.49250455,-0.04297400,-0.03625931,-0.00775241
-2.49150455,-0.04956660,-0.04608717,-0.01648150
-2.49050455,-0.05506043,-0.05597607,-0.02411183
-2.48950455,-0.06055427,-0.06586497,-0.03387865
-2.48850455,-0.06824563,-0.07465511,-0.04590404
-2.48750455,-0.07264070,-0.08454401,-0.05353437
-2.48650455,-0.07929435,-0.09437187,-0.06336223
-2.48550455,-0.08588695,-0.10426080,-0.07319009
-2.48450455,-0.09138078,-0.11305090,-0.08295690
-2.48350455,-0.09687462,-0.12074230,-0.09168600
-2.48250455,-0.10346720,-0.13057010,-0.10041510
-2.48150455,-0.11115860,-0.14045900,-0.10914420
-2.48050455,-0.11555370,-0.15034790,-0.11897200
-2.47950455,-0.12330610,-0.16023680,-0.12770110
-2.47850455,-0.12879990,-0.16902700,-0.13862780
-2.47750455,-0.13429370,-0.17775610,-0.14839460
-2.47650455,-0.14088630,-0.18544740,-0.15602490
-2.47550455,-0.14638020,-0.19423760,-0.16585280
-2.47450455,-0.15187400,-0.20412650,-0.17677940
-2.47350455,-0.15852760,-0.21401540,-0.18440970
-2.47250455,-0.16512020,-0.22274450,-0.19423760
-2.47150455,-0.17171280,-0.23263340,-0.20186790
-2.47050455,-0.17830540,-0.23922600,-0.21059700
-2.46950455,-0.18270050,-0.24911490,-0.21932610
-2.46850455,-0.18819440,-0.25790500,-0.22805520
-2.46750455,-0.19594680,-0.26663410,-0.23782200
-2.46650455,-0.20144060,-0.27432550,-0.24551340
-2.46550455,-0.20803320,-0.28421440,-0.25528020
-2.46450455,-0.21352700,-0.29520200,-0.26510800
-2.46350455,-0.21902090,-0.30179460,-0.27273840
-2.46250455,-0.22561350,-0.31162250,-0.28146750
-2.46150455,-0.23220610,-0.32041260,-0.29129530
-2.46050455,-0.23885970,-0.32920280,-0.30002440
-2.45950455,-0.24325480,-0.33909170,-0.30875350
-2.45850455,-0.24874860,-0.34672200,-0.31858140
-2.45750455,-0.25314370,-0.35551210,-0.32724940
-2.45650455,-0.26193380,-0.36540100,-0.33494080
-2.45550455,-0.26742770,-0.37199370,-0.34470760
-2.45450455,-0.27182270,-0.38188250,-0.35343670
-2.45350455,-0.27737760,-0.38951290,-0.36106700
-2.45250455,-0.28397020,-0.39720430,-0.36979610
-2.45150455,-0.29166160,-0.40599440,-0.37742640
-2.45050455,-0.29715540,-0.41368570,-0.38615550
-2.44950455,-0.30155050,-0.42027830,-0.39488460
-2.44850455,-0.30814310,-0.43016730,-0.40251490
-2.44750455,-0.31589550,-0.43779760,-0.41124400
-2.44650455,-0.31919180,-0.44658770,-0.41777560
-2.44550455,-0.32688320,-0.45318030,-0.42650470
-2.44450455,-0.33127820,-0.46197040,-0.43309730
-2.44350455,-0.33896960,-0.46966180,-0.44176530
-2.44250455,-0.34446340,-0.47729220,-0.45049440
-2.44150455,-0.35001830,-0.48498350,-0.45708700
-2.44050455,-0.35551210,-0.49267490,-0.46575510
-2.43950455,-0.35990720,-0.49816870,-0.47344650
-2.43850455,-0.36649980,-0.50695880,-0.47997800
-2.43750455,-0.37199370,-0.51245270,-0.48870710
-2.43650455,-0.37858620,-0.52008300,-0.49413990
-2.43550455,-0.38298130,-0.52887310,-0.50177030
-2.43450455,-0.39073370,-0.53436700,-0.50940050
-2.43350455,-0.39512880,-0.54205830,-0.51483330
-2.43250455,-0.40062260,-0.54755220,-0.52252470
-2.43150455,-0.40611650,-0.55524360,-0.53015510
-2.43050455,-0.41161030,-0.56073740,-0.53778540
-2.42950455,-0.41930170,-0.56836770,-0.54541570
-2.42850455,-0.42259800,-0.57496030,-0.55084850
-2.42750455,-0.42925160,-0.58265170,-0.55847880
-2.42650455,-0.43474540,-0.59034310,-0.56391160
-2.42550455,-0.43914050,-0.59583690,-0.57160290
-2.42450455,-0.44573310,-0.60352830,-0.57813450
-2.42350455,-0.45122690,-0.61005980,-0.58576490
-2.42250455,-0.45672080,-0.61335610,-0.59009890
-2.42150455,-0.46001710,-0.62214620,-0.59772920
-2.42050455,-0.46551090,-0.62764010,-0.60322300
-2.41950455,-0.47216460,-0.63423270,-0.60975460
-2.41850455,-0.47655960,-0.63862780,-0.61628620
-2.41750455,-0.48425100,-0.64631920,-0.62281770
-2.41650455,-0.48974480,-0.65175190,-0.62831160
-2.41550455,-0.49523870,-0.65834450,-0.63484310
-2.41450455,-0.50073250,-0.66383830,-0.64027590
-2.41350455,-0.50512750,-0.67043100,-0.64467100
-2.41250455,-0.50958370,-0.67482600,-0.65333900
-2.41150455,-0.51617630,-0.68031980,-0.65663530
-2.41050455,-0.52057140,-0.68471490,-0.66316690
-2.40950455,-0.52716400,-0.68911000,-0.66756190
-2.40850455,-0.53046020,-0.69234530,-0.67189600
-2.40750455,-0.53595410,-0.69893780,-0.67629100
-2.40650455,-0.54254670,-0.70333290,-0.68172380
-2.40550455,-0.54810150,-0.70662920,-0.68605790
-2.40450455,-0.55249660,-0.71212300,-0.68935420
-2.40350455,-0.55689170,-0.71761690,-0.69374920
-2.40250455,-0.56348430,-0.72091320,-0.69808330
-2.40150455,-0.56787940,-0.72530820,-0.70351610
-2.40050455,-0.57227440,-0.72860460,-0.70791110
-2.39950455,-0.57996580,-0.73190090,-0.71114640
-2.39850455,-0.58442190,-0.73733370,-0.71664020
-2.39750455,-0.58881700,-0.74282750,-0.72097420
-2.39650455,-0.59321210,-0.74722250,-0.72646810
-2.39550455,-0.59760710,-0.75161760,-0.73190090
-2.39450455,-0.60310100,-0.75930900,-0.73623490
-2.39350455,-0.60749600,-0.76150650,-0.74172870
-2.39250455,-0.61298980,-0.76590160,-0.74716150
-2.39150455,-0.61848370,-0.77139540,-0.75149550
-2.39050455,-0.62293980,-0.77688930,-0.75589060
-2.38950455,-0.62733490,-0.78122330,-0.76242210
-2.38850455,-0.63392750,-0.78671710,-0.76571850
-2.38750455,-0.63832250,-0.79111220,-0.77005250
-2.38650455,-0.64271760,-0.79440850,-0.77548530
-2.38550455,-0.64711270,-0.79880360,-0.77878160
-2.38450455,-0.65150770,-0.80209980,-0.78207790
-2.38350455,-0.65700160,-0.80649500,-0.78641190
-2.38250455,-0.66029790,-0.80869250,-0.79080690
-2.38150455,-0.66475400,-0.81198880,-0.79514100
-2.38050455,-0.67244540,-0.81418630,-0.79733850
-2.37950455,-0.67354410,-0.81858130,-0.79953600
-2.37850455,-0.67903790,-0.82181660,-0.80167260
-2.37750455,-0.68233420,-0.82511290,-0.80606760
-2.37650455,-0.68782810,-0.82731040,-0.81259920
-2.37550455,-0.69222320,-0.83060680,-0.81150040
-2.37450455,-0.69442070,-0.83390310,-0.81803200
-2.37350455,-0.69997560,-0.83829810,-0.82022950
-2.37250455,-0.70437060,-0.84269320,-0.82566230
-2.37150455,-0.70876570,-0.84708830,-0.82895860
-2.37050455,-0.71316080,-0.84928580,-0.83329260
-2.36950455,-0.71865460,-0.85477960,-0.83878650
-2.36850455,-0.72195090,-0.85807590,-0.84202170
-2.36750455,-0.72744480,-0.86027350,-0.84421930
-2.36650455,-0.73074100,-0.86356970,-0.84641680
-2.36550455,-0.73403730,-0.86247100,-0.84641680
-2.36450455,-0.73849340,-0.86027350,-0.84531800
-2.36350455,-0.74178980,-0.85917470,-0.84421930
