Frequency,Channel A,Channel C
-238.64066302,-0.25753880,-0.08194970
-238.54066302,-0.26193380,-0.08408619
-238.44066302,-0.26742770,-0.08515444
-238.34066302,-0.27298250,-0.08890855
-238.24066303,-0.27847640,-0.09104505
-238.14066303,-0.28177270,-0.09370040
-238.04066303,-0.28506900,-0.09424978
-237.94066303,-0.29166160,-0.09638628
-237.84066304,-0.29825420,-0.09800391
-237.74066304,-0.30155050,-0.10120860
-237.64066304,-0.30594550,-0.10227690
-237.54066304,-0.31150040,-0.10389450
-237.44066305,-0.31699420,-0.10389450
-237.34066305,-0.31919180,-0.10709920
-237.24066305,-0.32468560,-0.10816750
-237.14066305,-0.33017950,-0.11192160
-237.04066306,-0.33457450,-0.11244050
-236.94066306,-0.33787080,-0.11350870
-236.84066306,-0.34226590,-0.11564520
-236.74066306,-0.34885850,-0.11619460
-236.64066307,-0.35331460,-0.11888050
-236.54066307,-0.35661090,-0.11939930
-236.44066307,-0.36100600,-0.12046760
-236.34066307,-0.36540100,-0.12315350
-236.24066308,-0.37089490,-0.12528990
-236.14066308,-0.37528990,-0.12477110
-236.04066308,-0.37968500,-0.12477110
-235.94066308,-0.38298130,-0.12583930
-235.84066309,-0.38847510,-0.12635820
-235.74066309,-0.39293130,-0.12797580
-235.64066309,-0.39732630,-0.12956290
-235.54066310,-0.39952390,-0.12904410
-235.44066310,-0.40611650,-0.13169940
-235.34066310,-0.40721520,-0.13118060
-235.24066310,-0.41380780,-0.12635820
-235.14066311,-0.41710410,-0.12849470
-235.04066311,-0.42259800,-0.12797580
-234.94066311,-0.42699300,-0.12422170
-234.84066311,-0.43035040,-0.11994870
-234.74066312,-0.43474540,-0.12101700
-234.64066312,-0.43914050,-0.11888050
-234.54066312,-0.44243680,-0.11994870
-234.44066312,-0.44902940,-0.11671350
-234.34066313,-0.45122690,-0.11671350
-234.24066313,-0.45562200,-0.11726280
-234.14066313,-0.45891830,-0.11512640
-234.04066313,-0.46551090,-0.11405810
-233.94066314,-0.46886830,-0.11244050
-233.84066314,-0.47106580,-0.11030400
-233.74066314,-0.47546090,-0.10334510
-233.64066314,-0.47765840,-0.10282630
-233.54066315,-0.48425100,-0.10065930
-233.44066315,-0.48644850,-0.09852277
-233.34066315,-0.48864610,-0.10334510
-233.24066315,-0.49194240,-0.10282630
-233.14066316,-0.49633740,-0.10389450
-233.04066316,-0.50293000,-0.10709920
-232.94066316,-0.50628740,-0.10548160
-232.84066316,-0.50848490,-0.10761810
-232.74066317,-0.51178120,-0.10761810
-232.64066317,-0.51507750,-0.10978510
-232.54066317,-0.52057140,-0.10923570
-232.44066317,-0.52276890,-0.10389450
-232.34066318,-0.52606520,-0.10816750
-232.24066318,-0.52826270,-0.10923570
-232.14066318,-0.53265780,-0.10978510
-232.04066318,-0.53705290,-0.11085340
-231.94066319,-0.54144790,-0.10978510
-231.84066319,-0.54480530,-0.11030400
-231.74066319,-0.54810150,-0.11137220
-231.64066319,-0.55029910,-0.11192160
-231.54066320,-0.55469420,-0.11244050
-231.44066320,-0.55908920,-0.11298990
-231.34066320,-0.56018800,-0.10334510
-231.24066320,-0.56348430,-0.11457700
-231.14066321,-0.56787940,-0.11457700
-231.04066321,-0.57227440,-0.10816750
-230.94066321,-0.57227440,-0.09638628
-230.84066321,-0.57666950,-0.09959102
-230.74066322,-0.57886700,-0.10065930
-230.64066322,-0.58332310,-0.10172750
-230.54066322,-0.58552070,-0.08088145
-230.44066322,-0.58771820,-0.08729093
-230.34066323,-0.59101450,-0.09638628
-230.24066323,-0.59540960,-0.09370040
-230.14066323,-0.59650840,-0.08460505
-230.04066323,-0.59980460,-0.08729093
-229.94066324,-0.60310100,-0.08835918
-229.84066324,-0.60529850,-0.08408619
-229.74066324,-0.60859480,-0.08622268
-229.64066324,-0.61189110,-0.07712734
-229.54066325,-0.61518740,-0.07712734
-229.44066325,-0.61738490,-0.07819558
-229.34066325,-0.62068120,-0.07605909
-229.24066325,-0.62403860,-0.07175559
-229.14066326,-0.62293980,-0.06803198
-229.04066326,-0.62733490,-0.06803198
-228.94066326,-0.62843360,-0.06589550
-228.84066326,-0.63282870,-0.06641436
-228.74066327,-0.63502620,-0.06641436
-228.64066327,-0.63502620,-0.06107313
-228.54066327,-0.63832250,-0.05731901
-228.44066327,-0.64381640,-0.05838725
-228.34066328,-0.64271760,-0.05249664
-228.24066328,-0.64711270,-0.03806007
-228.14066328,-0.64821140,-0.03806007
-228.04066328,-0.65040900,-0.03699182
-227.94066329,-0.65260650,-0.03699182
-227.84066329,-0.65480410,-0.03592357
-227.74066329,-0.65700160,-0.03375656
-227.64066329,-0.65919910,-0.03375656
-227.54066330,-0.66029790,-0.03268832
-227.44066330,-0.66255650,-0.03323770
-227.34066330,-0.66585280,-0.03323770
-227.24066330,-0.66805030,-0.03216945
-227.14066331,-0.67134660,-0.03216945
-227.04066331,-0.67134660,-0.03216945
-226.94066331,-0.67354410,-0.03003296
-226.84066331,-0.67354410,-0.03055182
-226.74066332,-0.67574170,-0.03055182
-226.64066332,-0.67903790,-0.03003296
-226.54066332,-0.68013670,-0.02841533
-226.44066332,-0.68123550,-0.03003296
-226.34066333,-0.68233420,-0.03003296
-226.24066333,-0.68453180,-0.03055182
-226.14066333,-0.68563060,-0.02896472
-226.04066334,-0.68782810,-0.02786595
-225.94066334,-0.68892690,-0.02734709
-225.84066334,-0.69002560,-0.02679770
-225.74066334,-0.69222320,-0.02841533
-225.64066335,-0.69442070,-0.02786595
-225.54066335,-0.69332190,-0.02679770
-225.44066335,-0.69551940,-0.02679770
-225.34066335,-0.69771700,-0.02252472
-225.24066336,-0.69771700,-0.02038823
-225.14066336,-0.69881580,-0.02200586
-225.04066336,-0.69997560,-0.02200586
-224.94066336,-0.70107440,-0.02200586
-224.84066337,-0.70327190,-0.02145648
-224.74066337,-0.70437060,-0.02093761
-224.64066337,-0.70546940,-0.02145648
-224.54066337,-0.70437060,-0.02145648
-224.44066338,-0.70656820,-0.02093761
-224.34066338,-0.70766690,-0.02145648
-224.24066338,-0.70986450,-0.02093761
-224.14066338,-0.71096320,-0.01983885
-224.04066339,-0.71096320,-0.01877060
-223.94066339,-0.71096320,-0.01825174
-223.84066339,-0.70986450,-0.01877060
-223.74066339,-0.71316080,-0.01825174
-223.64066340,-0.71206200,-0.01931999
-223.54066340,-0.71535830,-0.01931999
-223.44066340,-0.71425960,-0.01877060
-223.34066340,-0.71316080,-0.01825174
-223.24066341,-0.71645710,-0.01770236
-223.14066341,-0.71645710,-0.01718349
-223.04066341,-0.71425960,-0.01825174
-222.94066341,-0.71755580,-0.01825174
-222.84066342,-0.71975340,-0.01770236
-222.74066342,-0.71865460,-0.01770236
-222.64066342,-0.71975340,-0.01770236
-222.54066342,-0.71865460,-0.01611525
-222.44066343,-0.71865460,-0.01718349
-222.34066343,-0.71865460,-0.01663411
-222.24066343,-0.71975340,-0.01611525
-222.14066343,-0.72195090,-0.01663411
-222.04066344,-0.72085210,-0.01663411
-221.94066344,-0.71975340,-0.01663411
-221.84066344,-0.71975340,-0.01611525
-221.74066344,-0.72085210,-0.01556586
-221.64066345,-0.72085210,-0.01718349
-221.54066345,-0.71975340,-0.01663411
-221.44066345,-0.72085210,-0.01663411
-221.34066345,-0.72195090,-0.01663411
-221.24066346,-0.71975340,-0.01611525
-221.14066346,-0.71865460,-0.01611525
-221.04066346,-0.71865460,-0.01504700
-220.94066346,-0.71865460,-0.01556586
-220.84066347,-0.71755580,-0.01663411
-220.74066347,-0.71865460,-0.01504700
-220.64066347,-0.71865460,-0.01663411
-220.54066347,-0.71645710,-0.01504700
-220.44066348,-0.71645710,-0.01556586
-220.34066348,-0.71645710,-0.01556586
-220.24066348,-0.71645710,-0.01556586
-220.14066348,-0.71645710,-0.01556586
-220.04066349,-0.71425960,-0.01504700
-219.94066349,-0.71316080,-0.01556586
-219.84066349,-0.71316080,-0.01449762
-219.74066349,-0.71425960,-0.01556586
-219.64066350,-0.71096320,-0.01504700
-219.54066350,-0.71096320,-0.01449762
-219.44066350,-0.70986450,-0.01397876
-219.34066350,-0.71096320,-0.01449762
-219.24066351,-0.70876570,-0.01504700
-219.14066351,-0.70656820,-0.01397876
-219.04066351,-0.70656820,-0.01397876
-218.94066351,-0.70766690,-0.01556586
-218.84066352,-0.70217310,-0.01449762
-218.74066352,-0.70546940,-0.01449762
-218.64066352,-0.70327190,-0.01504700
-218.54066352,-0.70107440,-0.01342937
-218.44066353,-0.70107440,-0.01342937
-218.34066353,-0.69881580,-0.01449762
-218.24066353,-0.69661820,-0.01397876
-218.14066353,-0.69661820,-0.01449762
-218.04066354,-0.69661820,-0.01397876
-217.94066354,-0.69442070,-0.01449762
-217.84066354,-0.69222320,-0.01397876
-217.74066354,-0.69002560,-0.01342937
-217.64066355,-0.69112440,-0.01397876
-217.54066355,-0.68892690,-0.01397876
-217.44066355,-0.68672930,-0.01236113
-217.34066355,-0.68563060,-0.01236113
-217.24066356,-0.68343310,-0.01236113
-217.14066356,-0.68233420,-0.01287999
-217.04066356,-0.68013670,-0.01181174
-216.94066356,-0.67903790,-0.01074350
-216.84066357,-0.67684040,-0.01074350
-216.74066357,-0.67354410,-0.01129288
-216.64066357,-0.67244540,-0.00915639
-216.54066358,-0.67024780,-0.00915639
-216.44066358,-0.67134660,-0.01022464
-216.34066358,-0.66695150,-0.01074350
-216.24066358,-0.66695150,-0.00915639
-216.14066359,-0.66365520,-0.01022464
-216.04066359,-0.66365520,-0.01022464
-215.94066359,-0.66029790,-0.01022464
-215.84066359,-0.65810040,-0.01022464
-215.74066360,-0.65700160,-0.00915639
-215.64066360,-0.65590280,-0.00967525
-215.54066360,-0.65370530,-0.00915639
-215.44066360,-0.64931020,-0.01022464
-215.34066361,-0.64821140,-0.00967525
-215.24066361,-0.64601390,-0.00915639
-215.14066361,-0.64271760,-0.00915639
-215.04066361,-0.64161880,-0.00967525
-214.94066362,-0.63942130,-0.00915639
-214.84066362,-0.63722380,-0.01022464
-214.74066362,-0.63392750,-0.00967525
-214.64066362,-0.63173000,-0.01074350
-214.54066363,-0.62733490,-0.01022464
-214.44066363,-0.62733490,-0.01022464
-214.34066363,-0.62293980,-0.01022464
-214.24066363,-0.62068120,-0.00915639
-214.14066364,-0.61738490,-0.00915639
-214.04066364,-0.61738490,-0.00915639
-213.94066364,-0.61298980,-0.00915639
-213.84066364,-0.60969350,-0.00915639
-213.74066365,-0.60639730,-0.00860701
-213.64066365,-0.60310100,-0.00915639
-213.54066365,-0.60310100,-0.00915639
-213.44066365,-0.59980460,-0.00915639
-213.34066366,-0.59650840,-0.00860701
-213.24066366,-0.59540960,-0.00915639
-213.14066366,-0.59211330,-0.00915639
-213.04066366,-0.58771820,-0.00753876
-212.94066367,-0.58552070,-0.00915639
-212.84066367,-0.58332310,-0.00808815
-212.74066367,-0.57996580,-0.00808815
-212.64066367,-0.57447200,-0.00753876
-212.54066368,-0.57227440,-0.00808815
-212.44066368,-0.57007690,-0.00967525
-212.34066368,-0.56678060,-0.00647052
-212.24066368,-0.56458310,-0.00808815
-212.14066369,-0.56128670,-0.00753876
-212.04066369,-0.55799050,-0.00808815
-211.94066369,-0.55359540,-0.00860701
-211.84066369,-0.55139790,-0.00808815
-211.74066370,-0.54700280,-0.00860701
-211.64066370,-0.54364540,-0.00860701
-211.54066370,-0.54034910,-0.00701990
-211.44066370,-0.53485530,-0.00808815
-211.34066371,-0.53265780,-0.00753876
-211.24066371,-0.52936150,-0.00753876
-211.14066371,-0.52496640,-0.00753876
-211.04066371,-0.52386770,-0.00647052
-210.94066372,-0.51947260,-0.00808815
-210.84066372,-0.51727500,-0.00860701
-210.74066372,-0.51178120,-0.00860701
-210.64066372,-0.50848490,-0.00808815
-210.54066373,-0.50512750,-0.00701990
-210.44066373,-0.50183130,-0.00753876
-210.34066373,-0.49743620,-0.00647052
-210.24066373,-0.49304110,-0.00753876
-210.14066374,-0.48974480,-0.00753876
-210.04066374,-0.48754730,-0.00753876
-209.94066374,-0.48205350,-0.00540227
-209.84066374,-0.47875720,-0.00647052
-209.74066375,-0.47326330,-0.00592113
-209.64066375,-0.46996700,-0.00753876
-209.54066375,-0.46886830,-0.00753876
-209.44066375,-0.46331340,-0.00647052
-209.34066376,-0.45891830,-0.00647052
-209.24066376,-0.45342450,-0.00540227
-209.14066376,-0.45232570,-0.00592113
-209.04066376,-0.44463430,-0.00647052
-208.94066377,-0.44353560,-0.00701990
-208.84066377,-0.43694300,-0.00647052
-208.74066377,-0.43364670,-0.00647052
-208.64066377,-0.43035040,-0.00647052
-208.54066378,-0.42699300,-0.00753876
-208.44066378,-0.42040040,-0.00540227
-208.34066378,-0.41710410,-0.00701990
-208.24066378,-0.41380780,-0.00592113
-208.14066379,-0.41051150,-0.00647052
-208.04066379,-0.40282020,-0.00485289
-207.94066379,-0.40062260,-0.00433403
-207.84066379,-0.39622760,-0.00592113
-207.74066380,-0.39183250,-0.00647052
-207.64066380,-0.38627760,-0.00540227
-207.54066380,-0.38188250,-0.00647052
-207.44066380,-0.37638870,-0.00485289
-207.34066381,-0.37309240,-0.00540227
-207.24066381,-0.36869730,-0.00592113
-207.14066381,-0.36320350,-0.00540227
-207.04066382,-0.35990720,-0.00540227
-206.94066382,-0.35661090,-0.00647052
-206.84066382,-0.35331460,-0.00540227
-206.74066382,-0.34885850,-0.00647052
-206.64066383,-0.34336470,-0.00485289
-206.54066383,-0.33787080,-0.00540227
-206.44066383,-0.33347580,-0.00592113
-206.34066383,-0.32798190,-0.00540227
-206.24066384,-0.32358690,-0.00433403
-206.14066384,-0.31919180,-0.00433403
-206.04066384,-0.31589550,-0.00433403
-205.94066384,-0.30924180,-0.00326578
-205.84066385,-0.30484680,-0.00485289
-205.74066385,-0.30045170,-0.00485289
-205.64066385,-0.29495790,-0.00485289
-205.54066385,-0.28946410,-0.00433403
-205.44066386,-0.28616770,-0.00485289
-205.34066386,-0.28067390,-0.00540227
-205.24066386,-0.27408130,-0.00540227
-205.14066386,-0.27072400,-0.00592113
-205.04066387,-0.26523010,-0.00485289
-204.94066387,-0.26083510,-0.00433403
-204.84066387,-0.25424240,-0.00485289
-204.74066387,-0.25094620,-0.00540227
-204.64066388,-0.24655110,-0.00485289
-204.54066388,-0.24105720,-0.00378464
-204.44066388,-0.23556340,-0.00485289
-204.34066388,-0.23110730,-0.00433403
-204.24066389,-0.22671220,-0.00378464
-204.14066389,-0.21902090,-0.00271640
-204.04066389,-0.21462580,-0.00378464
-203.94066389,-0.21023070,-0.00433403
-203.84066390,-0.20693440,-0.00485289
-203.74066390,-0.19924310,-0.00378464
-203.64066390,-0.19594680,-0.00433403
-203.54066390,-0.18929310,-0.00378464
-203.44066391,-0.18489800,-0.00271640
-203.34066391,-0.17940420,-0.00271640
-203.24066391,-0.17500920,-0.00326578
-203.14066391,-0.16951530,-0.00326578
-203.04066392,-0.16512020,-0.00271640
-202.94066392,-0.15852760,-0.00326578
-202.84066392,-0.15077520,-0.00271640
-202.74066392,-0.14747890,-0.00378464
-202.64066393,-0.14198510,-0.00219753
-202.54066393,-0.13759000,-0.00378464
-202.44066393,-0.13209620,-0.00326578
-202.34066393,-0.12770110,-0.00378464
-202.24066394,-0.12110850,-0.00271640
-202.14066394,-0.11671350,-0.00378464
-202.04066394,-0.11115860,-0.00326578
-201.94066394,-0.10566480,-0.00164815
-201.84066395,-0.09907215,-0.00271640
-201.74066395,-0.09577585,-0.00326578
-201.64066395,-0.09028202,-0.00326578
-201.54066395,-0.08368941,-0.00271640
-201.44066396,-0.07703577,-0.00326578
-201.34066396,-0.07373947,-0.00326578
-201.24066396,-0.07044317,-0.00326578
-201.14066396,-0.06275180,-0.00219753
-201.04066397,-0.05945550,-0.00326578
-200.94066397,-0.05176413,-0.00326578
-200.84066397,-0.04627030,-0.00378464
-200.74066397,-0.04077646,-0.00326578
-200.64066398,-0.03632035,-0.00112929
-200.54066398,-0.02862898,-0.00271640
-200.44066398,-0.02423391,-0.00271640
-200.34066398,-0.01764131,-0.00219753
-200.24066399,-0.01324625,-0.00164815
-200.14066399,-0.00665364,-0.00112929
-200.04066399,-0.00445611,-0.00219753
-199.94066399,0.00439507,-0.00164815
-199.84066400,0.00988890,-0.00271640
-199.74066400,0.01428397,-0.00164815
-199.64066400,0.02197534,-0.00164815
-199.54066400,0.02637041,-0.00219753
-199.44066401,0.03076547,-0.00271640
-199.34066401,0.03845684,-0.00271640
-199.24066401,0.04181419,-0.00219753
-199.14066401,0.04840679,-0.00326578
-199.04066402,0.05280185,-0.00164815
-198.94066402,0.05829569,-0.00057990
-198.84066402,0.06488829,-0.00164815
-198.74066402,0.06928336,-0.00057990
-198.64066403,0.07587596,-0.00112929
-198.54066403,0.08143084,-0.00112929
-198.44066403,0.08912221,-0.00112929
-198.34066403,0.09351727,-0.00057990
-198.24066404,0.09901111,-0.00112929
-198.14066404,0.10560370,-0.00112929
-198.04066404,0.10999880,-0.00057990
-197.94066404,0.11549260,0.00048834
-197.84066405,0.12214630,-0.00057990
-197.74066405,0.12544260,-0.00057990
-197.64066405,0.13313390,-0.00112929
-197.54066405,0.13752900,-0.00006104
-197.44066406,0.14412160,0.00100720
-197.34066406,0.14961540,-0.00006104
-197.24066406,0.15401050,0.00048834
-197.14066407,0.16176290,0.00155659
-197.04066407,0.16615800,0.00100720
-196.94066407,0.17275060,0.00100720
-196.84066407,0.17714560,0.00210597
-196.74066408,0.18373820,0.00048834
-196.64066408,0.18923210,0.00210597
-196.54066408,0.19478700,0.00155659
-196.44066408,0.20028080,0.00048834
-196.34066409,0.20577460,0.00100720
-196.24066409,0.21236720,0.00262483
-196.14066409,0.21786110,0.00262483
-196.04066409,0.22225610,0.00155659
-195.94066410,0.22884870,0.00210597
-195.84066410,0.23440360,0.00210597
-195.74066410,0.23989740,0.00210597
-195.64066410,0.24539130,0.00262483
-195.54066411,0.25088510,0.00210597
-195.44066411,0.25637890,0.00369308
-195.34066411,0.26187280,0.00317422
-195.24066411,0.26736660,0.00262483
-195.14066412,0.27292150,0.00317422
-195.04066412,0.28061290,0.00369308
-194.94066412,0.28390920,0.00476132
-194.84066412,0.28940300,0.00317422
-194.74066413,0.29709440,0.00476132
-194.64066413,0.30148940,0.00476132
-194.54066413,0.30698330,0.00369308
-194.44066413,0.31143940,0.00476132
-194.34066414,0.31803200,0.00582957
-194.24066414,0.32352580,0.00582957
-194.14066414,0.32901970,0.00531071
-194.04066414,0.33451350,0.00582957
-193.94066415,0.34110610,0.00424246
-193.84066415,0.34550120,0.00689782
-193.74066415,0.35215480,0.00637895
-193.64066415,0.35764860,0.00582957
-193.54066416,0.36314250,0.00582957
-193.44066416,0.36973510,0.00582957
-193.34066416,0.37413010,0.00637895
-193.24066416,0.37962400,0.00689782
-193.14066417,0.38621660,0.00476132
-193.04066417,0.38957390,0.00689782
-192.94066417,0.39506780,0.00637895
-192.84066417,0.40056160,0.00637895
-192.74066418,0.40605540,0.00744720
-192.64066418,0.41264800,0.00796606
-192.54066418,0.41814180,0.00637895
-192.44066418,0.42363570,0.00744720
-192.34066419,0.42919060,0.00744720
-192.24066419,0.43358560,0.00796606
-192.14066419,0.44017820,0.00851544
-192.04066419,0.44457330,0.00796606
-191.94066420,0.45116590,0.00851544
-191.84066420,0.45556100,0.00906483
-191.74066420,0.46105480,0.00796606
-191.64066420,0.46544990,0.00851544
-191.54066421,0.47210350,0.00906483
-191.44066421,0.47649860,0.00906483
-191.34066421,0.48199240,0.00906483
-191.24066421,0.48638750,0.00906483
-191.14066422,0.49407890,0.00906483
-191.04066422,0.49957270,0.00958369
-190.94066422,0.50286900,0.01013307
-190.84066422,0.51062140,0.00958369
-190.74066423,0.51611520,0.01065193
-190.64066423,0.51941160,0.01065193
-190.54066423,0.52490540,0.00958369
-190.44066423,0.53039920,0.01013307
-190.34066424,0.53479430,0.01120132
-190.24066424,0.54138690,0.01120132
-190.14066424,0.54584300,0.01172018
-190.04066424,0.55133680,0.01172018
-189.94066425,0.55573190,0.01065193
-189.84066425,0.56232450,0.01172018
-189.74066425,0.56671950,0.01172018
-189.64066425,0.57111470,0.01120132
-189.54066426,0.57660850,0.01172018
-189.44066426,0.58210230,0.01226956
-189.34066426,0.58655840,0.01278843
-189.24066426,0.59315100,0.01385667
-189.14066427,0.59644730,0.01333781
-189.04066427,0.60194120,0.01278843
-188.94066427,0.60853370,0.01440606
-188.84066427,0.61183010,0.01492492
-188.74066428,0.61732390,0.01599316
-188.64066428,0.62062020,0.01547430
-188.54066428,0.62507630,0.01709193
-188.44066428,0.63057010,0.01816018
-188.34066429,0.63606390,0.01709193
-188.24066429,0.64155780,0.01654255
-188.14066429,0.64595290,0.01761079
-188.04066429,0.65034790,0.01709193
-187.94066430,0.65584180,0.01816018
-187.84066430,0.66023680,0.01816018
-187.74066430,0.66469290,0.01867904
-187.64066431,0.66908800,0.01922842
-187.54066431,0.67568060,0.01974728
-187.44066431,0.67897690,0.01922842
-187.34066431,0.68556950,0.01974728
-187.24066432,0.68996460,0.01974728
-187.14066432,0.69655720,0.02136491
-187.04066432,0.69765600,0.02136491
-186.94066432,0.70321080,0.02081553
-186.84066433,0.70760590,0.02188377
-186.74066433,0.71200100,0.02295202
-186.64066433,0.71639600,0.02136491
-186.54066433,0.72188990,0.02243316
-186.44066434,0.72628490,0.02350140
-186.34066434,0.73068000,0.02405079
-186.24066434,0.73397630,0.02243316
-186.14066434,0.73843240,0.02405079
-186.04066435,0.74282750,0.02295202
-185.94066435,0.74612380,0.02350140
-185.84066435,0.75161760,0.02405079
-185.74066435,0.75711140,0.02511903
-185.64066436,0.76260530,0.02456965
-185.54066436,0.76480280,0.02511903
-185.44066436,0.76919790,0.02456965
-185.34066436,0.77359290,0.02456965
-185.24066437,0.77579050,0.02456965
-185.14066437,0.78244410,0.02618728
-185.04066437,0.78574040,0.02725552
-184.94066437,0.78903680,0.02832377
-184.84066438,0.79343180,0.02939202
-184.74066438,0.79782690,0.02939202
-184.64066438,0.80112310,0.02991088
-184.54066438,0.80661700,0.03046026
-184.44066439,0.81211080,0.03097912
-184.34066439,0.81430840,0.03152851
-184.24066439,0.81986330,0.03207789
-184.14066439,0.82206080,0.03259675
-184.04066440,0.82645580,0.03314614
-183.94066440,0.82975210,0.03207789
-183.84066440,0.83414720,0.03366500
-183.74066440,0.83744350,0.03366500
-183.64066441,0.84403610,0.03314614
-183.54066441,0.84513490,0.03473324
-183.44066441,0.84953000,0.03580149
-183.34066441,0.85282620,0.03473324
-183.24066442,0.85508480,0.03580149
-183.14066442,0.86057870,0.03580149
-183.04066442,0.86387500,0.03686973
-182.94066442,0.86717130,0.03686973
-182.84066443,0.87266510,0.03635087
-182.74066443,0.87486270,0.03635087
-182.64066443,0.88035650,0.03686973
-182.54066443,0.88255400,0.03793798
-182.44066444,0.88585030,0.03793798
-182.34066444,0.88914660,0.03686973
-182.24066444,0.89354170,0.03793798
-182.14066444,0.89689900,0.03903675
-182.04066445,0.90019530,0.04010499
-181.94066445,0.90239290,0.04010499
-181.84066445,0.90568920,0.04062385
-181.74066445,0.91008420,0.04224148
-181.64066446,0.91228180,0.04169210
-181.54066446,0.91667680,0.04224148
