Frequency,Channel A,Channel C
-231.45068879,-0.55689170,-71.80136000
-231.35068879,-0.56018800,-71.26724000
-231.25068879,-0.56238560,-71.80136000
-231.15068880,-0.56458310,-72.86961000
-231.05068880,-0.57007690,-73.14429000
-230.95068880,-0.57337320,-73.67842000
-230.85068880,-0.57557080,-73.41899000
-230.75068881,-0.57886700,-72.33549000
-230.65068881,-0.58106460,-72.61018000
-230.55068881,-0.58332310,-70.71785000
-230.45068881,-0.58771820,-71.80136000
-230.35068882,-0.59211330,-71.80136000
-230.25068882,-0.59101450,-71.26724000
-230.15068882,-0.59760710,-72.33549000
-230.05068882,-0.59870590,-72.06079000
-229.95068883,-0.60090340,-72.33549000
-229.85068883,-0.60419970,-72.61018000
-229.75068883,-0.60749600,-70.45842000
-229.65068883,-0.60969350,-68.84080000
-229.55068884,-0.61408870,-68.56610000
-229.45068884,-0.61408870,-68.56610000
-229.35068884,-0.61738490,-68.03197000
-229.25068885,-0.62068120,-68.56610000
-229.15068885,-0.62293980,-67.49786000
-229.05068885,-0.62623610,-66.68904000
-228.95068885,-0.62733490,-65.62080000
-228.85068886,-0.62953240,-64.53729000
-228.75068886,-0.63173000,-63.72848000
-228.65068886,-0.63612500,-64.53729000
-228.55068886,-0.63722380,-63.72848000
-228.45068887,-0.63942130,-61.04260000
-228.35068887,-0.64161880,-59.16554000
-228.25068887,-0.64271760,-59.97436000
-228.15068887,-0.64821140,-59.42497000
-228.05068888,-0.65040900,-57.54792000
-227.95068888,-0.65040900,-57.27322000
-227.85068888,-0.65260650,-54.86204000
-227.75068888,-0.65590280,-54.32792000
-227.65068889,-0.65700160,-53.51910000
-227.55068889,-0.66029790,-54.58735000
-227.45068889,-0.66145770,-52.96972000
-227.35068889,-0.66255650,-53.51910000
-227.25068890,-0.66365520,-53.77853000
-227.15068890,-0.66914900,-53.77853000
-227.05068890,-0.67024780,-52.96972000
-226.95068890,-0.67244540,-50.55853000
-226.85068891,-0.67354410,-50.28385000
-226.75068891,-0.67574170,-49.74972000
-226.65068891,-0.67574170,-48.13209000
-226.55068891,-0.67903790,-47.59797000
-226.45068892,-0.67903790,-46.78915000
-226.35068892,-0.68123550,-45.98034000
-226.25068892,-0.68453180,-43.56916000
-226.15068892,-0.68343310,-44.10328000
-226.05068893,-0.68563060,-44.37797000
-225.95068893,-0.68672930,-44.10328000
-225.85068893,-0.68782810,-38.18215000
-225.75068893,-0.69222320,-36.83921000
-225.65068894,-0.69222320,-36.57978000
-225.55068894,-0.69332190,-35.23684000
-225.45068894,-0.69442070,-34.68746000
-225.35068894,-0.69551940,-33.08509000
-225.25068895,-0.69881580,-32.53571000
-225.15068895,-0.69881580,-30.65865000
-225.05068895,-0.70107440,-31.74215000
-224.95068895,-0.70107440,-23.94396000
-224.85068896,-0.70107440,-23.39458000
-224.75068896,-0.70327190,-23.39458000
-224.65068896,-0.70327190,-21.79221000
-224.55068896,-0.70437060,-21.51752000
-224.45068897,-0.70546940,-19.64046000
-224.35068897,-0.70656820,-19.36577000
-224.25068897,-0.70656820,-19.09107000
-224.15068897,-0.70766690,-19.09107000
-224.05068898,-0.70876570,-19.36577000
-223.95068898,-0.70986450,-17.48871000
-223.85068898,-0.71096320,-17.48871000
-223.75068898,-0.71206200,-16.95458000
-223.65068899,-0.71206200,-16.95458000
-223.55068899,-0.71316080,-16.40520000
-223.45068899,-0.71316080,-15.87108000
-223.35068899,-0.71206200,-15.59639000
-223.25068900,-0.71535830,-15.06226000
-223.15068900,-0.71425960,-14.80283000
-223.05068900,-0.71645710,-15.06226000
-222.95068900,-0.71645710,-14.80283000
-222.85068901,-0.71755580,-15.06226000
-222.75068901,-0.71755580,-14.52814000
-222.65068901,-0.71865460,-13.99402000
-222.55068901,-0.71755580,-14.25345000
-222.45068902,-0.71645710,-13.99402000
-222.35068902,-0.71865460,-14.25345000
-222.25068902,-0.71975340,-13.99402000
-222.15068902,-0.71865460,-13.71933000
-222.05068903,-0.71975340,-13.44463000
-221.95068903,-0.71865460,-12.91051000
-221.85068903,-0.71975340,-13.44463000
-221.75068903,-0.71865460,-13.18520000
-221.65068904,-0.71865460,-12.91051000
-221.55068904,-0.71975340,-12.91051000
-221.45068904,-0.71975340,-12.91051000
-221.35068904,-0.71865460,-12.37639000
-221.25068905,-0.71755580,-12.65108000
-221.15068905,-0.71865460,-12.10170000
-221.05068905,-0.71755580,-12.37639000
-220.95068905,-0.71755580,-12.37639000
-220.85068906,-0.71645710,-12.10170000
-220.75068906,-0.71645710,-12.37639000
-220.65068906,-0.71865460,-12.37639000
-220.55068906,-0.71535830,-12.37639000
-220.45068907,-0.71535830,-11.56757000
-220.35068907,-0.71645710,-12.10170000
-220.25068907,-0.71535830,-11.84227000
-220.15068907,-0.71535830,-11.84227000
-220.05068908,-0.71535830,-12.37639000
-219.95068908,-0.71535830,-12.10170000
-219.85068908,-0.71316080,-10.75876000
-219.75068909,-0.71316080,-11.30814000
-219.65068909,-0.71096320,-11.30814000
-219.55068909,-0.70986450,-11.03345000
-219.45068909,-0.70986450,-10.75876000
-219.35068910,-0.70876570,-11.03345000
-219.25068910,-0.70986450,-11.30814000
-219.15068910,-0.70766690,-10.75876000
-219.05068910,-0.70546940,-11.30814000
-218.95068911,-0.70437060,-10.49933000
-218.85068911,-0.70437060,-11.03345000
-218.75068911,-0.70217310,-10.75876000
-218.65068911,-0.70217310,-10.75876000
-218.55068912,-0.70217310,-11.30814000
-218.45068912,-0.69997560,-11.30814000
-218.35068912,-0.69771700,-11.03345000
-218.25068912,-0.69771700,-11.03345000
-218.15068913,-0.69661820,-10.75876000
-218.05068913,-0.69442070,-10.75876000
-217.95068913,-0.69442070,-11.03345000
-217.85068913,-0.69332190,-10.49933000
-217.75068914,-0.69112440,-10.75876000
-217.65068914,-0.68892690,-10.22464000
-217.55068914,-0.68672930,-10.49933000
-217.45068914,-0.68563060,-10.49933000
-217.35068915,-0.68453180,-10.22464000
-217.25068915,-0.68233420,-10.22464000
-217.15068915,-0.68233420,-10.22464000
-217.05068915,-0.68013670,-9.69051400
-216.95068916,-0.67793920,-10.22464000
-216.85068916,-0.67574170,-9.94994400
-216.75068916,-0.67574170,-9.69051400
-216.65068916,-0.67244540,-9.69051400
-216.55068917,-0.67354410,-10.22464000
-216.45068917,-0.67024780,-9.94994400
-216.35068917,-0.66805030,-9.69051400
-216.25068917,-0.66365520,-9.69051400
-216.15068918,-0.66255650,-9.94994400
-216.05068918,-0.66255650,-9.94994400
-215.95068918,-0.65919910,-9.69051400
-215.85068918,-0.65810040,-9.41582100
-215.75068919,-0.65810040,-9.94994400
-215.65068919,-0.65370530,-9.69051400
-215.55068919,-0.65150770,-9.41582100
-215.45068919,-0.65040900,-9.41582100
-215.35068920,-0.64931020,-9.69051400
-215.25068920,-0.64491520,-9.15639000
-215.15068920,-0.64381640,-9.41582100
-215.05068920,-0.64161880,-9.41582100
-214.95068921,-0.63942130,-9.41582100
-214.85068921,-0.63612500,-9.15639000
-214.75068921,-0.63392750,-8.60700700
-214.65068921,-0.63173000,-8.88169900
-214.55068922,-0.62953240,-9.15639000
-214.45068922,-0.62403860,-8.60700700
-214.35068922,-0.62403860,-8.88169900
-214.25068922,-0.61958250,-8.60700700
-214.15068923,-0.61958250,-9.15639000
-214.05068923,-0.61628620,-9.15639000
-213.95068923,-0.61408870,-8.34757600
-213.85068923,-0.61189110,-9.15639000
-213.75068924,-0.60749600,-8.88169900
-213.65068924,-0.60639730,-8.07288500
-213.55068924,-0.60090340,-8.88169900
-213.45068924,-0.59980460,-8.07288500
-213.35068925,-0.59760710,-9.15639000
-213.25068925,-0.59321210,-7.79819300
-213.15068925,-0.59101450,-8.60700700
-213.05068925,-0.58661940,-8.88169900
-212.95068926,-0.58552070,-8.60700700
-212.85068926,-0.58106460,-7.79819300
-212.75068926,-0.57776830,-7.79819300
-212.65068926,-0.57776830,-8.60700700
-212.55068927,-0.57337320,-7.53876200
-212.45068927,-0.57117570,-8.07288500
-212.35068927,-0.56787940,-8.34757600
-212.25068927,-0.56238560,-8.07288500
-212.15068928,-0.56018800,-7.79819300
-212.05068928,-0.55579290,-8.07288500
-211.95068928,-0.55469420,-8.07288500
-211.85068928,-0.55139790,-7.79819300
-211.75068929,-0.54920040,-7.26407000
-211.65068929,-0.54480530,-7.26407000
-211.55068929,-0.54144790,-8.07288500
-211.45068929,-0.53705290,-7.53876200
-211.35068930,-0.53375660,-7.79819300
-211.25068930,-0.52716400,-7.26407000
-211.15068930,-0.52496640,-7.79819300
-211.05068930,-0.52167010,-7.26407000
-210.95068931,-0.51837380,-7.00463900
-210.85068931,-0.51507750,-7.53876200
-210.75068931,-0.51178120,-7.26407000
-210.65068931,-0.50958370,-7.53876200
-210.55068932,-0.50402880,-7.00463900
-210.45068932,-0.49963370,-7.26407000
-210.35068932,-0.49853500,-7.26407000
-210.25068933,-0.49523870,-7.00463900
-210.15068933,-0.48864610,-7.53876200
-210.05068933,-0.48534980,-7.26407000
-209.95068933,-0.48315220,-6.45525600
-209.85068934,-0.47875720,-7.00463900
-209.75068934,-0.47436210,-6.72994700
-209.65068934,-0.47106580,-6.72994700
-209.55068934,-0.46776950,-6.72994700
-209.45068935,-0.46331340,-6.45525600
-209.35068935,-0.46001710,-6.19582400
-209.25068935,-0.45342450,-6.45525600
-209.15068935,-0.45122690,-6.45525600
-209.05068936,-0.44683190,-6.19582400
-208.95068936,-0.44133810,-6.45525600
-208.85068936,-0.43804170,-6.45525600
-208.75068936,-0.43584420,-6.19582400
-208.65068937,-0.43144910,-6.19582400
-208.55068937,-0.42589430,-5.66170100
-208.45068937,-0.42040040,-6.45525600
-208.35068937,-0.41930170,-5.66170100
-208.25068938,-0.41490660,-6.19582400
-208.15068938,-0.40941280,-6.19582400
-208.05068938,-0.40501770,-5.66170100
-207.95068938,-0.40062260,-6.19582400
-207.85068939,-0.39732630,-5.66170100
-207.75068939,-0.39183250,-5.92113300
-207.65068939,-0.38737640,-5.66170100
-207.55068939,-0.38188250,-6.19582400
-207.45068940,-0.37968500,-6.19582400
-207.35068940,-0.37419120,-6.19582400
-207.25068940,-0.36979610,-5.38701000
-207.15068940,-0.36540100,-6.19582400
-207.05068941,-0.35990720,-5.38701000
-206.95068941,-0.35770970,-5.38701000
-206.85068941,-0.35441340,-5.38701000
-206.75068941,-0.34775970,-5.66170100
-206.65068942,-0.34336470,-5.11231800
-206.55068942,-0.33787080,-5.66170100
-206.45068942,-0.33237700,-5.38701000
-206.35068942,-0.32908070,-5.38701000
-206.25068943,-0.32358690,-5.38701000
-206.15068943,-0.32138930,-4.85288700
-206.05068943,-0.31479670,-5.92113300
-205.95068943,-0.31034060,-4.85288700
-205.85068944,-0.30704430,-4.85288700
-205.75068944,-0.30155050,-4.85288700
-205.65068944,-0.29715540,-5.11231800
-205.55068944,-0.29166160,-4.85288700
-205.45068945,-0.28616770,-4.85288700
-205.35068945,-0.28177270,-4.57819500
-205.25068945,-0.27627890,-4.57819500
-205.15068945,-0.27182270,-4.57819500
-205.05068946,-0.26742770,-4.85288700
-204.95068946,-0.26193380,-5.11231800
-204.85068946,-0.25753880,-4.57819500
-204.75068946,-0.25314370,-4.85288700
-204.65068947,-0.24874860,-4.30350400
-204.55068947,-0.24215600,-4.30350400
-204.45068947,-0.23776100,-4.85288700
-204.35068947,-0.23336590,-4.30350400
-204.25068948,-0.22561350,-3.76938100
-204.15068948,-0.22341590,-4.30350400
-204.05068948,-0.21792210,-4.30350400
-203.95068948,-0.21242830,-4.57819500
-203.85068949,-0.20473690,-4.04407300
-203.75068949,-0.20253940,-4.30350400
-203.65068949,-0.19704550,-4.04407300
-203.55068949,-0.18929310,-4.04407300
-203.45068950,-0.18599680,-3.50995000
-203.35068950,-0.18160180,-4.04407300
-203.25068950,-0.17500920,-4.04407300
-203.15068950,-0.16951530,-4.30350400
-203.05068951,-0.16512020,-4.04407300
-202.95068951,-0.15852760,-4.30350400
-202.85068951,-0.15407150,-4.04407300
-202.75068951,-0.14967650,-3.50995000
-202.65068952,-0.14418260,-3.23525800
-202.55068952,-0.14088630,-3.76938100
-202.45068952,-0.13429370,-3.23525800
-202.35068952,-0.12770110,-3.76938100
-202.25068953,-0.12440480,-3.50995000
-202.15068953,-0.11781220,-4.04407300
-202.05068953,-0.11225740,-3.76938100
-201.95068953,-0.10676350,-3.50995000
-201.85068954,-0.10126970,-4.04407300
-201.75068954,-0.09577585,-3.23525800
-201.65068954,-0.09138078,-3.76938100
-201.55068954,-0.08478818,-3.50995000
-201.45068955,-0.08039311,-3.50995000
-201.35068955,-0.07373947,-3.50995000
-201.25068955,-0.06934440,-2.70113500
-201.15068955,-0.06275180,-2.96056600
-201.05068956,-0.05725797,-3.23525800
-200.95068956,-0.05176413,-2.70113500
-200.85068956,-0.04736906,-3.50995000
-200.75068957,-0.04187523,-3.23525800
-200.65068957,-0.03412282,-3.23525800
-200.55068957,-0.03082652,-2.96056600
-200.45068957,-0.02423391,-2.70113500
-200.35068958,-0.01983885,-2.96056600
-200.25068958,-0.01214748,-2.70113500
-200.15068958,-0.00775241,-3.23525800
-200.05068958,-0.00335734,-2.15175200
-199.95068959,0.00109877,-2.70113500
-199.85068959,0.00769137,-2.42644400
-199.75068959,0.01318520,-2.42644400
-199.65068959,0.01977780,-2.15175200
-199.55068960,0.02307411,-2.96056600
-199.45068960,0.02966671,-2.42644400
-199.35068960,0.03516054,-2.42644400
-199.25068960,0.04071542,-1.89232100
-199.15068961,0.04620925,-1.89232100
-199.05068961,0.05170309,-2.15175200
-198.95068961,0.05829569,-2.15175200
-198.85068961,0.06378952,-1.89232100
-198.75068962,0.06928336,-1.35819800
-198.65068962,0.07477719,-1.89232100
-198.55068962,0.08033207,-1.61762900
-198.45068962,0.08582591,-1.35819800
-198.35068963,0.09131974,-1.61762900
-198.25068963,0.09681357,-1.89232100
-198.15068963,0.10340620,-1.35819800
-198.05068963,0.10780120,-1.61762900
-197.95068964,0.11329510,-1.61762900
-197.85068964,0.11885000,-0.80881450
-197.75068964,0.12544260,-1.35819800
-197.65068964,0.13093640,-1.61762900
-197.55068965,0.13643020,-1.08350600
-197.45068965,0.14302280,-1.08350600
-197.35068965,0.14741790,-0.80881450
-197.25068965,0.15510930,-0.27469170
-197.15068966,0.15956540,-0.54938340
-197.05068966,0.16615800,-0.80881450
-196.95068966,0.17055300,-0.27469170
-196.85068966,0.17604690,0.00000000
-196.75068967,0.18263950,-0.27469170
-196.65068967,0.18813330,-0.27469170
-196.55068967,0.19252840,0.00000000
-196.45068967,0.19808330,0.00000000
-196.35068968,0.20357710,-0.27469170
-196.25068968,0.21126850,-0.27469170
-196.15068968,0.21566350,0.53412280
-196.05068968,0.22005860,0.00000000
-195.95068969,0.22665120,1.06824600
-195.85068969,0.23104630,0.53412280
-195.75068969,0.23769990,1.06824600
-195.65068969,0.24539130,0.25943110
-195.55068970,0.24978630,1.06824600
-195.45068970,0.25637890,0.79355380
-195.35068970,0.25967530,1.34293700
-195.25068970,0.26516910,1.06824600
-195.15068971,0.27176170,1.34293700
-195.05068971,0.27731660,1.06824600
-194.95068971,0.28281040,1.60236800
-194.85068971,0.28830420,1.60236800
-194.75068972,0.29269930,1.87706000
-194.65068972,0.29929190,1.87706000
-194.55068972,0.30478570,1.87706000
-194.45068972,0.31027960,2.68587400
-194.35068973,0.31693320,2.41118300
-194.25068973,0.32242700,2.94530600
-194.15068973,0.32792090,2.41118300
-194.05068973,0.33341470,2.68587400
-193.95068974,0.34000730,2.94530600
-193.85068974,0.34659990,3.21999700
-193.75068974,0.34879740,4.28824300
-193.65068974,0.35435230,4.02881200
-193.55068975,0.36204370,3.49468900
-193.45068975,0.36643880,4.28824300
-193.35068975,0.37083380,4.28824300
-193.25068975,0.37522890,4.02881200
-193.15068976,0.38292030,4.02881200
-193.05068976,0.38841410,5.09705700
-192.95068976,0.39506780,4.83762600
-192.85068976,0.40056160,5.09705700
-192.75068977,0.40605540,5.09705700
-192.65068977,0.41154930,5.37174900
-192.55068977,0.41594430,5.90587200
-192.45068977,0.42143820,5.90587200
-192.35068978,0.42809180,6.43999500
-192.25068978,0.43248690,6.18056300
-192.15068978,0.43798070,6.18056300
-192.05068978,0.44237580,6.18056300
-191.95068979,0.44677080,6.98937800
-191.85068979,0.45446220,6.71468600
-191.75068979,0.45775850,7.78293200
-191.65068979,0.46435110,7.78293200
-191.55068980,0.46880720,8.05762400
-191.45068980,0.47430100,8.33231500
-191.35068980,0.48089370,8.05762400
-191.25068980,0.48528870,8.86643800
-191.15068981,0.49078260,8.05762400
-191.05068981,0.49517760,8.33231500
-190.95068981,0.50396780,8.59174600
-190.85068982,0.50952260,9.67525300
-190.75068982,0.51281890,9.67525300
-190.65068982,0.51831280,9.67525300
-190.55068982,0.52270780,9.67525300
-190.45068983,0.52820170,9.93468400
-190.35068983,0.53589300,10.74350000
-190.25068983,0.54028810,11.29288000
-190.15068983,0.54474430,11.01819000
-190.05068984,0.54913930,11.55231000
-189.95068984,0.55463310,11.55231000
-189.85068984,0.55902820,11.82700000
-189.75068984,0.56562080,11.29288000
-189.65068985,0.57111470,12.89525000
-189.55068985,0.57441090,12.89525000
-189.45068985,0.57990480,13.42937000
-189.35068985,0.58545960,13.16994000
-189.25068986,0.58985470,13.42937000
-189.15068986,0.59424980,14.23819000
-189.05068986,0.59974360,14.51288000
-188.95068986,0.60523740,15.04700000
-188.85068987,0.61073130,15.04700000
-188.75068987,0.61402760,15.58112000
-188.65068987,0.61952140,16.13051000
-188.55068987,0.62507630,16.38994000
-188.45068988,0.62947140,16.13051000
-188.35068988,0.63496520,17.19875000
-188.25068988,0.63826150,18.00757000
-188.15068988,0.64485410,18.00757000
-188.05068989,0.64924920,18.00757000
-187.95068989,0.65364420,18.00757000
-187.85068989,0.65803930,18.54169000
-187.75068989,0.66359420,20.15932000
-187.65068990,0.66908800,20.96813000
-187.55068990,0.67128560,21.77695000
-187.45068990,0.67897690,22.58576000
-187.35068990,0.68337200,23.11989000
-187.25068991,0.68666830,24.18813000
-187.15068991,0.69216210,23.11989000
-187.05068991,0.69765600,24.99695000
-186.95068991,0.69991450,25.53107000
-186.85068992,0.70430960,26.33988000
-186.75068992,0.71090220,27.68282000
-186.65068992,0.71639600,27.42339000
-186.55068992,0.71969230,27.42339000
-186.45068993,0.72408740,28.49163000
-186.35068993,0.72848250,27.95751000
-186.25068993,0.73397630,29.02576000
-186.15068993,0.73843240,29.83457000
-186.05068994,0.74172870,30.10926000
-185.95068994,0.74502500,31.17751000
-185.85068994,0.75051890,32.52045000
-185.75068994,0.75491390,33.32926000
-185.65068995,0.75821020,34.13807000
-185.55068995,0.76260530,33.87864000
-185.45068995,0.76700040,34.94689000
-185.35068995,0.77249420,35.22158000
-185.25068996,0.77469170,35.75571000
-185.15068996,0.78134540,35.48101000
-185.05068996,0.78464170,37.90746000
-184.95068996,0.78793800,38.44158000
-184.85068997,0.79123430,40.05921000
-184.75068997,0.79782690,41.12746000
-184.65068997,0.80112310,41.40215000
-184.55068997,0.80551830,42.21096000
-184.45068998,0.80881450,42.47039000
-184.35068998,0.81320960,44.08802000
-184.25068998,0.81766570,44.08802000
-184.15068998,0.82096200,44.62214000
-184.05068999,0.82535710,45.43095000
-183.95068999,0.82755460,45.70565000
-183.85068999,0.83304850,47.04859000
-183.75068999,0.83524600,50.54327000
-183.65069000,0.84073980,51.35209000
-183.55069000,0.84403610,52.42034000
-183.45069000,0.84843120,53.76328000
-183.35069000,0.85282620,53.76328000
-183.25069001,0.85618360,56.46441000
-183.15069001,0.85947990,57.80735000
-183.05069001,0.86387500,58.87559000
-182.95069001,0.86607250,59.40971000
-182.85069002,0.87046750,59.68441000
-182.75069002,0.87376390,61.02734000
-182.65069002,0.87815890,63.45379000
-182.55069002,0.88035650,64.52203000
-182.45069003,0.88365280,65.60554000
-182.35069003,0.88694910,68.82554000
-182.25069003,0.89024540,76.08960000
-182.15069003,0.89354170,80.92723000
-182.05069004,0.89689900,81.73605000
-181.95069004,0.90019530,83.07898000
-181.85069004,0.90459040,84.42192000
-181.75069004,0.90788670,86.29898000
-181.65069005,0.91118300,87.38249000
