Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-10.00399981,-0.02182273,0.00808815,-0.05112318
-10.00199981,-0.01098767,0.01342937,-0.04837627
-9.99999981,0.00259431,0.02151752,-0.03494689
-9.99799981,0.01342937,0.02960566,-0.02960566
-9.99599981,0.02167013,0.05936394,-0.02426444
-9.99399981,0.03509950,0.04044073,-0.02151752
-9.99199981,0.04334025,0.04578196,-0.01083506
-9.98999981,0.05676962,0.05936394,-0.00274692
-9.98799981,0.06775729,0.07554023,0.00534123
-9.98599981,0.07859236,0.07554023,0.01068246
-9.98399981,0.09202173,0.07554023,0.01877060
-9.98199981,0.09476864,-0.02975827,0.02136491
-9.97999981,0.11109750,0.09171651,0.03219998
-9.97799981,0.12452690,0.10255160,0.04288243
-9.97599981,0.13276770,0.11063970,0.05097058
-9.97399981,0.14634970,0.11613360,0.06165303
-9.97199981,0.15718470,0.12147480,0.06974117
-9.96999981,0.16801980,0.13765110,0.07782932
-9.96799981,0.17610790,0.14848610,0.08851178
-9.96599981,0.18144910,0.11338660,0.09385301
-9.96399981,0.20052500,0.15657430,0.09934685
-9.96199981,0.21136000,0.17549750,0.11002930
-9.95999981,0.22494200,0.18358560,0.12345870
-9.95799981,0.23577710,0.19167380,0.13154680
-9.95599981,0.24386520,0.19976190,0.13963500
-9.95399981,0.25470030,0.21059700,0.15306430
-9.95199981,0.26828230,0.22143210,0.16374680
-9.94999981,0.27637040,0.25119030,0.17442930
-9.94799981,0.28995240,0.24035530,0.18251740
-9.94599981,0.30078740,0.24844340,0.19335250
-9.94399981,0.31162250,0.25927850,0.20403490
-9.94199981,0.32245760,0.27011350,0.21212310
-9.93999981,0.33329260,0.28628980,0.22814670
-9.93799981,0.34138080,0.29163100,0.23623490
-9.93599981,0.34962150,0.10529850,0.24707000
-9.93399981,0.36854470,0.31055430,0.26049930
-9.93199981,0.37388600,0.32947750,0.27118180
-9.92999981,0.38746800,0.34565380,0.28186420
-9.92799981,0.39570870,0.35114760,0.29804050
-9.92599981,0.40654380,0.36183010,0.31146990
-9.92399981,0.41737880,0.37541200,0.32764620
-9.92199981,0.42821390,0.39433520,0.34107560
-9.91999981,0.43904890,0.52664510,0.35709920
-9.91799981,0.44713710,0.42943470,0.37861680
-9.91599981,0.45797220,0.45919300,0.40272860
-9.91399981,0.46606030,0.47536930,0.42149920
-9.91199981,0.47689540,0.50512750,0.44576360
-9.90999981,0.48773040,0.51046880,0.46178730
-9.90799981,0.49856550,0.53213890,0.48071050
-9.90599981,0.51214750,0.55915030,0.50756930
-9.90399981,0.51764130,0.60508480,0.52893420
-9.90199981,0.52847640,0.60508480,0.55045170
-9.89999981,0.53656450,0.61851420,0.56922230
-9.89799981,0.54739960,0.64018430,0.59073980
-9.89599981,0.55289340,0.67787810,0.60951040
-9.89399981,0.56632280,0.68062510,0.62843360
-9.89199981,0.57456360,0.68871320,0.64186300
-9.88999981,0.58265170,0.69680140,0.66597490
-9.88799981,0.59348670,0.74822970,0.69008670
-9.88599981,0.60432180,0.76440600,0.71160420
-9.88399981,0.60981570,0.78332920,0.73312170
-9.88199981,0.62065070,0.79950550,0.74929800
-9.87999981,0.62873890,0.82651690,0.77615670
-9.87799981,0.63957390,0.84269320,0.79492740
-9.87599981,0.64766200,0.85886950,0.81369790
-9.87399981,0.65590280,0.99407890,0.82972160
-9.87199981,0.66124400,0.89412160,0.84315100
-9.86999981,0.67207910,0.91029790,0.86466850
-9.86799981,0.68016730,0.92922110,0.88084480
-9.86599981,0.68840800,0.94005610,0.89961540
-9.86399981,0.69649610,0.96157370,0.92113290
-9.86199981,0.70458430,0.98583810,0.93715660
-9.85999981,0.71282510,0.99942010,0.95058600
-9.85799981,0.72366010,0.98049690,0.96676230
-9.85599981,0.72900130,1.02109000,0.98293860
-9.85399981,0.73449520,1.04260800,0.99896230
-9.85199981,0.74258330,1.06687200,1.02322700
-9.84999981,0.74533020,1.07511300,1.04459200
-9.84799981,0.75891220,1.10471900,1.06076800
-9.84599981,0.76425340,1.12089500,1.07953800
-9.84399981,0.77508850,1.15340000,1.10105600
-9.84199981,0.78058230,1.16148800,1.11982700
-9.83999981,0.78867050,1.18041100,1.13600300
-9.83799981,0.79401170,1.19384100,1.15477300
-9.83599981,0.79950550,1.21017000,1.17354400
-9.83399981,0.80759370,1.23718100,1.19231500
-9.83199981,0.81308750,1.25610400,1.20849100
-9.82999981,0.82117570,1.27228100,1.22726200
-9.82799981,0.82117570,1.06427800,1.24343800
-9.82599981,0.83201070,1.29120400,1.25686700
-9.82399981,0.83750460,1.31012700,1.27289100
-9.82199981,0.84284580,1.33439100,1.28906700
-9.81999981,0.84833960,1.35056800,1.31058500
-9.81799981,0.85642780,1.36674400,1.33195000
-9.81599981,0.85917470,1.37757900,1.34812600
-9.81399981,0.86451590,1.40459000,1.36689700
-9.81199981,0.86726280,1.47219500,1.38566700
-9.80999981,0.87260410,1.43969000,1.40459000
-9.80799981,0.88084480,1.45586600,1.42061400
-9.80599981,0.88359170,1.46944800,1.43679000
-9.80399981,0.88893290,1.57474700,1.45830800
-9.80199981,0.89442680,1.50454800,1.46899000
-9.79999981,0.89702110,1.52072400,1.48516700
-9.79799981,0.90251490,1.52621800,1.49859600
-9.79599981,0.90526190,1.54514100,1.52270800
-9.79399981,0.91060310,1.58024000,1.54682000
-9.79199981,0.91335000,1.60175800,1.56833700
-9.78999981,0.92143820,1.62068100,1.58451300
-9.78799981,0.92143820,1.61808700,1.60053700
-9.78599981,0.92693200,1.64769300,1.61930800
-9.78399981,0.92952630,1.66386900,1.63014300
-9.78199981,0.92952630,1.72338500,1.65166000
-9.77999981,0.93502010,1.69362700,1.65959600
-9.77799981,0.94036140,1.70446200,1.67577200
-9.77599981,0.94036140,1.72338500,1.69454300
-9.77399981,0.94310830,1.74490300,1.71331300
-9.77199981,0.94585520,1.76657300,1.72949000
-9.76999981,0.95134900,1.77191400,1.74566600
-9.76799981,0.95394330,1.78549600,1.76169000
-9.76599981,0.96218410,1.75039700,1.77786600
-9.76399981,0.95669030,1.83677200,1.80731900
-9.76199981,0.95669030,1.85844200,1.82883600
-9.75999981,0.96218410,1.87187200,1.84760700
-9.75799981,0.95669030,1.88270700,1.87446600
-9.75599981,0.96218410,1.92330000,1.90132500
-9.75399981,0.96477840,1.96114600,1.93367700
-9.75199981,0.96752530,1.97991700,1.95504200
-9.74999981,0.96477840,2.00433400,1.97121800
-9.74799981,0.96752530,2.00433400,1.98998900
-9.74599981,0.96752530,2.02859900,2.00341800
-9.74399981,0.97027220,2.03943300,2.01684800
-9.74199981,0.97027220,2.03943300,2.02493600
-9.73999981,0.97027220,2.04752200,2.03302400
-9.73799981,0.97301910,2.05835700,2.04096000
-9.73599981,0.97301910,2.11512600,2.04645300
-9.73399981,0.97301910,2.07728000,2.05713600
-9.73199981,0.97027220,2.08536800,2.07056500
-9.72999981,0.97027220,2.09345600,2.08124800
-9.72799981,0.97027220,2.11512600,2.09467700
-9.72599981,0.97027220,2.12855600,2.10810600
-9.72399981,0.96752530,2.13664400,2.11894200
-9.72199981,0.96477840,2.14213800,2.12428300
-9.71999981,0.97027220,2.12046800,2.12962400
-9.71799981,0.96477840,2.15282000,2.13496500
-9.71599981,0.96218410,2.15282000,2.13771200
-9.71399981,0.96218410,2.15282000,2.14045900
-9.71199981,0.95669030,2.28253600,2.14305300
-9.70999981,0.95943720,2.15556700,2.14045900
-9.70799981,0.95943720,2.15556700,2.14305300
-9.70599981,0.95669030,2.15831400,2.14045900
-9.70399981,0.95669030,2.14747900,2.14045900
-9.70199981,0.95394330,2.14473200,2.13771200
-9.69999981,0.95134900,2.14747900,2.13496500
-9.69799981,0.94585520,2.14747900,2.13496500
