Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-2.50166968,0.01428397,0.05481626,0.08607008
-2.50066968,0.00879014,0.04602613,0.07843975
-2.49966968,0.00439507,0.03619827,0.06861189
-2.49866968,-0.00115981,0.02521060,0.05768526
-2.49766968,-0.00775241,0.01642046,0.04785740
-2.49666968,-0.01434501,0.00543279,0.03479429
-2.49566968,-0.02203638,-0.00329630,0.02716396
-2.49466968,-0.02753022,-0.01428397,0.01623733
-2.49366968,-0.03412282,-0.02417287,0.00647052
-2.49266968,-0.04077646,-0.03406177,-0.00335734
-2.49166968,-0.04627030,-0.04388963,-0.01208644
-2.49066968,-0.05286290,-0.05487730,-0.02301306
-2.48966968,-0.05725797,-0.06366744,-0.03174216
-2.48866968,-0.06604810,-0.07575388,-0.04370651
-2.48766968,-0.07044317,-0.08454401,-0.05243560
-2.48666968,-0.07819558,-0.09547064,-0.06336223
-2.48566968,-0.08259065,-0.10426080,-0.07319009
-2.48466968,-0.08808448,-0.11305090,-0.08295690
-2.48366968,-0.09467708,-0.12513730,-0.09278476
-2.48266968,-0.10126970,-0.13386640,-0.10481020
-2.48166968,-0.10896110,-0.14265660,-0.11353920
-2.48066968,-0.11335610,-0.15364420,-0.12116960
-2.47966968,-0.12000980,-0.16353320,-0.13313390
-2.47866968,-0.12660240,-0.17445980,-0.14296180
-2.47766968,-0.13209620,-0.18434870,-0.15169090
-2.47666968,-0.13759000,-0.19313880,-0.16261750
-2.47566968,-0.14198510,-0.20302770,-0.17238430
-2.47466968,-0.15077520,-0.21181780,-0.18111340
-2.47366968,-0.15633010,-0.22054690,-0.19094130
-2.47266968,-0.16292270,-0.23153460,-0.20186790
-2.47166968,-0.16951530,-0.23812720,-0.21059700
-2.47066968,-0.17610790,-0.25021370,-0.21822730
-2.46966968,-0.18160180,-0.25900380,-0.22915390
-2.46866968,-0.18599680,-0.26883160,-0.23892080
-2.46766968,-0.19149070,-0.27872060,-0.25094620
-2.46666968,-0.20144060,-0.28970820,-0.25967530
-2.46566968,-0.20583570,-0.29959710,-0.26840430
-2.46466968,-0.21242830,-0.30832620,-0.27926990
-2.46366968,-0.21792210,-0.31821510,-0.28909780
-2.46266968,-0.22231720,-0.32700520,-0.29892560
-2.46166968,-0.22890980,-0.33689420,-0.30655600
-2.46066968,-0.23446460,-0.34568430,-0.31748260
-2.45966968,-0.24215600,-0.35441340,-0.32724940
-2.45866968,-0.24435360,-0.36430230,-0.33597850
-2.45766968,-0.25314370,-0.37419120,-0.34470760
-2.45666968,-0.25753880,-0.38298130,-0.35453550
-2.45566968,-0.26303260,-0.39061160,-0.36326460
-2.45466968,-0.27072400,-0.39940180,-0.37309240
-2.45366968,-0.27847640,-0.40709310,-0.37962400
-2.45266968,-0.28397020,-0.41698210,-0.38835300
-2.45166968,-0.28836530,-0.42687090,-0.39598340
-2.45066968,-0.29276030,-0.43450130,-0.40581130
-2.44966968,-0.30155050,-0.44219260,-0.41563910
-2.44866968,-0.30704430,-0.44878520,-0.42107190
-2.44766968,-0.31034060,-0.45757540,-0.43089980
-2.44666968,-0.31919180,-0.46636550,-0.43743130
-2.44566968,-0.32468560,-0.47405690,-0.44506170
-2.44466968,-0.33017950,-0.48388480,-0.45379070
-2.44366968,-0.33457450,-0.49047740,-0.46251980
-2.44266968,-0.34226590,-0.49816870,-0.47234770
-2.44166968,-0.34666100,-0.50586010,-0.47997800
-2.44066968,-0.35221580,-0.51355150,-0.48760830
-2.43966968,-0.35990720,-0.52118180,-0.49633740
-2.43866968,-0.36540100,-0.52887310,-0.50286900
-2.43766968,-0.37089490,-0.53326820,-0.51049930
-2.43666968,-0.37528990,-0.54315710,-0.51703090
-2.43566968,-0.37968500,-0.55194720,-0.52576000
-2.43466968,-0.38627760,-0.55853990,-0.53448900
-2.43366968,-0.39183250,-0.56726900,-0.54211940
-2.43266968,-0.39842510,-0.57496030,-0.54974970
-2.43166968,-0.40172140,-0.58265170,-0.55628130
-2.43066968,-0.41051150,-0.59144180,-0.56391160
-2.42966968,-0.41380780,-0.59803440,-0.57373950
-2.42866968,-0.42040040,-0.60566470,-0.57923330
-2.42766968,-0.42925160,-0.61335610,-0.58686360
-2.42666968,-0.43144910,-0.61884990,-0.59559270
-2.42566968,-0.43804170,-0.62764010,-0.60212430
-2.42466968,-0.44243680,-0.63203510,-0.60865580
-2.42366968,-0.45012820,-0.63972650,-0.61518740
-2.42266968,-0.45342450,-0.64522030,-0.62171890
-2.42166968,-0.46001710,-0.65065310,-0.62721280
-2.42066968,-0.46441220,-0.65724580,-0.63374440
-2.41966968,-0.46996700,-0.66273960,-0.64027590
-2.41866968,-0.47546090,-0.66823340,-0.64357220
-2.41766968,-0.48095470,-0.67372730,-0.65010370
-2.41666968,-0.48644850,-0.67702350,-0.65333900
-2.41566968,-0.49304110,-0.68361620,-0.65883280
-2.41466968,-0.49853500,-0.68581370,-0.66536440
-2.41366968,-0.50293000,-0.69130750,-0.66756190
-2.41266968,-0.50628740,-0.69674030,-0.67409350
-2.41166968,-0.51397870,-0.70113540,-0.67842750
-2.41066968,-0.51837380,-0.70443170,-0.68172380
-2.40966968,-0.52496640,-0.71102430,-0.68715660
-2.40866968,-0.53046020,-0.71541940,-0.69045290
-2.40766968,-0.53375660,-0.71871570,-0.69588570
-2.40666968,-0.54034910,-0.72311070,-0.70137950
-2.40566968,-0.54700280,-0.72750580,-0.70461480
-2.40466968,-0.55139790,-0.73190090,-0.70900990
-2.40366968,-0.55579290,-0.73513610,-0.71334390
-2.40266968,-0.56348430,-0.73953120,-0.71773900
-2.40166968,-0.56678060,-0.74282750,-0.72207300
-2.40066968,-0.57227440,-0.74612380,-0.72536930
-2.39966968,-0.57666950,-0.74942010,-0.72860460
-2.39866968,-0.58332310,-0.75381520,-0.73190090
-2.39766968,-0.58771820,-0.75711140,-0.73623490
-2.39666968,-0.59211330,-0.76260530,-0.74063000
-2.39566968,-0.59540960,-0.76480280,-0.74496400
-2.39466968,-0.60090340,-0.76809910,-0.74935900
-2.39366968,-0.60639730,-0.77359290,-0.75369300
-2.39266968,-0.61079230,-0.77792700,-0.75589060
-2.39166968,-0.61628620,-0.78122330,-0.76132340
-2.39066968,-0.62184100,-0.78671710,-0.76681720
-2.38966968,-0.62623610,-0.79001340,-0.77005250
-2.38866968,-0.63063110,-0.79440850,-0.77334880
-2.38766968,-0.63612500,-0.79660600,-0.77878160
-2.38666968,-0.63832250,-0.79990230,-0.78207790
-2.38566968,-0.64491520,-0.80649500,-0.78751070
-2.38466968,-0.64821140,-0.81198880,-0.79184470
-2.38366968,-0.65480410,-0.81308750,-0.79514100
-2.38266968,-0.65919910,-0.81748260,-0.79953600
-2.38166968,-0.66365520,-0.82077890,-0.80496880
-2.38066968,-0.66695150,-0.82401410,-0.80716640
-2.37966968,-0.67134660,-0.82621170,-0.80930290
-2.37866968,-0.67684040,-0.82840920,-0.81259920
-2.37766968,-0.68233420,-0.83060680,-0.81479670
-2.37666968,-0.68563060,-0.83390310,-0.81803200
-2.37566968,-0.69002560,-0.83719930,-0.81913070
-2.37466968,-0.69442070,-0.84049560,-0.82242700
-2.37366968,-0.69771700,-0.84379200,-0.82676110
-2.37266968,-0.70437060,-0.84818700,-0.83005740
-2.37166968,-0.70656820,-0.85148330,-0.83549020
-2.37066968,-0.71206200,-0.85697720,-0.83878650
-2.36966968,-0.71645710,-0.86027350,-0.84312050
-2.36866968,-0.71865460,-0.86460750,-0.84751560
-2.36766968,-0.72414850,-0.86900260,-0.85294840
-2.36666968,-0.72854350,-0.87120010,-0.85624460
-2.36566968,-0.73183980,-0.87449640,-0.86057870
-2.36466968,-0.73733370,-0.87999020,-0.86387500
-2.36366968,-0.73959220,-0.88328650,-0.86820900
