Frequency,Channel A,Channel C
-231.34066320,-0.55908920,-89.00011000
-231.24066320,-0.56128670,-89.27480000
-231.14066321,-0.56568180,-86.31424000
-231.04066321,-0.56897810,-84.16249000
-230.94066321,-0.57227440,-82.01074000
-230.84066321,-0.57447200,-84.43718000
-230.74066322,-0.57886700,-76.91368000
-230.64066322,-0.58216330,-78.25661000
-230.54066322,-0.58332310,-76.10487000
-230.44066322,-0.58661940,-74.48724000
-230.34066323,-0.59101450,-73.95312000
-230.24066323,-0.59211330,-71.80136000
-230.14066323,-0.59431080,-68.03197000
-230.04066323,-0.59980460,-66.96374000
-229.94066324,-0.60090340,-61.57673000
-229.84066324,-0.60310100,-56.73910000
-229.74066324,-0.60969350,-55.67085000
-229.64066324,-0.60859480,-51.62679000
-229.54066325,-0.61189110,-46.25504000
-229.44066325,-0.61298980,-46.25504000
-229.34066325,-0.61848370,-45.72091000
-229.24066325,-0.61958250,-45.72091000
-229.14066326,-0.62293980,-44.91210000
-229.04066326,-0.62403860,-45.44622000
-228.94066326,-0.62953240,-44.10328000
-228.84066326,-0.63063110,-44.37797000
-228.74066327,-0.63173000,-43.82859000
-228.64066327,-0.63612500,-44.10328000
-228.54066327,-0.63722380,-43.82859000
-228.44066327,-0.64161880,-43.29446000
-228.34066328,-0.64271760,-43.03503000
-228.24066328,-0.64491520,-40.60859000
-228.14066328,-0.64821140,-41.67684000
-228.04066328,-0.64711270,-40.88329000
-227.94066329,-0.65040900,-32.81040000
-227.84066329,-0.65260650,-30.93334000
-227.74066329,-0.65700160,-27.16396000
-227.64066329,-0.66029790,-23.66927000
-227.54066330,-0.65919910,-23.39458000
-227.44066330,-0.66029790,-22.05164000
-227.34066330,-0.66255650,-22.86045000
-227.24066330,-0.66585280,-22.60102000
-227.14066331,-0.66805030,-21.79221000
-227.04066331,-0.66914900,-20.44927000
-226.94066331,-0.67134660,-20.98339000
-226.84066331,-0.67134660,-20.17458000
-226.74066332,-0.67354410,-19.64046000
-226.64066332,-0.67574170,-20.44927000
-226.54066332,-0.67903790,-19.64046000
-226.44066332,-0.68013670,-18.83164000
-226.34066333,-0.68233420,-19.36577000
-226.24066333,-0.68453180,-18.83164000
-226.14066333,-0.68453180,-18.29752000
-226.04066334,-0.68563060,-17.74814000
-225.94066334,-0.68563060,-18.02283000
-225.84066334,-0.68892690,-17.74814000
-225.74066334,-0.69002560,-16.14577000
-225.64066335,-0.69222320,-14.80283000
-225.54066335,-0.69332190,-14.52814000
-225.44066335,-0.69442070,-14.80283000
-225.34066335,-0.69771700,-15.06226000
-225.24066336,-0.69771700,-14.52814000
-225.14066336,-0.69881580,-14.25345000
-225.04066336,-0.69997560,-14.25345000
-224.94066336,-0.70217310,-14.25345000
-224.84066337,-0.70107440,-13.18520000
-224.74066337,-0.70327190,-12.65108000
-224.64066337,-0.70437060,-12.91051000
-224.54066337,-0.70546940,-12.65108000
-224.44066338,-0.70546940,-13.18520000
-224.34066338,-0.70656820,-12.37639000
-224.24066338,-0.70876570,-12.10170000
-224.14066338,-0.70876570,-12.65108000
-224.04066339,-0.70986450,-12.10170000
-223.94066339,-0.70986450,-11.84227000
-223.84066339,-0.71096320,-12.10170000
-223.74066339,-0.71206200,-11.56757000
-223.64066340,-0.71096320,-11.56757000
-223.54066340,-0.71425960,-11.56757000
-223.44066340,-0.71425960,-11.56757000
-223.34066340,-0.71206200,-12.10170000
-223.24066341,-0.71645710,-11.56757000
-223.14066341,-0.71645710,-11.03345000
-223.04066341,-0.71535830,-11.03345000
-222.94066341,-0.71645710,-11.03345000
-222.84066342,-0.71755580,-11.30814000
-222.74066342,-0.71645710,-10.75876000
-222.64066342,-0.71755580,-11.03345000
-222.54066342,-0.71755580,-10.75876000
-222.44066343,-0.71645710,-10.75876000
-222.34066343,-0.71755580,-11.03345000
-222.24066343,-0.71865460,-10.49933000
-222.14066343,-0.71865460,-10.75876000
-222.04066344,-0.71755580,-10.22464000
-221.94066344,-0.71975340,-10.49933000
-221.84066344,-0.71865460,-11.03345000
-221.74066344,-0.71865460,-11.30814000
-221.64066345,-0.71865460,-9.94994400
-221.54066345,-0.71865460,-10.49933000
-221.44066345,-0.71975340,-10.49933000
-221.34066345,-0.71975340,-10.22464000
-221.24066346,-0.71975340,-9.94994400
-221.14066346,-0.71975340,-9.94994400
-221.04066346,-0.71535830,-9.94994400
-220.94066346,-0.71865460,-10.22464000
-220.84066347,-0.71865460,-10.22464000
-220.74066347,-0.71755580,-9.15639000
-220.64066347,-0.71755580,-9.41582100
-220.54066347,-0.71535830,-10.22464000
-220.44066348,-0.71535830,-9.94994400
-220.34066348,-0.71535830,-10.49933000
-220.24066348,-0.71535830,-9.69051400
-220.14066348,-0.71316080,-9.41582100
-220.04066349,-0.71316080,-8.88169900
-219.94066349,-0.71316080,-9.41582100
-219.84066349,-0.71096320,-9.41582100
-219.74066349,-0.71206200,-9.15639000
-219.64066350,-0.70986450,-9.41582100
-219.54066350,-0.70876570,-9.69051400
-219.44066350,-0.71096320,-9.69051400
-219.34066350,-0.70766690,-9.15639000
-219.24066351,-0.70876570,-9.69051400
-219.14066351,-0.70656820,-9.41582100
-219.04066351,-0.70437060,-9.15639000
-218.94066351,-0.70437060,-8.60700700
-218.84066352,-0.70437060,-9.15639000
-218.74066352,-0.70217310,-9.94994400
-218.64066352,-0.69997560,-9.41582100
-218.54066352,-0.70217310,-8.88169900
-218.44066353,-0.69997560,-9.15639000
-218.34066353,-0.69881580,-9.69051400
-218.24066353,-0.69661820,-8.88169900
-218.14066353,-0.69442070,-8.88169900
-218.04066354,-0.69332190,-8.60700700
-217.94066354,-0.69332190,-8.88169900
-217.84066354,-0.69112440,-8.88169900
-217.74066354,-0.69222320,-8.88169900
-217.64066355,-0.68892690,-8.07288500
-217.54066355,-0.68672930,-8.34757600
-217.44066355,-0.68672930,-8.60700700
-217.34066355,-0.68563060,-9.15639000
-217.24066356,-0.68343310,-8.60700700
-217.14066356,-0.68123550,-8.88169900
-217.04066356,-0.68123550,-9.15639000
-216.94066356,-0.67903790,-7.79819300
-216.84066357,-0.67793920,-8.34757600
-216.74066357,-0.67574170,-8.60700700
-216.64066357,-0.67464290,-8.34757600
-216.54066358,-0.67134660,-7.79819300
-216.44066358,-0.66805030,-7.79819300
-216.34066358,-0.66585280,-7.79819300
-216.24066358,-0.66475400,-7.79819300
-216.14066359,-0.66365520,-8.07288500
-216.04066359,-0.66145770,-8.07288500
-215.94066359,-0.66029790,-7.53876200
-215.84066359,-0.65919910,-8.07288500
-215.74066360,-0.65810040,-8.34757600
-215.64066360,-0.65370530,-8.07288500
-215.54066360,-0.65040900,-8.07288500
-215.44066360,-0.64931020,-8.07288500
-215.34066361,-0.64711270,-7.53876200
-215.24066361,-0.64271760,-7.79819300
-215.14066361,-0.64271760,-8.07288500
-215.04066361,-0.64161880,-7.79819300
-214.94066362,-0.63612500,-7.26407000
-214.84066362,-0.63612500,-7.79819300
-214.74066362,-0.63392750,-7.79819300
-214.64066362,-0.62953240,-7.53876200
-214.54066363,-0.62953240,-7.26407000
-214.44066363,-0.62623610,-7.79819300
-214.34066363,-0.62623610,-7.26407000
-214.24066363,-0.62068120,-7.00463900
-214.14066364,-0.61958250,-7.79819300
-214.04066364,-0.61518740,-8.07288500
-213.94066364,-0.61408870,-8.07288500
-213.84066364,-0.60969350,-7.79819300
-213.74066365,-0.60749600,-7.79819300
-213.64066365,-0.60529850,-7.26407000
-213.54066365,-0.60090340,-7.53876200
-213.44066365,-0.59870590,-7.26407000
-213.34066366,-0.59650840,-7.79819300
-213.24066366,-0.59211330,-7.53876200
-213.14066366,-0.59211330,-7.79819300
-213.04066366,-0.58881700,-7.00463900
-212.94066367,-0.58552070,-7.00463900
-212.84066367,-0.57996580,-7.26407000
-212.74066367,-0.57996580,-7.26407000
-212.64066367,-0.57666950,-6.72994700
-212.54066368,-0.57337320,-7.26407000
-212.44066368,-0.57007690,-7.00463900
-212.34066368,-0.56678060,-6.72994700
-212.24066368,-0.56238560,-7.26407000
-212.14066369,-0.56018800,-7.00463900
-212.04066369,-0.55579290,-7.00463900
-211.94066369,-0.55469420,-7.00463900
-211.84066369,-0.54920040,-6.72994700
-211.74066370,-0.54810150,-7.00463900
-211.64066370,-0.54364540,-6.72994700
-211.54066370,-0.53925040,-6.45525600
-211.44066370,-0.53815160,-6.72994700
-211.34066371,-0.53265780,-7.00463900
-211.24066371,-0.52936150,-6.72994700
-211.14066371,-0.52606520,-7.00463900
-211.04066371,-0.52167010,-6.19582400
-210.94066372,-0.52057140,-7.26407000
-210.84066372,-0.51507750,-7.00463900
-210.74066372,-0.51288000,-6.72994700
-210.64066372,-0.50958370,-6.19582400
-210.54066373,-0.50402880,-6.72994700
-210.44066373,-0.50073250,-6.72994700
-210.34066373,-0.49743620,-6.45525600
-210.24066373,-0.49304110,-6.45525600
-210.14066374,-0.48974480,-6.45525600
-210.04066374,-0.48644850,-5.92113300
-209.94066374,-0.48425100,-6.19582400
-209.84066374,-0.47546090,-6.19582400
-209.74066375,-0.47326330,-5.66170100
-209.64066375,-0.47106580,-5.92113300
-209.54066375,-0.46551090,-6.19582400
-209.44066375,-0.46221460,-5.92113300
-209.34066376,-0.46111580,-6.19582400
-209.24066376,-0.45452330,-5.92113300
-209.14066376,-0.45122690,-5.66170100
-209.04066376,-0.44793060,-5.38701000
-208.94066377,-0.44133810,-5.38701000
-208.84066377,-0.43804170,-5.66170100
-208.74066377,-0.43364670,-5.66170100
-208.64066377,-0.43035040,-5.11231800
-208.54066378,-0.42589430,-5.66170100
-208.44066378,-0.42259800,-5.38701000
-208.34066378,-0.41820290,-5.66170100
-208.24066378,-0.41270910,-5.66170100
-208.14066379,-0.40941280,-5.66170100
-208.04066379,-0.40611650,-5.11231800
-207.94066379,-0.39952390,-5.92113300
-207.84066379,-0.39622760,-5.11231800
-207.74066380,-0.39183250,-5.38701000
-207.64066380,-0.38627760,-5.38701000
-207.54066380,-0.38078380,-5.11231800
-207.44066380,-0.37858620,-5.66170100
-207.34066381,-0.37528990,-5.38701000
-207.24066381,-0.36979610,-5.11231800
-207.14066381,-0.36540100,-5.38701000
-207.04066382,-0.35880850,-5.11231800
-206.94066382,-0.35551210,-5.92113300
-206.84066382,-0.35221580,-5.11231800
-206.74066382,-0.34885850,-5.66170100
-206.64066383,-0.34116710,-4.85288700
-206.54066383,-0.33896960,-4.57819500
-206.44066383,-0.33347580,-4.57819500
-206.34066383,-0.33017950,-5.38701000
-206.24066384,-0.32468560,-4.85288700
-206.14066384,-0.32029060,-4.30350400
-206.04066384,-0.31589550,-4.57819500
-205.94066384,-0.31034060,-4.85288700
-205.84066385,-0.30704430,-4.57819500
-205.74066385,-0.30045170,-4.04407300
-205.64066385,-0.29715540,-4.57819500
-205.54066385,-0.29056280,-4.04407300
-205.44066386,-0.28616770,-4.85288700
-205.34066386,-0.27957510,-3.76938100
-205.24066386,-0.27518010,-4.30350400
-205.14066386,-0.27072400,-4.04407300
-205.04066387,-0.26632890,-4.30350400
-204.94066387,-0.26083510,-4.57819500
-204.84066387,-0.25753880,-4.04407300
-204.74066387,-0.25314370,-3.50995000
-204.64066388,-0.24764980,-4.57819500
-204.54066388,-0.24105720,-4.04407300
-204.44066388,-0.23885970,-4.04407300
-204.34066388,-0.23110730,-4.04407300
-204.24066389,-0.22561350,-4.30350400
-204.14066389,-0.22451470,-4.04407300
-204.04066389,-0.21572460,-3.76938100
-203.94066389,-0.21242830,-3.76938100
-203.84066390,-0.20693440,-4.04407300
-203.74066390,-0.20034180,-3.50995000
-203.64066390,-0.19484800,-4.04407300
-203.54066390,-0.19039190,-3.76938100
-203.44066391,-0.18379930,-3.50995000
-203.34066391,-0.17940420,-3.76938100
-203.24066391,-0.17610790,-4.57819500
-203.14066391,-0.17061410,-3.50995000
-203.04066392,-0.16402150,-3.23525800
-202.94066392,-0.16072520,-3.50995000
-202.84066392,-0.15407150,-3.76938100
-202.74066392,-0.14967650,-3.76938100
-202.64066393,-0.14418260,-3.50995000
-202.54066393,-0.13978760,-3.50995000
-202.44066393,-0.13429370,-4.04407300
-202.34066393,-0.12879990,-3.23525800
-202.24066394,-0.12330610,-3.23525800
-202.14066394,-0.11781220,-2.96056600
-202.04066394,-0.11335610,-3.23525800
-201.94066394,-0.10676350,-3.23525800
-201.84066395,-0.10236850,-2.96056600
-201.74066395,-0.09687462,-3.50995000
-201.64066395,-0.09028202,-2.70113500
-201.54066395,-0.08588695,-2.70113500
-201.44066396,-0.08039311,-2.70113500
-201.34066396,-0.07373947,-3.23525800
-201.24066396,-0.06934440,-2.96056600
-201.14066396,-0.06275180,-3.50995000
-201.04066397,-0.05835673,-3.76938100
-200.94066397,-0.05286290,-2.42644400
-200.84066397,-0.04736906,-3.23525800
-200.74066397,-0.04077646,-2.70113500
-200.64066398,-0.03741912,-2.42644400
-200.54066398,-0.02972775,-2.15175200
-200.44066398,-0.02423391,-2.96056600
-200.34066398,-0.01874008,-3.23525800
-200.24066399,-0.01324625,-3.23525800
-200.14066399,-0.00994995,-2.70113500
-200.04066399,-0.00225858,-2.42644400
-199.94066399,0.00329630,-2.42644400
-199.84066400,0.00879014,-2.15175200
-199.74066400,0.01318520,-2.42644400
-199.64066400,0.01758027,-2.15175200
-199.54066400,0.02197534,-1.61762900
-199.44066401,0.02856794,-1.89232100
-199.34066401,0.03516054,-2.15175200
-199.24066401,0.04071542,-2.70113500
-199.14066401,0.04730802,-1.89232100
-199.04066402,0.05170309,-1.89232100
-198.94066402,0.05719692,-1.89232100
-198.84066402,0.06378952,-2.15175200
-198.74066402,0.06818459,-1.89232100
-198.64066403,0.07587596,-1.61762900
-198.54066403,0.08143084,-1.89232100
-198.44066403,0.08692467,-1.35819800
-198.34066403,0.09241851,-1.61762900
-198.24066404,0.09571481,-1.61762900
-198.14066404,0.10340620,-1.89232100
-198.04066404,0.10780120,-1.61762900
-197.94066404,0.11329510,-0.54938340
-197.84066405,0.12104750,-1.35819800
-197.74066405,0.12434380,-1.08350600
-197.64066405,0.13093640,-1.08350600
-197.54066405,0.13752900,-0.80881450
-197.44066406,0.14192410,-1.08350600
-197.34066406,0.14851670,0.00000000
-197.24066406,0.15291170,-0.80881450
-197.14066407,0.15956540,-0.27469170
-197.04066407,0.16396040,-1.08350600
-196.94066407,0.17055300,0.25943110
-196.84066407,0.17384930,-0.54938340
-196.74066408,0.18263950,0.00000000
-196.64066408,0.18923210,-0.27469170
-196.54066408,0.19362710,0.25943110
-196.44066408,0.19918200,0.53412280
-196.34066409,0.20467590,0.25943110
-196.24066409,0.20797220,0.79355380
-196.14066409,0.21566350,1.06824600
-196.04066409,0.22225610,0.79355380
-195.94066410,0.22775000,1.34293700
-195.84066410,0.22994750,1.06824600
-195.74066410,0.23769990,1.34293700
-195.64066410,0.24209500,1.34293700
-195.54066411,0.24978630,1.87706000
-195.44066411,0.25528020,1.60236800
-195.34066411,0.26187280,1.87706000
-195.24066411,0.26516910,1.60236800
-195.14066412,0.27292150,2.13649100
-195.04066412,0.27731660,2.13649100
-194.94066412,0.28500790,2.13649100
-194.84066412,0.28720550,2.68587400
-194.74066413,0.29379810,2.94530600
-194.64066413,0.29929190,2.68587400
-194.54066413,0.30478570,2.68587400
-194.44066413,0.31143940,3.49468900
-194.34066414,0.31693320,3.21999700
-194.24066414,0.32242700,3.49468900
-194.14066414,0.32792090,3.49468900
-194.04066414,0.33341470,3.75412000
-193.94066415,0.33890860,4.02881200
-193.84066415,0.34550120,4.56293400
-193.74066415,0.34995730,4.28824300
-193.64066415,0.35764860,4.28824300
-193.54066416,0.36204370,4.28824300
-193.44066416,0.36753750,4.56293400
-193.34066416,0.37193260,5.09705700
-193.24066416,0.37852520,5.37174900
-193.14066417,0.38511780,5.90587200
-193.04066417,0.38841410,5.90587200
-192.94066417,0.39506780,5.37174900
-192.84066417,0.39946280,5.90587200
-192.74066418,0.40385790,5.90587200
-192.64066418,0.41154930,6.18056300
-192.54066418,0.41594430,6.18056300
-192.44066418,0.42143820,6.43999500
-192.34066419,0.42693200,7.24880900
-192.24066419,0.43138810,7.24880900
-192.14066419,0.43798070,6.98937800
-192.04066419,0.44347450,7.24880900
-191.94066420,0.44786960,7.52350100
-191.84066420,0.45665970,7.24880900
-191.74066420,0.45995600,7.24880900
-191.64066420,0.46325230,8.05762400
-191.54066421,0.47100480,8.33231500
-191.44066421,0.47649860,8.33231500
-191.34066421,0.47979490,8.86643800
-191.24066421,0.48528870,8.05762400
-191.14066422,0.49078260,9.14112900
-191.04066422,0.49627640,9.93468400
-190.94066422,0.50177030,9.67525300
-190.84066422,0.50842390,9.93468400
-190.74066423,0.51281890,10.20938000
-190.64066423,0.51721400,10.20938000
-190.54066423,0.52270780,11.01819000
-190.44066423,0.52710290,11.01819000
-190.34066424,0.53259680,11.29288000
-190.24066424,0.53809060,10.74350000
-190.14066424,0.54248570,11.01819000
-190.04066424,0.54913930,11.55231000
-189.94066425,0.55353440,11.55231000
-189.84066425,0.55792940,12.89525000
-189.74066425,0.56232450,12.08644000
-189.64066425,0.56781830,12.36113000
-189.54066426,0.57331220,12.63582000
-189.44066426,0.57880600,12.36113000
-189.34066426,0.58436090,13.42937000
-189.24066426,0.58875600,13.16994000
-189.14066427,0.59424980,14.23819000
-189.04066427,0.60084240,13.70406000
-188.94066427,0.60633620,13.97876000
-188.84066427,0.61073130,15.32169000
-188.74066428,0.61402760,14.78757000
-188.64066428,0.62062020,14.78757000
-188.54066428,0.62397750,15.58112000
-188.44066428,0.62947140,15.85582000
-188.34066429,0.63386640,16.38994000
-188.24066429,0.63826150,15.85582000
-188.14066429,0.64485410,16.66463000
-188.04066429,0.64924920,16.66463000
-187.94066430,0.65364420,16.66463000
-187.84066430,0.65913810,17.47345000
-187.74066430,0.66249540,17.19875000
-187.64066431,0.66798930,18.00757000
-187.54066431,0.67348310,17.73288000
-187.44066431,0.67677940,18.54169000
-187.34066431,0.68337200,18.54169000
-187.24066432,0.68776700,19.07581000
-187.14066432,0.69106330,19.35051000
-187.04066432,0.69765600,19.35051000
-186.94066432,0.70101330,19.88463000
-186.84066433,0.70650710,19.88463000
-186.74066433,0.71090220,19.88463000
-186.64066433,0.71529730,20.69344000
-186.54066433,0.71859360,20.96813000
-186.44066434,0.72298860,20.69344000
-186.34066434,0.72738370,21.50226000
-186.24066434,0.73177870,21.77695000
-186.14066434,0.73617390,21.50226000
-186.04066435,0.74172870,21.22757000
-185.94066435,0.74612380,22.03638000
-185.84066435,0.75051890,22.84519000
-185.74066435,0.75601270,22.84519000
-185.64066436,0.75930900,22.31107000
-185.54066436,0.76150650,22.84519000
-185.44066436,0.76700040,23.65401000
-185.34066436,0.77029660,24.46282000
-185.24066437,0.77579050,25.53107000
-185.14066437,0.77914790,26.33988000
-185.04066437,0.78464170,27.42339000
-184.94066437,0.78793800,27.68282000
-184.84066438,0.79233300,28.76633000
-184.74066438,0.79672810,28.23220000
-184.64066438,0.80112310,28.49163000
-184.54066438,0.80441950,29.30045000
-184.44066439,0.80881450,29.57514000
-184.34066439,0.81211080,30.36869000
-184.24066439,0.81766570,30.10926000
-184.14066439,0.82206080,30.64339000
-184.04066440,0.82535710,33.32926000
-183.94066440,0.82975210,35.48101000
-183.84066440,0.83304850,36.56452000
-183.74066440,0.83524600,37.90746000
-183.64066441,0.84073980,39.52509000
-183.54066441,0.84293740,40.59333000
-183.44066441,0.84733240,40.86802000
-183.34066441,0.85172750,41.12746000
-183.24066442,0.85392500,41.66158000
-183.14066442,0.86057870,43.81333000
-183.04066442,0.86387500,43.81333000
-182.94066442,0.86607250,45.43095000
-182.84066443,0.86827000,46.77389000
-182.74066443,0.87376390,48.39153000
-182.64066443,0.87596140,49.20034000
-182.54066443,0.88145520,50.26859000
-182.44066444,0.88585030,51.61152000
-182.34066444,0.88804780,52.69503000
-182.24066444,0.89134410,53.22915000
-182.14066444,0.89354170,54.84678000
-182.04066445,0.89799780,55.10621000
-181.94066445,0.90129410,57.53265000
-181.84066445,0.90459040,59.40971000
-181.74066445,0.90898540,59.95910000
-181.64066446,0.91008420,60.49322000
