Frequency,Channel A,Channel B,Channel C
(ms),(V),(mV),(mV)

-100.03999621,0.70540830,38.70712000,39.06727000
-100.01999621,0.70760590,41.33195000,41.14272000
-99.99999621,0.70650710,40.78257000,38.84752000
-99.97999621,0.70870470,40.78257000,42.44903000
-99.95999621,0.71200100,41.76535000,40.26981000
-99.93999621,0.71309970,41.11220000,40.48956000
-99.91999621,0.71419850,41.44183000,39.94017000
-99.89999621,0.71200100,41.00232000,39.72042000
-99.87999621,0.71529730,41.76535000,40.92296000
-99.85999621,0.71529730,40.34306000,42.44903000
-99.83999621,0.71749480,41.22207000,39.06727000
-99.81999621,0.71859360,41.76535000,40.37968000
-99.79999621,0.72188990,41.33195000,40.48956000
-99.77999621,0.72079110,41.54560000,40.92296000
-99.75999621,0.72188990,41.76535000,40.15993000
-99.73999621,0.72408740,42.31474000,40.59333000
-99.71999621,0.72518620,41.65548000,41.36247000
-99.69999622,0.72628490,42.42461000,40.70321000
-99.67999622,0.72738370,42.64436000,41.90575000
-99.65999622,0.72738370,42.31474000,40.37968000
-99.63999622,0.72958120,41.87523000,39.83030000
-99.61999622,0.73177870,42.85801000,40.92296000
-99.59999622,0.73068000,42.75424000,40.59333000
-99.57999622,0.73287760,42.64436000,41.36247000
-99.55999622,0.73397630,42.75424000,41.90575000
-99.53999622,0.73397630,43.62715000,42.01563000
-99.51999622,0.73617390,43.84690000,42.66879000
-99.49999622,0.73617390,43.95678000,42.55891000
-99.47999622,0.73617390,43.84690000,43.21817000
-99.45999622,0.73843240,45.04945000,43.21817000
-99.43999622,0.73953120,44.06055000,43.32194000
-99.41999622,0.74172870,44.71981000,43.10829000
-99.39999622,0.74282750,44.06055000,41.79587000
-99.37999622,0.74282750,44.28031000,42.55891000
-99.35999622,0.74282750,44.50006000,42.99841000
-99.33999622,0.74502500,45.48285000,43.76144000
-99.31999622,0.74612380,45.37297000,43.87132000
-99.29999623,0.74722250,45.81248000,45.83689000
-99.27999623,0.74832130,45.59272000,44.63435000
-99.25999623,0.74942010,46.25198000,44.85411000
-99.23999623,0.75161760,46.57551000,44.96398000
-99.21999623,0.75271640,46.57551000,45.17763000
-99.19999623,0.75161760,47.67428000,45.06776000
-99.17999623,0.75271640,46.03223000,43.76144000
-99.15999623,0.75381520,46.14211000,44.41460000
-99.13999623,0.75601270,46.68539000,44.63435000
-99.11999623,0.75711140,47.23477000,45.17763000
-99.09999623,0.75601270,48.21756000,46.59993000
-99.07999623,0.75821020,47.88792000,46.81968000
-99.05999623,0.76040770,48.10768000,46.70980000
-99.03999623,0.75930900,48.21756000,48.34575000
-99.01999623,0.76040770,48.54719000,46.92345000
-98.99999623,0.76480280,48.65706000,46.92345000
-98.97999623,0.76260530,48.43731000,47.25308000
-98.95999623,0.76590160,47.45452000,46.38017000
-98.93999623,0.76480280,46.57551000,44.30473000
-98.91999624,0.76700040,46.90514000,44.74423000
-98.89999624,0.76700040,46.79526000,44.85411000
-98.87999624,0.76919790,47.01501000,45.83689000
-98.85999624,0.76809910,49.09047000,47.79636000
-98.83999624,0.76919790,48.87682000,48.56550000
-98.81999624,0.77249420,49.96947000,48.56550000
-98.79999624,0.77249420,49.85960000,48.77914000
-98.77999624,0.77359290,50.18923000,48.88902000
-98.75999624,0.77469170,50.51276000,47.14321000
-98.73999624,0.77579050,50.07935000,47.36296000
-98.71999624,0.77914790,50.18923000,48.01611000
-98.69999624,0.77804910,48.87682000,45.83689000
-98.67999624,0.77914790,50.51276000,48.88902000
-98.65999624,0.78024660,50.51276000,48.77914000
-98.63999624,0.78134540,51.28189000,48.56550000
-98.61999624,0.78244410,50.40288000,48.45562000
-98.59999624,0.78574040,52.37456000,50.20144000
-98.57999624,0.78464170,51.71530000,51.61763000
-98.55999624,0.78464170,52.37456000,50.74472000
-98.53999624,0.78683920,52.81406000,51.83738000
-98.51999625,0.78903680,52.59431000,52.05714000
-98.49999625,0.78903680,52.70419000,51.07435000
-98.47999625,0.79013550,53.24747000,50.74472000
-98.45999625,0.79233300,52.59431000,49.65205000
-98.43999625,0.79233300,53.57710000,50.85460000
-98.41999625,0.79233300,52.26468000,51.61763000
-98.39999625,0.79453060,53.79685000,51.94726000
-98.37999625,0.79672810,52.70419000,52.27079000
-98.35999625,0.79672810,53.90672000,52.49054000
-98.33999625,0.79672810,53.90672000,52.27079000
-98.31999625,0.79782690,55.76242000,54.45611000
-98.29999625,0.79892560,54.45000000,53.03992000
-98.27999625,0.80002440,54.77963000,53.58320000
-98.25999625,0.80222200,54.77963000,53.14980000
-98.23999625,0.80332070,54.55988000,51.94726000
-98.21999625,0.80222200,54.34013000,52.82017000
-98.19999625,0.80441950,54.34013000,52.71029000
-98.17999625,0.80441950,54.23025000,52.71029000
-98.15999625,0.80881450,55.21914000,53.36345000
-98.13999625,0.80661700,54.77963000,54.34623000
-98.11999626,0.80881450,55.98217000,54.56599000
-98.09999626,0.80991330,56.31181000,54.45611000
-98.07999626,0.81101210,56.63533000,54.02271000
-98.05999626,0.81101210,56.74521000,54.45611000
-98.03999626,0.81101210,55.76242000,55.21914000
-98.01999626,0.81320960,56.53156000,55.21914000
-97.99999626,0.81430840,56.53156000,54.78574000
-97.97999626,0.81430840,56.96496000,54.56599000
-97.95999626,0.81540720,56.20193000,55.21914000
