Frequency,Channel A,Channel C
-231.32603126,-0.56018800,-85.50542000
-231.22603126,-0.56348430,-85.24599000
-231.12603126,-0.56568180,-82.28543000
-231.02603127,-0.57007690,-83.62836000
-230.92603127,-0.57117570,-84.16249000
-230.82603127,-0.57557080,-84.16249000
-230.72603127,-0.57776830,-84.43718000
-230.62603128,-0.58332310,-85.24599000
-230.52603128,-0.58552070,-84.43718000
-230.42603128,-0.58771820,-83.62836000
-230.32603128,-0.59211330,-79.32487000
-230.22603129,-0.59321210,-78.51604000
-230.12603129,-0.59650840,-79.59956000
-230.02603129,-0.59980460,-82.28543000
-229.92603129,-0.60090340,-83.09424000
-229.82603130,-0.60419970,-83.90305000
-229.72603130,-0.60749600,-84.71188000
-229.62603130,-0.60969350,-82.81956000
-229.52603130,-0.61298980,-82.81956000
-229.42603131,-0.61628620,-82.56012000
-229.32603131,-0.61738490,-77.98193000
-229.22603131,-0.62184100,-80.13368000
-229.12603131,-0.62403860,-77.17311000
-229.02603132,-0.62623610,-77.70724000
-228.92603132,-0.62953240,-81.75130000
-228.82603132,-0.63173000,-77.98193000
-228.72603132,-0.63282870,-77.70724000
-228.62603133,-0.63502620,-75.02136000
-228.52603133,-0.63832250,-68.30667000
-228.42603133,-0.63942130,-71.26724000
-228.32603133,-0.64161880,-64.00317000
-228.22603134,-0.64491520,-61.57673000
-228.12603134,-0.64821140,-58.89085000
-228.02603134,-0.64931020,-57.82261000
-227.92603134,-0.65150770,-55.93028000
-227.82603135,-0.65370530,-52.96972000
-227.72603135,-0.65590280,-52.71029000
-227.62603135,-0.65919910,-52.43560000
-227.52603135,-0.65919910,-51.36735000
-227.42603136,-0.66029790,-48.94091000
-227.32603136,-0.66365520,-47.32328000
-227.22603136,-0.66475400,-45.72091000
-227.12603136,-0.66695150,-44.63740000
-227.02603137,-0.67024780,-44.10328000
-226.92603137,-0.67134660,-42.76034000
-226.82603137,-0.67134660,-43.03503000
-226.72603137,-0.67464290,-41.41741000
-226.62603138,-0.67684040,-40.33390000
-226.52603138,-0.67793920,-36.03040000
-226.42603138,-0.68013670,-32.53571000
-226.32603138,-0.68123550,-25.28690000
-226.22603139,-0.68343310,-24.20339000
-226.12603139,-0.68233420,-23.13515000
-226.02603139,-0.68453180,-22.32633000
-225.92603139,-0.68782810,-21.24283000
-225.82603140,-0.68892690,-21.24283000
-225.72603140,-0.69112440,-20.44927000
-225.62603140,-0.69222320,-19.89989000
-225.52603140,-0.69332190,-18.83164000
-225.42603141,-0.69442070,-18.83164000
-225.32603141,-0.69661820,-18.83164000
-225.22603141,-0.69771700,-18.29752000
-225.12603141,-0.69661820,-17.48871000
-225.02603142,-0.69881580,-17.21401000
-224.92603142,-0.70217310,-17.21401000
-224.82603142,-0.70107440,-17.21401000
-224.72603142,-0.70327190,-17.48871000
-224.62603143,-0.70327190,-15.87108000
-224.52603143,-0.70546940,-16.14577000
-224.42603143,-0.70546940,-16.14577000
-224.32603143,-0.70656820,-16.40520000
-224.22603144,-0.70986450,-15.87108000
-224.12603144,-0.70876570,-15.87108000
-224.02603144,-0.70986450,-15.33695000
-223.92603144,-0.71096320,-15.06226000
-223.82603145,-0.70876570,-15.06226000
-223.72603145,-0.71096320,-15.06226000
-223.62603145,-0.71206200,-14.80283000
-223.52603145,-0.71425960,-14.80283000
-223.42603146,-0.71206200,-14.80283000
-223.32603146,-0.71425960,-15.06226000
-223.22603146,-0.71535830,-14.80283000
-223.12603146,-0.71316080,-14.52814000
-223.02603147,-0.71206200,-14.52814000
-222.92603147,-0.71535830,-14.25345000
-222.82603147,-0.71645710,-13.44463000
-222.72603147,-0.71645710,-13.99402000
-222.62603148,-0.71645710,-13.44463000
-222.52603148,-0.71755580,-13.44463000
-222.42603148,-0.71865460,-13.44463000
-222.32603149,-0.71755580,-13.18520000
-222.22603149,-0.71865460,-13.71933000
-222.12603149,-0.71865460,-13.18520000
-222.02603149,-0.71755580,-13.18520000
-221.92603150,-0.71975340,-12.91051000
-221.82603150,-0.71975340,-12.91051000
-221.72603150,-0.71865460,-13.71933000
-221.62603150,-0.71755580,-12.91051000
-221.52603151,-0.71865460,-12.65108000
-221.42603151,-0.71975340,-12.65108000
-221.32603151,-0.71755580,-12.65108000
-221.22603151,-0.71975340,-12.37639000
-221.12603152,-0.71755580,-12.10170000
-221.02603152,-0.71755580,-11.84227000
-220.92603152,-0.71755580,-12.10170000
-220.82603152,-0.71645710,-12.10170000
-220.72603153,-0.71645710,-11.56757000
-220.62603153,-0.71645710,-11.56757000
-220.52603153,-0.71535830,-12.10170000
-220.42603153,-0.71535830,-12.10170000
-220.32603154,-0.71535830,-12.10170000
-220.22603154,-0.71535830,-12.65108000
-220.12603154,-0.71535830,-11.56757000
-220.02603154,-0.71425960,-11.56757000
-219.92603155,-0.71425960,-11.84227000
-219.82603155,-0.71316080,-11.30814000
-219.72603155,-0.71096320,-11.30814000
-219.62603155,-0.70986450,-12.37639000
-219.52603156,-0.71096320,-11.03345000
-219.42603156,-0.70986450,-11.30814000
-219.32603156,-0.70876570,-11.84227000
-219.22603156,-0.70656820,-11.56757000
-219.12603157,-0.70656820,-11.30814000
-219.02603157,-0.70437060,-10.75876000
-218.92603157,-0.70437060,-11.56757000
-218.82603157,-0.70217310,-11.56757000
-218.72603158,-0.70327190,-12.10170000
-218.62603158,-0.70107440,-10.75876000
-218.52603158,-0.69771700,-11.56757000
-218.42603158,-0.70107440,-11.30814000
-218.32603159,-0.69771700,-11.03345000
-218.22603159,-0.69661820,-11.30814000
-218.12603159,-0.69551940,-11.03345000
-218.02603159,-0.69442070,-10.49933000
-217.92603160,-0.69332190,-10.49933000
-217.82603160,-0.69222320,-10.49933000
-217.72603160,-0.69112440,-11.03345000
-217.62603160,-0.69002560,-11.03345000
-217.52603161,-0.68892690,-10.49933000
-217.42603161,-0.68563060,-10.75876000
-217.32603161,-0.68343310,-10.22464000
-217.22603161,-0.68233420,-10.75876000
-217.12603162,-0.67903790,-10.75876000
-217.02603162,-0.67903790,-9.94994400
-216.92603162,-0.67684040,-10.22464000
-216.82603162,-0.67574170,-10.22464000
-216.72603163,-0.67354410,-9.69051400
-216.62603163,-0.67134660,-10.22464000
-216.52603163,-0.67024780,-10.22464000
-216.42603163,-0.66805030,-9.94994400
-216.32603164,-0.66585280,-10.22464000
-216.22603164,-0.66695150,-9.69051400
-216.12603164,-0.66255650,-9.41582100
-216.02603164,-0.66145770,-8.88169900
-215.92603165,-0.65919910,-9.15639000
-215.82603165,-0.65810040,-9.69051400
-215.72603165,-0.65480410,-8.88169900
-215.62603165,-0.65260650,-9.41582100
-215.52603166,-0.65040900,-9.15639000
-215.42603166,-0.64931020,-8.60700700
-215.32603166,-0.64601390,-9.41582100
-215.22603166,-0.64491520,-9.41582100
-215.12603167,-0.64271760,-8.60700700
-215.02603167,-0.63942130,-8.88169900
-214.92603167,-0.63832250,-8.88169900
-214.82603167,-0.63392750,-9.41582100
-214.72603168,-0.63282870,-9.15639000
-214.62603168,-0.62953240,-9.15639000
-214.52603168,-0.62843360,-9.41582100
-214.42603168,-0.62403860,-8.34757600
-214.32603169,-0.62184100,-8.60700700
-214.22603169,-0.62184100,-8.88169900
-214.12603169,-0.61848370,-8.60700700
-214.02603169,-0.61518740,-8.34757600
-213.92603170,-0.61189110,-8.60700700
-213.82603170,-0.61079230,-8.60700700
-213.72603170,-0.60859480,-8.34757600
-213.62603170,-0.60529850,-8.07288500
-213.52603171,-0.60200220,-8.60700700
-213.42603171,-0.59870590,-8.60700700
-213.32603171,-0.59650840,-8.88169900
-213.22603171,-0.59431080,-8.34757600
-213.12603172,-0.58881700,-8.07288500
-213.02603172,-0.58552070,-8.60700700
-212.92603172,-0.58552070,-8.07288500
-212.82603173,-0.58106460,-7.79819300
-212.72603173,-0.57886700,-7.79819300
-212.62603173,-0.57557080,-8.34757600
-212.52603173,-0.57117570,-7.53876200
-212.42603174,-0.56897810,-7.53876200
-212.32603174,-0.56787940,-8.07288500
-212.22603174,-0.56128670,-7.53876200
-212.12603174,-0.55908920,-8.07288500
-212.02603175,-0.55689170,-7.53876200
-211.92603175,-0.55359540,-7.26407000
-211.82603175,-0.54920040,-7.26407000
-211.72603175,-0.54590400,-8.07288500
-211.62603176,-0.54254670,-7.00463900
-211.52603176,-0.53925040,-7.53876200
-211.42603176,-0.53705290,-7.26407000
-211.32603176,-0.53485530,-7.26407000
-211.22603177,-0.53046020,-6.72994700
-211.12603177,-0.52606520,-7.00463900
-211.02603177,-0.52386770,-7.00463900
-210.92603177,-0.51947260,-7.00463900
-210.82603178,-0.51617630,-6.72994700
-210.72603178,-0.50958370,-7.53876200
-210.62603178,-0.50848490,-7.53876200
-210.52603178,-0.50402880,-6.72994700
-210.42603179,-0.49963370,-6.72994700
-210.32603179,-0.49743620,-7.00463900
-210.22603179,-0.49194240,-6.72994700
-210.12603179,-0.48864610,-7.00463900
-210.02603180,-0.48754730,-6.45525600
-209.92603180,-0.48205350,-6.45525600
-209.82603180,-0.47765840,-6.72994700
-209.72603180,-0.47436210,-6.72994700
-209.62603181,-0.46776950,-7.00463900
-209.52603181,-0.46667070,-6.72994700
-209.42603181,-0.46331340,-6.45525600
-209.32603181,-0.45781960,-5.92113300
-209.22603182,-0.45562200,-6.45525600
-209.12603182,-0.45012820,-7.00463900
-209.02603182,-0.44683190,-5.92113300
-208.92603182,-0.44243680,-6.45525600
-208.82603183,-0.43694300,-6.45525600
-208.72603183,-0.43364670,-6.19582400
-208.62603183,-0.42815290,-5.38701000
-208.52603183,-0.42699300,-6.45525600
-208.42603184,-0.42149920,-6.45525600
-208.32603184,-0.41930170,-5.92113300
-208.22603184,-0.41270910,-5.92113300
-208.12603184,-0.40831400,-6.19582400
-208.02603185,-0.40501770,-6.19582400
-207.92603185,-0.40062260,-5.11231800
-207.82603185,-0.39622760,-5.38701000
-207.72603185,-0.39073370,-4.85288700
-207.62603186,-0.38963500,-5.66170100
-207.52603186,-0.38188250,-5.38701000
-207.42603186,-0.37858620,-5.66170100
-207.32603186,-0.37528990,-5.11231800
-207.22603187,-0.36869730,-5.66170100
-207.12603187,-0.36649980,-5.92113300
-207.02603187,-0.35990720,-5.38701000
-206.92603187,-0.35661090,-5.38701000
-206.82603188,-0.35001830,-4.57819500
-206.72603188,-0.34775970,-5.38701000
-206.62603188,-0.34116710,-5.11231800
-206.52603188,-0.33677210,-5.66170100
-206.42603189,-0.33237700,-5.11231800
-206.32603189,-0.32798190,-5.11231800
-206.22603189,-0.32468560,-4.57819500
-206.12603189,-0.31809300,-4.85288700
-206.02603190,-0.31150040,-5.38701000
-205.92603190,-0.30814310,-5.11231800
-205.82603190,-0.30484680,-5.38701000
-205.72603190,-0.29935290,-4.30350400
-205.62603191,-0.29495790,-4.85288700
-205.52603191,-0.29056280,-4.85288700
-205.42603191,-0.28506900,-4.57819500
-205.32603191,-0.28177270,-4.30350400
-205.22603192,-0.27518010,-4.57819500
-205.12603192,-0.26962520,-4.85288700
-205.02603192,-0.26632890,-4.04407300
-204.92603192,-0.26303260,-4.57819500
-204.82603193,-0.25863750,-4.57819500
-204.72603193,-0.24984740,-4.04407300
-204.62603193,-0.24874860,-4.85288700
-204.52603193,-0.24215600,-4.30350400
-204.42603194,-0.23556340,-4.30350400
-204.32603194,-0.23110730,-4.30350400
-204.22603194,-0.22671220,-4.57819500
-204.12603194,-0.22011960,-4.85288700
-204.02603195,-0.21682330,-4.30350400
-203.92603195,-0.21023070,-4.04407300
-203.82603195,-0.20583570,-3.76938100
-203.72603195,-0.20144060,-4.04407300
-203.62603196,-0.19594680,-4.04407300
-203.52603196,-0.18929310,-3.76938100
-203.42603196,-0.18489800,-4.30350400
-203.32603197,-0.18050300,-4.04407300
-203.22603197,-0.17500920,-4.30350400
-203.12603197,-0.16841660,-3.50995000
-203.02603197,-0.16512020,-4.04407300
-202.92603198,-0.15852760,-3.76938100
-202.82603198,-0.15297280,-3.76938100
-202.72603198,-0.14857770,-4.04407300
-202.62603198,-0.14198510,-2.96056600
-202.52603199,-0.13759000,-3.76938100
-202.42603199,-0.13319500,-2.96056600
-202.32603199,-0.12989870,-3.23525800
-202.22603199,-0.12220730,-3.23525800
-202.12603200,-0.11555370,-3.50995000
-202.02603200,-0.11225740,-3.76938100
-201.92603200,-0.10676350,-3.23525800
-201.82603200,-0.10017090,-2.96056600
-201.72603201,-0.09577585,-3.23525800
-201.62603201,-0.09138078,-3.23525800
-201.52603201,-0.08368941,-2.70113500
-201.42603201,-0.07929435,-3.50995000
-201.32603202,-0.07483824,-3.23525800
-201.22603202,-0.06824563,-2.70113500
-201.12603202,-0.06165303,-3.76938100
-201.02603202,-0.05725797,-3.23525800
-200.92603203,-0.05066536,-3.23525800
-200.82603203,-0.04517153,-3.50995000
-200.72603203,-0.04077646,-3.50995000
-200.62603203,-0.03741912,-2.42644400
-200.52603204,-0.02972775,-3.23525800
-200.42603204,-0.02203638,-2.70113500
-200.32603204,-0.01983885,-2.42644400
-200.22603204,-0.01544378,-3.23525800
-200.12603205,-0.00775241,-2.70113500
-200.02603205,-0.00225858,-2.15175200
-199.92603205,0.00439507,-2.15175200
-199.82603205,0.00988890,-2.70113500
-199.72603206,0.01538274,-2.42644400
-199.62603206,0.02087657,-1.89232100
-199.52603206,0.02307411,-2.42644400
-199.42603206,0.03076547,-2.70113500
-199.32603207,0.03516054,-1.61762900
-199.22603207,0.04071542,-1.35819800
-199.12603207,0.04620925,-2.15175200
-199.02603207,0.05280185,-1.89232100
-198.92603208,0.05829569,-1.61762900
-198.82603208,0.06488829,-1.35819800
-198.72603208,0.07038213,-1.89232100
-198.62603208,0.07587596,-0.80881450
-198.52603209,0.08143084,-1.35819800
-198.42603209,0.08912221,-1.08350600
-198.32603209,0.09351727,-1.89232100
-198.22603209,0.10010990,-1.35819800
-198.12603210,0.10340620,-1.61762900
-198.02603210,0.10999880,-1.08350600
-197.92603210,0.11439380,-1.08350600
-197.82603210,0.12104750,-1.35819800
-197.72603211,0.12544260,-1.08350600
-197.62603211,0.13093640,-0.80881450
-197.52603211,0.13643020,-1.08350600
-197.42603211,0.14302280,-0.80881450
-197.32603212,0.14961540,0.25943110
-197.22603212,0.15401050,0.00000000
-197.12603212,0.16066410,0.00000000
-197.02603212,0.16725670,-0.27469170
-196.92603213,0.17165180,-0.54938340
-196.82603213,0.17714560,-0.27469170
-196.72603213,0.18263950,0.25943110
-196.62603213,0.18923210,-0.27469170
-196.52603214,0.19362710,0.25943110
-196.42603214,0.19918200,0.00000000
-196.32603214,0.20467590,1.06824600
-196.22603214,0.21126850,0.53412280
-196.12603215,0.21676230,0.53412280
-196.02603215,0.22335490,0.79355380
-195.92603215,0.22775000,1.06824600
-195.82603215,0.23440360,1.60236800
-195.72603216,0.23989740,1.34293700
-195.62603216,0.24649000,1.34293700
-195.52603216,0.25088510,1.34293700
-195.42603216,0.25528020,1.34293700
-195.32603217,0.26187280,1.34293700
-195.22603217,0.26736660,1.60236800
-195.12603217,0.27292150,2.41118300
-195.02603217,0.27841530,1.87706000
-194.92603218,0.28610670,1.87706000
-194.82603218,0.29050180,2.13649100
-194.72603218,0.29599560,2.94530600
-194.62603218,0.30148940,2.41118300
-194.52603219,0.30698330,2.41118300
-194.42603219,0.31253810,2.68587400
-194.32603219,0.31803200,3.21999700
-194.22603219,0.32242700,3.21999700
-194.12603220,0.33011840,3.21999700
-194.02603220,0.33451350,3.49468900
-193.92603220,0.34000730,3.49468900
-193.82603221,0.34550120,3.75412000
-193.72603221,0.35325360,4.02881200
-193.62603221,0.35764860,4.28824300
-193.52603221,0.36204370,4.56293400
-193.42603222,0.36753750,4.28824300
-193.32603222,0.37303140,5.09705700
-193.22603222,0.37962400,4.83762600
-193.12603222,0.38401900,5.09705700
-193.02603223,0.38957390,4.83762600
-192.92603223,0.39396900,5.64644100
-192.82603223,0.39946280,5.90587200
-192.72603223,0.40715420,6.43999500
-192.62603224,0.41264800,5.64644100
-192.52603224,0.41814180,6.18056300
-192.42603224,0.42253690,5.90587200
-192.32603224,0.42693200,6.71468600
-192.22603225,0.43358560,6.71468600
-192.12603225,0.43798070,7.52350100
-192.02603225,0.44237580,6.98937800
-191.92603225,0.44896840,6.98937800
-191.82603226,0.45665970,7.52350100
-191.72603226,0.45885730,8.05762400
-191.62603226,0.46435110,8.05762400
-191.52603226,0.47100480,8.05762400
-191.42603227,0.47649860,8.05762400
-191.32603227,0.48089370,8.05762400
-191.22603227,0.48638750,8.33231500
-191.12603227,0.49188130,8.59174600
-191.02603228,0.49737520,8.59174600
-190.92603228,0.50177030,8.33231500
-190.82603228,0.50622640,8.59174600
-190.72603228,0.51281890,8.86643800
-190.62603229,0.51721400,9.40056100
-190.52603229,0.52380660,9.14112900
-190.42603229,0.52930050,9.67525300
-190.32603229,0.53369550,9.40056100
-190.22603230,0.53918930,9.93468400
-190.12603230,0.54358440,9.67525300
-190.02603230,0.54913930,10.20938000
-189.92603230,0.55463310,10.74350000
-189.82603231,0.55902820,10.48407000
-189.72603231,0.56452200,11.01819000
-189.62603231,0.56891710,11.55231000
-189.52603231,0.57660850,11.29288000
-189.42603232,0.58100350,11.82700000
-189.32603232,0.58436090,11.82700000
-189.22603232,0.59095350,12.08644000
-189.12603232,0.59644730,12.36113000
-189.02603233,0.60084240,11.82700000
-188.92603233,0.60523740,12.36113000
-188.82603233,0.61183010,12.63582000
-188.72603233,0.61622510,13.42937000
-188.62603234,0.62062020,13.16994000
-188.52603234,0.62507630,13.70406000
-188.42603234,0.62947140,14.23819000
-188.32603234,0.63496520,14.23819000
-188.22603235,0.64045910,14.78757000
-188.12603235,0.64375530,16.13051000
-188.02603235,0.64924920,16.13051000
-187.92603235,0.65364420,16.13051000
-187.82603236,0.66139660,18.00757000
-187.72603236,0.66359420,18.28226000
-187.62603236,0.66798930,18.81638000
-187.52603236,0.67348310,19.88463000
-187.42603237,0.67787810,20.43401000
-187.32603237,0.68227320,20.96813000
-187.22603237,0.68776700,21.77695000
-187.12603237,0.69216210,22.03638000
-187.02603238,0.69655720,23.37932000
-186.92603238,0.70101330,24.46282000
-186.82603238,0.70650710,25.80576000
-186.72603238,0.70980350,26.08045000
-186.62603239,0.71639600,27.95751000
-186.52603239,0.71969230,27.95751000
-186.42603239,0.72408740,29.02576000
-186.32603239,0.72958120,30.10926000
-186.22603240,0.73287760,30.36869000
-186.12603240,0.73727260,30.64339000
-186.02603240,0.74282750,31.45220000
-185.92603240,0.74722250,31.98632000
-185.82603241,0.75051890,31.72689000
-185.72603241,0.75601270,32.79514000
-185.62603241,0.75930900,34.13807000
-185.52603241,0.76370410,33.87864000
-185.42603242,0.76809910,34.41277000
-185.32603242,0.77249420,35.22158000
-185.22603242,0.77688930,35.48101000
-185.12603242,0.78024660,35.48101000
-185.02603243,0.78574040,36.56452000
-184.92603243,0.78903680,36.01514000
-184.82603243,0.79562930,37.63276000
-184.72603243,0.79782690,37.37333000
-184.62603244,0.80002440,38.16689000
-184.52603244,0.80551830,38.97570000
-184.42603244,0.80991330,38.97570000
-184.32603245,0.81430840,39.52509000
-184.22603245,0.81656690,40.31864000
-184.12603245,0.82315960,41.40215000
-184.02603245,0.82535710,42.47039000
-183.92603246,0.82975210,42.74508000
-183.82603246,0.83414720,43.55390000
-183.72603246,0.83854230,44.89684000
-183.62603246,0.84293740,44.89684000
-183.52603247,0.84513490,46.23977000
-183.42603247,0.84843120,47.85740000
-183.32603247,0.85282620,47.85740000
-183.22603247,0.85508480,48.39153000
-183.12603248,0.85947990,50.26859000
-183.02603248,0.86277620,51.35209000
-182.92603248,0.86497370,51.07740000
-182.82603248,0.86827000,53.76328000
-182.72603249,0.87376390,56.99853000
-182.62603249,0.87706020,58.87559000
-182.52603249,0.88255400,61.02734000
-182.42603249,0.88475160,63.17909000
-182.32603250,0.88804780,65.05615000
-182.22603250,0.89024540,66.39909000
-182.12603250,0.89689900,67.75729000
-182.02603250,0.89799780,70.16847000
-181.92603251,0.90019530,72.04553000
-181.82603251,0.90459040,73.40372000
-181.72603251,0.90788670,76.08960000
-181.62603251,0.91008420,77.43254000
-181.52603252,0.91447930,80.11842000
