Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-25.00757048,0.24111830,0.76165910,0.74120990
-25.00257048,0.23837140,0.75631790,0.73037480
-24.99757048,0.23837140,0.87519840,0.73037480
-24.99257048,0.23303020,0.73739470,0.71435110
-24.98757048,0.23028320,0.73739470,0.70900990
-24.98257048,0.22753630,0.72655960,0.70351610
-24.97757048,0.22494200,0.71847150,0.69558050
-24.97257048,0.21944820,0.70763640,0.68474540
-24.96757048,0.21944820,0.70229520,0.67940420
-24.96257048,0.21670130,0.69954820,0.67406300
-24.95757048,0.21410690,0.68062510,0.66322790
-24.95257048,0.20861310,0.67787810,0.65788670
-24.94757048,0.20586620,0.67253690,0.64979860
-24.94257048,0.20586620,0.65636060,0.63911610
-24.93757048,0.20327190,0.65361370,0.63102790
-24.93257048,0.19777800,0.64827250,0.62568670
-24.92757048,0.19503110,0.64018430,0.61500420
-24.92257048,0.19503110,0.63469050,0.60951040
-24.91757048,0.19243680,0.61851420,0.60416920
-24.91257048,0.18968990,0.60233790,0.59348670
-24.90757048,0.18694300,0.61317300,0.58814550
-24.90257048,0.18144910,0.59959100,0.58005740
-24.89757048,0.17885480,0.59684410,0.57196920
-24.89257048,0.17885480,0.58875600,0.56662800
-24.88757048,0.17336100,0.57807350,0.55579290
-24.88257048,0.17610790,0.54022710,0.54785740
-24.87757048,0.16801980,0.56174460,0.53976920
-24.87257048,0.16801980,0.56174460,0.53442800
-24.86757048,0.15977900,0.33481870,0.52893420
-24.86257048,0.15977900,0.54282140,0.51825170
-24.85757048,0.15718470,0.53473320,0.51016360
-24.85257048,0.14085580,0.28903680,0.50207540
-24.84757048,0.15443780,0.51581000,0.49413990
-24.84257048,0.14894400,0.51321570,0.49139300
-24.83757048,0.14634970,0.49963370,0.47796360
-24.83257048,0.14360270,0.49429250,0.47262240
-24.82757048,0.14085580,0.48345740,0.46453420
-24.82257048,0.13810890,0.48071050,0.45644610
-24.81757049,0.13810890,0.47536930,0.44576360
-24.81257049,0.13276770,0.45369920,0.44576360
-24.80757049,0.13002080,0.45644610,0.43233430
-24.80257049,0.13002080,0.44835790,0.42424610
-24.79757049,0.12452690,0.47262240,0.41890490
-24.79257049,0.12193260,0.43752290,0.40806980
-24.78757049,0.12193260,0.42409350,0.40013430
-24.78257049,0.11643880,0.40517030,0.39738740
-24.77757049,0.11918570,0.41325840,0.38670490
-24.77257049,0.11109750,0.40517030,0.37861680
-24.76757049,0.10835060,0.40242340,0.37586980
-24.76257049,0.10560370,0.39158830,0.36793430
-24.75757049,0.10285680,0.38624710,0.35709920
-24.75257049,0.10026250,0.37815900,0.35175800
-24.74757049,0.09751557,0.37266510,0.34107560
-24.74257049,0.09476864,0.35923570,0.33558170
-24.73757049,0.09476864,0.35374190,0.32764620
-24.73257049,0.08942742,0.34840070,0.32215230
-24.72757049,0.08668050,0.33481870,0.30872300
-24.72257049,0.08393358,0.33481870,0.30612870
-24.71757049,0.08118667,0.32673050,0.29529360
-24.71257049,0.07859236,0.32413630,0.28735810
-24.70757049,0.07584544,0.31055430,0.28186420
-24.70257049,0.07584544,0.29971920,0.27392870
-24.69757049,0.07035160,0.28079600,0.26584060
-24.69257049,0.06775729,0.28903680,0.26049930
-24.68757049,0.06501038,0.27820170,0.24966430
-24.68257049,0.06226346,0.25927850,0.24157610
-24.67757049,0.05951654,0.26461970,0.23623490
-24.67257049,0.05417531,0.26202540,0.22814670
-24.66757049,0.04868148,0.31330120,0.21746430
-24.66257049,0.05142840,0.24569650,0.21471740
-24.65757049,0.04868148,0.23760830,0.20678180
-24.65257049,0.05142840,0.19976190,0.19869370
-24.64757049,0.04334025,0.22417900,0.18785860
-24.64257049,0.04334025,0.21334390,0.18251740
-24.63757049,0.02975827,0.02426444,0.17992310
-24.63257049,0.03250519,0.19716760,0.16908800
-24.62757049,0.03250519,0.18907950,0.15840560
-24.62257049,0.03250519,-0.06760469,0.15306430
-24.61757049,0.02701135,0.17549750,0.14497620
-24.61257049,0.02426444,0.17549750,0.13688800
-24.60757049,0.02167013,0.15382740,0.12879990
-24.60257049,0.01892321,0.15123310,0.12071180
-24.59757049,0.01342937,0.14039800,0.11811740
-24.59257049,0.01617629,0.13230990,0.10728240
-24.58757049,0.00808815,0.12681600,0.09934685
-24.58257049,0.00808815,0.12681600,0.09385301
-24.57757049,0.00259431,0.11063970,0.08317055
-24.57257049,0.00000000,0.10529850,0.07248810
-24.56757049,0.00000000,0.03235258,0.06699426
-24.56257049,-0.00274692,0.09171651,0.05905872
-24.55757049,-0.00549384,0.08103406,0.05097058
-24.55257049,-0.03525211,-0.11353920,0.05097058
-24.54757049,-0.01358198,0.06211085,0.03754120
-24.54257049,-0.01098767,0.05936394,0.02670614
-24.53757049,-0.01632890,0.05402271,0.02136491
-24.53257049,-0.01907581,0.04578196,0.01327677
-24.52757049,-0.02441704,0.03509950,0.00534123
-24.52257049,-0.02441704,0.02960566,-0.00274692
-24.51757049,-0.02991088,0.02701135,-0.00549384
-24.51257049,-0.03265779,0.01068246,-0.01892321
-24.50757049,-0.03265779,0.00808815,-0.02151752
-24.50257049,-0.03525211,0.00259431,-0.02960566
-24.49757049,-0.04074594,-0.00824075,-0.04028812
-24.49257049,-0.04349286,-0.01358198,-0.04578196
-24.48757049,-0.04608717,-0.01892321,-0.05371749
-24.48257049,-0.04608717,-0.02975827,-0.06455256
-24.47757049,-0.04883409,-0.03525211,-0.06989378
-24.47257049,-0.05158100,-0.04059333,-0.07523501
-24.46757049,-0.05692223,-0.04334025,-0.08607008
-24.46257049,-0.05432792,-0.06226346,-0.09400561
-24.45757049,-0.05966915,-0.07035160,-0.09949945
-24.45257049,-0.06516299,-0.07843975,-0.11018190
-24.44757049,-0.06516299,-0.08378097,-0.11552310
-24.44257049,-0.07050421,-0.09186912,-0.12086440
-24.43757049,-0.06516299,-0.16222070,-0.13169940
-24.43257049,-0.07050421,-0.09995727,-0.13704060
-24.42757049,-0.07599805,-0.10819800,-0.14238190
-24.42257050,-0.08683310,-0.09736296,-0.15321690
-24.41757050,-0.08133927,-0.12696860,-0.15855820
-24.41257050,-0.08408619,-0.12971550,-0.16389940
-24.40757050,-0.07325113,0.09721035,-0.17732880
-24.40257050,-0.08958003,-0.14863880,-0.18007570
-24.39757050,-0.09492125,-0.15398000,-0.18801120
-24.39257050,-0.08683310,-0.12162740,-0.19884630
-24.38757050,-0.09766817,-0.17030890,-0.20693440
-24.38257050,-0.10041510,-0.18923210,-0.20693440
-24.37757050,-0.10300940,-0.19182640,-0.22036380
-24.37257050,-0.10575630,-0.19457330,-0.22570500
-24.36757050,-0.10850320,-0.20540840,-0.23379320
-24.36257050,-0.11125010,-0.21349650,-0.24172870
-24.35757050,-0.11384450,-0.21624340,-0.24981690
-24.35257050,-0.11659140,-0.23776100,-0.25515810
-24.34757050,-0.11933830,-0.23241970,-0.26324620
-24.34257050,-0.12208520,-0.23776100,-0.27133440
-24.33757050,-0.12467950,-0.31879500,-0.27667560
-24.33257050,-0.12467950,-0.25668420,-0.28751070
-24.32757050,-0.12742640,-0.26477230,-0.29544620
-24.32257050,-0.13292030,-0.26477230,-0.29819310
-24.31757050,-0.13826150,-0.27560740,-0.30628130
-24.31257050,-0.13566720,-0.28369550,-0.31696370
-24.30757050,-0.14100840,-0.28644240,-0.32230500
-24.30257050,-0.14100840,-0.29178370,-0.33039310
-24.29757050,-0.14650230,-0.31070690,-0.34122820
-24.29257050,-0.14650230,-0.30795990,-0.34122820
-24.28757050,-0.14909660,-0.31345380,-0.35191060
-24.28257050,-0.15184350,-0.32963010,-0.36259310
-24.27757050,-0.15459040,-0.33497130,-0.36259310
-24.27257050,-0.15733730,-0.34321210,-0.37342810
