Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-2.50157476,0.01428397,0.05481626,0.08826761
-2.50057476,0.00879014,0.04602613,0.07843975
-2.49957476,0.00219753,0.03619827,0.06861189
-2.49857476,-0.00335734,0.02521060,0.05878403
-2.49757476,-0.01104871,0.01532169,0.04785740
-2.49657476,-0.01654255,0.00543279,0.03699182
-2.49557476,-0.02203638,-0.00329630,0.02716396
-2.49457476,-0.02753022,-0.01428397,0.01733610
-2.49357476,-0.03522158,-0.02527164,0.00647052
-2.49257476,-0.03967769,-0.03516054,-0.00225858
-2.49157476,-0.04736906,-0.04285191,-0.01318520
-2.49057476,-0.05286290,-0.05377854,-0.02301306
-2.48957476,-0.06055427,-0.06366744,-0.03284092
-2.48857476,-0.06494933,-0.07465511,-0.04370651
-2.48757476,-0.07264070,-0.08344524,-0.05353437
-2.48657476,-0.07703577,-0.09437187,-0.06336223
-2.48557476,-0.08368941,-0.10426080,-0.07209132
-2.48457476,-0.09028202,-0.11414970,-0.08405567
-2.48357476,-0.09797338,-0.12403860,-0.09278476
-2.48257476,-0.10346720,-0.13496520,-0.10481020
-2.48157476,-0.10786230,-0.14375530,-0.11244050
-2.48057476,-0.11445490,-0.15364420,-0.12330610
-2.47957476,-0.12330610,-0.16243440,-0.13423270
-2.47857476,-0.12660240,-0.17336100,-0.14296180
-2.47757476,-0.13319500,-0.18324990,-0.15169090
-2.47657476,-0.13978760,-0.19094130,-0.16151870
-2.47557476,-0.14308390,-0.20192890,-0.17238430
-2.47457476,-0.15077520,-0.21291660,-0.18331100
-2.47357476,-0.15742890,-0.22164570,-0.19204000
-2.47257476,-0.16292270,-0.23153460,-0.20296670
-2.47157476,-0.17061410,-0.24142350,-0.21169580
-2.47057476,-0.17500920,-0.25131240,-0.22146260
-2.46957476,-0.18270050,-0.26004150,-0.23129040
-2.46857476,-0.18819440,-0.26993040,-0.24111830
-2.46757476,-0.19484800,-0.27981930,-0.25094620
-2.46657476,-0.20144060,-0.28970820,-0.26077400
-2.46557476,-0.20363810,-0.29959710,-0.27054080
-2.46457476,-0.21242830,-0.30942500,-0.28146750
-2.46357476,-0.21682330,-0.31821510,-0.28909780
-2.46257476,-0.22561350,-0.32810400,-0.29892560
-2.46157476,-0.22890980,-0.33799290,-0.30765470
-2.46057476,-0.23556340,-0.34672200,-0.31858140
-2.45957476,-0.24105720,-0.35551210,-0.32621170
-2.45857476,-0.24764980,-0.36540100,-0.33707730
-2.45757476,-0.25534120,-0.37419120,-0.34580640
-2.45657476,-0.25753880,-0.38298130,-0.35563420
-2.45557476,-0.26523010,-0.39171040,-0.36326460
-2.45457476,-0.27182270,-0.39940180,-0.37199370
-2.45357476,-0.27627890,-0.40819190,-0.38072270
-2.45257476,-0.28287140,-0.41698210,-0.38945180
-2.45157476,-0.28946410,-0.42687090,-0.39818090
-2.45057476,-0.29495790,-0.43450130,-0.40471250
-2.44957476,-0.30155050,-0.44329140,-0.41563910
-2.44857476,-0.30594550,-0.44988400,-0.42540590
-2.44757476,-0.31369800,-0.45977290,-0.43199850
-2.44657476,-0.31809300,-0.46746430,-0.44176530
-2.44557476,-0.32358690,-0.47619340,-0.45159320
-2.44457476,-0.33127820,-0.48388480,-0.45708700
-2.44357476,-0.33677210,-0.49267490,-0.46685390
-2.44257476,-0.34116710,-0.50036630,-0.47558300
-2.44157476,-0.34666100,-0.50915640,-0.48431210
-2.44057476,-0.35441340,-0.51794650,-0.49084360
-2.43957476,-0.35770970,-0.52557680,-0.50067140
-2.43857476,-0.36540100,-0.53436700,-0.50830180
-2.43757476,-0.37089490,-0.54205830,-0.51703090
-2.43657476,-0.37638870,-0.55084850,-0.52466120
-2.43557476,-0.38188250,-0.55963860,-0.53339030
-2.43457476,-0.38847510,-0.56617020,-0.54102060
-2.43357476,-0.39293130,-0.57496030,-0.54755220
-2.43257476,-0.39952390,-0.58265170,-0.55738000
-2.43157476,-0.40611650,-0.59034310,-0.56610910
-2.43057476,-0.41051150,-0.59803440,-0.57264070
-2.42957476,-0.41600540,-0.60462700,-0.58027100
-2.42857476,-0.42040040,-0.61225740,-0.58796240
-2.42757476,-0.42699300,-0.61994870,-0.59339520
-2.42657476,-0.43364670,-0.62544260,-0.60212430
-2.42557476,-0.43804170,-0.63203510,-0.60755710
-2.42457476,-0.44133810,-0.63752900,-0.61408870
-2.42357476,-0.45012820,-0.64302280,-0.61958250
-2.42257476,-0.45452330,-0.64845560,-0.62501530
-2.42157476,-0.46001710,-0.65504820,-0.63154680
-2.42057476,-0.46551090,-0.66054210,-0.63594190
-2.41957476,-0.46996700,-0.66493710,-0.64137460
-2.41857476,-0.47436210,-0.67043100,-0.64570870
-2.41757476,-0.47985590,-0.67482600,-0.65230130
-2.41657476,-0.48754730,-0.67922110,-0.65663530
-2.41557476,-0.49194240,-0.68251740,-0.66103040
-2.41457476,-0.49853500,-0.68471490,-0.66206810
-2.41357476,-0.50402880,-0.68911000,-0.66646320
-2.41257476,-0.50738610,-0.69234530,-0.66969840
-2.41157476,-0.51397870,-0.69344400,-0.67409350
-2.41057476,-0.51947260,-0.69893780,-0.67519230
-2.40957476,-0.52496640,-0.70223410,-0.67952630
-2.40857476,-0.53046020,-0.70443170,-0.68172380
-2.40757476,-0.53595410,-0.70662920,-0.68605790
-2.40657476,-0.53925040,-0.70882680,-0.68825540
-2.40557476,-0.54590400,-0.70992550,-0.68825540
-2.40457476,-0.55029910,-0.71322180,-0.69155170
-2.40357476,-0.55689170,-0.71432060,-0.69374920
-2.40257476,-0.56128670,-0.71651810,-0.69478700
-2.40157476,-0.56568180,-0.71541940,-0.69478700
-2.40057476,-0.57117570,-0.71432060,-0.69374920
-2.39957476,-0.57557080,-0.71432060,-0.69374920
-2.39857476,-0.58216330,-0.71541940,-0.69478700
-2.39757476,-0.58661940,-0.71432060,-0.69588570
-2.39657476,-0.59321210,-0.71871570,-0.69808330
-2.39557476,-0.59650840,-0.71761690,-0.70137950
-2.39457476,-0.60090340,-0.72420950,-0.70351610
-2.39357476,-0.60529850,-0.72640710,-0.70681230
-2.39257476,-0.61079230,-0.72970330,-0.70900990
-2.39157476,-0.61628620,-0.73190090,-0.71554140
-2.39057476,-0.62184100,-0.73623490,-0.71877670
-2.38957476,-0.62403860,-0.74172870,-0.71987550
-2.38857476,-0.62953240,-0.74392620,-0.72536930
-2.38757476,-0.63612500,-0.74392620,-0.72646810
-2.38657476,-0.63942130,-0.74722250,-0.72536930
-2.38557476,-0.64381640,-0.74832130,-0.72750580
-2.38457476,-0.64931020,-0.74832130,-0.72970330
-2.38357476,-0.65370530,-0.75051890,-0.73080210
-2.38257476,-0.65919910,-0.75271640,-0.73409840
-2.38157476,-0.66255650,-0.75601270,-0.73843240
-2.38057476,-0.66805030,-0.75930900,-0.74172870
-2.37957476,-0.67354410,-0.76590160,-0.74606280
-2.37857476,-0.67684040,-0.77029660,-0.75149550
-2.37757476,-0.68123550,-0.77469170,-0.75589060
-2.37657476,-0.68563060,-0.77792700,-0.76242210
-2.37557476,-0.69002560,-0.78342080,-0.76681720
-2.37457476,-0.69332190,-0.78781590,-0.77115120
-2.37357476,-0.69997560,-0.79330970,-0.77768280
-2.37257476,-0.70217310,-0.79990230,-0.78097910
-2.37157476,-0.70766690,-0.80319860,-0.78641190
-2.37057476,-0.71206200,-0.80979120,-0.79184470
-2.36957476,-0.71535830,-0.81308750,-0.79623970
-2.36857476,-0.72085210,-0.81858130,-0.80057380
-2.36757476,-0.72524720,-0.82291540,-0.80716640
-2.36657476,-0.72964230,-0.82731040,-0.81040170
-2.36557476,-0.73293860,-0.83280430,-0.81589550
-2.36457476,-0.73733370,-0.83829810,-0.82242700
-2.36357476,-0.74178980,-0.84159440,-0.82676110
