Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-10.00250685,-0.01098767,0.01617629,-0.04837627
-10.00050685,-0.00274692,0.02701135,-0.04303504
-9.99850685,0.01083506,0.03509950,-0.03235258
-9.99650685,0.02426444,-0.10545110,-0.02685875
-9.99450685,0.03250519,0.03769381,-0.02685875
-9.99250685,0.04334025,0.05127579,-0.01617629
-9.99050685,0.05417531,0.05936394,-0.00808815
-9.98850685,0.06501038,0.06745208,-0.00274692
-9.98650685,0.07859236,0.06745208,0.00000000
-9.98450685,0.08942742,0.07279330,0.01068246
-9.98250685,0.09751557,0.08103406,0.02136491
-9.98050685,0.11643880,0.06745208,0.02411183
-9.97850685,0.12193260,0.09721035,0.02945306
-9.97650685,0.13551460,0.09721035,0.03754120
-9.97450685,0.14360270,0.11338660,0.04562935
-9.97250685,0.15169090,0.17549750,0.05631180
-9.97050685,0.16527290,0.13230990,0.06439995
-9.96850685,0.17885480,0.13505680,0.06974117
-9.96650685,0.18694300,0.14314490,0.08042364
-9.96450685,0.19777800,0.15382740,0.08851178
-9.96250685,0.21136000,0.16466240,0.09659992
-9.96050685,0.22219510,0.17549750,0.10468810
-9.95850685,0.23028320,0.17824440,0.11811740
-9.95650685,0.24111830,0.18907950,0.12620560
-9.95450685,0.25470030,0.20525580,0.13963500
-9.95250685,0.26553540,0.21868510,0.15031740
-9.95050685,0.27362350,0.30246610,0.16099990
-9.94850685,0.28995240,0.22952020,0.16908800
-9.94650685,0.29804050,0.24844340,0.17992310
-9.94450685,0.31162250,0.26461970,0.19335250
-9.94250685,0.31971060,0.27270780,0.20403490
-9.94050685,0.33329260,0.28354290,0.21471740
-9.93850685,0.34138080,0.28354290,0.22814670
-9.93650685,0.35221580,0.30246610,0.23898180
-9.93450685,0.36305090,0.31055430,0.24707000
-9.93250685,0.37388600,0.32138930,0.25500550
-9.93050685,0.38487360,0.33222440,0.26843490
-9.92850685,0.39296180,0.33756560,0.27926990
-9.92650685,0.40379690,0.36183010,0.29269930
-9.92450685,0.41463190,0.37266510,0.30872300
-9.92250685,0.42546700,0.38350020,0.31955810
-9.92050685,0.43904890,0.39708210,0.33298740
-9.91850685,0.44179590,0.40517030,0.35175800
-9.91650685,0.45522520,0.43218170,0.37052860
-9.91450685,0.46880720,0.45369920,0.39738740
-9.91250685,0.47430100,0.48345740,0.42149920
-9.91050685,0.48773040,0.49429250,0.44301670
-9.90850685,0.49597120,0.52130390,0.46453420
-9.90650685,0.50405930,0.55106210,0.48605180
-9.90450685,0.52572950,0.54556830,0.51016360
-9.90250685,0.52572950,0.59959100,0.53976920
-9.90050685,0.53656450,0.62385550,0.56388110
-9.89850685,0.54739960,0.65086680,0.58539860
-9.89650685,0.55548780,0.66979000,0.60691610
-9.89450685,0.56372850,0.68611890,0.62293980
-9.89250685,0.57181660,0.69420710,0.64186300
-9.89050685,0.58539860,0.70763640,0.65788670
-9.88850685,0.59073980,0.72930650,0.67406300
-9.88650685,0.60157490,0.75082410,0.69558050
-9.88450685,0.61240990,0.77783540,0.71969230
-9.88250685,0.61790380,0.80225250,0.74120990
-9.88050685,0.62873890,0.84009890,0.76532170
-9.87850685,0.63682700,0.84009890,0.78683920
-9.87650685,0.64506780,0.86161640,0.80560980
-9.87450685,0.65315590,0.88053960,0.82178610
-9.87250685,0.66399100,0.89137460,0.83780980
-9.87050685,0.67207910,0.90220980,0.85398610
-9.86850685,0.68016730,0.93456230,0.87275670
-9.86650685,0.68840800,0.95348550,0.89427420
-9.86450685,0.69374920,0.98049690,0.92113290
-9.86250685,0.70199000,0.99407890,0.93990360
-9.86050685,0.71282510,1.00476100,0.95867410
-9.85850685,0.71541940,1.02368500,0.96676230
-9.85650685,0.72625440,1.04810200,0.99362110
-9.85450685,0.73449520,1.06961900,1.01773300
-9.85250685,0.74258330,1.08579500,1.03925000
-9.85050685,0.75067140,1.11021200,1.06610900
-9.84850685,0.75616530,1.13722400,1.08762700
-9.84650685,0.76425340,1.15874100,1.11173800
-9.84450685,0.76974730,1.17766500,1.13066200
-9.84250685,0.77783540,1.18575300,1.14668500
-9.84050685,0.78592350,1.20742300,1.16286200
-9.83850685,0.79141740,1.23718100,1.18697300
-9.83650685,0.79675870,1.25869900,1.20574400
-9.83450685,0.80225250,1.20467600,1.22451500
-9.83250685,0.81308750,1.28571000,1.24343800
-9.83050685,0.81842880,1.30738000,1.25686700
-9.82850685,0.82666950,1.31272100,1.27029700
-9.82650685,0.82926380,1.33439100,1.28097900
-9.82450685,0.83475760,1.33973300,1.29715500
-9.82250685,0.84284580,1.35056800,1.31058500
-9.82050685,0.84833960,1.37757900,1.32660800
-9.81850685,0.85093390,1.40184300,1.35346700
-9.81650685,0.85917470,1.41542500,1.37223800
-9.81450685,0.86451590,1.42885500,1.38841400
-9.81250685,0.86176900,1.38032600,1.39375500
-9.81050685,0.87535100,1.45327200,1.41252600
-9.80850685,0.87809790,1.46944800,1.42336100
-9.80650685,0.88359170,1.48028300,1.43938500
-9.80450685,0.88893290,1.49111800,1.45281400
-9.80250685,0.89167990,1.50729500,1.47173700
-9.80050685,0.89702110,1.52347100,1.48516700
-9.79850685,0.90251490,1.53964700,1.50119000
-9.79650685,0.90526190,1.54239400,1.51202500
-9.79450685,0.91060310,1.56131700,1.52545500
-9.79250685,0.91609690,1.57474700,1.54147800
-9.79050685,0.92143820,1.59916400,1.56024900
-9.78850685,0.91869120,1.65044000,1.57642500
-9.78650685,0.92693200,1.62617500,1.58985500
-9.78450685,0.93227320,1.63685800,1.60587800
-9.78250685,0.93227320,1.64509800,1.61671300
-9.78050685,0.93776700,1.66386900,1.63014300
-9.77850685,0.94036140,1.67470400,1.63823100
-9.77650685,0.94310830,1.67745100,1.64616600
-9.77450685,0.94585520,1.68553900,1.65425500
-9.77250685,0.95134900,1.69088000,1.66509000
-9.77050685,0.95134900,1.70720900,1.67043100
-9.76850685,0.95394330,1.70720900,1.67577200
-9.76650685,0.94860210,1.66386900,1.67302500
-9.76450685,0.95669030,1.70446200,1.67851900
-9.76250685,0.95943720,1.72063900,1.68386000
-9.76050685,0.96477840,1.72613200,1.69454300
-9.75850685,0.96477840,1.72613200,1.69729000
-9.75650685,0.96477840,1.72872700,1.70537800
-9.75450685,0.96477840,1.72872700,1.70537800
-9.75250685,0.97027220,1.74490300,1.71331300
-9.75050685,0.97027220,1.71529700,1.72140100
-9.74850685,0.97027220,1.75314400,1.72674300
-9.74650685,0.97027220,1.75573800,1.73223700
-9.74450685,0.97301910,1.76657300,1.73757800
-9.74250685,0.96218410,1.78015500,1.74291900
-9.74050685,0.97301910,1.77466100,1.75100700
-9.73850685,0.97301910,1.77740800,1.75100700
-9.73650685,0.97301910,1.77191400,1.75634800
-9.73450685,0.97301910,1.78549600,1.75360100
-9.73250685,0.97561350,1.78824300,1.75909500
-9.73050685,0.97561350,1.78824300,1.76169000
-9.72850685,0.97301910,1.79358400,1.76169000
-9.72650685,0.97561350,1.77740800,1.76703100
-9.72450685,0.97027220,1.79358400,1.77252500
-9.72250685,0.97027220,1.80442000,1.77511900
-9.72050685,0.96752530,1.95031100,1.77786600
-9.71850685,0.96752530,1.79892600,1.77511900
-9.71650685,0.96752530,1.79633100,1.77786600
-9.71450685,0.96752530,1.80167300,1.78320700
-9.71250685,0.96477840,1.80976100,1.78320700
-9.71050685,0.96477840,1.80442000,1.78595400
-9.70850685,0.96218410,1.80442000,1.78595400
-9.70650685,0.95943720,1.80442000,1.78595400
-9.70450685,0.95943720,1.83143100,1.78595400
-9.70250685,0.95394330,1.80976100,1.79129500
-9.70050685,0.95669030,1.80976100,1.79129500
-9.69850685,0.95394330,1.81250800,1.79129500
-9.69650685,0.95669030,1.78015500,1.79938300
