Frequency,Channel A,Channel B,Channel C
(ms),(V),(V),(V)

-10.00334560,-0.01632890,-0.01358198,-0.05112318
-10.00134560,-0.00824075,0.01068246,-0.04303504
-9.99934560,0.00259431,0.02701135,-0.03494689
-9.99734560,0.01617629,0.03235258,-0.02960566
-9.99534560,0.02701135,0.03235258,-0.02151752
-9.99334560,0.04059333,0.04318764,-0.01617629
-9.99134560,0.04868148,0.04852887,-0.01083506
-9.98934560,0.05951654,0.05936394,0.00000000
-9.98734560,0.07309853,0.07554023,0.00793554
-9.98534560,0.08393358,0.07828714,0.01602368
-9.98334560,0.09202173,0.08362837,0.02136491
-9.98134560,0.10285680,0.05127579,0.02945306
-9.97934560,0.11643880,0.09980466,0.03754120
-9.97734560,0.12727380,0.10529850,0.04562935
-9.97534560,0.13810890,0.11872790,0.05356489
-9.97334560,0.14894400,0.12147480,0.06439995
-9.97134560,0.15977900,0.13230990,0.07508241
-9.96934560,0.17336100,0.14573920,0.08591747
-9.96734560,0.18144910,0.15123310,0.09125870
-9.96534560,0.19503110,0.14039800,0.09934685
-9.96334560,0.20327190,0.16466240,0.10728240
-9.96134560,0.21670130,0.17824440,0.11811740
-9.95934560,0.22753630,0.19167380,0.12879990
-9.95734560,0.23837140,0.19976190,0.14222930
-9.95534560,0.24920640,0.21334390,0.15306430
-9.95334560,0.26019410,0.21334390,0.16099990
-9.95134560,0.27362350,0.23501400,0.17183490
-9.94934560,0.28445850,0.24569650,0.18251740
-9.94734560,0.29269930,0.25653160,0.19594680
-9.94534560,0.30353440,0.26736660,0.20678180
-9.94334560,0.31436940,0.27820170,0.22021120
-9.94134560,0.32520450,0.29712490,0.23089370
-9.93934560,0.33878650,0.30521300,0.24432300
-9.93734560,0.34687460,0.31604810,0.25500550
-9.93534560,0.36045660,0.34031250,0.26584060
-9.93334560,0.36854470,0.33481870,0.27926990
-9.93134560,0.37937980,0.35374190,0.28995240
-9.92934560,0.38746800,0.36732390,0.30612870
-9.92734560,0.39830300,0.38075320,0.32215230
-9.92534560,0.40913810,0.38624710,0.33558170
-9.92334560,0.41997310,0.40517030,0.34901110
-9.92134560,0.43080820,0.41585280,0.36244050
-9.91934560,0.44439020,0.44561100,0.37327550
-9.91734560,0.44988400,0.44026980,0.38395800
-9.91534560,0.46071910,0.45369920,0.39738740
-9.91334560,0.47430100,0.47262240,0.41356370
-9.91134560,0.47964230,0.49429250,0.42958730
-9.90934560,0.49047740,0.50238070,0.44576360
-9.90734560,0.50131240,0.50772190,0.45919300
-9.90534560,0.51214750,0.52405080,0.46728120
-9.90334560,0.52038820,0.53748020,0.48605180
-9.90134560,0.53122330,0.55915030,0.50207540
-9.89934560,0.54205830,0.57257960,0.52359290
-9.89734560,0.55014650,0.59424980,0.54236360
-9.89534560,0.55823460,0.60767910,0.55853990
-9.89334560,0.56906970,0.62934930,0.57471620
-9.89134560,0.57990480,0.64827250,0.59348670
-9.88934560,0.58539860,0.58066780,0.60416920
-9.88734560,0.59623370,0.67528380,0.62568670
-9.88534560,0.60432180,0.70763640,0.65529240
-9.88334560,0.61790380,0.74548290,0.68749240
-9.88134560,0.62065070,0.76715300,0.71969230
-9.87934560,0.63148580,0.79416430,0.74929800
-9.87734560,0.63957390,0.82377000,0.77615670
-9.87534560,0.64766200,0.84818700,0.80026860
-9.87334560,0.65849710,0.85627510,0.81369790
-9.87134560,0.66399100,0.88328650,0.83246860
-9.86934560,0.67482600,0.89671590,0.85398610
-9.86734560,0.68291410,0.92372730,0.87550360
-9.86534560,0.68566110,0.92647420,0.89686850
-9.86334560,0.69924310,0.96706750,0.91579170
-9.86134560,0.70733120,0.98324380,0.93456230
-9.85934560,0.71541940,0.99942010,0.95607980
-9.85734560,0.72625440,1.01559600,0.97210350
-9.85534560,0.73174820,1.03726600,0.98553290
-9.85334560,0.73983640,1.04810200,1.00170900
-9.85134560,0.74533020,1.05878400,1.01513900
-9.84934560,0.75341840,1.07511300,1.03665600
-9.84734560,0.75891220,1.10746600,1.06351500
-9.84534560,0.76425340,1.12913600,1.08762700
-9.84334560,0.77234160,1.13981800,1.11173800
-9.84134560,0.78317670,1.16148800,1.12516800
-9.83934560,0.79141740,1.18850000,1.14668500
-9.83734560,0.79401170,1.20742300,1.16286200
-9.83534560,0.80225250,1.21825800,1.17888500
-9.83334560,0.81034060,1.23718100,1.19506200
-9.83134560,0.81568180,1.25335700,1.21383200
-9.82934560,0.82117570,1.27228100,1.23000800
-9.82734560,0.82666950,1.28036900,1.24603200
-9.82534560,0.83475760,1.30463300,1.25946200
-9.82334560,0.84009890,1.31272100,1.27823200
-9.82134560,0.84559270,1.33439100,1.29715500
-9.81934560,0.85093390,1.35590900,1.31058500
-9.81734560,0.85642780,1.36674400,1.33469700
-9.81534560,0.86176900,1.38307300,1.34812600
-9.81334560,0.86451590,1.39375500,1.36430200
-9.81134560,0.87260410,1.41267800,1.37498500
-9.80934560,0.87809790,1.42885500,1.39375500
-9.80734560,0.88084480,1.44518400,1.40718500
-9.80534560,0.88618610,1.46136000,1.42595500
-9.80334560,0.88893290,1.48562400,1.45022000
-9.80134560,0.89702110,1.52881200,1.49050800
-9.79934560,0.89976800,1.55857000,1.52545500
-9.79734560,0.91060310,1.54773500,1.55231300
-9.79534560,0.90785620,1.60984600,1.58176700
-9.79334560,0.91060310,1.63960400,1.60587800
-9.79134560,0.91335000,1.66386900,1.63014300
-9.78934560,0.91869120,1.67745100,1.65425500
-9.78734560,0.92143820,1.69912100,1.67302500
-9.78534560,0.92693200,1.72063900,1.68645500
-9.78334560,0.92952630,1.72872700,1.69988400
-9.78134560,0.93502010,1.74230900,1.71606000
-9.77934560,0.93776700,1.76123200,1.73223700
-9.77734560,0.94036140,1.78015500,1.75100700
-9.77534560,0.94310830,1.79892600,1.76703100
-9.77334560,0.96218410,1.85035400,1.78854800
-9.77134560,0.94860210,1.84226600,1.82074800
-9.76934560,0.95134900,1.88011200,1.85035400
-9.76734560,0.95134900,1.90712400,1.87996000
-9.76534560,0.95394330,1.92330000,1.90132500
-9.76334560,0.95669030,1.94222300,1.92024800
-9.76134560,0.95669030,1.96923400,1.94161300
-9.75934560,0.96218410,1.98266400,1.96053600
-9.75734560,0.96218410,1.99624600,1.98724200
-9.75534560,0.96218410,2.03134500,2.00875900
-9.75334560,0.96477840,2.04752200,2.02493600
-9.75134560,0.95134900,1.99349900,2.03302400
-9.74934560,0.96752530,2.07178600,2.04904800
-9.74734560,0.96752530,2.08262100,2.06247700
-9.74534560,0.97027220,2.09879700,2.07590700
-9.74334560,0.97027220,2.10688600,2.08674100
-9.74134560,0.96752530,2.11237900,2.09742400
-9.73934560,0.97027220,2.12580900,2.10551200
-9.73734560,0.97027220,2.13389700,2.11360000
-9.73534560,0.97027220,2.12580900,2.12153600
-9.73334560,0.97027220,2.14473200,2.12703000
-9.73134560,0.97027220,2.14747900,2.13237100
-9.72934560,0.97027220,2.15831400,2.14045900
-9.72734560,0.98644850,2.00967500,2.14045900
-9.72534560,0.97027220,2.16090800,2.14839500
-9.72334560,0.96752530,2.16914900,2.15114100
-9.72134560,0.96752530,2.16365500,2.15388800
-9.71934560,0.97027220,2.16914900,2.15114100
-9.71734560,0.96477840,2.16090800,2.15114100
-9.71534560,0.96477840,2.16365500,2.15388800
-9.71334560,0.96218410,2.16640200,2.15114100
-9.71134560,0.95943720,2.15831400,2.15114100
-9.70934560,0.95943720,2.16365500,2.14839500
-9.70734560,0.95943720,2.15831400,2.14839500
-9.70534560,0.97027220,1.98266400,2.14839500
-9.70334560,0.95394330,2.15556700,2.14305300
-9.70134560,0.95394330,2.15831400,2.14305300
-9.69934560,0.95134900,2.15831400,2.14580000
-9.69734560,0.94585520,2.15556700,2.14580000
