Frequency,Channel A,Channel B,Channel C
(ms),(V),(mV),(mV)

-100.03999621,0.70870470,37.93798000,36.22879000
-100.01999621,0.70760590,38.04786000,35.57563000
-99.99999621,0.70980350,38.26761000,36.01514000
-99.97999621,0.71090220,37.72433000,37.21157000
-99.95999621,0.71200100,37.72433000,36.33866000
-99.93999621,0.71309970,37.82811000,35.57563000
-99.91999621,0.71419850,37.28482000,36.01514000
-99.89999621,0.71419850,38.04786000,36.88805000
-99.87999621,0.71639600,37.93798000,36.88805000
-99.85999621,0.71749480,38.26761000,37.43133000
-99.83999621,0.71969230,37.93798000,37.21157000
-99.81999621,0.71969230,38.04786000,37.21157000
-99.79999621,0.72079110,38.59724000,37.54121000
-99.77999621,0.72079110,38.15773000,37.32145000
-99.75999621,0.72298860,38.48737000,37.65108000
-99.73999621,0.72518620,37.93798000,35.68551000
-99.71999621,0.72518620,38.59724000,35.46576000
-99.69999622,0.72628490,39.79978000,36.33866000
-99.67999622,0.72628490,38.37749000,36.22879000
-99.65999622,0.72958120,40.01953000,38.30424000
-99.63999622,0.72738370,38.92687000,38.30424000
-99.61999622,0.72848250,39.68990000,38.63387000
-99.59999622,0.73177870,39.58002000,37.86473000
-99.57999622,0.73287760,40.56281000,38.63387000
-99.55999622,0.73507510,40.34306000,39.06727000
-99.53999622,0.73397630,40.67269000,39.83030000
-99.51999622,0.73507510,39.79978000,38.74374000
-99.49999622,0.73843240,40.23929000,37.65108000
-99.47999622,0.73727260,40.56281000,38.30424000
-99.45999622,0.73953120,39.68990000,38.30424000
-99.43999622,0.74063000,40.78257000,38.41411000
-99.41999622,0.74172870,40.78257000,39.61665000
-99.39999622,0.74063000,40.89244000,39.72042000
-99.37999622,0.74392620,41.33195000,40.26981000
-99.35999622,0.74282750,41.54560000,38.84752000
-99.33999622,0.74612380,41.76535000,40.15993000
-99.31999622,0.74722250,40.56281000,40.26981000
-99.29999623,0.74832130,41.54560000,39.94017000
-99.27999623,0.74942010,40.78257000,38.95739000
-99.25999623,0.75161760,41.65548000,38.74374000
-99.23999623,0.75271640,42.42461000,42.44903000
-99.21999623,0.75051890,41.54560000,39.61665000
-99.19999623,0.75381520,42.85801000,40.92296000
-99.17999623,0.75491390,41.87523000,41.14272000
-99.15999623,0.75711140,42.85801000,41.46624000
-99.13999623,0.75601270,42.75424000,45.61714000
-99.11999623,0.75711140,42.53448000,42.12550000
-99.09999623,0.75821020,43.29752000,41.36247000
-99.07999623,0.76040770,43.29752000,41.79587000
-99.05999623,0.76040770,42.75424000,41.46624000
-99.03999623,0.76150650,41.87523000,40.15993000
-99.01999623,0.76370410,42.75424000,39.72042000
-98.99999623,0.76370410,42.75424000,40.05005000
-98.97999623,0.76590160,43.84690000,40.05005000
-98.95999623,0.76590160,42.64436000,40.37968000
-98.93999623,0.76700040,44.50006000,42.66879000
-98.91999624,0.76919790,43.51727000,46.49005000
-98.89999624,0.77029660,44.50006000,42.12550000
-98.87999624,0.77029660,44.39018000,45.94677000
-98.85999624,0.77139540,43.73703000,42.12550000
-98.83999624,0.77139540,43.62715000,42.77866000
-98.81999624,0.77359290,44.39018000,42.23538000
-98.79999624,0.77249420,44.50006000,41.36247000
-98.77999624,0.77579050,44.17043000,40.81309000
-98.75999624,0.77359290,44.39018000,40.92296000
-98.73999624,0.77688930,44.82969000,42.88853000
-98.71999624,0.77914790,44.39018000,45.28751000
-98.69999624,0.78024660,44.93957000,43.21817000
-98.67999624,0.78134540,45.26920000,43.76144000
-98.65999624,0.78134540,45.70260000,43.76144000
-98.63999624,0.78134540,46.36186000,44.19485000
-98.61999624,0.78574040,45.37297000,43.10829000
-98.59999624,0.78354290,45.70260000,43.10829000
-98.57999624,0.78464170,45.70260000,43.54169000
-98.55999624,0.78793800,45.26920000,42.44903000
-98.53999624,0.79013550,45.48285000,42.66879000
-98.51999625,0.78683920,46.25198000,43.98120000
-98.49999625,0.78793800,46.36186000,44.52448000
-98.47999625,0.79013550,45.81248000,46.05054000
-98.45999625,0.79123430,46.90514000,45.83689000
-98.43999625,0.79233300,47.67428000,45.72702000
-98.41999625,0.79453060,47.12489000,50.74472000
-98.39999625,0.79562930,47.67428000,45.61714000
-98.37999625,0.79562930,47.67428000,46.16042000
-98.35999625,0.79672810,47.78415000,48.88902000
-98.33999625,0.79782690,46.90514000,44.41460000
-98.31999625,0.80112310,47.45452000,45.06776000
-98.29999625,0.80002440,48.21756000,45.39739000
-98.27999625,0.80112310,46.68539000,44.74423000
-98.25999625,0.80222200,48.98669000,46.49005000
-98.23999625,0.80332070,47.45452000,46.59993000
-98.21999625,0.80441950,48.32743000,46.38017000
-98.19999625,0.80551830,48.76694000,46.92345000
-98.17999625,0.80661700,48.87682000,46.92345000
-98.15999625,0.80771580,48.87682000,46.81968000
-98.13999625,0.80881450,48.87682000,46.70980000
-98.11999626,0.80881450,48.65706000,46.92345000
-98.09999626,0.80991330,48.98669000,46.92345000
-98.07999626,0.80991330,48.32743000,47.25308000
-98.05999626,0.81211080,48.65706000,46.59993000
-98.03999626,0.81320960,48.54719000,47.36296000
-98.01999626,0.81430840,48.87682000,47.36296000
-97.99999626,0.81540720,48.54719000,48.01611000
-97.97999626,0.81656690,49.96947000,47.79636000
-97.95999626,0.81656690,49.52997000,49.87181000
